AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LossQ1	LossQ2	AverageLossAC	StdLossAC	MaxLossAC	MinLossAC	AverageC	StdC	MaxC	MinC	AverageLogP	StdLogP	MaxLogP	MinLogP	StepsPerSecond	Time
323.70496	127.48866	558.3625	77.19221	317.9365	2.9757972	323.6841	313.859	159.46153	156.0	22000	160.57857	160.57787	13.400558	12.878021	2.073574e-11	1.4410889e-11	9.390781e-11	1.9659962e-12	40806.746	31666.686	312982.5	8231.309	5919.5312	94342.82	196.25482	-12.196999	1441.7493	190.66395783424377
361.78113	102.15171	609.6057	233.81287	513.1361	125.39597	679.13336	396.29935	160.0	200.7	24000	171.26639	171.26729	17.021233	16.65223	1.915477e-11	1.3094716e-11	9.4134936e-11	1.9000478e-12	30606.254	25259.924	265267.6	5859.3486	6252.034	99642.07	146.79454	-8.838502	1085.3	211.89518117904663
370.63004	163.61775	789.2112	166.37907	290.8143	14.089031	322.4815	267.30548	171.91667	134.0	26000	183.87894	183.882	21.304106	21.137156	1.8891713e-11	1.27531735e-11	9.126135e-11	2.0852317e-12	24342.584	19283.727	240392.8	5256.1333	6997.584	111524.29	200.01263	-5.658253	1357.36	230.25567865371704
335.06967	71.78763	543.6577	247.14958	299.1082	13.69265	335.20856	289.4197	146.85715	136.4	28000	195.63393	195.63718	23.550457	23.471834	1.8591273e-11	1.29310816e-11	8.030862e-11	2.0008433e-12	22633.443	17600.566	153615.16	5132.7534	7241.7104	115415.09	212.11699	-7.119447	1201.1509	248.67487478256226
302.50452	24.827438	358.03918	256.6796	261.5027	2.633336	264.73602	255.8688	134.73334	119.0	30000	205.33882	205.34258	26.056892	25.302788	2.0131072e-11	1.3543994e-11	8.39407e-11	2.0238943e-12	18358.32	14262.901	132361.28	3774.2285	7461.7144	118921.38	201.29721	-5.9170847	1311.8689	269.8700108528137
247.65642	22.485823	320.10056	228.88457	240.144	2.7761924	243.86299	234.05507	111.666664	114.1	32000	211.41771	211.41794	21.94741	21.076876	2.0533875e-11	1.3999272e-11	8.694127e-11	2.408583e-12	15503.62	12562.517	188688.69	3387.6382	7856.032	125205.88	230.3924	-9.06625	1341.7275	286.6254072189331
318.912	109.79444	527.64105	23.517885	333.48642	21.379732	371.1676	301.97595	130.93333	140.2	34000	214.40941	214.41144	20.975636	19.08311	2.115799e-11	1.5275663e-11	1.0802108e-10	2.1708538e-12	13373.329	9765.837	96206.56	2988.635	7729.7344	123193.16	292.00977	-6.244317	1272.2748	306.7009744644165
387.0827	90.751625	605.4106	307.68585	248.0273	41.87513	306.35345	205.20197	154.46153	110.3	36000	215.592	215.59137	21.604935	19.169485	2.1301336e-11	1.6331258e-11	1.1849176e-10	2.5563163e-12	11712.672	9095.994	95947.234	2129.911	8227.524	131126.73	251.03035	-8.219289	1081.1012	325.51093316078186
312.70645	48.141636	404.48077	202.14702	496.20233	79.71707	624.14435	389.57578	133.8	180.0	38000	215.52974	215.53015	20.430254	18.464413	2.136936e-11	1.6107173e-11	1.06588474e-10	2.3497153e-12	9797.35	7985.9785	88101.02	1855.0354	8619.7	137377.03	264.51895	-9.279254	1355.9237	344.42429780960083
377.69556	155.65407	777.00433	161.01773	794.0416	91.835724	1003.10376	631.2756	145.71428	248.4	40000	215.94214	215.9416	21.147898	19.457859	2.0299427e-11	1.5094604e-11	1.0572032e-10	2.0711904e-12	9284.956	7207.8955	71025.24	1797.7573	8961.45	142823.61	262.15576	-5.4274545	1180.2555	366.17621326446533
633.8885	205.31976	934.78516	303.22946	628.79346	98.22886	807.21423	515.5426	210.88889	203.6	42000	216.36707	216.36804	24.174402	20.856274	2.083871e-11	1.539524e-11	9.82315e-11	1.9007127e-12	8400.6	6646.5317	70462.63	1617.5479	9461.312	150790.06	258.7389	-8.375914	1123.5022	386.0020282268524
511.782	221.87622	842.27954	225.55562	913.23615	118.21131	1039.95	627.75775	179.0	300.3	44000	217.70123	217.70071	21.173569	19.992825	2.0732147e-11	1.5772555e-11	9.219718e-11	2.4213587e-12	8026.8843	6602.2124	69344.734	1487.4381	9524.071	151790.34	320.67938	-7.8959465	1188.5105	405.5026686191559
512.9984	254.73143	954.27435	162.52145	484.4598	178.42828	836.8131	296.25266	175.33333	164.7	46000	217.66544	217.66568	24.06111	22.07599	2.0245134e-11	1.5111766e-11	1.16342824e-10	2.301443e-12	6920.224	5191.034	44587.1	1235.2944	9674.28	154184.48	381.76627	-4.9935613	1116.5592	426.2961721420288
463.79538	93.36018	600.1286	265.23508	446.7874	43.663548	518.52155	355.46216	156.07692	149.8	48000	215.38666	215.38693	21.484007	19.764048	2.0118953e-11	1.5168353e-11	1.1746353e-10	2.1382102e-12	6709.283	5432.261	82078.516	1181.1569	9532.377	151922.77	284.83942	-7.91166	1284.1808	446.8637943267822
335.8051	245.91037	1045.6964	9.135502	274.63794	246.2467	541.8006	25.830006	122.5625	127.8	50000	213.13387	213.13454	20.596148	18.959827	2.040335e-11	1.5341825e-11	1.103209e-10	2.2736478e-12	6393.362	5427.0645	71254.66	1159.0233	9545.656	152134.4	275.5754	-8.031489	1292.2446	464.73047637939453
31.907085	64.54267	260.9529	2.2854831	12.329321	0.1909351	12.618575	12.019148	46.386364	42.5	52000	212.45879	212.46133	25.142845	25.139746	1.807825e-11	1.250394e-11	8.511276e-11	2.7122788e-12	6345.009	4831.827	58399.22	1236.79	9946.063	158515.9	276.63217	-5.9609528	1378.1239	484.4110882282257
173.89902	287.86002	834.5062	12.049232	582.1317	68.97594	723.6832	536.3347	88.86364	193.8	54000	210.05081	210.05261	25.085289	25.336958	1.5482806e-11	1.0220507e-11	7.4909974e-11	2.6811765e-12	7181.3843	4808.884	39775.652	1180.2595	10084.984	160730.05	272.5356	-7.321908	1196.4435	505.68138003349304
430.1798	212.15544	825.52374	211.22452	261.66757	15.828328	289.26245	238.65433	157.15384	124.3	56000	210.90347	210.90508	22.668743	22.953245	1.8338728e-11	1.2757206e-11	8.824609e-11	2.14912e-12	4781.844	3232.9373	40255.348	933.2007	11142.172	177578.9	387.95184	-9.952007	1334.9202	522.2509877681732
684.80273	407.58713	1274.0239	247.71861	314.67838	9.127884	326.15753	301.52866	245.875	142.2	58000	211.65376	211.65535	21.653543	22.097582	1.7900948e-11	1.151743e-11	8.042968e-11	2.5743869e-12	4997.237	3650.9282	36610.48	923.6294	10614.091	169162.72	440.05014	-9.739786	1187.0372	543.2732577323914
539.8077	276.86462	1084.9695	152.608	323.21906	55.569252	440.81882	268.90875	195.2	137.7	60000	210.34117	210.34395	19.36444	19.763296	1.5918787e-11	1.0329222e-11	7.630284e-11	1.8749442e-12	5202.9927	3591.158	36060.13	929.9105	10368.0	165240.58	455.10822	-11.139734	1416.7113	562.9412515163422
342.80484	213.57242	877.59894	142.6956	1002.766	0.835944	1003.9107	1001.1151	133.13333	1000.0	62000	207.1046	207.1052	19.200022	19.368551	1.5362354e-11	1.0205062e-11	6.9552905e-11	2.493088e-12	5152.837	3874.121	40018.605	918.6942	10467.062	166819.38	338.97925	-10.373489	1220.4633	591.894642829895
587.6627	268.12723	983.6552	323.04333	989.65393	0.6378606	991.16595	988.8043	455.25	1000.0	64000	204.67789	204.6763	16.86514	17.397219	1.478277e-11	1.0377743e-11	7.5482745e-11	1.771016e-12	4948.108	3723.9795	30139.734	792.7719	11316.809	180362.16	365.60953	-15.852289	1249.8701	623.3214650154114
591.1029	217.6426	983.93365	316.01825	642.81055	250.88089	1172.6825	342.99606	452.8	213.7	66000	203.07082	203.07089	17.71907	17.821032	1.4304158e-11	1.01472546e-11	8.858365e-11	1.5681106e-12	4833.995	3827.9912	32850.535	556.18164	11304.823	180171.14	368.5492	-9.228491	1373.906	640.7999668121338
872.33936	257.72083	1113.2158	306.65982	158.79558	8.86593	182.18126	146.2844	278.42856	83.5	68000	201.17981	201.1797	16.233791	16.560362	1.5268955e-11	1.0563446e-11	8.3921224e-11	1.6696783e-12	4437.3374	3498.613	29622.242	685.0949	10826.503	172547.8	319.28006	-13.384155	906.5463	660.711056470871
629.042	417.9914	1395.6273	155.1039	686.74097	263.76764	1026.5464	321.7902	224.11111	239.1	70000	199.60735	199.60616	15.535707	16.051182	1.6178654e-11	1.139782e-11	7.938645e-11	2.392098e-12	4154.8354	3146.2651	28331.314	657.2784	10178.422	162219.03	316.9811	-9.608522	1095.0435	682.3671586513519
1169.2039	343.50174	1730.6023	823.83527	270.36343	15.359313	293.1601	249.46275	385.6	136.5	72000	198.51076	198.51205	14.781891	15.5746565	1.6371177e-11	1.134832e-11	7.821229e-11	2.4735637e-12	3783.7747	2841.5315	24580.865	715.7565	9924.526	158172.64	355.747	-12.95948	1313.1102	700.2526862621307
460.53625	317.378	1022.41785	249.55975	1300.3782	595.39087	2718.7993	620.2225	192.18182	455.6	74000	197.75075	197.75119	14.567594	15.039912	1.564572e-11	1.0964625e-11	7.40505e-11	2.1626936e-12	3799.6663	2867.396	27700.693	625.27435	9636.83	153587.5	363.24207	-15.898752	1006.5408	722.4492888450623
809.6709	404.12924	1482.8303	340.17224	957.37195	421.80545	1819.3114	351.09448	315.0	355.5	76000	197.7072	197.70844	13.932053	14.30333	1.5096127e-11	1.1031938e-11	9.3377195e-11	1.9575162e-12	3744.9246	2753.475	32785.03	543.6941	9561.016	152379.12	323.21045	-22.21278	814.34015	745.3281602859497
975.74115	611.6505	2138.394	283.80255	1027.2449	240.72906	1193.4836	321.326	345.83334	318.7	78000	197.40364	197.4057	12.75768	13.549613	1.499228e-11	1.15281335e-11	7.985529e-11	2.2416682e-12	3559.3616	2619.5945	19723.697	522.0839	9626.426	153421.7	320.9994	-15.822532	1277.381	765.8143501281738
1068.8661	478.38382	1688.6129	305.133	1020.7826	154.34511	1403.9232	840.81146	350.2	316.9	80000	197.68141	197.68265	13.032197	13.98284	1.5294318e-11	1.11112335e-11	8.262862e-11	2.4965355e-12	3041.5044	2334.6072	22950.979	452.39294	9587.565	152802.33	352.02	-22.199348	1343.1844	788.1662213802338
1111.2548	715.0135	2241.4426	224.22568	2179.122	1085.5875	2937.073	323.0267	354.5	766.2	82000	198.5742	198.57448	11.988604	12.483816	1.504851e-11	1.0261717e-11	8.067932e-11	1.5486047e-12	2826.1523	2180.8345	27460.44	419.79077	9279.825	147897.67	423.17236	-21.299	1067.1755	814.4625623226166
1118.7722	377.6679	1433.1495	312.20554	1026.5491	179.94247	1216.4508	754.04816	350.83334	311.1	84000	200.07986	200.08015	12.205847	12.368435	1.4669254e-11	1.0653169e-11	7.413414e-11	2.1535065e-12	2880.966	2234.385	21983.082	439.0829	9474.936	151007.33	367.18164	-27.747025	1306.1715	834.6688733100891
1205.7253	585.4956	2152.435	310.76	1353.9631	69.03374	1530.0306	1279.7212	368.4	394.9	86000	200.96579	200.96635	11.531591	11.930112	1.5239093e-11	1.10412e-11	9.993499e-11	2.275112e-12	2648.391	2171.9553	21471.766	343.37	9278.252	147872.61	337.8734	-20.365128	1165.8368	858.1858975887299
1319.3177	702.89215	2658.842	653.37524	890.40497	24.577269	934.7881	859.6678	393.4	267.0	88000	202.0633	202.06357	10.905381	11.193687	1.5172304e-11	1.088054e-11	7.624041e-11	2.5063534e-12	2516.4785	1914.7745	15419.553	374.32715	8894.38	141754.7	356.28152	-21.219988	1397.9563	879.273200750351
984.05176	144.60573	1205.8381	745.36774	1150.6874	227.53401	1501.7942	635.74097	294.2857	345.4	90000	203.08875	203.08911	11.246442	11.322183	1.5801846e-11	1.1545975e-11	1.03563255e-10	1.6701928e-12	2388.628	1978.778	18397.625	366.7	9040.258	144079.78	368.66922	-22.728525	1252.5938	900.4414577484131
1012.7352	441.33588	1572.976	29.592527	1462.3721	305.12537	2043.2511	1186.8912	302.42856	446.7	92000	204.40076	204.40005	10.858152	11.099985	1.5450077e-11	1.1511543e-11	9.1685305e-11	2.0789434e-12	2362.9673	1907.4557	17578.121	345.76282	8888.568	141662.11	420.30182	-25.421524	1227.1617	921.6278040409088
1072.2012	201.01266	1461.9193	890.28687	1431.425	94.69457	1595.1488	1238.6145	319.5	431.6	94000	205.22163	205.22197	10.607722	10.904076	1.6459814e-11	1.2635124e-11	1.02260735e-10	2.2124403e-12	2222.4224	1802.4268	18555.215	347.25833	8375.786	133489.62	349.33554	-36.32481	1263.5198	945.3221280574799
1269.3049	185.28871	1597.6908	1059.1002	1373.82	396.8457	1891.74	767.7851	390.0	414.4	96000	205.89642	205.89668	10.341983	10.552591	1.5942175e-11	1.2691758e-11	9.615523e-11	1.9119311e-12	2309.4185	1944.6669	20678.172	320.33908	8133.4385	129627.164	334.87283	-25.097607	1273.495	967.6594295501709
1144.7408	220.53358	1580.629	908.3617	801.65765	109.93648	1022.0579	726.28424	345.83334	250.2	98000	207.3279	207.32834	10.567806	10.625403	1.4418209e-11	1.083442e-11	9.8587694e-11	2.3089193e-12	2435.9375	2217.5354	24226.727	295.364	8055.5815	128386.266	294.05682	-30.51284	1360.2936	988.7985990047455
1011.6603	131.94936	1185.5133	780.3507	1946.8142	785.6993	3267.9053	827.7558	301.42856	598.7	100000	209.15591	209.15692	10.53205	10.840247	1.5308834e-11	1.1815185e-11	9.6352336e-11	1.9608811e-12	2137.473	1822.7532	19476.152	245.86249	7869.8247	125425.7	252.41577	-36.68314	1364.5581	1012.431592464447
1497.0719	495.08304	2288.327	966.1713	1327.2816	133.94008	1547.311	1209.8564	450.0	390.6	102000	210.98001	210.98062	10.514532	10.693508	1.5452131e-11	1.1810441e-11	9.334848e-11	2.1843458e-12	2012.2306	1659.4803	16863.266	304.3371	7861.6895	125296.09	227.04672	-47.47624	1241.2275	1034.9033331871033
1404.0247	111.62327	1489.0579	1188.0166	2869.4204	518.6465	3141.5776	1692.1155	409.4	908.7	104000	213.24936	213.2494	10.109482	10.096184	1.599849e-11	1.21694365e-11	9.919471e-11	2.301394e-12	1893.8353	1577.9542	12963.265	251.9941	7951.763	126731.63	246.79324	-46.15725	969.3228	1064.5046136379242
1557.3812	620.0924	2221.99	756.3531	1565.1028	1272.2253	3156.9963	408.59033	477.0	516.5	106000	215.85144	215.85225	10.048381	10.188024	1.6184502e-11	1.2182765e-11	9.729802e-11	2.2018505e-12	1679.2181	1398.023	17142.03	263.50955	8096.485	129038.13	252.98277	-51.949543	1080.4374	1086.2484800815582
1379.5493	454.48938	2099.4524	767.11084	1429.9739	938.4944	3191.4463	725.9347	418.2	441.6	108000	218.03398	218.03423	10.146358	10.517025	1.6150246e-11	1.26816144e-11	1.0858538e-10	2.478396e-12	1732.0531	1404.7351	15674.183	238.08582	8247.199	131440.28	274.2668	-50.62142	808.84973	1110.0326142311096
1390.12	572.39105	2175.1836	826.69763	909.8337	287.70255	1266.4359	420.21994	421.66666	313.5	110000	220.1093	220.10956	10.108752	10.21074	1.6979414e-11	1.3948701e-11	1.12550205e-10	2.0936245e-12	1675.042	1328.5525	12387.552	221.63516	8408.843	134016.47	267.34195	-39.438354	1254.8542	1130.905119419098
3026.5498	159.92859	3186.4785	2866.6213	3100.0762	46.26242	3218.4875	3040.9734	990.5	998.6	112000	222.483	222.48325	9.865281	10.176654	1.7009593e-11	1.4046281e-11	1.0786967e-10	2.2064885e-12	1598.8015	1226.0544	10666.2295	263.0609	8157.753	130014.66	281.4347	-54.144226	1332.3789	1161.1908242702484
2072.201	799.0901	2881.1443	1037.2137	2433.5107	794.3892	3098.6116	1312.0894	640.25	770.6	114000	224.3888	224.38953	10.337065	10.713619	1.7776962e-11	1.4236452e-11	1.0393951e-10	2.6881119e-12	1545.5602	1249.1967	14997.835	226.1217	8175.4326	130296.49	286.55252	-50.14881	1337.6287	1188.0831639766693
1083.0997	370.48898	1406.3481	318.691	2695.653	505.20422	3039.7205	1700.6489	359.66666	888.3	116000	226.049	226.04918	9.96156	9.716661	1.8069836e-11	1.4417998e-11	1.306121e-10	2.1521892e-12	1466.3488	1116.9868	8579.913	224.02798	8139.864	129729.555	243.06267	-53.737007	1335.7815	1216.2713088989258
1672.3463	1067.12	3135.2437	619.85864	1022.1341	581.15875	1850.5513	328.40338	534.3333	322.5	118000	228.16534	228.16559	10.367988	10.319621	1.7579892e-11	1.4536955e-11	1.4062478e-10	2.1978849e-12	1576.007	1313.4875	17191.887	203.09079	8144.988	129811.22	301.34946	-66.22086	1335.2765	1236.6456055641174
789.16425	812.86847	2391.2175	296.4501	2045.1986	847.98193	3099.1968	17.845247	264.1111	646.3	120000	229.7006	229.70065	12.030437	12.107271	1.7406087e-11	1.3691387e-11	9.172653e-11	2.053908e-12	1586.166	1395.9254	16093.973	222.53247	7720.7007	123049.125	248.18182	-58.450874	1355.452	1260.8184683322906
2483.504	673.5527	3157.0566	1809.9513	1993.2972	718.4888	3077.079	1202.4135	771.5	616.7	122000	231.55421	231.55449	11.64917	11.916474	1.9029972e-11	1.5119862e-11	1.1875062e-10	2.5862999e-12	1402.4225	1153.7977	17687.742	227.46767	7690.881	122573.9	286.14722	-66.7112	1103.6453	1286.3048827648163
2851.3694	345.79138	3113.3455	2362.773	3041.8052	45.70701	3107.738	2962.8755	890.0	1000.0	124000	233.06686	233.0671	11.473209	11.446608	1.7670983e-11	1.38169354e-11	9.1544404e-11	2.20909e-12	1446.0559	1196.471	14051.998	237.24458	7597.0225	121077.95	287.99686	-59.00283	1191.909	1315.542789697647
2980.2705	196.25745	3176.5278	2784.013	1430.3024	198.43819	1813.7592	1179.1908	898.0	424.4	126000	234.92572	234.92627	11.055636	10.886931	1.8582894e-11	1.4847743e-11	1.107832e-10	2.394714e-12	1373.631	1157.9006	12468.848	210.26926	7600.92	121140.08	343.32492	-61.098335	936.10876	1337.504402399063
2359.5178	384.37167	2882.366	1969.3121	3101.03	6.106933	3113.9622	3092.2258	696.0	1000.0	128000	236.40666	236.40636	11.153993	11.272298	1.84808e-11	1.4815206e-11	1.0448e-10	2.5372475e-12	1368.4388	1110.106	11163.824	224.02798	7524.801	119926.984	292.29474	-64.5327	1340.4995	1366.3215637207031
2168.0854	1177.6938	3345.7793	990.39154	1988.2444	802.8636	3094.3926	45.16394	654.0	581.0	130000	237.4765	237.47723	10.920967	11.211017	1.8076509e-11	1.4407087e-11	1.0025245e-10	2.290763e-12	1362.4415	1076.826	12204.291	241.97415	7325.9463	116757.67	328.68964	-71.839615	1066.7913	1391.3041412830353
568.8558	903.6476	3187.506	41.14837	1527.4454	1096.2656	3199.166	627.541	186.71428	475.7	132000	239.03212	239.03215	11.824371	11.731432	1.8706505e-11	1.4807268e-11	1.4823201e-10	2.1844772e-12	1301.3972	1051.5228	8672.036	195.91232	7174.9927	114351.88	288.86578	-79.80871	839.2042	1413.9453315734863
496.50467	276.04407	1115.1025	98.256516	1450.367	87.63313	1546.9836	1299.4745	165.36363	426.0	134000	239.12552	239.12526	12.115211	12.438532	1.8012373e-11	1.4760955e-11	1.2532368e-10	1.7261716e-12	1379.8633	1203.5398	15148.285	206.82957	7172.687	114315.1	328.69482	-74.15809	898.3676	1437.4625573158264
1234.0743	281.26596	1559.027	738.4829	875.78674	430.05066	1190.5848	28.74717	364.33334	263.1	136000	239.42754	239.4279	12.048885	12.192006	1.828178e-11	1.4579846e-11	1.0809611e-10	2.4334822e-12	1237.5577	951.76544	8288.736	198.60425	6956.952	110876.9	342.29398	-91.16653	1430.7411	1459.576005935669
1101.4288	138.7634	1250.056	890.6597	2591.6172	513.9927	3382.7544	1811.8921	328.66666	758.1	138000	239.48474	239.48602	12.410248	12.841857	1.8272986e-11	1.579554e-11	1.1825295e-10	2.5618871e-12	1311.9569	1055.9014	12926.399	197.25829	6648.412	105959.46	280.1153	-103.787575	1381.0084	1486.834167957306
1394.9431	390.22577	1945.54	937.74945	1444.8385	154.14383	1658.463	1246.8865	413.8	430.6	140000	239.5516	239.551	10.8903055	11.426232	1.9277437e-11	1.5819238e-11	1.1800731e-10	2.5432122e-12	1211.8777	1034.7065	12116.675	195.01501	6613.5723	105404.234	266.70245	-103.350075	1029.041	1510.7085185050964
1207.95	111.01794	1368.5823	1064.3413	1703.7451	590.4962	3247.2976	1201.8903	354.6	509.0	142000	239.77155	239.77263	11.766393	12.089643	2.007026e-11	1.6882561e-11	1.2099449e-10	2.1450283e-12	1230.8131	1115.438	12156.136	169.89038	6738.2026	107390.55	286.64917	-113.30525	1163.8657	1535.3366277217865
1615.0728	109.96778	1770.5878	1536.4965	2659.9236	797.0061	3288.016	1258.7444	475.33334	816.1	144000	239.82228	239.82295	11.213822	11.690094	1.9031318e-11	1.5599265e-11	1.0778761e-10	1.876529e-12	1199.4055	1062.0143	13736.894	186.64014	6708.1187	106911.1	401.63846	-121.922424	1198.8555	1562.523799419403
2780.4324	657.9571	3287.8152	1851.2534	1431.8276	211.52312	1858.3975	1228.9468	834.3333	415.0	146000	240.44737	240.44821	10.636978	10.958407	1.749801e-11	1.4422524e-11	9.977206e-11	2.05892e-12	1297.6334	1109.6877	9201.299	205.18451	6620.821	105519.86	427.8851	-140.16159	1355.8405	1586.2252671718597
2658.6863	661.19995	3317.8972	1754.7476	2733.175	552.50446	3447.2776	1932.4247	790.6667	802.8	148000	240.88629	240.88634	10.124579	10.553658	1.908897e-11	1.5951301e-11	1.0816006e-10	1.9212674e-12	1237.3005	1125.4783	12561.794	187.83655	6545.034	104311.96	284.1869	-130.44278	1315.7717	1613.4462280273438
2155.0725	773.9677	3244.4646	1518.4105	2919.5942	627.31165	3229.4504	1275.2968	657.3333	901.1	150000	241.80023	241.8008	10.373593	10.448811	2.0536071e-11	1.7165899e-11	1.1295056e-10	2.6739264e-12	1093.8029	1024.4575	11277.446	185.74283	6471.9204	103146.88	606.10535	-167.10522	898.2529	1642.3049173355103
1944.7233	871.22406	3174.0417	1258.4457	1542.9315	67.718025	1706.7982	1472.3514	564.6667	447.5	152000	243.07318	243.07431	10.637735	10.972306	1.915104e-11	1.5674797e-11	1.3772668e-10	2.3979106e-12	1142.5713	1026.702	13190.657	179.76077	6282.6826	100130.8	384.01535	-163.00418	1238.5306	1667.412546634674
2165.1375	810.9754	3305.1719	1486.6636	2495.0383	1060.7908	3276.3682	576.16296	643.6667	774.9	154000	244.10518	244.10611	10.159791	10.26958	1.9821677e-11	1.727328e-11	1.2214624e-10	2.2241816e-12	1148.2722	1012.14307	8285.82	156.43076	6227.4717	99250.875	464.4612	-154.87244	1338.5503	1696.545889377594
2197.4707	1146.3127	3285.2683	612.6243	3118.5818	390.93915	3327.4473	2326.0312	665.6667	933.8	156000	245.4705	245.47014	9.896264	10.254632	1.8905037e-11	1.5730523e-11	1.3492403e-10	2.132306e-12	1196.8433	1076.1072	12266.804	175.87244	6002.9336	95672.27	321.26398	-165.12976	1425.3749	1726.6435446739197
2616.6296	670.5762	3287.2058	1946.0535	3139.5986	417.0973	3293.2266	1888.4502	781.0	953.8	158000	247.01079	247.012	9.800969	10.096162	1.9417608e-11	1.6439631e-11	1.1353367e-10	2.5166536e-12	1110.0361	991.4986	10315.756	184.99507	6125.163	97620.36	609.2712	-161.02966	1271.498	1754.9381873607635
3275.8965	21.130127	3297.0266	3254.7664	3296.6343	5.681718	3304.815	3284.8687	1000.0	1000.0	160000	248.14351	248.14378	9.767458	10.205146	2.0289173e-11	1.7950261e-11	1.0499228e-10	1.6764357e-12	1113.5748	1000.33453	8078.1914	163.90833	6002.851	95671.01	390.84637	-156.55943	1256.1935	1784.7170805931091
2489.7122	1110.563	3303.926	919.49866	3280.5671	13.321179	3295.1526	3256.5083	768.6667	1000.0	162000	249.17264	249.1735	9.302942	9.538417	1.9632775e-11	1.6269916e-11	1.02117204e-10	2.2887664e-12	1055.742	957.8337	8184.1997	178.26526	5953.606	94886.13	345.42337	-157.44955	1267.606	1814.6136603355408
