AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LossQ1	LossQ2	LossAC	AverageC	StdC	MaxC	MinC	StepsPerSecond	Time
1494.2083	177.67456	1671.8828	1316.5337	977.6844	669.9993	1639.8516	-156.75128	1000.0	1000.0	22000	79.439644	79.43989	1.2636544	1.2771387	2.4630017e-06	30.734324	10.188215	95.766335	8.1776085	2341.5176	293.5325195789337
86.40541	73.73642	160.14183	12.668984	889.417	622.3356	1968.8693	42.48207	1000.0	1000.0	24000	80.871666	80.871346	1.5193189	1.5611246	7.3600786e-06	18.423119	6.3436856	60.69869	6.8043175	2356.008	321.2359335422516
219.818	70.88036	290.69836	148.93764	1097.2817	642.4672	2079.4753	190.25609	1000.0	1000.0	26000	80.11741	80.11768	1.6020874	1.6351442	-1.1993203e-05	14.902127	4.8470664	47.967808	4.2458625	2348.8494	349.0241940021515
1063.8813	582.86084	1646.7422	481.02048	1776.7094	662.5892	2515.344	693.341	1000.0	1000.0	28000	81.95763	81.9577	1.9174353	1.9513507	-2.9876699e-06	12.158166	4.5525594	43.156	3.0652432	2359.4934	376.7480092048645
2059.578	76.07025	2135.6482	1983.5077	1356.7365	864.21173	2849.6958	115.70737	1000.0	1000.0	30000	86.00356	86.00325	2.165125	2.2014327	-3.8266535e-06	9.958242	3.5678754	28.972626	2.881661	2351.1216	404.46082949638367
227.07579	32.330307	259.4061	194.74548	2786.2246	174.73502	3023.8628	2457.1042	1000.0	1000.0	32000	89.534195	89.53377	2.2956896	2.3528316	3.085058e-06	6.666979	2.98939	28.256178	1.6358495	2356.084	432.20837783813477
1531.3492	1103.0194	2634.3687	428.32993	2259.366	741.40283	3047.09	847.1477	1000.0	1000.0	34000	92.61415	92.61392	2.4017017	2.4398112	1.7995787e-06	6.5332713	2.9002013	32.729023	1.8188357	2357.8875	459.9521038532257
3040.066	7.0806885	3047.1465	3032.985	3024.9082	235.694	3342.4165	2528.4558	1000.0	1000.0	36000	98.16351	98.1629	2.5684633	2.6158044	1.4578528e-06	6.7776375	2.6129293	25.307163	2.218969	2349.2612	487.6643452644348
3019.919	75.45227	3095.3713	2944.4668	3181.204	184.77518	3480.4434	2782.444	1000.0	1000.0	38000	106.86187	106.86135	2.6523325	2.7344341	6.033578e-07	6.035903	2.442999	26.298613	1.8198043	2294.7305	516.2728095054626
3001.544	19.406616	3020.9504	2982.1372	3011.3975	718.3115	3617.9539	978.68176	1000.0	1000.0	40000	115.89021	115.88966	2.8509364	2.9988143	-5.0224826e-06	5.9231534	2.262648	22.027977	1.866892	2196.9077	546.3109993934631
3646.3394	67.78174	3714.121	3578.5576	3534.776	123.61595	3785.4539	3312.8967	1000.0	1000.0	42000	125.15488	125.15419	2.9062598	3.0467296	6.2854515e-06	4.787716	2.0205343	22.866539	1.1221133	2305.0447	574.931339263916
3672.6394	22.623291	3695.2627	3650.016	3745.7708	196.57094	4028.7764	3385.0159	1000.0	1000.0	44000	135.1889	135.18779	3.0350616	3.2292862	2.3012276e-06	4.187285	1.9176836	22.621527	1.1514499	2353.7373	602.7296228408813
3827.4185	97.586914	3925.0054	3729.8315	4118.0015	121.10671	4286.299	3903.404	1000.0	1000.0	46000	145.95644	145.95604	3.2216144	3.4060571	-5.3520466e-06	3.7925982	1.8323946	16.980507	0.93568116	2234.4204	632.9130027294159
3956.0137	22.017212	3978.0308	3933.9963	3922.22	244.83267	4256.3545	3419.3545	1000.0	1000.0	48000	157.02367	157.0231	3.5372036	3.7450376	-3.942324e-06	3.1983204	2.2690163	50.29034	0.6002188	2309.012	661.6006188392639
4144.84	37.520508	4182.3604	4107.3193	4367.984	103.56194	4559.9287	4242.4067	1000.0	1000.0	50000	168.22533	168.22507	3.8194823	4.008406	1.5005367e-06	3.1959405	2.466194	36.876053	0.48205256	2347.9924	689.5479879379272
4241.0356	127.33301	4368.3687	4113.7026	3981.9746	943.43036	4623.9175	1207.0251	1000.0	1000.0	52000	179.78493	179.78375	4.098667	4.3701377	-2.7136085e-07	3.117458	2.3706756	33.047012	0.4003197	2350.7356	717.4370927810669
4421.134	26.337646	4447.4717	4394.7964	4150.4443	450.98367	4818.407	3420.4958	1000.0	1000.0	54000	191.71344	191.7134	4.303616	4.559523	-7.5738803e-06	2.7030485	1.8458679	18.752293	0.55365264	2358.65	745.3673777580261
4449.297	171.00854	4620.305	4278.288	4363.2437	241.83568	4771.5835	4020.435	1000.0	1000.0	56000	203.32646	203.32552	4.4293556	4.7096367	8.107947e-06	2.859596	1.8598167	20.63457	0.6032735	2334.071	773.346138715744
4174.247	321.33057	4495.5776	3852.9165	4507.5728	221.08682	4880.747	4169.7817	1000.0	1000.0	58000	214.98163	214.98116	4.8611846	5.0294967	2.103094e-07	2.9996328	2.9072773	57.054012	0.47776848	2355.47	801.2569801807404
4336.4385	40.66992	4377.1084	4295.7686	4568.0435	539.86584	4889.476	2970.1003	1000.0	1000.0	60000	226.46844	226.46808	5.360578	5.5866365	-2.0158823e-06	2.527038	1.9002677	23.668707	0.41760504	2318.6367	829.4075353145599
4564.785	48.082275	4612.8677	4516.703	4760.452	96.2049	4907.218	4608.881	1000.0	1000.0	62000	237.57425	237.57254	5.5269094	5.7185	6.5553263e-06	2.6038337	3.908827	154.56982	0.5046278	2309.1836	857.993328332901
4701.868	1.5080566	4703.3765	4700.3604	3768.4858	1002.159	4782.999	1620.411	1000.0	1000.0	64000	247.85849	247.85834	5.4469085	5.6130733	-6.0027696e-06	2.1305444	1.7163522	22.852049	0.41902065	2367.912	885.6296696662903
4792.743	17.65625	4810.3994	4775.087	4372.8784	906.5563	4940.5405	1788.6064	1000.0	1000.0	66000	258.18445	258.18408	5.450996	5.616877	3.871953e-06	1.856831	1.6321188	22.42528	0.40523708	2375.45	913.3858497142792
4872.9526	31.597168	4904.55	4841.3555	4777.157	97.717255	4907.9463	4545.04	1000.0	1000.0	68000	268.3247	268.3238	5.3363624	5.556832	5.419962e-07	1.7672002	1.4642242	16.665161	0.4158169	2230.457	943.0473027229309
4849.841	68.76904	4918.61	4781.072	4817.503	222.49635	5045.139	4234.057	1000.0	1000.0	70000	277.99942	277.9991	5.3699718	5.4660754	1.2923833e-06	1.5105289	1.3574442	14.717952	0.38303435	2345.662	970.8721265792847
4864.335	32.468506	4896.803	4831.866	4862.4956	97.98092	5011.501	4708.0464	1000.0	1000.0	72000	287.24744	287.2469	5.264912	5.500192	8.304049e-06	1.448064	2.6467483	100.531204	0.36738813	2326.2454	998.977929353714
4844.701	91.8313	4936.532	4752.8696	4949.2314	89.50991	5105.731	4788.6377	1000.0	1000.0	74000	296.14832	296.14682	5.1914854	5.385214	8.86688e-07	1.4740943	1.5994743	27.079433	0.38690865	2343.3484	1026.7390067577362
4792.827	40.32007	4833.147	4752.507	4911.139	84.5156	5033.9854	4773.3804	1000.0	1000.0	76000	304.87686	304.87686	5.264213	5.475346	7.516213e-06	1.293123	2.6327307	106.04605	0.36373734	2340.7393	1054.563750743866
4888.491	49.975586	4938.467	4838.5156	4381.6724	367.57455	4803.1655	3423.5857	1000.0	1000.0	78000	313.20184	313.2011	5.493608	5.6720223	5.6942254e-06	1.563748	4.969771	192.0271	0.37431717	2362.164	1082.444858789444
4634.4053	135.25488	4769.66	4499.1504	4787.5283	354.04492	5095.044	3854.8757	1000.0	1000.0	80000	321.043	321.04327	5.499467	5.742165	8.140303e-06	1.3557491	4.082996	147.23509	0.39443374	2357.001	1110.2547769546509
4923.0273	140.0852	5063.113	4782.9424	4341.387	510.06647	5086.6484	3431.5466	1000.0	1000.0	82000	328.58218	328.58157	5.4871492	5.657799	4.3264032e-07	1.1791587	1.2858229	35.210697	0.41037798	2350.7026	1138.1361258029938
4923.84	292.8108	5216.651	4631.0293	4864.8203	97.14091	4974.643	4646.0957	1000.0	1000.0	84000	335.76266	335.7623	5.7916207	5.952745	-2.6819557e-06	1.3030846	2.1473286	58.479904	0.39681792	2356.776	1165.9582686424255
5049.6787	8.10376	5057.782	5041.5747	4953.3975	137.54933	5138.39	4629.3013	1000.0	1000.0	86000	342.4437	342.44302	5.6299295	5.847245	-9.2545895e-07	1.4923084	2.5403123	48.341305	0.4003942	2342.619	1193.7684223651886
4396.396	705.6781	5102.074	3690.718	4818.982	357.53497	5135.157	3965.7212	1000.0	1000.0	88000	348.8468	348.84622	5.5767093	5.741962	1.7641484e-07	1.674961	4.0612454	87.97124	0.40620565	2344.3015	1221.5591151714325
4942.736	145.41357	5088.1494	4797.3223	5018.905	80.22443	5115.1055	4847.9707	1000.0	1000.0	90000	354.42212	354.42218	6.2965674	6.52716	6.696433e-06	1.629894	2.9498096	74.06175	0.38921833	2313.9314	1249.4909145832062
4833.6904	277.0525	5110.7427	4556.6377	4992.3716	290.69037	5273.3574	4163.304	1000.0	1000.0	92000	359.5472	359.54715	6.341206	6.527522	-9.584896e-06	2.007773	3.910345	94.65039	0.41991472	2372.1584	1277.2827689647675
4466.084	362.886	4828.9697	4103.1978	5109.966	127.98923	5273.4263	4778.6187	1000.0	1000.0	94000	364.23904	364.23834	6.427167	6.5740414	1.0312073e-05	2.0405505	4.468669	132.40605	0.4172325	2349.721	1305.128083229065
5155.5107	11.218262	5166.729	5144.2925	5089.216	93.89107	5225.815	4928.926	1000.0	1000.0	96000	368.1976	368.19724	6.8029337	6.976377	-6.988794e-07	1.9860085	2.51801	52.441658	0.41395426	2333.657	1333.1233854293823
5133.036	11.064941	5144.101	5121.971	5175.056	194.60655	5369.6904	4699.4585	1000.0	1000.0	98000	371.87198	371.87128	6.524977	6.7596345	-9.757102e-06	2.4140031	3.6847672	71.83388	0.41291118	2345.9504	1360.9697940349579
4996.4443	49.779053	5046.2236	4946.6655	5127.0986	157.26678	5292.507	4732.604	1000.0	1000.0	100000	376.15732	376.1575	6.4558473	6.6819735	5.227789e-06	2.8232033	4.4869843	137.09991	0.42632222	2351.146	1388.8948802947998
5193.713	144.84668	5338.5596	5048.866	5148.05	82.27325	5249.162	5007.2446	1000.0	1000.0	102000	380.51822	380.51703	6.301505	6.42286	-1.6466834e-05	2.964044	4.167841	70.26255	0.46133995	2364.4985	1416.6374969482422
5070.7173	147.57373	5218.291	4923.1436	5175.604	75.89828	5289.0913	5062.248	1000.0	1000.0	104000	385.5466	385.5472	6.210823	6.2109447	-1.489494e-05	3.3367388	5.7686415	103.60002	0.47177076	2380.3364	1444.4331526756287
5268.0195	152.64404	5420.6636	5115.3755	5274.349	116.847534	5510.6133	5121.1655	1000.0	1000.0	106000	390.2565	390.2563	6.053907	6.1540585	2.405709e-05	3.355395	7.087841	143.65643	0.43153763	2368.083	1472.2779099941254
5042.764	69.68799	5112.452	4973.076	5339.0854	129.93678	5628.3022	5125.7246	1000.0	1000.0	108000	395.4175	395.41843	6.084377	6.197774	-1.679878e-05	3.3969073	5.8338156	87.01623	0.45657158	2376.915	1500.1333003044128
5094.1104	55.80542	5149.9155	5038.3047	5180.9893	134.42021	5339.961	4885.089	1000.0	1000.0	110000	399.94098	399.9403	6.011842	6.2419972	4.181054e-05	4.171029	9.466338	181.28336	0.46730042	2333.4275	1527.9581623077393
5331.166	111.463135	5442.629	5219.7026	5015.9946	453.10742	5312.8	3701.8696	1000.0	1000.0	112000	404.9801	404.9799	5.879814	5.985713	1.4179185e-05	3.2439795	5.3504744	115.12965	0.4386902	2313.512	1555.8125791549683
4787.162	213.22461	5000.3867	4573.9375	5209.0703	91.47284	5395.8706	5108.3135	1000.0	1000.0	114000	409.10834	409.1082	6.0688825	6.193625	3.4212946e-05	3.8008456	9.333583	207.02869	0.4631281	2338.035	1583.6139497756958
5124.7246	4.572754	5129.2974	5120.152	5299.2524	196.6188	5502.227	4819.453	1000.0	1000.0	116000	412.8518	412.85193	6.132328	6.275695	3.4247041e-06	3.0843587	6.0200276	153.04744	0.4452467	2364.9363	1611.3587050437927
5333.835	14.189941	5348.025	5319.645	5271.958	73.48104	5408.836	5150.576	1000.0	1000.0	118000	416.73016	416.7297	6.2826385	6.3594537	5.9697777e-06	2.5073056	4.05662	100.15905	0.42796135	2369.1296	1639.2050158977509
5309.3154	37.465576	5346.781	5271.8496	5238.961	81.18516	5427.309	5156.876	1000.0	1000.0	120000	420.00818	420.00873	6.082648	6.175265	-2.2489965e-05	2.86747	4.115399	54.892303	0.45895576	2345.9724	1667.0325400829315
5174.2944	93.58838	5267.883	5080.706	5320.0405	127.547226	5480.289	5118.554	1000.0	1000.0	122000	423.41748	423.4174	6.0200806	6.08738	-5.7159364e-06	3.7027793	10.2675905	218.7562	0.45001507	2384.5254	1694.7993640899658
4779.0	468.36206	5247.362	4310.6377	5168.062	150.60489	5365.797	4855.1973	1000.0	1000.0	124000	426.23837	426.23825	6.395122	6.4672084	1.4947981e-05	3.0613859	5.3954234	91.89784	0.4428625	2337.6755	1722.7123095989227
5304.312	45.376953	5349.689	5258.935	5186.3896	126.33514	5417.239	4945.653	1000.0	1000.0	126000	428.72964	428.72964	6.2483497	6.2860217	1.8507822e-05	2.3001885	5.485814	145.03717	0.45239925	2344.459	1750.4354631900787
5322.047	30.40625	5352.453	5291.6406	5431.62	62.752594	5513.325	5305.4966	1000.0	1000.0	128000	430.91693	430.9167	6.20053	6.1574025	-1.8200666e-05	2.916194	6.376327	165.66873	0.4374981	2336.7996	1778.1980051994324
5491.6885	11.554443	5503.2427	5480.134	5397.6006	115.83233	5564.7373	5139.5596	1000.0	1000.0	130000	433.232	433.2323	6.2865224	6.2630186	-1.9284606e-05	3.7842917	9.958438	183.98225	0.44822693	2335.0098	1806.0251858234406
5251.3594	115.83716	5367.197	5135.5225	5156.682	187.21817	5379.558	4766.746	1000.0	1000.0	132000	435.49622	435.49585	6.313216	6.386441	7.061064e-06	3.0798385	8.748691	206.83467	0.4452467	2359.6653	1833.8290579319
5360.9775	130.83203	5491.8096	5230.1455	5473.9995	162.14333	5674.795	5084.5903	1000.0	1000.0	134000	437.852	437.85233	6.084714	6.079656	1.7005623e-05	2.6368606	6.498364	182.33716	0.4374981	2350.422	1861.733005285263
5551.047	25.422607	5576.4697	5525.6245	5428.9233	97.28828	5601.8945	5260.9375	1000.0	1000.0	136000	440.35446	440.35443	6.2471886	6.197262	7.092953e-09	2.462008	7.4055448	242.85674	0.43928623	2369.0225	1889.5121076107025
5276.554	93.97412	5370.5283	5182.58	5448.769	86.256256	5583.895	5326.2188	1000.0	1000.0	138000	442.56366	442.56345	5.957133	5.9466085	-4.573852e-06	2.344615	4.7409973	78.90284	0.41782856	2340.6582	1917.36944937706
5461.955	86.77075	5548.726	5375.1846	5567.436	189.86359	5823.9224	5111.531	1000.0	1000.0	140000	444.7795	444.77988	6.1124306	6.0982094	2.766043e-05	1.9965518	4.891757	167.52184	0.4196167	2343.6667	1945.1925201416016
5577.128	76.67114	5653.7993	5500.457	5678.785	176.32571	5940.5605	5343.8506	1000.0	1000.0	142000	447.0817	447.0815	6.0636835	6.097293	2.380848e-06	1.7458487	3.01525	48.603416	0.41782856	2343.3745	1973.0514061450958
5698.99	26.298828	5725.289	5672.6914	5608.5337	102.191536	5773.494	5423.537	1000.0	1000.0	144000	449.23724	449.23743	6.007957	6.103373	1.2114346e-06	1.9742944	3.8209088	71.60187	0.41007996	2338.7258	2000.8585357666016
5508.062	197.72314	5705.785	5310.339	5524.622	123.75351	5820.9106	5379.5156	1000.0	1000.0	146000	451.46045	451.4605	6.079408	6.0094233	2.850014e-05	1.8773925	9.235286	387.57025	0.4196167	2339.8687	2028.7507355213165
5557.3457	81.27637	5638.622	5476.0693	5461.156	97.41732	5679.7637	5336.257	1000.0	1000.0	148000	453.58853	453.58853	6.0414305	6.104292	9.695888e-07	1.421113	2.9790022	79.23067	0.40829182	2345.7534	2056.6127502918243
5622.709	140.3291	5763.038	5482.38	5418.7036	117.60693	5575.1455	5211.374	1000.0	1000.0	150000	456.23535	456.23517	6.0811825	6.154274	5.9065223e-07	1.3513527	2.3977046	42.718052	0.4029274	2350.185	2084.410122156143
5779.033	14.058838	5793.0923	5764.9746	5806.9385	147.1006	6039.102	5610.787	1000.0	1000.0	152000	458.7775	458.7775	6.211095	6.2923946	-3.3734739e-06	1.2645457	2.548134	92.33653	0.39994717	2359.9985	2112.251116991043
5927.3535	67.62329	5994.9766	5859.73	5718.6436	143.86412	5890.7314	5493.899	1000.0	1000.0	154000	461.2452	461.2446	6.212139	6.268662	-2.7261078e-06	1.3735042	2.811889	64.436195	0.40769577	2327.9185	2140.1426553726196
5759.0654	27.66455	5786.73	5731.401	5747.9756	237.98764	6034.2773	5110.557	1000.0	1000.0	156000	463.79736	463.79755	6.1795487	6.265775	-3.4386815e-06	1.619669	4.847664	111.66751	0.40352345	2364.198	2167.9815816879272
5648.739	44.11035	5692.849	5604.6284	5558.689	94.53514	5687.787	5382.5073	1000.0	1000.0	158000	466.3575	466.35773	6.2695317	6.318406	5.5231453e-06	1.3574344	3.6415703	84.65409	0.3951788	2327.123	2195.7949476242065
5842.7646	32.72046	5875.4854	5810.0444	5864.046	77.824844	5979.1694	5720.863	1000.0	1000.0	160000	468.60416	468.60397	6.2138414	6.2043815	-3.2933951e-06	1.1264551	2.1960351	71.47134	0.385046	2347.3325	2223.6951463222504
4327.0757	525.9341	4853.01	3801.1416	5901.247	149.80118	6198.42	5651.876	1000.0	1000.0	162000	470.3451	470.34473	6.640662	6.69669	-5.9227345e-06	1.1170155	2.0159583	60.729385	0.38862228	2386.4634	2251.5174281597137
5366.7275	56.954834	5423.682	5309.7725	5770.02	163.4878	6042.4546	5430.348	1000.0	1000.0	164000	472.04684	472.04657	6.8562794	6.974667	-2.8010904e-06	1.1657693	2.158723	45.576096	0.359416	2359.0486	2279.2902212142944
5811.675	51.719727	5863.3945	5759.955	5751.339	234.83807	6191.2275	5368.6084	1000.0	1000.0	166000	473.15878	473.15897	7.0059156	7.0183134	1.8665195e-06	1.2742913	2.4402425	59.157013	0.3784895	2358.875	2307.1522405147552
5729.3457	4.8588867	5734.2046	5724.487	5889.6797	213.33925	6300.104	5491.848	1000.0	1000.0	168000	474.5119	474.51172	7.0831943	7.1955004	-7.73786e-06	1.6171385	3.7225924	89.88798	0.3862381	2363.437	2335.0727655887604
5751.0386	11.607422	5762.646	5739.431	6116.6646	102.0197	6268.9424	5916.687	1000.0	1000.0	170000	476.0668	476.06702	7.1522775	7.2023983	2.7440935e-06	1.768541	4.930465	110.964775	0.3963709	2359.932	2362.9166026115417
5919.4277	8.44873	5927.8765	5910.979	5991.3384	419.47284	6309.0713	4792.097	1000.0	1000.0	172000	477.86563	477.86563	7.2147346	7.2619395	9.787671e-06	1.4281087	2.2195232	40.286182	0.38444996	2355.7944	2390.810314178467
5934.8696	48.07373	5982.9434	5886.796	5619.0947	79.24758	5759.4683	5451.312	1000.0	1000.0	174000	479.7969	479.7961	7.312046	7.3124185	5.9472063e-06	1.3725518	2.522954	41.881798	0.3838539	2350.7305	2418.7566361427307
5872.749	71.188965	5943.938	5801.56	5401.982	527.23157	5847.9727	4037.3867	1000.0	1000.0	176000	481.32553	481.32516	7.5121307	7.5285397	-1.9734352e-07	1.2301521	2.80595	93.12034	0.3784895	2340.505	2446.6166803836823
5940.346	22.510254	5962.8564	5917.836	6133.7407	127.1797	6360.155	5939.0396	1000.0	1000.0	178000	483.34305	483.34366	7.371538	7.398433	-3.7706886e-06	1.3989072	2.088387	37.338734	0.385046	2364.511	2474.509839773178
6058.4717	55.156494	6113.628	6003.315	6053.036	159.3168	6335.202	5838.2656	1000.0	1000.0	180000	485.35477	485.35425	7.298956	7.4046216	-2.1079893e-05	2.208109	5.884259	129.30214	0.36895275	2357.4646	2502.352718114853
5685.38	431.81763	6117.1973	5253.562	5999.656	288.64212	6298.146	5296.164	1000.0	1000.0	182000	487.25217	487.25238	7.643932	7.7097483	3.0321322e-05	2.526863	9.464799	279.80865	0.38027763	2333.5674	2530.2098898887634
5967.0146	227.7644	6194.779	5739.25	6162.423	120.84696	6362.6455	5925.9126	1000.0	1000.0	184000	489.22644	489.226	7.4912295	7.549472	3.027951e-05	2.005117	7.1247673	200.88971	0.37372112	2357.37	2558.128380060196
5776.582	207.44873	5984.031	5569.1333	5690.5493	106.06507	5854.571	5529.879	1000.0	1000.0	186000	491.4944	491.49405	7.8262157	7.879494	8.344997e-06	1.8398438	6.656524	258.05057	0.34157187	2365.5115	2585.9737055301666
6121.334	97.25293	6218.587	6024.081	6185.3774	123.14107	6512.534	6056.272	1000.0	1000.0	188000	493.75354	493.7536	7.725886	7.733984	-4.163569e-06	1.7969311	4.3372774	60.312153	0.37372112	2344.5642	2613.8637256622314
6151.1357	111.84302	6262.979	6039.293	6351.574	105.39054	6453.3647	6094.0234	1000.0	1000.0	190000	496.23492	496.2346	7.89717	8.01123	-1.074973e-06	1.5484636	3.3709893	61.558487	0.38474798	2350.6912	2641.679794549942
6021.082	52.4187	6073.501	5968.6636	5823.954	211.85449	6009.553	5230.4	1000.0	1000.0	192000	498.68958	498.68997	7.9942775	7.927537	-6.453611e-06	1.7889731	5.817394	130.10829	0.3761798	2352.7913	2669.5835955142975
6011.6406	84.690674	6096.331	5926.9497	6277.163	101.10202	6486.541	6166.082	1000.0	1000.0	194000	500.51694	500.51608	7.9852934	8.042257	-2.8651978e-06	1.8725893	3.89699	96.178055	0.40531158	2349.4937	2697.5300374031067
6284.424	18.739746	6303.1636	6265.684	6151.1665	185.23984	6451.866	5855.941	1000.0	1000.0	196000	502.48468	502.4848	7.8972373	7.914537	-2.5649113e-05	2.0381746	4.007367	67.02065	0.385046	2332.126	2725.4184985160828
6226.1855	115.44263	6341.628	6110.7427	6171.9214	203.89749	6485.2334	5760.6675	1000.0	1000.0	198000	505.03647	505.03607	7.9055715	8.060227	-1.4624586e-06	1.6109356	3.2067888	75.24848	0.4005432	2346.0032	2753.306457042694
6060.3345	161.1753	6221.51	5899.159	6023.5923	341.71677	6301.576	5032.063	1000.0	1000.0	200000	507.26752	507.26733	7.8866625	7.9541397	2.8125871e-06	2.2309375	3.667924	71.0851	0.40121377	2363.975	2781.1532089710236
6118.956	29.470459	6148.4263	6089.4854	6007.5356	266.72424	6302.0503	5399.1875	1000.0	1000.0	202000	509.29083	509.29062	8.140965	8.153161	1.8221298e-06	1.7041987	4.4284754	143.63408	0.39488077	2256.6157	2809.534978866577
6249.625	62.38452	6312.01	6187.2407	6110.1567	379.64954	6410.0776	5068.813	1000.0	1000.0	204000	511.40582	511.40543	7.8095202	7.9122615	-2.7924497e-07	1.8166455	2.779932	45.24596	0.38564205	2347.846	2836.3435320854187
6336.9033	6.4821777	6343.3857	6330.4214	6348.419	187.35463	6620.6484	5958.0737	1000.0	1000.0	206000	513.52826	513.52795	7.868341	7.984719	-1.9345528e-06	1.501477	4.097517	126.34277	0.37640333	2337.4604	2863.1890845298767
6321.7812	154.06079	6475.842	6167.72	6257.247	202.9129	6599.7886	5822.061	1000.0	1000.0	208000	516.0021	516.0027	7.9249268	7.99995	3.2754613e-08	1.6239471	4.8496675	121.091606	0.3951788	2362.543	2889.9617099761963
6281.1133	11.855713	6292.9688	6269.2573	6338.8154	183.6156	6689.8896	5985.1895	1000.0	1000.0	210000	518.35645	518.35583	8.013943	8.134327	-4.168896e-06	1.3784759	3.2526913	87.38816	0.37014484	2352.8335	2916.8322217464447
5758.2173	300.6919	6058.909	5457.5254	6242.93	224.42076	6451.555	5629.2217	1000.0	1000.0	212000	519.85333	519.8528	8.001289	8.071437	-3.1267498e-06	1.3267351	2.6097195	79.914925	0.4029274	2374.1846	2943.3434331417084
6136.2812	2.1210938	6138.4023	6134.16	6283.093	145.26299	6516.315	5995.7803	1000.0	1000.0	214000	522.00433	522.0042	8.166171	8.228517	-4.388294e-06	1.5090771	5.6800876	219.47742	0.38981438	2329.78	2970.0811953544617
6407.505	79.38867	6486.8936	6328.116	6220.3857	171.47021	6604.8887	6038.988	1000.0	1000.0	216000	523.874	523.8737	8.325538	8.378703	1.1549066e-06	1.5137705	4.4452596	155.27844	0.4041195	2337.8538	2996.8081483840942
6232.6675	112.43457	6345.102	6120.233	6410.759	147.60265	6651.1514	6158.776	1000.0	1000.0	218000	525.4444	525.4438	8.226943	8.318679	1.3776771e-06	1.5999044	3.5930316	62.07824	0.39696693	2331.2563	3023.566323518753
6103.501	74.891846	6178.3926	6028.609	6082.0864	709.5444	6465.379	3971.5693	1000.0	1000.0	220000	526.7636	526.7635	8.268843	8.242887	-4.3747605e-05	1.9954699	6.246414	150.30473	0.436306	2328.764	3050.318681716919
6365.9307	22.321777	6388.2524	6343.609	5600.4307	575.3498	6255.8525	4414.416	1000.0	1000.0	222000	528.64575	528.6456	8.2180195	8.300002	-1.2031477e-05	2.4738438	12.442155	314.55994	0.40829182	2343.6504	3077.070527076721
