AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LossQ1	LossQ2	AverageLossAC	StdLossAC	MaxLossAC	MinLossAC	AverageC	StdC	MaxC	MinC	AverageLogP	StdLogP	MaxLogP	MinLogP	StepsPerSecond	Time
1017.1404	331.4827	1348.623	685.65765	765.36487	346.29404	1453.7676	228.72485	908.5	811.8	118000	22463.895	22463.977	1.1530378	1.1724774	5.7757046e-11	2.9163148e-11	1.788957e-10	4.454484e-12	109.13511	39.888332	505.41406	50.55302	401017.6	35138948.0	156.2752	30.629877	831.09357	2128.806280851364
854.79376	288.10178	1133.229	457.97314	1057.678	388.97183	1565.7863	245.35405	789.3333	863.5	120000	22621.59	22621.584	1.1244643	1.1234019	5.5772966e-11	2.7240946e-11	1.673516e-10	4.4851245e-12	109.44083	40.311905	524.8459	49.04813	401984.94	35223560.0	141.30618	32.345287	828.78644	2165.489196538925
1195.9076	260.3865	1456.2941	935.52106	1210.9027	538.01154	1794.232	161.01416	1000.0	813.1	122000	22808.387	22808.49	1.1549072	1.1702785	5.5867786e-11	2.8362387e-11	1.889459e-10	6.8621753e-12	110.863655	42.77792	404.2884	45.309097	402898.53	35303628.0	140.69681	29.17682	721.8899	2203.962824344635
998.35846	696.15643	1681.9371	42.9807	672.00525	596.7222	1689.067	17.856434	677.3333	501.1	124000	23050.79	23050.785	1.1685556	1.2060804	5.657167e-11	2.9006793e-11	1.7480532e-10	5.5306476e-12	108.05568	41.765266	450.678	48.010784	405161.38	35502104.0	148.28853	31.095503	832.48615	2236.9280948638916
1049.1473	604.2069	1750.6301	275.8655	1205.5339	356.0913	1807.38	570.9749	594.0	855.9	126000	23338.664	23338.676	1.2249436	1.3377876	5.6659986e-11	2.8566321e-11	1.7405369e-10	4.217346e-12	104.66028	38.238415	464.96024	45.496323	407078.94	35670012.0	155.67033	32.772243	871.5781	2277.4072210788727
1048.394	112.241	1160.635	936.153	1232.6969	603.9815	1736.625	31.906511	844.5	767.6	128000	23580.455	23580.354	1.2344127	1.2666011	5.775913e-11	2.9141238e-11	1.972021e-10	4.0161125e-12	101.079445	37.32786	512.59143	43.06555	408860.7	35825988.0	145.24915	32.940426	825.96735	2314.584611415863
980.39453	112.06218	1132.7212	866.3585	1372.8317	539.6698	1839.2476	230.71725	903.0	865.9	130000	23814.521	23814.516	1.301295	1.3989575	5.6551337e-11	2.884562e-11	2.0557932e-10	5.9205978e-12	102.3179	37.24442	378.59497	41.645275	410659.03	35983660.0	157.49335	29.519945	669.66034	2352.3526332378387
1401.4319	272.90167	1674.3336	1128.5303	1409.6659	407.99307	1795.3269	735.6933	816.5	977.8	132000	24126.834	24126.844	1.3486757	1.3998564	5.5848475e-11	2.8369215e-11	1.6966996e-10	5.523603e-12	105.69566	39.963722	382.84647	46.06661	411281.78	36038524.0	144.26912	32.94764	746.19977	2394.8213398456573
1175.561	439.51328	1789.0332	782.24084	614.5587	266.30472	1108.5259	307.50534	837.0	599.6	134000	24458.0	24458.055	1.3530933	1.4258775	5.3445918e-11	2.6776517e-11	1.5802865e-10	3.773984e-12	107.83768	42.113247	476.69003	48.599262	412749.2	36167024.0	151.01634	32.169476	889.73425	2430.2110936641693
639.8688	505.39978	1435.9202	76.648636	851.0169	558.2544	1873.6925	89.2302	404.75	587.6	136000	24846.629	24846.578	1.3950092	1.4212391	5.473126e-11	2.8488184e-11	1.725086e-10	5.1728747e-12	105.35325	40.833897	481.78473	45.91772	414204.78	36294176.0	187.03192	31.576328	805.8516	2464.2491307258606
1156.5656	294.8223	1451.3878	861.7432	1098.0381	538.66	2031.3428	366.72733	916.5	653.3	138000	25173.383	25173.396	1.4400793	1.5002519	5.3804374e-11	2.806235e-11	1.8032575e-10	5.5896997e-12	103.46031	37.142303	434.4512	44.860542	416208.62	36470056.0	181.2084	32.31887	714.9635	2498.786893606186
413.64606	178.42331	688.65607	195.34456	1015.02893	526.84503	1894.9484	224.5954	363.2	791.0	140000	25457.027	25456.998	1.5006933	1.5490891	5.3677524e-11	2.7093078e-11	1.808932e-10	5.4178476e-12	101.18981	37.93791	385.46368	42.55221	418531.03	36673290.0	173.2621	33.168053	728.72906	2537.432461977005
1595.2975	499.58426	1950.7245	888.7831	715.9601	492.7355	1699.5027	106.75135	813.6667	527.4	142000	25839.398	25839.38	1.579707	1.6753501	5.183368e-11	2.6089186e-11	1.8023e-10	7.465904e-12	102.85336	35.64292	335.07492	44.421875	419847.47	36788972.0	162.37534	32.652054	825.8579	2571.304639339447
1717.3467	190.47961	1907.8263	1526.8671	284.15128	255.76048	917.7992	34.448616	893.0	197.8	144000	26221.844	26221.752	1.6812059	1.7333633	5.3449807e-11	2.6596097e-11	1.673802e-10	5.3243464e-12	101.077545	36.308083	409.99054	43.941193	421372.34	36922140.0	161.6625	32.93552	861.52716	2598.955122232437
1905.258	146.09991	2051.358	1759.1581	1451.2681	584.5306	2054.1497	480.03345	946.5	885.3	146000	26663.684	26663.715	1.6713682	1.778238	5.2470583e-11	2.7159127e-11	1.7060892e-10	4.6321293e-12	104.52883	38.79883	395.04504	43.599453	422526.53	37023220.0	176.06935	32.977898	756.18164	2639.8126776218414
1353.5903	492.8207	1937.2655	731.90295	475.0581	416.15927	1495.1674	-77.92088	779.3333	442.8	148000	27142.107	27142.11	1.7160767	1.7507688	5.268982e-11	2.5679838e-11	1.7912262e-10	5.372967e-12	103.40033	36.008984	371.62973	46.067307	423577.66	37115604.0	185.66135	33.080822	856.79266	2673.521890640259
1365.3005	730.1028	2095.4033	635.19775	1167.016	737.94385	2098.057	46.676174	1000.0	654.8	150000	27601.91	27601.877	1.7854353	1.87729	5.2286793e-11	2.7253541e-11	2.2227818e-10	4.0967555e-12	107.28904	40.703796	440.99463	38.354748	424585.88	37203732.0	181.2857	33.265995	823.1863	2708.7637507915497
1224.2596	529.8125	1951.479	704.39386	780.5292	593.78955	2022.0829	169.46541	772.3333	537.2	152000	28036.547	28036.496	1.8554453	1.9275334	5.3143562e-11	2.6719247e-11	2.1083049e-10	4.7781046e-12	104.58051	37.076965	414.48697	40.07443	426477.3	37369456.0	195.57712	32.842323	744.4904	2742.3120024204254
993.0239	900.3282	1893.3522	92.695724	1384.0791	780.83746	2139.5103	122.97341	539.5	782.9	154000	28501.254	28501.135	1.9496418	2.0619087	5.246853e-11	2.7525145e-11	1.7746338e-10	4.801927e-12	106.136086	40.645004	514.4517	42.616817	428561.5	37551950.0	192.23688	34.106266	679.1806	2780.721934080124
1760.2904	377.47818	2232.3347	1308.3625	1889.3926	655.36566	2277.6814	295.676	815.6667	854.8	156000	28986.893	28986.836	2.074568	2.1700342	5.166505e-11	2.6248075e-11	1.7008246e-10	4.7682266e-12	108.57878	39.282974	478.3469	48.000072	428165.34	37517370.0	201.60497	30.392841	823.36475	2820.9941580295563
1544.7188	519.41425	2183.0276	910.7499	1485.5807	575.7709	2023.8983	637.96436	824.3333	936.0	158000	29469.61	29469.598	2.0664716	2.156293	5.172668e-11	2.7623551e-11	2.1109677e-10	5.414233e-12	110.43746	42.68936	454.8182	42.168026	429024.53	37592788.0	182.10782	34.59282	782.7796	2859.928076982498
1038.714	708.9854	2260.1326	519.45795	1434.99	662.57404	2159.6135	297.47537	482.25	796.5	160000	29984.797	29984.83	2.1104267	2.2090292	5.02367e-11	2.6265677e-11	1.7019337e-10	2.9080271e-12	111.36189	43.848957	717.1315	46.665234	430748.84	37743612.0	191.36119	33.431965	762.4008	2901.1951801776886
