AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ1	LossQ2	Time
688.2735	318.0077	940.628	239.71257	695.08453	369.19055	963.3269	-227.27643	715.3333	853.3	211999	4921.049	48718.49	74.718956	-41.812916	4921.023	48718.23	72.43762	-27.620918	-50.028374	1.8493073	1.8536491	2145.85515832901
817.2706	14.740692	832.0113	802.5299	804.6795	350.01205	1228.086	75.61671	1000.0	823.7	213999	4941.638	48922.324	72.46955	-38.080685	4941.6157	48922.094	71.88748	-51.69995	-50.269577	1.8222727	1.8341957	2167.9766948223114
840.01245	29.649506	869.662	810.363	756.59644	308.27704	1055.744	9.007944	1000.0	825.6	215999	4971.5684	49218.625	70.7544	-28.982357	4971.548	49218.42	71.821075	-34.218063	-50.56149	1.8046215	1.8246208	2190.4022858142853
809.9709	15.764587	825.7355	794.2063	715.1476	323.04797	970.399	75.618805	1000.0	815.4	217999	4988.664	49387.875	71.698425	-26.900526	4988.6504	49387.74	71.78679	-30.975828	-50.704422	1.8249645	1.8571868	2213.1429693698883
827.5501	0.04736328	827.5975	827.50275	814.50415	251.557	996.61707	70.24988	1000.0	906.0	219999	5007.43	49573.656	71.01777	-25.043663	5007.4067	49573.426	70.94533	-29.795692	-50.90897	1.8427551	1.8317423	2235.8384923934937
493.87555	338.4762	882.0631	123.98147	934.7077	109.8235	1166.1198	785.4583	565.0	1000.0	221999	5027.307	49770.438	71.97321	-17.017666	5027.2744	49770.113	72.969215	-19.72651	-51.08043	1.826823	1.834418	2260.5827038288116
657.62585	99.79373	757.4196	557.83215	815.9956	248.56522	1151.2603	156.1331	684.5	912.2	223999	5037.867	49874.99	73.657906	-29.35902	5037.8354	49874.67	74.674286	-32.735287	-51.255516	1.9084692	1.906757	2283.9190855026245
520.0865	373.09488	941.5155	22.406963	476.1125	336.00275	897.0282	34.571426	550.0	631.3	225999	5052.133	50016.21	72.07388	-28.159624	5052.1357	50016.246	72.43487	-35.04405	-51.34899	1.9367734	1.9533051	2301.801274061203
941.2147	115.91995	1057.1346	825.29474	855.56555	271.33694	1042.6671	55.647457	1000.0	905.9	227999	5069.7095	50190.227	73.801796	-33.311222	5069.637	50189.51	72.512474	-31.374895	-51.571377	1.939196	1.9321165	2324.856983423233
781.1278	103.83432	884.9621	677.29346	954.8377	82.86548	1083.6857	838.1481	1000.0	1000.0	229999	5090.289	50393.96	74.6147	-35.040035	5090.2935	50394.008	73.86597	-34.750465	-51.742188	1.9301244	1.9110893	2349.808046579361
584.6302	405.29987	871.27277	11.449662	760.4779	230.68686	1007.56964	142.04155	672.3333	912.9	231999	5105.6	50545.543	75.43288	-37.98594	5105.512	50544.676	73.17425	-43.478855	-51.912308	1.929482	1.957883	2372.084141969681
901.28503	8.784668	910.0697	892.50037	803.03674	212.81033	987.26495	213.0103	1000.0	913.9	233999	5124.1714	50729.4	72.2752	-27.94333	5124.1685	50729.37	73.94147	-26.176903	-52.12064	1.9308624	1.9162534	2394.4976954460144
862.1739	41.066162	903.24005	821.1077	561.55084	431.86734	1197.3342	20.737398	1000.0	560.4	235999	5142.1797	50907.68	73.35976	-37.958622	5142.171	50907.598	76.511665	-39.732533	-52.251625	1.8874375	1.9031049	2414.0796208381653
857.07715	41.59262	898.66974	815.4845	999.58264	516.283	1725.434	53.206512	1000.0	848.4	237999	5154.443	51029.086	76.140495	-28.142624	5154.427	51028.93	74.150635	-22.054	-52.33623	1.9397107	1.9221246	2435.717240333557
866.17224	10.7395935	876.91187	855.4327	793.0467	256.85324	989.1157	75.49429	1000.0	904.4	239999	5164.826	51131.883	75.85624	-27.9544	5164.831	51131.934	74.299034	-24.493887	-52.52053	1.9473901	1.8975573	2458.4550132751465
581.0873	207.51553	788.6028	373.57172	811.74115	185.65968	1010.3381	317.9388	1000.0	923.4	241999	5182.463	51306.484	75.213264	-28.348848	5182.445	51306.31	76.969475	-23.776062	-52.661663	1.8673835	1.8712788	2482.4507036209106
949.86316	122.29642	1072.1595	827.5667	586.61523	286.8635	962.3228	27.527203	1000.0	745.7	243999	5207.866	51557.98	76.60546	-32.602917	5207.8726	51558.04	76.535965	-22.567356	-52.87375	1.9134665	1.8987094	2503.2557306289673
782.9946	27.868622	810.8632	755.126	633.4544	373.29837	968.48016	36.92848	1000.0	715.8	245999	5226.337	51740.84	77.87561	-22.694014	5226.2876	51740.35	78.07523	-24.106638	-53.071693	1.9568368	1.9416003	2524.9590153694153
888.43787	41.69565	930.13354	846.74225	558.27844	358.7149	1030.1024	19.169376	1000.0	638.2	247999	5242.082	51896.72	76.57287	-25.057346	5242.0483	51896.38	76.84779	-45.01985	-53.237564	1.9703217	1.923123	2545.2601153850555
873.3707	107.47458	980.8453	765.8961	611.0298	301.02914	976.67175	82.94274	1000.0	745.6	249999	5251.345	51988.42	78.25529	-36.73734	5251.345	51988.42	76.087296	-29.609228	-53.26627	1.9604921	1.9652224	2565.976566553116
632.01385	338.59058	951.4028	163.35596	569.3963	329.24667	1032.5841	30.21347	704.3333	656.3	251999	5258.583	52060.074	77.66161	-38.903297	5258.5986	52060.227	77.70165	-28.924423	-53.39017	1.9640203	1.9248292	2586.062536239624
878.21716	109.18674	987.40393	769.03046	866.1122	220.85623	1044.8986	214.87407	1000.0	912.4	253999	5266.463	52138.09	78.066986	-24.353477	5266.4756	52138.21	81.786964	-31.47307	-53.46386	1.9082441	1.8975447	2608.0110261440277
650.6304	402.06207	1021.901	92.03465	638.56433	397.7107	1015.65186	63.38068	685.6667	645.6	255999	5286.026	52331.76	78.51913	-34.91134	5286.023	52331.73	77.83146	-24.817806	-53.69601	1.9331306	1.9637774	2627.1562552452087
573.21875	372.3352	864.67145	47.70067	912.38983	282.02115	1223.6997	239.8358	681.6667	849.0	257999	5296.182	52432.305	77.70908	-26.089108	5296.2075	52432.555	77.499504	-29.804287	-53.778793	1.9235578	1.916281	2649.2844576835632
453.03046	454.88437	1086.9302	20.050703	805.8875	343.52023	1154.7607	46.6993	435.8	820.0	259999	5306.8174	52537.594	78.81224	-47.05069	5306.833	52537.75	79.214615	-37.057228	-53.804176	2.0066953	1.9371848	2671.4405813217163
819.1272	136.37473	955.5019	682.75244	910.088	262.19168	1321.3657	389.8821	1000.0	922.3	261999	5327.7144	52744.473	78.65157	-30.377596	5327.679	52744.125	79.95141	-28.025671	-54.049637	1.9243789	1.9203509	2694.3699164390564
623.57855	374.32123	997.8998	249.25731	755.71606	352.45648	1076.357	43.19163	582.5	819.1	263999	5341.43	52880.258	79.42584	-69.05797	5341.427	52880.227	79.59478	-34.086426	-54.22107	2.0161023	1.9584893	2716.0672986507416
669.36926	269.66928	971.75574	313.28036	584.66547	398.43283	1016.2978	12.535628	638.25	626.7	265999	5350.153	52966.617	78.98107	-42.66072	5350.134	52966.426	78.90707	-33.82344	-54.26228	2.0166423	1.9955356	2734.6841666698456
927.3178	42.423218	969.741	884.8946	806.3508	292.6334	1173.7899	218.87492	1000.0	852.8	267999	5359.4453	53058.613	80.79992	-28.00719	5359.3896	53058.06	81.11961	-31.30286	-54.39981	2.165893	2.0894866	2757.111121416092
471.32104	377.73425	865.8792	40.84654	767.6981	284.46448	1144.3822	37.080643	539.0	902.7	269999	5362.686	53090.7	82.57488	-35.207184	5362.668	53090.523	83.05784	-32.922802	-54.45361	2.0960646	2.0919936	2780.0060296058655
-238.01819	1168.6248	930.60657	-1406.643	723.3519	298.46545	1031.1116	229.84813	1000.0	777.2	271999	5364.2207	53105.89	82.2624	-24.562449	5364.175	53105.445	81.79239	-30.770868	-54.465805	2.1669059	2.111605	2801.0612132549286
610.5954	442.1414	1068.2461	12.784416	643.45953	336.24493	991.3148	48.24438	672.0	732.7	273999	5372.8604	53191.426	83.64917	-27.690897	5372.8394	53191.22	81.47397	-32.766163	-54.54216	2.1823423	2.2002418	2821.960167169571
618.6971	291.94116	949.61755	239.43044	698.5967	395.13794	1308.5857	55.43259	718.0	724.3	275999	5372.525	53188.1	82.331215	-38.49305	5372.556	53188.418	81.7827	-32.9498	-54.567173	2.1197631	2.090272	2842.9334428310394
684.13416	257.17905	941.3132	426.9551	836.346	256.96835	1098.4862	102.13768	630.0	905.6	277999	5378.824	53250.473	83.46667	-28.952768	5378.8203	53250.434	79.77947	-19.494469	-54.624634	2.08863	2.0996	2865.582494497299
693.34955	175.53888	863.1932	451.6294	995.34143	137.08003	1264.2723	773.8976	762.6667	1000.0	279999	5398.208	53442.37	81.98893	-30.859184	5398.2183	53442.473	83.378555	-28.249634	-54.807583	2.235163	2.161316	2889.572724342346
524.02374	2.1287842	526.1525	521.89496	774.78613	341.12625	1233.3927	159.73729	1000.0	833.8	281999	5397.6675	53437.016	82.56489	-67.40288	5397.666	53437.004	82.99329	-42.05048	-54.817078	2.2037797	2.1624045	2911.265408039093
984.284	195.58307	1179.8671	788.7009	787.3632	288.47375	1131.1858	76.25717	1000.0	905.2	283999	5402.5664	53485.52	82.90759	-49.073948	5402.574	53485.6	83.18869	-32.63323	-54.90364	2.1850913	2.0992553	2933.9691689014435
680.81177	123.26001	804.0718	557.55176	1115.3477	340.71777	1682.4619	363.20123	1000.0	895.7	285999	5402.7686	53487.52	85.17476	-51.99744	5402.7983	53487.816	85.346176	-38.802944	-54.862694	2.25629	2.2097526	2956.4118325710297
841.54034	144.21008	985.7504	697.33026	1010.72156	291.20468	1433.4246	278.8302	1000.0	916.0	287999	5408.6646	53545.895	83.99333	-18.994411	5408.6763	53546.008	82.75908	-24.737543	-54.82736	2.1386151	2.1258771	2979.4621448516846
941.19666	88.67288	1029.8695	852.52374	792.1243	273.80673	1184.358	226.72383	1000.0	843.4	289999	5420.3765	53661.84	85.54625	-32.22899	5420.3276	53661.355	86.299706	-33.205364	-55.001774	2.1525602	2.1058311	3000.4333803653717
617.17035	435.3935	983.81305	5.443763	1041.0266	141.00322	1225.8702	827.33997	671.3333	1000.0	291999	5436.0654	53817.164	86.98772	-39.21777	5436.054	53817.05	84.37589	-31.998417	-55.123703	2.1144674	2.1365247	3023.6501064300537
923.1968	117.366486	1040.5632	805.83026	1001.15857	361.14172	1662.0752	280.9699	754.5	879.6	293999	5432.938	53786.2	88.33471	-57.893425	5432.9717	53786.53	85.11788	-29.078636	-55.111782	2.2601798	2.2610898	3044.909875869751
449.4531	328.2984	858.323	54.521946	1147.7004	381.7456	1521.0251	139.84279	683.3333	909.4	295999	5437.5386	53831.746	86.59495	-44.807217	5437.5273	53831.637	85.64183	-22.256823	-55.141563	2.2114985	2.1557066	3068.2420794963837
710.7482	300.81342	1004.97107	297.53946	529.5836	392.82443	1131.7965	0.70072544	724.3333	475.6	297999	5454.709	54001.734	86.70154	-36.18329	5454.723	54001.875	85.18607	-26.935394	-55.307686	2.157479	2.1651726	3086.830539226532
425.65765	317.07852	806.4923	3.892803	782.8733	298.66125	1028.23	89.573685	463.6	791.9	299999	5470.912	54162.145	88.00086	-52.12547	5470.918	54162.203	86.53215	-40.968624	-55.510387	2.2577782	2.2498024	3108.9123878479004
584.60724	374.88986	870.4218	54.98801	922.71387	410.04407	1548.2236	144.57332	675.6667	826.2	301999	5483.9346	54291.066	86.03736	-25.612564	5483.917	54290.89	87.79062	-22.54464	-55.66121	2.2138562	2.214761	3130.284682035446
610.9801	497.0052	1201.5128	42.24264	1030.6501	260.5521	1527.5898	433.01758	571.0	922.8	303999	5487.634	54327.69	89.010765	-30.69133	5487.581	54327.17	88.2075	-27.656013	-55.689705	2.3122745	2.283163	3153.728799343109
714.8939	291.4693	1006.3632	423.4246	1200.084	434.75098	1863.0516	438.6304	616.5	875.9	305999	5499.7046	54447.19	87.386024	-34.06156	5499.7085	54447.23	86.56058	-30.03721	-55.798508	2.3249953	2.2851386	3175.3675792217255
1383.4568	358.2798	1741.7366	1025.177	1183.4271	287.14066	1714.5055	826.6705	1000.0	946.3	307999	5506.4663	54514.133	90.43651	-24.988033	5506.4434	54513.91	86.57864	-20.997927	-55.85397	2.3750815	2.3166718	3197.233066558838
926.97485	205.17786	1132.1527	721.797	1025.5146	314.39096	1657.316	283.14914	1000.0	917.3	309999	5510.877	54557.8	86.445305	-39.904175	5510.931	54558.336	89.108	-25.058064	-55.88236	2.3893623	2.368799	3218.996668577194
728.9762	471.0581	1307.7394	166.02544	824.90704	399.6363	1276.0192	9.153918	589.75	738.7	311999	5515.4136	54602.71	87.9533	-24.012178	5515.3726	54602.31	89.913284	-33.59751	-55.917446	2.396209	2.36518	3239.675698041916
1142.9958	227.27328	1370.2692	915.7226	1128.5892	426.18243	1529.3505	14.202526	1000.0	845.0	313999	5513.16	54580.41	88.51165	-28.377525	5513.1997	54580.797	89.193085	-25.086166	-55.942257	2.4832792	2.4432075	3261.482362985611
1052.4377	320.4465	1372.8843	731.9913	1322.6654	445.77615	1911.1953	619.88153	1000.0	836.1	315999	5525.5234	54702.805	88.78818	-24.10928	5525.482	54702.395	89.4118	-31.513018	-56.071415	2.5999336	2.5342932	3283.4105904102325
1315.2124	347.49295	1662.7053	967.7194	1174.5906	491.0816	1905.0297	94.74982	1000.0	905.3	317999	5527.1074	54718.492	94.25746	-35.542717	5527.131	54718.727	91.84516	-34.48923	-56.084827	2.6360037	2.6176991	3306.280284166336
1358.8901	409.6667	1768.5568	949.2234	899.80695	339.88773	1862.7002	653.8711	1000.0	1000.0	319999	5535.0044	54796.67	93.86788	-37.52375	5534.9614	54796.25	92.34509	-35.128845	-56.146477	2.5593927	2.4982367	3330.0120906829834
1238.5247	255.71198	1494.2367	982.81274	1155.5168	407.544	1841.1581	531.36786	1000.0	957.6	321999	5540.4795	54850.88	91.28101	-31.316898	5540.483	54850.918	90.41229	-35.288464	-56.234867	2.615647	2.5806308	3353.161955833435
1039.2314	215.91425	1255.1458	823.31726	1225.5452	522.6937	1829.5829	115.15963	1000.0	842.0	323999	5543.931	54885.055	93.60418	-27.469374	5543.9424	54885.164	95.45224	-26.041094	-56.29561	2.6463008	2.5970864	3375.4188165664673
1175.0085	358.06897	1533.0775	816.9396	952.88416	370.75803	1400.9905	159.19252	1000.0	886.6	325999	5556.072	55005.246	93.38195	-32.788708	5556.0664	55005.195	92.138626	-33.01627	-56.38511	2.6150963	2.5860386	3397.4496400356293
559.314	378.18176	986.7273	22.136257	1071.3977	381.9495	1686.0853	251.14342	566.0	915.4	327999	5561.7236	55061.203	93.46307	-27.905746	5561.6787	55060.758	94.0945	-51.453815	-56.40857	2.7873292	2.7236114	3419.640873193741
836.69257	589.23193	1429.0917	32.96083	1157.0714	412.07864	1811.986	675.9685	678.6667	890.9	329999	5568.061	55123.94	93.16911	-19.45686	5568.018	55123.52	93.327736	-27.420954	-56.510303	2.7576659	2.687991	3440.7579436302185
1378.155	299.20892	1677.364	1078.9462	897.0072	436.00073	1660.1908	115.20205	1000.0	821.7	331999	5578.8833	55231.086	92.98528	-25.943293	5578.8955	55231.207	94.75171	-30.522808	-56.686653	2.7925239	2.7447693	3461.565191268921
806.4373	449.563	1279.7572	202.1682	1093.1526	529.8663	2161.9436	345.25284	554.6667	919.8	333999	5592.1973	55362.9	93.701904	-21.829144	5592.1997	55362.92	92.278366	-27.871342	-56.792217	2.8571835	2.815012	3483.828511953354
1150.021	166.4354	1316.4564	983.58563	1618.3319	480.64136	1999.1229	634.5317	1000.0	878.8	335999	5602.1655	55461.586	93.31214	-24.192318	5602.153	55461.465	94.983444	-22.941551	-56.88599	2.880744	2.8179739	3506.1916744709015
1415.1818	334.125	1749.3068	1081.0568	1352.9698	522.0205	1951.505	387.6491	1000.0	874.3	337999	5605.5464	55495.055	94.3002	-26.446373	5605.545	55495.043	96.23493	-30.24616	-56.885307	2.8923144	2.8517413	3528.922461271286
1099.1329	159.00302	1258.136	940.12994	1411.9528	394.95377	2031.2872	748.7713	1000.0	1000.0	339999	5617.294	55611.36	96.10731	-29.745813	5617.3213	55611.63	93.856224	-26.930624	-57.02133	2.9211779	2.8658888	3552.1077353954315
1027.8339	296.59573	1350.6506	634.4868	1363.1143	534.2763	1880.3726	224.6711	781.3333	895.6	341999	5631.3237	55750.254	96.35527	-32.241936	5631.3037	55750.055	94.92656	-45.86123	-57.122467	2.8882437	2.8778608	3574.738828897476
587.0117	401.97037	891.06366	19.011557	1550.48	612.0384	2031.0061	71.6115	680.3333	901.1	343999	5646.758	55903.047	97.0179	-32.10643	5646.8276	55903.742	99.80764	-33.869583	-57.312508	2.9488852	2.895128	3596.0366492271423
1395.7175	344.51825	1740.2358	1051.1993	1445.3607	449.18066	2002.3917	795.1596	1000.0	1000.0	345999	5666.35	56097.02	96.15066	-39.53713	5666.343	56096.94	98.684525	-36.15393	-57.533066	3.011761	2.9817226	3618.996225118637
1624.4861	273.78094	1898.267	1350.7051	1400.8815	525.2527	1989.0587	284.00986	878.5	853.1	347999	5694.643	56377.125	98.20385	-39.723015	5694.6094	56376.785	96.60459	-31.752392	-57.827595	2.9474325	2.8871083	3641.3197541236877
1860.8157	82.31207	1943.1277	1778.5035	1548.5837	412.85745	1975.1083	698.4707	1000.0	941.0	349999	5704.1665	56471.414	98.95846	-28.786926	5704.129	56471.035	98.83349	-36.072247	-57.903316	3.0000756	3.0113761	3664.4387481212616
1257.2583	349.17072	1606.4291	908.08765	1020.716	559.9108	1986.276	25.316261	933.5	849.0	351999	5724.042	56668.176	97.670235	-34.770615	5724.0557	56668.316	97.14643	-33.667793	-58.046577	3.1727076	3.1021144	3685.7274537086487
1454.7462	399.71927	1990.0344	1029.7389	1386.346	594.80035	2235.284	211.55658	828.0	858.6	353999	5740.155	56827.7	100.37876	-26.079237	5740.1235	56827.39	101.295135	-25.598808	-58.27917	3.2283657	3.1924639	3707.249570608139
1114.3787	297.55496	1411.9336	816.82367	1108.2412	618.6508	2148.9695	126.906784	709.0	824.8	355999	5765.161	57075.27	100.26873	-28.424131	5765.12	57074.867	100.82534	-40.454056	-58.52651	3.2671542	3.1980357	3728.6848537921906
948.7534	94.53677	1043.2902	854.2166	1306.9817	317.3866	1820.6859	922.6883	1000.0	990.4	357999	5772.4844	57147.77	100.63111	-41.82128	5772.4707	57147.637	102.523865	-30.649725	-58.619587	3.369495	3.2970047	3752.044303417206
1089.55	388.04333	1627.7966	727.77466	1353.9792	682.403	2322.6475	59.30775	733.3333	902.3	359999	5806.3887	57483.44	103.4122	-45.744198	5806.4214	57483.76	104.54549	-29.731888	-58.900707	3.345457	3.3039503	3775.2448840141296
1275.4056	763.6336	1995.804	218.44678	1398.7194	411.98056	2188.6807	939.16833	705.6667	912.0	361999	5825.1426	57669.1	104.331215	-38.458485	5825.109	57668.773	103.820244	-39.694347	-59.178776	3.4630928	3.3643472	3797.1608831882477
1208.5962	261.65753	1470.2538	946.9387	1388.1735	728.3268	2138.898	67.743225	1000.0	815.0	363999	5858.0747	57995.145	106.25715	-35.33161	5858.061	57995.004	104.381874	-38.14945	-59.4616	3.593225	3.544709	3818.650706768036
1014.86755	59.972443	1074.84	954.8951	1788.1814	416.31668	2146.3127	957.03357	1000.0	1000.0	365999	5874.846	58161.188	104.95791	-40.780968	5874.8896	58161.613	105.15284	-46.138138	-59.64987	3.56233	3.5387018	3842.0888290405273
747.4847	202.46144	1002.29846	506.99197	1826.8655	543.6948	2353.71	1020.51715	747.0	952.5	367999	5883.0674	58242.57	107.93243	-29.082884	5883.0215	58242.12	109.38666	-26.339458	-59.695126	3.735564	3.6415765	3864.5979487895966
1328.9891	568.50867	1897.4978	760.48047	1050.4283	409.0769	1793.5428	327.66736	747.5	933.5	369999	5905.3706	58463.387	106.21037	-65.3809	5905.308	58462.766	108.52657	-46.08976	-59.95387	3.8478818	3.772187	3887.8555886745453
1659.1138	406.29767	2065.4114	1252.816	1051.6127	312.7817	1745.915	704.95667	801.0	871.6	371999	5941.793	58823.973	107.7412	-42.924145	5941.799	58824.03	108.285164	-41.290802	-60.372784	3.913496	3.8136015	3910.5554571151733
1584.4087	470.8962	2034.8577	934.4059	1472.3412	573.4303	2230.6323	834.84045	943.0	1000.0	373999	5971.936	59122.4	109.09151	-34.30541	5971.927	59122.305	109.42049	-32.89904	-60.570908	3.9269564	3.8524368	3933.8875851631165
1714.3711	341.3797	2055.7507	1372.9913	1390.711	696.1362	2250.9934	54.905437	1000.0	786.1	375999	5981.42	59216.3	110.58634	-35.092033	5981.395	59216.055	112.00696	-36.892464	-60.743767	4.063771	4.013501	3955.064522743225
2011.1995	13.539734	2024.7393	1997.6598	1429.5264	577.99414	2220.1772	699.3637	1000.0	1000.0	377999	6014.878	59547.547	109.73073	-33.199104	6014.885	59547.61	111.2716	-29.97945	-60.9853	4.3520036	4.293496	3978.442076444626
1853.8939	182.3468	2036.2407	1671.5471	1803.2451	456.0126	2157.152	641.4261	1000.0	928.7	379999	6050.2656	59897.883	112.91003	-24.545544	6050.246	59897.695	112.816605	-29.344116	-61.41439	4.261778	4.1777344	4001.5537972450256
2003.9739	165.1275	2169.1013	1838.8463	1338.9193	539.5639	2154.9893	593.3503	1000.0	927.5	381999	6071.9277	60112.348	113.38552	-38.743683	6071.987	60112.938	112.41228	-47.027706	-61.679485	4.235213	4.1518965	4024.1324503421783
1154.724	859.67	2072.6284	5.38252	1247.3776	710.6094	2408.3228	148.79088	670.0	804.2	383999	6090.1123	60292.39	115.808395	-32.99264	6090.0903	60292.17	114.00284	-35.265343	-61.856712	4.44961	4.329202	4044.237382173538
727.0154	404.01532	1068.3262	159.5316	1166.2683	342.2958	2002.7582	835.5093	691.6667	1000.0	385999	6116.8945	60557.543	116.15971	-56.73125	6116.81	60556.707	115.15617	-65.287315	-62.14107	4.488774	4.4351635	4067.2172527313232
734.7038	754.9351	1802.2701	190.10353	1897.6055	637.56805	2257.2998	0.15201774	418.33334	900.9	387999	6144.666	60832.484	115.811035	-39.898888	6144.719	60833.01	116.26635	-37.08847	-62.332726	4.455401	4.4378905	4087.9530096054077
1891.67	135.6112	2027.2812	1756.0588	1743.8014	628.65576	2316.6296	199.61322	1000.0	909.3	389999	6183.947	61221.38	118.24458	-38.347416	6183.886	61220.777	116.62744	-40.426495	-62.807858	4.6588535	4.600817	4109.671115636826
1678.5286	419.54132	2098.0698	1258.9872	1303.6775	320.33038	1853.5404	793.95496	965.5	972.7	391999	6211.3994	61493.168	118.9671	-48.914192	6211.3525	61492.703	119.18374	-50.174423	-63.046787	4.8214865	4.7984133	4133.681934595108
1036.7219	15.0555725	1051.7775	1021.6663	1957.1976	404.39017	2297.3428	1033.8579	1000.0	1000.0	393999	6234.9697	61726.527	120.64772	-40.55106	6234.952	61726.355	121.011116	-41.62498	-63.264046	4.736194	4.6631207	4158.0540289878845
2073.7625	80.48541	2154.2478	1993.277	1983.291	45.564404	2057.1382	1913.594	1000.0	1000.0	395999	6267.0337	62043.973	121.069214	-42.791405	6266.992	62043.566	119.91243	-33.4449	-63.598465	4.9951563	4.9395165	4181.6661257743835
1384.4758	247.68207	1632.158	1136.7938	1404.1176	621.2618	2328.8254	365.43652	1000.0	919.1	397999	6289.99	62271.258	122.48498	-32.250195	6289.9663	62271.02	123.740074	-36.728592	-63.917095	5.2496223	5.2243633	4203.813709259033
1218.8772	634.2047	1851.5833	351.9919	1792.3021	477.00006	2289.1401	911.78827	728.3333	922.7	399999	6323.449	62602.51	125.55349	-53.80215	6323.341	62601.438	126.18998	-35.90124	-64.208954	5.1274686	5.1313553	4225.67036318779
1960.1127	197.78772	2157.9004	1762.325	1566.629	478.95032	2401.538	1008.32587	1000.0	1000.0	401999	6336.8394	62735.086	125.08282	-47.463524	6336.843	62735.117	124.0078	-38.236378	-64.40813	5.232007	5.246702	4249.063578605652
948.9647	2.1956482	951.16034	946.76904	1512.1951	556.1032	2381.3787	705.7122	1000.0	1000.0	403999	6341.0063	62776.344	127.85317	-40.809986	6340.957	62775.86	127.66086	-44.636303	-64.38126	5.217992	5.1316004	4272.8661024570465
1094.0272	632.0341	1879.7299	332.11746	1653.2711	616.42206	2186.0867	698.0396	738.3333	930.7	405999	6368.359	63047.156	125.266975	-38.730484	6368.324	63046.812	125.91046	-45.749157	-64.7026	5.243343	5.22734	4295.556304693222
1770.3446	342.66858	2113.0132	1427.676	1694.252	479.10968	2366.196	898.88446	1000.0	1000.0	407999	6386.8833	63230.56	125.27473	-45.506313	6386.841	63230.145	126.26527	-38.591766	-64.86664	5.4894304	5.4206524	4318.869095563889
1757.4329	465.04218	2222.475	1292.3907	2228.949	244.6962	2435.9734	1609.8628	1000.0	1000.0	409999	6418.3325	63541.92	125.231544	-41.718296	6418.385	63542.434	126.406075	-40.788082	-65.19259	5.522356	5.4311805	4342.417891263962
1680.6012	219.99524	1900.5964	1460.606	1701.0928	645.4363	2353.9766	568.31696	1000.0	819.4	411999	6451.931	63874.562	126.8498	-58.184437	6451.955	63874.8	128.37868	-47.417934	-65.534195	5.6700125	5.5569596	4363.724457502365
1736.7987	609.42834	2192.542	875.4225	1354.2847	625.3192	2283.8284	305.60422	789.3333	814.3	413999	6455.496	63909.87	126.53809	-47.122265	6455.442	63909.336	128.3592	-34.803764	-65.625015	5.8613176	5.8053417	4385.413155078888
2006.5293	191.61035	2198.1396	1814.919	1891.207	641.6498	2399.3142	631.95593	1000.0	899.9	415999	6473.5864	64088.984	129.1889	-54.41733	6473.662	64089.734	131.07344	-45.434402	-65.80594	5.688101	5.646716	4407.65629696846
1938.0286	126.23895	2064.2676	1811.7897	1678.014	668.32324	2381.7375	642.8039	909.5	867.6	417999	6502.1914	64372.195	132.22314	-50.741673	6502.1714	64372.0	133.07338	-42.16074	-65.96959	5.74541	5.77859	4428.351270914078
2175.625	31.025269	2206.6504	2144.5999	2050.9355	204.89519	2230.9224	1625.1879	1000.0	1000.0	419999	6546.996	64815.79	132.11876	-54.4088	6546.982	64815.65	134.07916	-40.92482	-66.55187	6.2335906	6.238063	4451.013650894165
2138.4956	47.374634	2185.87	2091.1208	937.4705	390.53397	1740.1979	191.33954	1000.0	854.5	421999	6552.498	64870.28	132.15427	-57.37721	6552.555	64870.848	134.97714	-82.49297	-66.635574	6.2406044	6.185403	4472.397662401199
1426.0387	133.7904	1559.8291	1292.2483	1813.1775	359.1355	2054.8098	764.4233	863.0	942.2	423999	6566.481	65008.734	136.59412	-44.88897	6566.511	65009.035	134.794	-37.941334	-66.791565	6.4577494	6.3167615	4493.464328765869
1613.722	481.9111	2162.2317	989.1669	2290.2341	181.14828	2414.2852	1758.7678	744.3333	1000.0	425999	6580.6816	65149.36	135.9697	-41.816936	6580.694	65149.477	137.80154	-43.70794	-67.01378	6.412359	6.3289447	4515.624934434891
1823.2034	156.31732	1979.5208	1666.8861	1849.717	782.60956	2479.8284	25.617546	959.5	895.2	427999	6575.639	65099.473	135.55724	-47.13174	6575.61	65099.18	135.9105	-40.25378	-66.95814	6.753551	6.689122	4538.101180315018
2005.0935	163.89166	2168.985	1841.2018	2334.6743	88.0139	2461.4656	2112.99	885.5	1000.0	429999	6596.172	65302.777	136.13924	-35.77443	6596.172	65302.777	139.9185	-40.99186	-67.245346	6.8628244	6.71831	4561.238504648209
1006.1289	760.582	2203.9893	108.895584	1690.6892	730.5728	2582.4985	211.65955	600.5	808.6	431999	6577.4224	65117.19	137.41052	-46.88201	6577.501	65117.973	138.2992	-47.857597	-66.97139	6.936146	6.8526583	4582.927798509598
1572.8601	688.34454	2261.2046	884.51556	902.5836	700.515	1997.7112	103.35312	693.0	747.0	433999	6558.807	64932.94	136.97849	-53.360996	6558.8755	64933.617	138.4985	-34.525898	-66.79655	7.033918	7.0842333	4603.921681880951
