AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
412.23257	327.0339	988.5211	36.232285	986.3707	0.56590325	987.2809	985.4972	434.4	1000.0	35999	45129.4	446781.94	556.07794	-324.73462	-463.25305	283.87793	293.0648612976074
96.8348	141.2278	506.1946	13.457057	999.5075	0.57614875	1000.4326	998.58527	96.888885	1000.0	37999	45863.945	454053.94	559.51044	-207.88278	-470.572	302.3658	315.16689348220825
1000.7709	11.937134	1012.708	988.83374	987.77576	0.73436505	988.69415	986.51697	1000.0	1000.0	39999	46640.36	461740.44	568.9641	-180.77559	-477.5617	269.00113	336.4749925136566
356.4026	347.7792	1007.45447	30.75922	989.5504	1.3366543	991.5091	987.54004	368.33334	1000.0	41999	46807.9	463399.1	578.46936	-184.75294	-478.7039	263.77057	358.3492920398712
432.47107	174.52791	714.3379	245.35004	912.7311	205.34497	1015.86884	461.5173	282.16666	858.5	43999	47494.586	470197.25	585.34283	-166.78545	-486.3227	253.69287	378.2654185295105
388.29935	223.61	1011.0391	227.89075	251.28548	1.8752977	254.16739	247.48245	252.1	116.6	45999	48327.973	478447.78	593.2458	-174.59436	-493.97903	253.99469	390.8536608219147
305.4981	50.28007	359.35797	223.22147	340.75186	6.7158613	351.08072	329.6135	144.76923	181.0	47999	48396.54	479126.53	587.46857	-188.4371	-493.94894	237.5084	403.9387791156769
317.02847	25.185043	367.93796	277.4372	291.77283	0.8412779	292.9161	290.42978	150.92857	133.6	49999	48561.32	480757.97	597.58966	-188.18758	-496.5501	244.14653	417.30174922943115
306.60205	24.644594	340.652	271.15436	323.25043	2.344821	326.05557	318.2815	145.15384	136.3	51999	49252.383	487599.62	584.4142	-258.8253	-503.46405	258.68192	429.12629652023315
318.7713	125.028046	465.42502	25.016268	226.93526	4.3340044	235.09766	222.40306	139.93333	97.3	53999	49112.703	486216.9	586.31555	-228.67859	-500.94162	228.7475	442.65559101104736
216.52986	153.40681	421.8304	18.617233	733.93384	191.85652	1021.6921	509.10315	110.9	602.1	55999	48088.504	476077.4	599.3387	-237.55962	-489.62323	229.07556	459.9849398136139
742.50806	277.7389	968.21466	351.2652	978.63806	0.64835316	979.662	977.5047	722.0	1000.0	57999	47152.42	466810.22	567.9695	-191.31067	-480.24966	211.46713	480.36077070236206
425.49435	236.19447	947.5958	29.92185	380.77136	46.318634	485.15073	329.41312	337.625	236.2	59999	46475.145	460105.12	554.68884	-263.63727	-472.87	211.08537	495.48121881484985
234.21417	94.79052	393.80478	50.717968	267.852	5.735812	274.98267	254.39673	107.1579	116.7	61999	45330.652	448774.62	546.2472	-202.68224	-460.99115	181.86786	507.6491701602936
402.7679	240.66972	1183.3914	261.50516	657.99274	28.367298	693.3983	615.5599	168.66667	222.7	63999	43966.457	435269.16	555.22864	-185.69989	-446.61676	181.11086	521.5171134471893
499.1505	246.91425	1123.0398	268.36884	989.23474	2.406641	995.37103	986.0095	234.5	1000.0	65999	42637.406	422111.62	555.75085	-203.71541	-433.2831	173.91444	543.4828283786774
472.46143	240.64952	817.1383	57.417892	516.64874	180.1623	743.6715	298.32666	291.7143	234.0	67999	41611.67	411956.9	567.8279	-182.70966	-422.973	151.85303	558.4662039279938
330.16568	208.2909	661.1404	50.784702	393.55072	259.1325	862.0446	131.77225	233.125	369.5	69999	41083.48	406727.72	595.3627	-195.97397	-418.05444	154.5745	573.867160320282
336.37738	189.37718	597.20526	10.795133	321.93842	154.16127	698.03613	238.38364	216.1	288.0	71999	41141.395	407301.03	588.4469	-192.99455	-418.8644	162.14728	588.9877727031708
260.80673	139.8706	496.57925	101.66554	89.134476	7.538207	99.145386	79.50337	214.875	68.0	73999	41109.145	406981.78	587.5299	-204.45761	-418.23938	152.78423	602.6571350097656
389.1006	338.64462	978.9579	48.142563	39.004787	9.276328	54.62361	27.696857	371.5	51.9	75999	41204.95	407930.25	573.6171	-196.3293	-418.9467	169.43753	615.5929074287415
559.3114	174.91858	1000.52545	425.53052	663.22003	66.9691	714.9001	506.85306	256.0	241.4	77999	40674.258	402676.44	561.493	-164.26596	-413.0075	153.18526	630.5489749908447
417.14682	222.51384	684.916	107.85962	327.62814	118.35502	577.2802	241.95981	167.58333	141.5	79999	39908.16	395092.0	554.1131	-216.40567	-405.15213	166.76366	642.9911992549896
411.6412	179.17418	603.9564	113.17144	145.4069	3.9705527	151.58649	140.25117	165.5	91.1	81999	39272.23	388796.34	530.2194	-177.04248	-398.88428	142.5393	656.7950403690338
477.42017	138.80879	671.7471	130.29108	512.9891	46.769157	644.00726	468.05017	204.4	191.0	83999	38736.477	383492.4	515.65857	-149.71063	-393.33212	159.52129	670.8092496395111
279.24734	239.57051	757.46063	22.472433	566.7694	49.057255	630.0433	471.1198	131.2	200.6	85999	38340.66	379573.84	502.8121	-130.51845	-389.3349	144.4271	685.0175330638885
470.57745	180.40045	723.07806	21.889729	485.20932	194.08302	780.1006	269.85333	178.9	189.0	87999	38212.926	378309.25	486.6826	-180.88324	-388.17212	144.46556	699.5387229919434
758.8604	94.544754	862.7749	579.03973	893.8009	208.13203	1303.4025	561.3893	313.14285	349.5	89999	38017.324	376372.75	465.76364	-201.43718	-385.84442	127.813545	714.9507093429565
550.7031	237.15369	894.39404	172.572	700.729	36.756126	725.82184	593.3104	245.85715	268.1	91999	37544.316	371689.9	461.65582	-165.2756	-380.82324	130.86856	730.0164520740509
716.4378	130.2825	948.0476	511.63168	786.2628	251.16959	1074.62	406.51157	324.14285	543.7	93999	37197.55	368256.9	455.0763	-178.43147	-377.47696	132.06036	748.486034154892
617.4422	179.26933	941.0605	388.67648	435.20004	324.73727	1409.3329	320.9171	279.14285	180.1	95999	36812.184	364441.7	449.79883	-166.9563	-373.2038	102.64633	762.8420488834381
499.182	199.51965	858.97107	195.70943	538.9214	324.46246	976.18286	270.2982	199.55556	198.9	97999	36224.727	358625.8	452.5131	-149.706	-367.01227	115.05868	776.3503713607788
521.53815	370.45102	1121.9337	126.67027	2132.873	206.15843	2633.2615	1717.9813	209.54546	980.7	99999	35924.727	355655.84	457.7796	-164.58656	-364.3918	107.31863	796.4979367256165
254.59238	135.41707	624.511	44.197105	289.56134	15.421901	313.15958	273.80536	122.666664	139.6	101999	36080.914	357202.12	455.64096	-162.1731	-365.9111	135.8355	810.3701975345612
608.31287	258.65256	930.56586	231.17128	571.18005	375.7659	1633.781	268.32327	248.0	250.6	103999	36202.36	358404.44	459.52332	-154.1141	-367.0536	129.95244	825.2099442481995
570.82056	365.4425	1416.0776	187.27779	1695.7272	802.69165	2523.4001	684.27893	228.75	724.7	105999	36581.695	362159.88	454.6738	-156.96669	-370.4297	126.0245	843.8536026477814
1407.4917	755.44696	2539.723	655.9122	2115.726	543.776	2692.377	891.1385	526.75	805.9	107999	36776.414	364087.56	452.58102	-177.10582	-371.96	128.39908	863.432014465332
1106.6604	587.9288	2371.088	630.9281	964.2342	406.33694	2140.2273	601.6976	364.83334	309.1	109999	36871.887	365032.75	445.92358	-134.95421	-372.58505	134.13872	879.1681044101715
1029.99	617.2225	2135.6619	408.4404	1171.7155	383.92035	1881.3856	718.41156	376.8	380.2	111999	36719.67	363525.78	436.29984	-234.3332	-370.41168	126.88855	895.6498272418976
1531.4843	611.7961	2444.628	757.4159	23.27506	0.70956534	24.742956	22.748877	548.75	16.2	113999	36335.51	359722.53	446.88577	-163.63489	-366.35095	114.05888	908.6905961036682
803.05975	177.50546	956.2486	437.0134	809.14343	32.73461	840.1677	760.67017	313.33334	269.2	115999	36069.312	357087.12	443.71365	-189.6424	-363.78494	112.8535	923.9558963775635
741.1917	173.65776	1059.603	511.24075	722.6365	46.85571	772.84125	649.0794	277.2857	237.5	117999	35799.586	354416.88	443.55243	-196.85918	-361.0652	109.14433	938.6074223518372
934.8576	706.30707	2320.2112	442.7726	997.7791	34.942787	1031.2904	917.9382	378.4	300.2	119999	35517.363	351622.88	445.48016	-151.23993	-358.08832	102.440285	953.8604941368103
748.36115	177.13864	1053.5535	490.127	844.625	157.19672	1036.294	629.65344	249.44444	283.5	121999	35302.273	349493.5	446.24625	-157.13556	-355.9089	104.58211	968.789338350296
551.9671	291.53085	1095.0497	272.18335	264.9085	1.9250602	267.73856	261.19196	214.77777	123.2	123999	35192.7	348408.72	452.52615	-143.97813	-354.8178	108.982376	982.8440117835999
393.85452	163.10266	672.4478	175.07811	191.71243	1.9120961	196.16153	188.97072	171.25	105.0	125999	35270.855	349182.4	449.42453	-144.33136	-355.6297	101.76321	996.5302309989929
417.66232	267.2746	926.284	129.58842	1835.6155	662.4766	2537.0935	828.64954	173.71428	699.2	127999	35305.008	349520.5	459.11328	-150.33873	-355.92194	122.717224	1015.0623390674591
949.88226	888.23083	2353.5195	232.22673	538.6511	48.360294	655.66724	505.65906	387.42856	175.6	129999	35468.516	351139.22	461.5189	-162.70897	-357.72333	107.834076	1029.3691956996918
872.5626	341.27814	1464.6896	504.1402	535.15955	24.576319	579.03485	509.74982	296.7143	196.1	131999	35689.367	353325.66	464.98743	-159.1832	-359.8747	115.24652	1043.1538922786713
739.53754	121.77306	1009.42883	623.4833	797.3006	30.866356	838.8778	741.8244	245.42857	252.3	133999	35912.06	355530.38	468.2507	-122.199905	-362.31143	107.84505	1057.608827829361
837.6238	368.20148	1222.4448	52.184277	664.66406	250.01465	1223.7704	412.9067	263.5	231.1	135999	36470.38	361057.75	473.63437	-132.86784	-368.14133	112.179825	1072.200811624527
1090.0228	449.97873	2012.1924	522.63495	1479.8352	1285.9242	3062.5803	320.3536	341.5	507.2	137999	37014.973	366449.28	487.4591	-181.46765	-373.38098	116.629875	1088.777631521225
973.9799	292.37585	1270.3799	481.81323	468.82935	118.09638	577.6625	287.39096	341.83334	197.4	139999	37324.15	369510.16	497.25714	-116.03518	-376.26547	107.23145	1103.1387221813202
455.73157	315.44955	1098.6187	206.41794	214.0935	3.2036128	218.79115	208.097	181.27272	104.0	141999	37623.72	372475.97	492.52737	-150.76247	-379.3573	110.00001	1116.375510931015
956.11957	408.0101	1349.2196	203.45937	790.4979	82.28717	966.3224	726.49493	343.66666	293.3	143999	37898.56	375196.94	488.67966	-126.724625	-382.1516	123.47767	1130.4309113025665
421.57605	560.4525	1410.9257	6.18761	2738.022	121.04445	2919.1238	2589.8745	138.27272	1000.0	145999	38226.754	378446.1	487.8773	-170.04073	-385.4693	130.649	1150.6697368621826
1452.064	1174.3191	3051.732	327.14514	956.1424	425.1017	1395.4474	145.25066	483.2	311.1	147999	38611.895	382259.0	504.44598	-135.14233	-389.38965	126.261185	1165.5298957824707
1550.833	182.1289	1693.5566	1293.7863	22.280155	1.2575198	23.712626	20.246538	487.33334	21.2	149999	39103.785	387128.7	504.71564	-185.8937	-394.31955	143.36293	1178.6572179794312
1138.7893	941.33026	3245.841	158.27428	2159.124	987.9473	3320.5588	658.2065	360.2857	645.8	151999	39539.434	391441.56	520.7791	-160.9699	-398.5229	128.5048	1196.8444302082062
1044.8617	523.35046	1694.522	239.34799	302.85266	4.5088334	314.38998	297.4833	330.25	137.7	153999	39840.863	394425.66	517.2701	-181.51573	-401.49655	115.128	1210.987782239914
483.843	792.52386	2664.9363	14.11515	1537.0282	237.16467	1971.2053	1182.557	164.5	522.9	155999	40121.457	397203.56	512.8312	-158.48224	-404.36612	123.82754	1228.3438186645508
944.3109	161.23729	1172.782	683.3877	2096.609	850.0017	3317.3928	1204.6687	305.42856	636.3	157999	40284.992	398822.62	515.88293	-128.53264	-405.8175	131.71858	1246.6778733730316
704.1129	403.80276	1188.812	23.935268	95.521996	200.58466	697.2152	23.785011	222.44444	43.2	159999	40363.16	399596.5	529.74426	-149.51758	-406.71356	117.585175	1259.7799444198608
1088.94	670.675	2007.731	59.788017	765.21515	324.77783	1287.2413	354.9972	341.16666	266.5	161999	40648.668	402423.03	524.46014	-222.02705	-409.6884	129.52081	1273.3495390415192
929.58984	216.27272	1220.451	680.0334	1179.8405	363.8665	2057.1575	611.5375	319.4	442.9	163999	41253.473	408410.56	529.00226	-150.65646	-415.79703	128.97675	1290.0697622299194
2195.3367	742.2536	2793.1567	1149.1857	1016.9916	627.06476	2734.48	482.93326	786.6667	347.5	165999	41599.766	411838.84	524.9282	-204.23595	-419.16275	129.94524	1305.8064658641815
1361.083	517.55164	2210.4907	871.66705	3341.8308	10.35771	3359.979	3331.2273	413.75	1000.0	167999	41686.402	412696.56	531.4938	-170.40167	-419.6912	114.68886	1326.6675188541412
851.4605	963.993	3159.8677	123.58829	1188.567	123.90644	1321.9044	895.0271	264.75	377.1	169999	41727.992	413108.34	523.17535	-176.60051	-420.2148	126.53274	1342.1853902339935
942.4025	465.27957	1511.5083	241.86864	414.00742	210.23206	811.7715	268.59637	306.57144	169.5	171999	41796.895	413790.53	524.2897	-178.83191	-420.83463	129.45789	1356.3236167430878
1094.639	674.05554	2427.2454	254.66655	258.41083	314.35617	1171.6598	61.093555	351.33334	107.7	173999	41869.22	414506.47	526.359	-161.42249	-421.52493	120.947235	1370.002522945404
1850.0181	487.86816	2301.77	1172.5193	61.61493	0.8372763	63.270145	60.831173	566.6667	37.2	175999	41957.215	415377.62	522.3	-151.9285	-422.3416	130.6589	1383.4434616565704
1186.0332	957.4617	3142.8916	40.077984	379.17963	27.032957	410.01712	338.6522	372.33334	159.3	177999	42014.875	415948.47	527.3699	-169.74118	-422.7457	115.70581	1396.8666324615479
605.9521	406.06003	1233.6855	58.732483	2007.5	762.1743	3250.6958	1180.1953	205.125	611.5	179999	42014.758	415947.3	530.7687	-105.51824	-422.90796	137.47379	1414.027727842331
1204.9232	894.5169	2987.5366	413.91986	511.4619	88.28132	767.5972	442.95108	405.5	186.1	181999	42099.547	416786.7	528.2261	-217.75725	-423.6544	130.13814	1427.6511557102203
830.3149	181.97012	1071.9222	487.56357	736.61	41.4815	798.89966	664.76495	273.14285	249.1	183999	42128.773	417076.0	521.3918	-154.47319	-423.87338	132.06238	1443.3012371063232
738.6067	296.39362	1167.0774	10.265944	624.21313	29.8564	649.8892	542.3193	231.77777	214.1	185999	42149.543	417281.6	516.74817	-143.38138	-423.996	120.44687	1457.507358789444
843.93695	168.4486	1064.907	555.9772	993.77625	8.012179	1004.9733	976.857	272.7143	299.3	187999	41995.566	415757.28	514.4543	-138.45343	-422.40256	113.00631	1472.2435388565063
781.9837	161.30324	950.5629	394.87756	718.21826	54.894157	870.53973	681.0154	257.375	241.4	189999	42069.95	416493.66	516.31946	-126.309525	-423.32828	132.47455	1486.215219259262
1072.0511	488.09583	1982.7052	412.14114	1000.4364	29.94208	1052.8875	953.4628	322.5	289.6	191999	42204.945	417830.12	507.93146	-144.85951	-424.50937	114.89565	1500.3809950351715
756.8155	116.787704	990.9895	629.4768	685.4228	54.291737	766.6242	596.14545	243.75	239.5	193999	42229.613	418074.34	512.5404	-243.82472	-424.88525	131.6841	1514.238976240158
639.189	137.55287	910.23944	419.5388	364.23663	48.546627	505.37872	331.8641	223.11111	175.6	195999	42247.812	418254.56	512.2146	-177.2779	-425.02908	114.491295	1527.0163898468018
784.2523	164.39404	1147.6793	587.7036	1029.0479	96.83658	1224.8444	963.9744	242.625	371.4	197999	42198.414	417765.5	513.21576	-261.2675	-424.43805	126.372955	1541.6964180469513
880.15076	265.97357	1187.5535	305.11542	229.0856	1.3370907	231.79465	227.33089	273.25	99.7	199999	42103.76	416828.47	521.7835	-203.54291	-423.4122	112.66022	1555.585529088974
926.03955	287.81772	1489.6587	561.8766	1125.3064	72.88474	1160.498	907.3608	288.16666	372.8	201999	41952.043	415326.47	518.01996	-199.29109	-421.83463	115.11097	1573.1627757549286
415.62653	587.1957	1712.6527	14.839038	2151.8608	722.1084	3197.9143	1078.9465	136.5	622.8	203999	41794.805	413769.84	513.6594	-198.65706	-420.2945	110.85424	1591.0080029964447
1341.2875	874.71655	3065.572	675.0704	532.64856	170.35497	811.2058	256.8815	424.6	186.8	205999	41758.117	413406.56	516.8421	-186.32307	-419.8589	100.35861	1605.2171680927277
716.6054	241.83253	1207.3579	441.52524	1736.3844	384.91498	2307.8494	1028.2063	237.5	534.2	207999	41619.38	412033.06	511.61203	-131.17874	-418.53165	101.23232	1622.4943761825562
906.1921	430.96802	1567.2983	314.19922	6.108882	0.37225014	6.4317784	5.4978123	287.83334	8.7	209999	41472.28	410576.8	509.7998	-181.47797	-417.03143	98.55132	1635.3679139614105
222.7592	350.25357	1402.9263	4.667481	22.482487	0.5013155	23.93872	22.06767	94.791664	28.7	211999	41382.2	409685.03	506.13065	-185.3428	-416.2166	113.531845	1647.7502872943878
314.01666	412.07156	1481.6157	14.427763	550.38635	154.04718	893.485	435.02277	118.8125	222.9	213999	41151.98	407405.88	504.93015	-190.98863	-413.83444	109.08564	1661.8401074409485
712.54865	505.73105	2041.2334	442.98874	1298.0444	190.10602	1855.7915	1185.5743	251.375	381.7	215999	40829.703	404215.3	502.764	-215.80865	-410.55542	97.90969	1676.9672918319702
761.1425	397.35623	1368.3779	178.06255	933.8898	57.407425	994.0584	843.4855	251.0	279.9	217999	40609.508	402035.4	503.73254	-192.98259	-408.30624	94.42648	1691.6107149124146
687.9317	303.2699	1195.5387	302.5848	747.81165	95.54769	812.699	547.7048	234.55556	267.3	219999	40343.516	399402.12	503.14346	-189.56665	-405.6994	108.237076	1706.6638593673706
721.9647	229.49977	976.3443	189.70766	838.2516	162.85275	954.6677	584.3689	232.0	238.7	221999	40133.434	397322.34	502.22205	-134.79114	-403.62228	100.72714	1721.6426479816437
870.0838	186.62486	1209.5216	529.942	1224.5189	90.302895	1434.9661	1123.6322	251.42857	362.4	223999	40021.06	396209.8	504.05063	-183.79335	-402.59952	108.00222	1736.4825885295868
1104.3126	732.3953	2318.5728	84.223526	626.26166	257.035	1073.4451	451.2463	350.14285	204.9	225999	39923.848	395247.44	503.66187	-129.41489	-401.47937	96.276726	1750.774380683899
773.12866	764.5569	2339.536	42.583344	48.203968	0.80290353	50.20789	47.32249	229.75	31.1	227999	40061.824	396613.44	513.5621	-207.9876	-403.03464	97.20173	1762.8350081443787
1279.3821	619.9206	2376.2534	796.079	1282.619	199.11406	1584.6742	964.41156	374.4	358.4	229999	40160.363	397589.0	515.35974	-155.15372	-404.06174	96.47531	1778.4806773662567
714.7567	434.15042	1353.7505	47.881077	41.714996	0.905986	42.342663	39.669067	212.0	25.8	231999	40336.793	399335.66	512.99524	-248.5086	-405.746	95.62281	1791.1247277259827
335.29062	358.30902	985.3335	38.735203	753.2467	76.84708	968.4261	700.35236	109.1875	213.0	233999	40489.656	400849.0	511.86124	-210.88426	-407.43842	119.43682	1805.392433643341
1241.704	788.1388	2834.7595	465.96143	2214.5103	751.22626	3279.668	929.35156	368.16666	673.5	235999	40798.934	403910.78	526.3704	-152.80185	-410.5641	112.405106	1823.935438156128
1256.1589	574.7931	2235.954	565.4522	644.9539	18.388372	687.6009	623.66327	365.66666	188.5	237999	41082.957	406722.62	517.5975	-135.12244	-413.40244	108.66501	1837.8450467586517
787.1794	211.59659	1162.215	522.6439	834.15497	53.69299	947.08093	771.27435	229.625	239.9	239999	41270.69	408581.22	522.8455	-189.22844	-415.22394	124.06981	1852.2713260650635
762.3005	85.576965	903.5333	572.6894	676.8263	8.495823	688.91284	659.47833	228.0	204.9	241999	41270.05	408574.94	516.4123	-157.46927	-415.18488	103.414986	1867.2306776046753
738.80054	149.14787	992.8385	415.68774	729.3764	43.092815	820.89606	687.25464	221.66667	226.1	243999	41215.734	408037.3	537.0734	-135.15216	-414.61942	117.705956	1880.173159122467
748.4979	147.5867	982.37775	504.4357	925.8249	242.65315	1545.807	648.5889	237.25	283.0	245999	41161.355	407498.94	530.6992	-193.71434	-413.86844	102.32527	1895.0828731060028
885.8216	382.02606	1721.0381	338.32727	387.97125	82.99206	558.45294	316.55573	269.375	149.2	247999	41007.83	405979.06	534.49744	-175.16615	-412.3361	103.19814	1909.0933954715729
419.82083	272.37296	825.1299	40.146637	439.7435	8.995985	453.9629	427.2455	141.5	164.7	249999	40857.625	404492.06	552.53015	-160.6432	-411.06064	122.21953	1922.749831199646
902.9095	290.57968	1177.1428	367.68875	2045.5455	811.3743	3446.835	1007.69617	274.85715	584.7	251999	40770.793	403632.44	539.5647	-151.07849	-410.02536	122.89587	1939.3912053108215
1147.2333	990.1058	3310.0544	325.5739	2265.9722	710.42017	3471.7017	902.26685	345.0	636.9	253999	40765.06	403575.62	530.7892	-160.28905	-410.06738	107.526	1956.884110212326
956.1551	521.9944	1854.8435	278.28107	2257.1765	888.5366	3596.6536	1299.887	275.85715	631.9	255999	40838.2	404299.75	519.76495	-186.35059	-410.79306	120.32155	1974.6694390773773
1589.3531	1107.8934	3463.7805	743.00073	2351.704	1553.7312	3563.6787	9.783804	457.75	662.1	257999	40891.062	404823.03	513.37604	-164.71033	-411.2082	104.60286	1991.0452966690063
1182.1033	148.33104	1314.6926	916.8738	738.3165	171.42932	1087.9156	593.38153	319.57144	228.8	259999	40925.06	405159.56	509.41	-180.9662	-411.62268	110.46413	2005.1369235515594
1144.53	493.80176	2187.542	788.3903	816.89813	366.42154	1108.4309	259.26572	320.0	251.5	261999	40988.21	405784.78	510.05338	-150.0563	-412.20703	95.461815	2018.3902850151062
1082.3009	621.58136	2010.5094	6.53164	1210.1785	70.19543	1317.2686	1095.8375	307.33334	367.8	263999	41011.145	406011.84	508.744	-156.82225	-412.31586	97.12438	2034.0667989253998
1558.8977	481.5117	2305.8955	1029.3097	964.1234	800.35315	2640.9033	274.27008	450.4	319.8	265999	40974.375	405647.88	534.84937	-140.0935	-412.04248	109.43519	2048.2683293819427
1125.7263	425.5423	1727.2833	548.97473	979.5387	330.34665	1922.5409	750.0032	342.5	304.2	267999	40898.137	404893.12	507.5365	-167.7932	-411.22903	103.57698	2063.1511743068695
831.00885	480.38306	1364.5388	36.19277	3136.6865	955.86316	3477.6882	269.5318	258.14285	911.7	269999	40826.484	404183.72	514.81287	-173.0138	-410.42264	94.85948	2082.1882717609406
2323.298	808.20776	3131.5059	1515.0903	3227.891	14.604968	3248.109	3205.4526	728.0	1000.0	271999	40759.14	403516.97	507.8921	-143.72295	-409.74045	91.59327	2102.8725423812866
1639.4374	823.965	2872.6912	599.11584	1150.8717	794.2992	2913.0303	681.9588	527.5	365.1	273999	40656.023	402496.12	508.22665	-191.72844	-408.5789	103.31742	2117.4931893348694
554.2455	723.79736	2100.757	8.3882475	3508.0964	14.888287	3531.7505	3474.7075	179.91667	1000.0	275999	40384.78	399810.8	503.57285	-113.85711	-405.8773	101.38062	2139.079587697983
1369.7072	914.4166	3402.064	790.30786	1117.9235	56.66879	1270.9882	1076.7646	396.0	304.5	277999	40235.684	398334.7	504.95667	-152.51625	-404.43936	94.448364	2153.3745517730713
1251.4567	560.47406	2467.4282	773.6576	945.99493	33.62017	990.7937	890.09845	351.16666	256.2	279999	40087.047	396863.22	508.80417	-230.55894	-402.95645	96.17694	2167.044523715973
810.17334	160.88539	985.6935	423.73563	693.73865	191.46196	994.08936	509.48828	232.5	212.8	281999	39902.1	395032.3	506.4127	-157.74486	-401.03357	88.0171	2181.267562389374
500.79855	391.53683	1564.2877	34.814133	769.38324	251.15454	1090.4855	499.49246	175.25	220.9	283999	39753.945	393565.56	505.01474	-193.30392	-399.59732	84.380516	2194.9246156215668
549.48334	355.90002	1397.406	180.89398	374.73245	110.39533	476.0329	186.20003	186.63637	146.9	285999	39684.93	392882.34	508.61273	-173.4373	-398.84457	91.21314	2208.0968537330627
472.3661	217.3104	1104.0029	229.5601	555.93115	76.12828	748.2418	437.37436	172.72728	163.7	287999	39682.613	392859.38	505.69168	-163.6035	-398.9075	117.55924	2222.396288871765
708.7135	481.4649	1454.8733	43.96448	452.81168	6.479672	465.53424	440.62558	215.75	171.2	289999	39566.066	391705.6	507.96268	-155.39726	-397.70953	109.16767	2236.474315881729
1801.023	278.15085	2153.7434	1410.4432	1391.1285	337.28275	2094.6445	1103.4236	544.0	395.1	291999	39508.703	391137.7	502.2306	-241.37624	-397.19568	111.86664	2252.4898929595947
1598.882	264.71768	1868.8949	1178.1768	2127.7087	847.26874	3402.3533	1315.7494	458.75	608.2	293999	39561.22	391657.56	510.78598	-203.84344	-397.7746	113.11015	2269.5800001621246
