AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ1	LossQ2	Time
1517.5701	389.62164	1780.7794	846.0965	2997.4175	402.95404	3240.792	1822.0717	462.0	942.3	199999	20410.701	202067.4	297.83148	-136.24661	20410.652	202066.9	297.02948	-99.02329	-207.68631	21.883501	21.474234	1728.3111486434937
1605.4086	196.25085	1770.8596	1270.3073	422.99725	61.290154	449.74695	239.36006	485.75	164.8	201999	20442.852	202385.72	297.15656	-84.05329	20442.932	202386.5	298.1862	-107.67655	-208.1152	22.850273	23.22891	1744.7220520973206
1558.0896	188.05374	1767.5042	1249.8173	1280.4163	113.14053	1492.089	1166.6396	464.8	375.6	203999	20563.148	203576.6	297.81155	-92.83855	20563.156	203576.67	298.1225	-102.12665	-209.19838	21.243622	21.654741	1764.4302854537964
1082.091	280.6882	1516.6449	865.34283	1543.5009	182.1793	1840.3157	1250.7018	327.5	462.7	205999	20601.197	203953.27	296.83282	-57.493652	20601.139	203952.7	299.72476	-81.43394	-209.75888	22.377352	21.923956	1782.5015933513641
1228.259	276.2918	1711.5211	893.00146	1649.89	256.19547	2341.8643	1471.7153	370.4	483.0	207999	20656.334	204499.11	299.70728	-102.32579	20656.379	204499.55	302.80115	-100.36543	-210.29099	23.76802	24.19965	1802.7085001468658
1510.9471	207.47269	1798.7983	1212.7456	1551.9569	146.37979	1820.3807	1288.1884	451.25	462.1	209999	20785.496	205777.75	299.15057	-84.454475	20785.445	205777.23	301.7547	-122.68451	-211.38156	24.209454	24.55314	1822.7928321361542
1745.4021	543.0156	2658.66	1232.5681	1791.4316	322.23343	2427.1865	1298.3646	526.5	530.5	211999	20872.863	206642.66	300.44318	-65.89746	20872.941	206643.4	299.38434	-64.25544	-211.95256	21.561113	21.323654	1844.2810339927673
1487.8026	246.19252	1741.0953	1234.7184	1937.6199	1120.4128	3256.5803	722.6053	443.5	617.1	213999	20889.615	206808.52	301.7364	-94.29431	20889.629	206808.64	300.8691	-114.54609	-212.57634	23.58189	23.50971	1866.7023935317993
1614.1826	175.38867	1821.2681	1344.3573	1516.6926	631.4272	2396.6538	721.20197	496.5	506.3	215999	20994.588	207847.72	302.5516	-84.17786	20994.498	207846.81	301.75394	-124.89597	-213.55585	19.508125	19.593824	1887.520313501358
1641.2139	465.1835	2309.3132	1145.7615	1525.1941	455.5785	2644.5024	1104.9917	487.0	447.8	217999	21004.955	207950.39	303.97696	-99.41798	21004.936	207950.16	302.8514	-95.897514	-213.1163	19.343605	19.46091	1907.8566977977753
1050.2896	125.87202	1197.827	842.46985	1391.3763	255.5985	1800.5868	1038.1997	322.33334	420.7	219999	20966.916	207573.81	302.96204	-94.66129	20967.06	207575.23	302.8614	-114.56357	-213.02957	22.313103	21.856647	1928.1903479099274
1484.4326	338.3239	2010.9983	1133.4296	2347.164	623.59454	3182.9607	1213.6588	445.5	725.9	221999	21067.621	208570.75	302.56982	-113.672165	21067.54	208569.94	301.94992	-65.815704	-214.03212	20.896992	21.298828	1952.7402307987213
1064.9904	481.631	1686.7238	46.954	1744.8353	186.91289	2057.9336	1474.9769	320.42856	516.5	223999	21102.19	208912.97	300.16602	-87.31944	21102.19	208912.95	301.09625	-118.406425	-214.24527	20.008406	20.292555	1974.0208973884583
1600.6257	193.91364	1867.286	1406.0511	1423.8472	305.98065	2018.2052	961.3709	478.75	415.1	225999	21170.686	209591.0	304.80276	-95.72429	21170.846	209592.6	303.64966	-69.22816	-215.06215	22.09756	21.046375	1993.5045969486237
1398.6687	597.6131	2363.2856	639.1507	733.7378	3.5851896	739.95917	729.37427	426.6	272.8	227999	21262.24	210497.36	302.23618	-43.39744	21262.455	210499.5	302.39264	-61.424656	-216.236	24.132582	24.33798	2011.3275473117828
2199.0676	542.4017	2830.7605	1506.3625	1287.7587	247.17734	1697.3455	1030.1755	685.0	407.5	229999	21286.486	210737.42	302.23358	-97.28053	21286.334	210735.89	301.09833	-73.84407	-216.24863	21.127821	20.76863	2031.5126430988312
1308.6266	440.1519	2044.7677	876.7108	1349.4752	222.44742	1875.7568	1164.6658	436.5	400.5	231999	21320.973	211078.81	302.52795	-68.72204	21320.914	211078.23	304.96033	-62.34542	-216.46794	19.810734	20.015089	2050.9485726356506
1338.1082	507.35092	2245.472	822.7075	2720.0127	608.57495	3055.127	1342.1517	403.8	892.1	233999	21371.367	211577.7	304.47028	-69.926895	21371.371	211577.75	307.10632	-154.41928	-217.08994	21.924795	22.131752	2078.034742832184
1427.1237	191.53923	1713.9915	1120.6521	1599.1196	485.8343	2960.8916	1232.8209	427.6	475.7	235999	21423.512	212093.92	304.5206	-66.84821	21423.555	212094.33	306.1997	-136.77597	-217.627	22.691387	22.232607	2098.53546833992
1135.116	176.8699	1459.2008	906.2522	1257.2826	22.123081	1284.606	1221.859	341.83334	371.1	237999	21490.387	212755.97	304.38943	-67.75509	21490.426	212756.34	301.76016	-104.88883	-218.26715	22.133305	21.228304	2118.0731279850006
1286.4033	250.64334	1624.5496	848.77295	2189.295	701.6449	3223.3462	1439.7343	386.6	647.0	239999	21495.9	212810.6	305.61682	-134.41862	21495.87	212810.27	305.24698	-89.0253	-217.80963	20.666115	21.319067	2141.5884189605713
1146.8164	142.22058	1423.0922	951.0271	1637.6912	485.04913	2734.5024	1166.2466	340.83334	484.2	241999	21540.238	213249.55	305.69632	-97.2427	21540.17	213248.89	306.16168	-156.47853	-218.36111	22.080078	21.498539	2162.9515929222107
1197.371	240.28278	1500.9827	886.0814	37.965256	0.7684193	39.18972	36.980946	352.5	26.4	243999	21566.264	213507.2	304.49777	-89.04738	21566.29	213507.48	302.78378	-96.258446	-218.66344	19.97903	19.594688	2177.003105401993
788.1776	452.42804	1190.5715	29.045353	1149.0833	128.76518	1285.8318	962.11523	239.375	339.3	245999	21596.727	213808.84	307.64835	-55.08519	21596.83	213809.86	303.43826	-104.70646	-219.18344	21.23436	21.591784	2196.2821695804596
1322.4177	379.04132	2074.7732	1063.7974	456.3106	4.373033	463.52414	449.0095	392.6	171.6	247999	21604.822	213889.0	303.7088	-94.75291	21604.848	213889.27	303.86484	-67.58661	-218.91779	19.644535	19.905504	2212.2894010543823
1073.2046	197.84459	1463.0667	919.82684	1376.3356	267.31897	1810.2865	928.77844	316.83334	410.7	249999	21605.982	213900.53	304.69806	-66.450676	21605.943	213900.12	304.92084	-133.01166	-218.95728	19.664259	19.998606	2232.8914864063263
1000.69385	239.03944	1443.6549	665.7273	1353.8372	122.88641	1510.7627	1202.6946	302.57144	397.6	251999	21640.887	214246.11	307.62823	-84.718216	21640.873	214245.97	303.4053	-103.203354	-219.52141	21.807585	21.55815	2252.534637451172
971.2647	87.63036	1162.547	849.6775	1491.8649	205.12625	1750.7286	1149.3646	290.2857	434.8	253999	21705.293	214883.7	305.19836	-115.57181	21705.309	214883.86	304.54932	-72.947685	-220.09296	20.763079	21.325315	2272.8685307502747
1019.46075	493.248	1466.9879	9.415668	736.2755	99.78041	907.41974	597.5858	305.16666	218.6	255999	21730.281	215131.08	305.90445	-136.49191	21730.184	215130.11	306.2567	-97.95626	-220.36754	22.66877	22.767828	2289.400953054428
1235.3297	409.07047	2106.9702	947.69226	1216.8907	217.73459	1658.1566	1008.84406	363.16666	354.6	257999	21733.678	215164.73	313.1828	-82.80627	21733.719	215165.14	307.26456	-62.054512	-220.76537	22.344362	22.265938	2307.997599363327
1355.0559	217.82901	1721.1589	1152.4944	214.23447	170.31964	612.5123	38.369003	401.8	85.9	259999	21781.062	215633.84	307.5309	-95.69434	21780.938	215632.61	305.94098	-159.35274	-221.2055	23.41699	23.660715	2323.5920071601868
800.6012	315.56888	1157.0126	252.32504	733.56915	119.34426	928.3505	571.5269	242.875	219.4	261999	21762.994	215454.97	305.6998	-155.6689	21762.953	215454.58	303.81332	-164.47054	-220.58995	20.593779	20.99849	2340.2802522182465
1365.8152	102.40967	1507.9601	1227.7404	1312.5873	247.91492	1804.7697	1038.7295	415.8	398.9	263999	21766.596	215490.62	306.00558	-257.96548	21766.559	215490.25	304.15695	-237.2207	-220.63556	21.96114	21.68625	2359.8406336307526
1246.6012	158.7141	1527.9979	1040.7485	1922.776	441.5413	3138.5205	1496.9297	365.2	578.6	265999	21830.59	216124.1	306.4082	-100.39971	21830.416	216122.38	306.26804	-98.008286	-221.33963	23.218075	24.123049	2381.8780810832977
1403.9987	167.73022	1649.3912	1163.701	1567.1298	339.98517	2292.2673	961.04614	423.4	515.0	267999	21845.684	216273.53	309.0785	-60.5177	21845.693	216273.62	305.91876	-83.25777	-221.43256	21.465334	21.656557	2403.009843111038
1065.6456	251.69972	1292.4268	589.4542	1188.7623	245.12125	1519.9741	912.3779	330.0	366.0	269999	21898.79	216799.27	309.28903	-96.70413	21898.832	216799.7	306.87375	-158.48695	-221.73012	23.020126	23.756012	2422.3533902168274
1125.8438	452.21582	1831.323	367.501	1856.8783	617.2028	3409.7786	1268.0662	337.33334	532.0	271999	21906.613	216876.72	308.04984	-76.71117	21906.607	216876.66	306.01984	-123.12842	-221.73947	20.45315	20.925056	2444.2363834381104
1319.0	225.95901	1568.0391	965.9273	1052.0549	488.44876	1515.9473	456.42886	387.8	320.0	273999	21938.502	217192.4	309.67313	-78.80471	21938.389	217191.28	311.07126	-68.521126	-222.17543	20.574415	20.586004	2462.5849118232727
1075.0092	399.72037	1491.2177	253.39706	1700.7162	390.60773	2377.627	897.097	323.5	502.6	275999	21973.652	217540.38	307.5275	-76.017075	21973.523	217539.1	305.07	-76.99031	-222.60066	20.68575	20.3576	2483.555146932602
1396.343	229.13051	1803.1595	1154.0582	1272.8745	70.41209	1318.3413	1073.8123	406.6	364.2	277999	21990.428	217706.45	307.04837	-99.586365	21990.402	217706.19	304.22186	-105.095795	-222.75146	20.427486	20.700071	2502.537951231003
1159.5452	258.97714	1662.9525	906.2762	1414.6682	616.30457	2536.819	932.3978	353.33334	445.8	279999	21986.785	217670.38	305.1827	-115.31063	21986.803	217670.55	302.14084	-120.76045	-222.97629	22.273447	22.251781	2522.660346031189
1223.6897	264.09827	1576.7423	930.84784	1603.8871	818.3799	2852.6824	152.94789	367.2	526.8	281999	21967.178	217476.25	303.86124	-82.47764	21967.08	217475.28	302.9925	-71.40562	-222.66852	21.55772	21.056942	2543.9291903972626
1160.2917	247.20648	1643.8588	854.138	1149.9517	214.44452	1694.0775	990.48737	354.0	345.7	283999	21977.486	217578.28	303.07843	-89.585686	21977.492	217578.36	301.84888	-107.66118	-222.57478	21.25589	20.94298	2563.0333194732666
1336.3934	221.09262	1684.1859	1106.3788	1468.1459	149.3949	1701.9417	1275.2394	445.75	443.9	285999	21963.426	217439.11	302.78864	-62.89283	21963.338	217438.23	302.73395	-88.80773	-222.72665	21.680117	21.65873	2582.661863565445
801.0004	365.1918	1220.5641	209.77974	1444.3196	261.0223	2033.7931	1182.5013	255.75	425.5	287999	22025.303	218051.69	310.16714	-86.16038	22025.25	218051.16	304.92825	-82.02582	-223.21463	22.723469	23.130766	2602.7423927783966
1354.4833	246.64919	1756.8646	1047.7522	1446.0574	136.96805	1590.7972	1301.5525	410.8	426.4	289999	22037.02	218167.72	303.93027	-55.109795	22037.037	218167.86	306.0825	-84.519714	-223.22992	22.908178	22.715364	2622.6717031002045
1329.9629	626.37634	2104.248	311.56744	1494.4469	133.02304	1793.5447	1231.7395	406.6	428.9	291999	22107.615	218866.58	304.25073	-85.09305	22107.566	218866.1	303.96414	-71.844345	-224.1598	22.726858	21.619442	2642.398847103119
1342.5739	416.51733	2002.4517	762.33435	1208.1909	74.06643	1288.014	1068.7393	400.2	346.1	293999	22172.572	219509.62	309.0771	-89.63611	22172.613	219510.03	309.0623	-61.781628	-224.6055	24.312954	24.592886	2660.4436252117157
1202.4188	453.10492	1777.333	351.23755	462.46002	236.13615	939.53406	339.86438	363.66666	176.8	295999	22213.617	219915.98	305.0458	-62.00841	22213.588	219915.69	301.06085	-70.40588	-224.84615	20.900442	21.668879	2676.84788274765
1234.4758	337.69363	1567.546	628.3635	1059.0215	212.25668	1291.3148	681.6653	366.2	311.9	297999	22244.727	220223.94	305.84677	-77.49992	22244.729	220223.98	301.12177	-99.68132	-225.43974	21.094769	20.953465	2695.2499928474426
1007.4533	356.8408	1511.2977	453.38443	1787.9587	790.10223	3328.3232	1238.7738	310.0	512.1	299999	22264.426	220419.0	301.92407	-108.81989	22264.346	220418.2	303.78256	-217.97093	-225.48975	22.144152	22.504475	2716.556211233139
1104.2152	119.95065	1230.7279	936.8662	1294.1504	130.47371	1489.5168	999.02637	337.16666	389.0	301999	22267.74	220451.81	303.69193	-171.40652	22267.67	220451.12	301.14703	-62.00806	-225.7022	21.590841	22.014965	2735.653002977371
1201.7922	316.15747	1557.9105	722.7931	1683.7278	387.26215	2821.337	1452.1699	364.4	487.8	303999	22326.285	221031.38	304.4902	-104.24627	22326.342	221031.9	304.4191	-86.56896	-226.26428	26.99923	25.33595	2756.7308254241943
1329.0273	146.2601	1561.8483	1192.7427	1318.5793	85.78526	1558.8624	1208.7645	400.2	373.8	305999	22448.164	222237.92	305.57043	-113.272285	22448.203	222238.33	305.20804	-168.50148	-227.18013	22.330727	22.131512	2776.169542312622
1177.2819	318.97632	1801.3464	866.899	960.1837	26.947826	999.36176	909.1964	357.16666	282.7	307999	22418.775	221947.0	303.6613	-82.30814	22418.71	221946.36	316.94962	-190.56519	-226.9292	24.667448	24.777195	2793.777119874954
1045.374	416.91013	1719.177	356.9485	197.25214	1.0903645	198.80856	195.7393	320.16666	93.4	309999	22427.262	222031.03	306.7589	-69.42526	22427.154	222029.97	303.64017	-79.43344	-227.24925	21.453997	21.359007	2809.3715496063232
832.1237	260.36768	1246.3325	446.10217	951.7039	10.783874	968.38446	935.9794	259.2857	280.1	311999	22394.865	221710.31	308.64053	-170.2674	22394.812	221709.8	305.09567	-186.73192	-226.68819	23.782328	23.17094	2827.22602725029
1143.4689	288.33188	1513.8173	853.76447	1104.8754	178.06075	1291.5115	855.1721	337.66666	328.3	313999	22450.178	222257.89	306.10864	-132.53224	22450.168	222257.81	305.62503	-133.07628	-227.251	21.877026	22.165903	2845.843201160431
1054.3588	409.2638	1503.0238	131.99974	1471.8672	476.6559	2423.4893	963.3461	321.14285	438.5	315999	22481.742	222570.38	308.32013	-56.22495	22481.56	222568.56	306.95676	-118.01721	-227.47467	21.415525	21.411602	2866.111474752426
1111.6786	286.1734	1600.1456	705.2849	1311.7515	304.60962	2182.5276	1037.1843	331.0	373.2	317999	22463.797	222392.7	307.71494	-171.16628	22463.695	222391.72	310.8543	-68.303764	-227.42924	20.62636	20.701847	2884.8545982837677
1198.7533	91.073044	1299.0801	1083.0985	1126.5178	97.46026	1304.1283	1001.3201	356.25	341.0	319999	22410.703	221867.14	308.55237	-67.0389	22410.773	221867.83	307.0	-84.99316	-226.56296	22.680256	21.923586	2903.7696464061737
1366.04	421.27942	2089.553	666.9988	1508.5774	130.39182	1783.762	1320.2678	405.33334	435.4	321999	22402.371	221784.64	308.3836	-134.86957	22402.238	221783.33	306.28244	-106.52817	-226.24323	20.947884	20.852352	2923.8226041793823
1198.8394	288.50616	1789.8978	892.1472	545.6631	104.92122	738.1505	463.08347	354.0	204.5	323999	22438.94	222146.67	308.63458	-92.100716	22438.883	222146.12	306.66254	-85.946884	-226.90993	23.43675	22.443356	2940.796975851059
1063.6931	188.74744	1480.4702	932.3426	1340.3252	215.87915	1796.5221	1132.1921	322.0	393.8	325999	22476.898	222522.45	308.3572	-92.429825	22476.969	222523.16	308.63712	-72.71377	-227.35938	22.574926	22.61779	2959.7924156188965
1133.5085	156.96884	1327.9795	956.56396	1077.7236	96.109985	1251.6187	995.87146	340.2	313.6	327999	22512.846	222878.33	306.7767	-76.549446	22512.764	222877.52	309.87595	-67.473816	-227.58636	21.406116	21.311281	2978.2184274196625
1215.1495	257.8212	1527.8931	799.1075	1194.7345	70.18329	1284.8486	1085.0664	360.16666	344.7	329999	22550.607	223252.17	305.65128	-53.321472	22550.557	223251.66	307.17612	-107.513596	-228.17839	22.157011	22.200874	2997.075313806534
1145.3839	110.46583	1281.9669	995.94336	2077.0327	969.073	3297.4094	466.0062	341.66666	618.4	331999	22633.053	224068.34	308.7712	-56.76272	22633.03	224068.1	315.81674	-52.58646	-228.79135	20.886644	20.85927	3020.030900001526
1451.0544	314.2251	1868.6752	1001.7172	1585.1417	184.49701	1867.3246	1301.1827	423.4	474.5	333999	22644.332	224180.0	305.26724	-62.680744	22644.393	224180.6	306.73642	-48.71879	-228.84975	21.420637	19.962452	3040.906514406204
1537.6882	315.81036	2062.0066	1247.6974	1340.866	72.85087	1544.5182	1282.9182	458.0	392.1	335999	22678.053	224513.83	305.67502	-245.13959	22678.012	224513.44	306.56735	-83.64629	-229.53969	23.176788	23.621332	3060.56307053566
1313.1302	95.22424	1500.3295	1245.7388	293.19342	154.07779	638.81793	187.76428	382.4	125.4	337999	22739.586	225123.0	305.25955	-152.19318	22739.617	225123.3	304.90237	-122.74415	-229.75531	19.809105	19.835468	3076.7359535694122
1335.0778	112.53587	1521.2296	1212.478	1426.0544	334.70743	2427.2803	1253.033	395.4	428.0	339999	22666.465	224399.12	308.48355	-85.42359	22666.305	224397.56	308.2125	-71.69186	-229.12354	21.558153	22.326902	3096.27099609375
1372.5066	330.91647	2008.6029	1069.5403	1840.2744	358.20874	2471.3457	1562.6598	422.0	524.3	341999	22695.072	224682.34	308.18243	-106.78706	22695.008	224681.72	306.09247	-119.54263	-229.37656	20.245811	20.374714	3117.5851294994354
1731.5892	255.90924	2069.0964	1440.4642	1859.7354	350.2976	2439.6177	1317.7113	509.25	554.0	343999	22743.75	225164.22	310.11337	-98.93508	22743.898	225165.7	307.8444	-93.64659	-229.72534	18.041367	18.07448	3139.114418745041
1457.2592	198.62149	1793.9684	1244.1566	1079.846	94.58264	1292.5837	982.53125	441.0	326.9	345999	22742.11	225148.02	309.97858	-75.45521	22742.137	225148.27	332.43918	-64.433685	-229.8169	22.261797	22.272871	3157.3901760578156
1261.1536	433.36435	2121.7388	987.6389	1733.1793	124.83832	2035.0897	1608.5228	379.6	514.2	347999	22701.443	224745.47	310.45932	-72.36628	22701.297	224744.02	309.32712	-88.97987	-229.10191	20.534134	20.91763	3178.4200370311737
1383.7393	139.0331	1580.7156	1255.802	2379.5532	603.18115	3348.211	1592.3837	408.6	706.0	349999	22707.295	224803.42	309.95544	-110.59842	22707.283	224803.31	311.7331	-158.42648	-229.55582	21.448143	21.466576	3203.096343278885
1504.8105	177.522	1802.134	1345.7297	1995.1367	233.05196	2459.0393	1561.3411	445.75	582.2	351999	22773.863	225462.44	310.30014	-172.24033	22773.672	225460.53	310.97427	-125.30554	-230.13773	20.515856	20.253063	3225.4568791389465
1635.7539	367.1386	2259.011	1340.9344	1925.6084	351.23434	2456.0173	1491.329	483.75	558.8	353999	22786.123	225583.78	317.63336	-111.36289	22786.268	225585.22	313.0056	-86.0442	-230.4632	21.023947	21.986094	3247.806278705597
1377.1787	261.26517	1860.5485	1142.6567	2698.5474	569.91016	3270.9731	1666.3423	404.0	826.6	355999	22849.26	226208.83	311.80472	-113.52331	22849.367	226209.89	311.87946	-94.28785	-231.00961	20.888344	21.235601	3273.5082256793976
1601.9791	1036.971	2591.8606	79.78285	2289.1138	524.95123	3300.059	1749.6147	478.0	661.6	357999	22844.451	226161.25	312.5597	-89.055695	22844.314	226159.88	314.29385	-56.83225	-231.08093	19.627575	19.429369	3297.357050180435
1222.2612	333.52667	1799.8351	1019.11316	846.868	783.642	2182.9863	235.2533	557.5	340.6	359999	22812.33	225843.28	312.0037	-76.149414	22812.352	225843.48	315.39377	-69.873566	-230.56366	22.600067	23.417007	3316.7783205509186
1342.8936	380.1735	2030.9906	1056.3744	1887.9766	357.9253	2353.7507	1263.7164	403.8	553.0	361999	22843.35	226150.36	311.57776	-105.98482	22843.338	226150.23	311.64236	-138.07755	-230.95175	20.36263	20.97364	3338.676008939743
1564.9762	258.64993	1848.4553	1284.1819	1954.5771	829.9571	3343.2844	1106.2826	468.25	571.0	363999	22930.088	227009.03	310.22342	-65.90379	22929.996	227008.1	309.8047	-83.779755	-231.9338	18.713688	19.16603	3360.5329422950745
1420.6887	172.79001	1598.9158	1226.8726	1718.4187	208.27812	2087.4243	1501.3046	418.75	495.8	365999	23000.043	227701.58	314.52124	-133.40549	23000.04	227701.52	310.37518	-159.11346	-232.56224	21.946846	22.70081	3381.699117898941
1457.567	824.07263	2759.6772	28.630478	1203.9987	186.49577	1589.036	961.5419	436.33334	360.0	367999	23038.715	228084.42	309.65356	-76.076546	23038.83	228085.55	312.58533	-101.83237	-232.92432	19.064167	19.968166	3401.1224756240845
1558.539	287.02618	1966.5063	1287.6907	1853.7288	490.3719	2641.619	1225.7677	461.0	534.2	369999	23143.27	229119.45	307.74377	-58.754658	23143.203	229118.8	309.7538	-141.96646	-233.62883	18.697252	19.054895	3422.226948738098
1126.0592	154.50644	1377.5469	944.45886	1263.4492	28.25083	1306.4049	1220.9205	332.6	361.4	371999	23122.164	228910.55	311.32492	-63.529434	23122.127	228910.17	309.25214	-125.84321	-233.49307	17.624176	17.719135	3441.63419508934
1140.806	592.15753	1809.6384	21.582556	1136.7423	694.76514	2273.5662	177.37244	342.5	349.4	373999	23091.736	228609.34	320.88586	-106.54247	23091.666	228608.64	309.98135	-59.158546	-232.92328	19.683397	19.14241	3460.2430832386017
1661.1885	419.007	2179.9126	1075.7698	1163.6576	33.103992	1220.8783	1113.9691	492.5	335.7	375999	23106.12	228751.77	310.85754	-82.29971	23106.025	228750.83	310.50757	-50.292225	-232.82207	19.228811	19.468597	3479.370798587799
1552.3402	194.21729	1748.4352	1222.8702	2448.6675	632.9345	3375.0767	1526.2131	452.0	715.1	377999	23138.7	229074.3	313.66895	-49.835625	23138.617	229073.5	318.76056	-67.53941	-233.98344	20.65879	20.078234	3503.489510536194
1240.637	142.12099	1481.4413	992.4983	1647.2197	421.17108	2440.9893	1270.9764	365.16666	477.4	379999	23149.27	229178.94	311.54065	-66.154854	23149.324	229179.5	317.69415	-112.163925	-234.27013	21.400555	21.011383	3524.18141913414
1431.6147	326.24536	1853.1622	994.9174	2586.8464	504.9095	3283.022	1902.1941	426.25	770.4	381999	23191.674	229598.75	312.3696	-108.74937	23191.766	229599.66	325.0179	-186.3412	-234.3761	22.732489	22.146233	3549.595611810684
1961.7202	616.0335	2859.8623	1132.0444	1823.2855	741.18494	3275.3484	1295.9843	576.5	542.0	383999	23214.537	229825.11	316.78232	-54.158062	23214.47	229824.42	311.99496	-107.25746	-234.43506	20.47521	20.670013	3571.4672996997833
2062.0164	692.1376	3040.4312	1548.1101	2151.4526	637.3363	3385.944	1374.0513	617.6667	632.8	385999	23232.31	230001.06	312.33676	-68.9028	23232.352	230001.45	310.7298	-57.327454	-234.77263	18.958714	19.186691	3594.4216997623444
1539.1779	310.0216	1855.6981	1186.4312	3060.8335	468.88745	3318.578	1758.2207	448.25	930.4	387999	23221.63	229895.34	314.5841	-99.42054	23221.604	229895.06	312.60452	-115.06819	-234.47092	23.057655	22.97427	3621.658926963806
2321.3586	864.8119	3288.9734	1189.7546	2957.402	665.326	3339.999	1430.4669	686.6667	897.3	389999	23243.447	230111.33	314.35876	-77.1754	23243.455	230111.42	313.2915	-99.610535	-235.00648	19.114363	18.954231	3648.510349750519
1357.156	396.80276	2132.918	1038.9785	2771.5415	656.9287	3296.3254	1556.6791	405.4	837.1	391999	23317.607	230845.53	316.32742	-105.18649	23317.613	230845.56	314.181	-48.234383	-235.46982	17.911938	17.788519	3674.3226325511932
2414.021	641.6446	3242.6443	1679.3982	2673.4888	922.3953	3402.447	1223.8528	727.3333	798.1	393999	23388.47	231547.03	316.60077	-86.0369	23388.395	231546.28	315.06485	-86.73575	-236.18909	20.326351	20.73641	3700.168954372406
1885.2968	315.29395	2318.3533	1576.7795	2037.8141	798.60034	3307.0403	172.69104	558.6667	602.4	395999	23446.768	232124.17	318.53223	-84.90825	23446.883	232125.3	315.21945	-167.14406	-236.65465	17.40953	18.00269	3722.789608478546
1807.335	433.1494	2283.6667	1173.6259	2941.535	421.68283	3326.4038	2176.377	536.0	885.4	397999	23454.744	232203.16	322.25787	-138.22902	23454.596	232201.67	316.103	-179.5018	-237.01035	21.397821	21.376566	3749.8351335525513
2265.7966	817.98706	3405.9517	1526.3402	2207.6895	343.48782	2817.873	1751.8024	659.0	643.9	399999	23466.455	232319.1	315.13086	-139.35387	23466.38	232318.36	315.2021	-87.08078	-236.95753	19.849714	18.80987	3773.018124818802
1371.2949	130.40193	1553.3601	1231.3698	1810.8591	420.51965	2813.595	1269.6309	403.6	522.3	401999	23530.701	232955.12	353.1875	-63.01482	23530.82	232956.3	315.49228	-72.378044	-237.93459	20.099415	19.751446	3795.199759244919
1833.454	434.3179	2192.0728	1222.2968	1525.7728	193.67448	1853.542	1277.1267	537.3333	433.3	403999	23528.725	232935.56	316.16534	-75.92169	23528.598	232934.31	316.05487	-84.68523	-237.89575	19.921307	20.313778	3815.585036754608
2641.246	656.92096	3248.9314	1728.8341	1442.5591	784.397	2927.3472	640.7579	788.3333	478.9	405999	23561.826	233263.3	317.17932	-67.4938	23561.973	233264.7	313.60712	-67.99054	-237.91368	18.07855	18.045918	3836.6490058898926
1322.1785	196.686	1553.6583	1029.295	3035.7039	421.67725	3437.687	2223.938	390.0	906.6	407999	23633.844	233976.25	319.32254	-57.78256	23633.725	233975.06	316.36868	-101.14743	-239.18172	21.381172	21.338448	3863.970899581909
2141.7483	277.01492	2589.4897	1830.4528	2967.8188	569.2596	3416.0356	1684.1046	638.75	880.5	409999	23676.412	234397.64	323.1457	-146.84442	23676.457	234398.11	317.0752	-206.49458	-239.28758	18.60268	18.037806	3891.287634372711
1574.938	51.69479	1648.753	1510.3141	478.98468	6.092453	493.25244	472.1775	459.25	175.6	411999	23684.805	234480.77	320.41556	-115.989845	23684.768	234480.39	317.17795	-120.01468	-239.39963	19.46585	18.580503	3907.3599264621735
1523.9672	246.09389	1830.9801	1240.3337	1005.9715	434.4729	2120.4468	792.527	444.6	329.7	413999	23685.615	234488.78	346.84674	-71.76635	23685.54	234488.03	315.8913	-104.59713	-239.24525	20.83558	21.335638	3926.374121427536
1770.05	235.7766	2138.3008	1561.8184	1787.7893	452.5283	3059.4192	1289.0052	516.25	509.2	415999	23700.594	234637.1	328.47763	-96.07086	23700.56	234636.75	316.88782	-150.4325	-239.80846	20.847406	20.776138	3947.97584939003
1639.7949	324.91815	2182.8474	1320.3834	3205.4468	263.71848	3408.9197	2424.454	480.25	966.2	417999	23780.451	235427.64	318.26175	-111.864624	23780.5	235428.12	315.73294	-86.47161	-240.2268	21.980667	21.516432	3975.501223087311
1712.0537	425.54425	2178.7056	1287.5243	2097.7974	420.08426	3022.1785	1816.1351	503.5	601.1	419999	23804.861	235669.33	318.13055	-70.702415	23804.691	235667.62	315.81622	-66.11276	-240.32756	18.94954	19.526094	3998.2664878368378
1655.8864	147.53148	1820.1154	1494.5514	2366.5183	503.35864	3394.031	1853.4615	478.75	687.9	421999	23810.346	235723.62	316.52884	-93.06844	23810.572	235725.86	315.43274	-75.67364	-240.26236	18.77101	18.983303	4022.438900232315
1793.7622	218.67438	2075.2493	1542.1066	2563.092	750.9951	3343.3713	1486.3552	528.3333	758.2	423999	23799.674	235617.98	316.5113	-85.228874	23799.627	235617.53	315.7401	-85.908264	-240.64357	17.326374	16.541567	4047.3626153469086
