AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	StepsPerSecond	Time
3319.4443	19.518066	3338.9624	3299.9263	3753.0247	60.289932	3836.326	3612.452	1000.0	1000.0	38000	27837.857	443666.28	186.22646	20.216564	27837.906	443667.06	184.42413	18.720272	189.48932	3020.4304	21.79393	-14.143564	-109.33746	2.01585	2.0059595	1347.0956	438.65983486175537
3485.2566	106.90234	3592.159	3378.3542	4010.8352	115.025345	4259.3477	3873.4436	1000.0	1000.0	40000	30290.768	482759.62	202.00552	20.488977	30290.812	482760.25	202.87517	20.053865	260.5925	4153.5405	23.560118	-13.555014	-118.92824	2.1654532	2.1447818	1169.9528	462.63344621658325
3647.408	38.05493	3685.463	3609.353	4125.05	56.041622	4214.455	4015.8105	1000.0	1000.0	42000	32769.344	522261.94	214.04385	20.182484	32769.4	522262.78	212.5314	20.092161	317.27454	5056.8584	26.735764	-13.4960785	-128.612	2.317411	2.2688797	1317.6958	486.4933223724365
3587.0073	54.656616	3641.664	3532.3508	4364.9385	81.954346	4463.0337	4231.23	1000.0	1000.0	44000	35272.93	562162.8	222.5115	20.742462	35272.906	562162.44	222.28145	20.625683	374.77362	5973.216	27.975718	-13.880665	-138.38156	2.4708867	2.4381285	1315.5115	509.8693039417267
3447.163	477.90292	3925.066	2969.26	4263.892	76.730125	4354.822	4105.3574	1000.0	1000.0	46000	37687.305	600641.94	231.7027	20.312172	37687.406	600643.6	232.2793	20.761377	408.64575	6513.0366	28.264643	-15.009539	-147.77649	2.6577158	2.6065087	1424.8152	532.6234085559845
3800.724	106.421265	3907.1453	3694.3027	4361.5596	127.22967	4615.774	4199.224	1000.0	1000.0	48000	40014.48	637731.25	244.6092	19.766687	40014.387	637729.9	243.74362	20.429548	422.01996	6726.182	28.720226	-15.841097	-156.824	2.7884047	2.7578084	1249.8407	555.32563996315
3691.8047	12.006226	3703.811	3679.7986	4396.679	60.403812	4487.451	4268.9204	1000.0	1000.0	50000	42252.707	673403.06	252.16147	19.09817	42252.707	673403.0	250.80823	17.528708	443.60236	7070.1436	31.438667	-14.311596	-165.54382	2.873362	2.8612792	1451.038	578.3218545913696
3068.7676	927.64294	3996.4104	2141.1245	4547.4443	96.567024	4659.446	4385.909	1000.0	1000.0	52000	44121.34	703184.5	263.86392	7.324558	44121.31	703184.0	263.03305	9.867617	462.54688	7372.067	36.170853	-14.844813	-172.81488	3.0777948	3.1063983	1491.9867	600.6848425865173
3967.4678	75.77771	4043.2456	3891.6902	4695.637	69.74262	4817.9604	4582.2397	1000.0	1000.0	54000	46122.93	735084.8	271.9523	9.801969	46122.85	735083.6	269.6071	7.39415	480.27646	7654.6294	27.25977	-14.855051	-180.62163	3.2439098	3.2540083	1551.816	622.9618945121765
4206.516	15.432129	4221.948	4191.084	4784.634	82.79617	4914.709	4658.313	1000.0	1000.0	56000	48276.254	769403.5	280.32126	3.9408822	48276.266	769403.7	277.8237	1.9213996	503.04556	8017.507	31.894705	-13.956325	-189.01178	3.294141	3.3486695	1363.7446	645.0834057331085
4416.413	13.247314	4429.66	4403.1655	4831.2397	56.339478	4917.089	4745.387	1000.0	1000.0	58000	50311.52	801840.5	290.2162	-0.24419796	50311.508	801840.3	288.6379	-6.2697935	522.3292	8324.834	28.549826	-14.620981	-196.95705	3.322781	3.3500128	1249.464	666.5015535354614
4374.106	14.150391	4388.2563	4359.9556	4743.1045	68.06397	4896.1143	4646.917	1000.0	1000.0	60000	52423.54	835500.9	297.772	0.6752807	52423.58	835501.5	296.29712	-0.434417	553.181	8816.528	31.245289	-16.015995	-205.19719	3.289793	3.3206935	1577.2249	687.142240524292
4326.2583	74.208496	4400.467	4252.05	4752.2314	121.11557	4905.842	4463.0796	1000.0	1000.0	62000	54438.16	867608.75	305.4144	-0.2336402	54438.2	867609.6	307.0223	-3.431394	566.7256	9032.392	35.425606	-13.892889	-213.03494	3.3412745	3.3555455	1302.4163	706.8755905628204
4650.2705	53.86743	4704.138	4596.4033	4944.7256	43.41614	5017.0645	4874.0503	1000.0	1000.0	64000	56369.656	898392.2	311.2246	-2.6789255	56369.703	898392.8	312.36304	-6.9284554	597.90607	9529.321	39.405964	-14.34505	-220.57956	3.309189	3.3306186	1259.9077	726.5849640369415
4610.037	40.48633	4650.5234	4569.551	4966.055	81.476265	5114.4	4837.4795	1000.0	1000.0	66000	58326.41	929577.8	322.8504	-3.2176342	58326.285	929575.8	323.72946	-8.381819	612.536	9762.484	35.059845	-14.208142	-228.18677	3.3374028	3.3802593	1802.2723	746.2330007553101
4602.0713	8.926514	4610.998	4593.145	4986.243	92.96391	5156.73	4869.7827	1000.0	1000.0	68000	60224.15	959823.06	327.47046	-3.2580142	60224.168	959823.4	330.639	-1.6593394	638.58105	10177.566	33.194206	-13.775419	-235.59962	3.3601534	3.3910775	1342.355	765.6379542350769
4744.953	52.80005	4797.753	4692.153	5009.7993	74.00323	5122.439	4885.809	1000.0	1000.0	70000	62037.785	988727.75	337.33862	-4.613434	62037.72	988726.94	338.2159	-12.08247	668.89374	10660.672	36.09692	-12.921969	-242.6775	3.407315	3.4478056	1769.1475	785.1587734222412
4683.419	77.431885	4760.851	4605.9873	5022.1533	81.25152	5109.0444	4831.7954	1000.0	1000.0	72000	63889.164	1018234.25	342.65454	-6.0930877	63889.152	1018234.1	342.13458	-5.717477	683.599	10895.035	35.658005	-12.481062	-249.90225	3.3959658	3.450908	1670.909	805.6562769412994
4771.1084	79.12036	4850.2285	4691.988	5081.4873	62.14623	5171.123	4987.479	1000.0	1000.0	74000	65592.42	1045380.0	348.65912	-2.5545983	65592.44	1045380.25	346.64462	-6.036931	687.90155	10963.605	37.690975	-14.437505	-256.54794	3.3804803	3.4312098	1301.499	826.6132388114929
4778.688	67.720215	4846.408	4710.968	5123.708	78.331024	5247.032	4974.412	1000.0	1000.0	76000	67347.52	1073351.9	354.4893	-0.41128623	67347.49	1073351.4	353.52536	-3.3416934	705.348	11241.659	34.304363	-14.878432	-263.38107	3.484354	3.4714284	1811.7705	848.1025860309601
4824.4	86.28369	4910.6836	4738.116	5177.0425	31.717972	5207.715	5117.114	1000.0	1000.0	78000	68967.6	1099171.9	361.54315	-0.5517459	68967.56	1099171.1	358.2731	2.2570834	714.3266	11384.752	33.6627	-15.925051	-269.68857	3.3840938	3.4668338	1884.4191	870.2751824855804
4862.757	1.4177246	4864.1743	4861.339	5206.132	76.657455	5372.312	5054.1455	1000.0	1000.0	80000	70473.78	1123176.5	365.64645	2.0868626	70473.73	1123175.8	364.5071	-0.8339294	726.8641	11584.566	33.47483	-13.797361	-275.56506	3.4238312	3.4732285	1492.8104	893.082692861557
4764.288	90.33252	4854.6206	4673.9556	5163.6665	70.341866	5313.444	5074.9185	1000.0	1000.0	82000	71976.62	1147128.0	369.11685	0.9179648	71976.59	1147127.6	370.0649	4.807253	739.90216	11792.36	35.226646	-16.498726	-281.41214	3.4608238	3.4649262	1126.8812	916.5077128410339
4808.5957	101.52759	4910.123	4707.068	5332.528	47.472507	5390.1045	5249.024	1000.0	1000.0	84000	73342.59	1168898.2	372.61133	1.2449652	73342.49	1168896.5	373.01614	0.6991906	735.2675	11718.497	34.783092	-13.508103	-286.71024	3.4854717	3.4947057	1344.9983	940.1352887153625
5002.049	69.57031	5071.619	4932.4785	5289.486	52.828094	5370.276	5208.244	1000.0	1000.0	86000	74662.94	1189941.1	379.0676	1.2077786	74662.88	1189940.4	378.11118	5.571292	744.7145	11869.055	33.1529	-13.9976425	-291.86108	3.4332213	3.4360542	1114.8728	964.1638443470001
4924.632	55.3667	4979.9985	4869.265	5343.438	49.457226	5402.6333	5230.047	1000.0	1000.0	88000	75960.91	1210627.5	386.39603	2.843511	75960.93	1210628.0	386.55835	4.779822	746.16345	11892.148	37.30628	-14.6124935	-296.9157	3.3901258	3.4534776	1096.6101	988.5440082550049
4916.324	22.434814	4938.7593	4893.8896	5336.426	37.92032	5407.887	5278.0234	1000.0	1000.0	90000	77164.61	1229811.6	390.2692	3.2238564	77164.49	1229809.8	390.97784	7.2260914	750.3537	11958.929	32.002914	-13.7280035	-301.59918	3.388207	3.4289684	1213.5632	1013.6966660022736
4994.3623	16.39624	5010.759	4977.9663	5293.411	89.150764	5438.7593	5178.171	1000.0	1000.0	92000	78319.92	1248224.4	393.16336	4.633669	78319.94	1248224.6	392.2895	13.784052	753.6317	12011.173	31.989552	-14.552378	-306.08893	3.3415904	3.3548706	1295.4216	1038.4181418418884
5002.284	13.869629	5016.154	4988.4146	5302.585	79.8369	5441.494	5133.239	1000.0	1000.0	94000	79397.59	1265399.8	395.9945	6.477746	79397.58	1265399.5	397.7265	10.136587	745.49536	11881.5	29.928951	-13.260498	-310.28894	3.2805483	3.3230116	1156.3745	1063.4031462669373
5020.505	57.149414	5077.6543	4963.3555	5418.8643	90.34226	5557.5703	5260.8525	1000.0	1000.0	96000	80428.06	1281822.8	399.02844	10.579751	80428.07	1281822.9	397.76373	12.278267	752.5448	11993.849	33.346848	-13.249395	-314.30786	3.2356036	3.2858179	1055.8944	1088.8631019592285
5007.3516	17.568848	5024.9204	4989.7827	5413.6865	81.41244	5554.856	5319.2007	1000.0	1000.0	98000	81490.9	1298761.9	403.52267	11.173908	81490.87	1298761.4	401.5382	7.1453195	756.3026	12053.741	39.858746	-13.80685	-318.42755	3.2896433	3.3317692	1186.4175	1114.5154950618744
5050.042	14.175537	5064.218	5035.8667	5312.1836	50.035812	5408.0435	5240.8105	1000.0	1000.0	100000	82534.16	1315388.8	405.46967	-0.23853016	82534.1	1315387.9	406.2369	11.088476	758.18774	12083.781	36.022278	-13.806074	-322.5024	3.237654	3.2847023	1309.7795	1140.1516778469086
5053.67	132.8601	5186.5303	4920.81	5411.514	67.15417	5535.9126	5320.7056	1000.0	1000.0	102000	83493.45	1330677.5	408.14865	6.2931166	83493.44	1330677.4	406.91037	5.4692945	750.1478	11955.646	30.335054	-12.292003	-326.2245	3.2538033	3.2673652	1287.305	1165.91064620018
5087.1997	17.748047	5104.9478	5069.4517	5410.6436	72.12162	5532.155	5300.383	1000.0	1000.0	104000	84361.27	1344508.4	413.11954	2.4119067	84361.25	1344508.0	409.9235	9.892902	757.9818	12080.502	34.69027	-14.4841385	-329.6108	3.2216053	3.2232544	1120.0183	1191.8220841884613
5087.992	35.567383	5123.5596	5052.425	5455.544	62.09846	5554.149	5341.0513	1000.0	1000.0	106000	85199.695	1357870.6	414.11575	8.974128	85199.625	1357869.6	413.77652	4.7090716	753.7247	12012.655	31.700119	-13.630048	-332.86618	3.2069561	3.2564223	1123.5393	1217.7068364620209
5105.9956	103.58252	5209.578	5002.413	5479.896	39.80238	5553.384	5423.0845	1000.0	1000.0	108000	86066.95	1371692.8	414.08307	2.5030973	86066.95	1371692.6	415.63574	14.980146	758.5971	12090.307	32.428825	-11.913784	-336.25565	3.1633945	3.1976428	1323.6019	1243.7035517692566
5222.7466	42.09668	5264.8433	5180.65	5444.6743	42.00526	5514.159	5360.182	1000.0	1000.0	110000	86869.98	1384490.9	419.41312	2.8077345	86869.984	1384491.1	417.42575	6.828312	762.5074	12152.627	34.068893	-12.858161	-339.37747	3.226547	3.2605844	1156.0842	1269.4989671707153
5201.9775	47.61328	5249.591	5154.3643	5469.0986	46.74818	5515.087	5370.1426	1000.0	1000.0	112000	87709.3	1397867.5	422.2366	1.4819597	87709.4	1397869.1	422.07846	3.6279504	762.98883	12160.299	40.593487	-12.373449	-342.63937	3.1909392	3.2338662	1622.72	1295.418571472168
5122.5723	57.897217	5180.469	5064.675	5515.687	18.849432	5548.825	5472.361	1000.0	1000.0	114000	88391.16	1408734.6	423.32803	4.742014	88391.086	1408733.5	423.1611	8.04553	756.00433	12048.983	35.073494	-13.330387	-345.30182	3.0950031	3.1673384	1110.444	1321.2880456447601
5178.3877	9.908447	5188.2964	5168.4795	5500.831	59.284016	5600.284	5420.812	1000.0	1000.0	116000	89185.586	1421395.9	427.14203	-11.662869	89185.49	1421394.2	426.90137	2.964664	751.543	11977.882	43.071358	-15.128717	-348.40125	3.1731102	3.1775377	1369.0016	1346.9598951339722
5255.9497	4.4375	5260.387	5251.512	5503.3228	59.81619	5629.562	5406.2334	1000.0	1000.0	118000	89911.76	1432969.1	427.82532	6.851678	89911.82	1432970.2	429.07144	10.078771	765.77826	12204.755	32.215652	-12.954135	-351.21695	3.124752	3.1684492	1127.1779	1372.5127277374268
5297.5635	78.17114	5375.735	5219.3926	5651.3647	36.13522	5717.899	5591.5894	1000.0	1000.0	120000	90623.33	1444309.9	429.4908	3.7116492	90623.24	1444308.5	429.9275	12.685489	756.72864	12060.528	34.31529	-17.834597	-353.9877	3.1081781	3.1657186	1199.7759	1397.9927146434784
5292.765	2.3828125	5295.148	5290.3823	5522.1143	51.83345	5590.3433	5431.203	1000.0	1000.0	122000	91377.0	1456321.5	431.49936	8.389407	91376.95	1456320.8	431.78613	6.4336996	768.60004	12249.725	38.35244	-13.807495	-356.9208	3.1265082	3.192067	1418.6069	1422.9644556045532
5269.914	54.877197	5324.7915	5215.037	5643.8506	78.297745	5781.9824	5481.3677	1000.0	1000.0	124000	92042.74	1466931.8	439.27042	13.576244	92042.75	1466931.9	436.40875	14.144001	753.74695	12013.005	36.80269	-12.799792	-359.5128	3.0846915	3.1104484	1210.1195	1447.9727292060852
5388.647	58.30713	5446.954	5330.34	5617.334	49.153263	5720.0	5526.4697	1000.0	1000.0	126000	92742.41	1478082.6	440.37927	-2.90341	92742.43	1478083.0	438.7671	11.646591	757.12	12066.764	35.50453	-15.61047	-362.25104	3.0574355	3.1070766	1450.7518	1472.832914352417
5364.05	40.516357	5404.566	5323.533	5644.563	49.589188	5707.848	5541.9097	1000.0	1000.0	128000	93340.96	1487622.2	442.5449	8.574732	93340.875	1487620.6	442.0744	11.277546	751.4319	11976.108	34.094803	-14.100238	-364.58545	3.0399709	3.1102645	1232.0304	1497.4221470355988
5352.2446	3.5405273	5355.785	5348.704	5679.9346	37.0337	5725.59	5612.726	1000.0	1000.0	130000	94060.625	1499091.9	444.84317	4.9803553	94060.56	1499090.8	444.5846	12.516776	756.3782	12054.94	32.42689	-14.644964	-367.38962	3.0468686	3.0986977	1319.6372	1521.5402355194092
5363.9854	38.697754	5402.683	5325.2876	5693.678	79.34638	5794.169	5545.2676	1000.0	1000.0	132000	94739.63	1509913.5	446.8922	-12.135769	94739.55	1509912.0	447.02393	-0.2708429	756.92267	12063.617	41.518093	-12.878559	-370.04297	2.9884384	3.0514956	1512.4558	1545.396228313446
5270.616	64.45874	5335.075	5206.1577	5714.7705	56.484344	5824.148	5632.102	1000.0	1000.0	134000	95328.57	1519299.8	451.36948	-0.75436187	95328.53	1519298.9	448.49103	6.6244855	754.5219	12025.355	36.676598	-13.622936	-372.3355	2.9915833	3.0368135	1465.8491	1569.066276550293
5411.501	141.49683	5552.998	5270.0044	5738.495	67.24832	5879.594	5624.017	1000.0	1000.0	136000	95995.42	1529927.4	451.67865	12.020943	95995.52	1529929.1	452.10068	10.883264	760.77905	12125.079	34.4524	-15.955942	-374.937	3.0602112	3.1364372	1626.8837	1592.1307265758514
5478.5146	51.36206	5529.8765	5427.1523	5718.1577	56.40261	5784.0645	5596.661	1000.0	1000.0	138000	96566.77	1539033.4	453.68884	5.148711	96566.82	1539034.2	452.18845	17.127064	757.94855	12079.969	32.58382	-17.058317	-377.17493	3.0671127	3.0743906	1911.2357	1614.8707983493805
5430.6997	86.03027	5516.73	5344.6694	5649.5303	57.79387	5719.221	5567.768	1000.0	1000.0	140000	97196.72	1549073.2	454.92267	4.017434	97196.68	1549072.6	455.55054	12.208381	762.2112	12147.904	36.34558	-15.683283	-379.61176	3.0278428	3.0790124	1438.9128	1636.9469113349915
5348.718	95.52368	5444.2417	5253.1943	5760.3936	61.222862	5828.735	5637.7363	1000.0	1000.0	142000	97803.64	1558746.0	455.9978	-1.0386069	97803.625	1558745.9	455.83774	16.780285	762.99146	12160.34	37.718384	-13.523673	-381.97443	3.0242062	3.0556352	1679.854	1658.55815076828
5444.1094	21.557373	5465.6665	5422.552	5677.932	74.31729	5820.1836	5598.269	1000.0	1000.0	144000	98364.97	1567692.1	457.7936	3.4635358	98364.97	1567692.1	457.92114	12.731459	759.09753	12098.281	35.129242	-16.42001	-384.18243	3.0101788	3.0655336	1834.9897	1679.9766249656677
5398.7266	47.877197	5446.604	5350.8496	5812.1987	60.451607	5921.2715	5722.919	1000.0	1000.0	146000	98924.74	1576613.6	460.0946	0.0656023	98924.81	1576614.9	460.41367	12.619831	756.83923	12062.288	37.03811	-13.886214	-386.3612	3.034087	3.0906637	1683.39	1700.4430210590363
5428.6934	42.24243	5470.936	5386.451	5918.837	86.56899	6130.5107	5791.626	1000.0	1000.0	148000	99453.664	1585043.1	460.9226	-6.9398756	99453.6	1585042.2	461.9792	5.562914	761.31665	12133.6455	36.51115	-13.057101	-388.4126	3.0062227	3.062094	1657.7867	1720.7184834480286
5454.889	62.839355	5517.7285	5392.05	5961.6904	53.70835	6059.262	5888.419	1000.0	1000.0	150000	100001.766	1593778.5	464.56604	-27.710012	100001.74	1593778.1	464.3161	12.750854	759.68024	12107.565	32.87649	-13.943004	-390.55957	3.0599117	3.070072	1699.799	1741.0815448760986
5452.719	135.32617	5588.0454	5317.393	5915.049	48.71386	6005.228	5831.3296	1000.0	1000.0	152000	100508.54	1601855.4	467.66446	4.280151	100508.52	1601855.2	466.90997	1.5462966	760.1775	12115.49	32.524197	-17.208908	-392.52994	3.026432	3.1123238	1649.0774	1761.6982820034027
5528.6846	14.897705	5543.582	5513.7866	5924.208	75.20996	6007.1045	5738.8887	1000.0	1000.0	154000	101066.31	1610744.9	467.78436	9.286357	101066.27	1610744.2	466.80264	13.319133	756.9898	12064.687	30.351425	-14.189153	-394.71024	3.049546	3.0625644	1830.6448	1782.0507879257202
5572.9814	17.054443	5590.0356	5555.927	5872.893	51.498928	5942.229	5787.2827	1000.0	1000.0	156000	101548.82	1618434.6	469.14908	0.14900684	101548.86	1618435.4	469.08954	7.9597054	765.17633	12195.16	39.34739	-12.4382	-396.5825	3.0464864	3.0646205	1624.7247	1802.816113948822
5619.374	8.503906	5627.878	5610.87	5914.904	50.006897	6005.6616	5833.6904	1000.0	1000.0	158000	102093.37	1627113.5	471.87048	7.874036	102093.36	1627113.2	469.74976	13.790629	764.7414	12188.229	37.511948	-15.904339	-398.69315	3.0344708	3.1101646	1566.2944	1824.1922771930695
5463.958	103.00366	5566.962	5360.9546	5924.2007	69.469536	6045.0933	5825.974	1000.0	1000.0	160000	102519.39	1633903.2	474.0477	-14.512985	102519.33	1633902.2	473.20895	9.511593	762.70544	12155.779	34.95829	-13.6261015	-400.38055	3.0880518	3.116106	1511.2577	1846.0184710025787
5457.568	20.822754	5478.3906	5436.745	5947.9795	76.737465	6053.375	5795.284	1000.0	1000.0	162000	103058.01	1642487.5	474.3993	-4.735963	103058.01	1642487.4	475.63596	-14.612318	770.5806	12281.287	35.055283	-15.788361	-402.47	3.0694463	3.1658382	1587.4282	1868.5243377685547
5543.1123	76.8064	5619.9185	5466.3057	5970.316	65.89612	6080.587	5885.8237	1000.0	1000.0	164000	103475.96	1649148.6	476.94897	-51.189445	103475.96	1649148.6	477.72964	11.563056	769.6911	12267.113	29.60987	-17.254913	-404.0947	3.0830078	3.1192894	1512.0916	1890.96555519104
5532.909	70.045654	5602.955	5462.864	5911.9126	60.77772	6016.557	5828.766	1000.0	1000.0	166000	103994.34	1657410.4	478.5404	3.6274173	103994.37	1657410.9	478.9871	12.481489	768.70166	12251.343	32.127247	-14.056432	-406.11554	3.0746288	3.164393	1485.5787	1914.1145148277283
5614.623	13.76709	5628.39	5600.856	5825.333	109.462036	5987.5967	5636.933	1000.0	1000.0	168000	104432.4	1664391.9	480.7642	-7.3917274	104432.26	1664389.6	480.95923	3.4500222	774.80975	12348.69	34.951046	-14.14094	-407.80884	3.0564814	3.1256838	1427.2887	1937.368884086609
5586.834	18.320068	5605.154	5568.5137	6001.4507	57.798855	6085.308	5905.617	1000.0	1000.0	170000	104831.33	1670749.6	484.20303	-2.270218	104831.44	1670751.5	481.75992	-6.517269	780.15155	12433.825	38.26191	-13.561825	-409.38538	3.092991	3.1720395	1352.8783	1961.097333431244
5601.668	2.3549805	5604.023	5599.313	6014.507	98.75491	6200.7085	5883.5537	1000.0	1000.0	172000	105302.125	1678253.2	484.0387	-3.285719	105302.11	1678253.0	483.55423	0.38088965	787.7907	12555.574	34.79983	-11.805327	-411.20776	3.122097	3.2108283	1527.577	1984.5342202186584
5694.343	44.326904	5738.67	5650.016	5765.1235	70.49616	5899.822	5654.1777	1000.0	1000.0	174000	105710.28	1684758.1	486.78485	-18.72267	105710.266	1684757.9	487.09952	5.5740857	792.268	12626.928	32.391006	-18.226622	-412.79974	3.195483	3.253148	1503.2719	2008.9113037586212
5594.8105	28.22754	5623.038	5566.583	6050.662	95.07024	6274.582	5907.6045	1000.0	1000.0	176000	106175.914	1692179.0	487.28406	-6.5313406	106175.86	1692178.2	489.60165	2.9431186	796.5998	12695.968	35.3488	-14.826016	-414.6253	3.1720753	3.2209077	1237.6411	2033.0596227645874
5875.849	49.38623	5925.2354	5826.463	6022.9414	78.564064	6115.5244	5893.387	1000.0	1000.0	178000	106587.05	1698731.9	488.83136	5.3089437	106586.984	1698730.6	490.5378	-6.359307	798.85504	12731.909	34.453888	-13.164883	-416.22568	3.2103503	3.2506592	1247.7476	2057.015745162964
