AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ1	LossQ2	Time
118.44646	100.9887	228.59305	8.284925	231.17207	1.3894377	233.08223	228.56255	59.558823	104.5	21999	10219.957	101177.99	158.3629	-49.935642	10220.06	101179.01	158.8376	-63.48821	-107.78472	30.537788	29.835688	114.92899084091187
229.3819	3.9111948	239.62497	220.0602	239.65518	5.9373045	246.03944	228.89166	105.611115	116.0	23999	10575.557	104698.49	163.06993	-56.660477	10575.612	104699.04	164.69833	-46.866524	-111.233	29.151371	28.67332	125.71902418136597
236.31499	75.01111	338.40945	66.40827	292.9304	3.7437644	298.51263	287.23813	117.588234	139.7	25999	10889.84	107809.945	168.54793	-81.56566	10889.877	107810.305	170.09409	-67.913994	-114.28113	31.055832	29.948578	138.20269536972046
274.8417	29.002071	328.75208	206.72105	289.74326	4.489488	297.01633	280.68146	133.66667	144.3	27999	11370.292	112566.38	170.7713	-47.788654	11370.304	112566.49	172.56883	-34.689762	-119.33791	31.87808	30.714724	149.24561476707458
254.6379	46.251495	305.54254	116.08322	279.40637	9.370559	303.784	269.15518	122.64706	132.2	29999	11863.755	117451.664	173.78249	-41.56868	11863.539	117449.52	170.00966	-52.717075	-124.29357	34.864822	32.844723	161.57385158538818
267.79297	30.525196	329.86584	223.54657	244.57443	10.602527	264.03735	233.89413	122.875	107.6	31999	12277.385	121546.61	176.70987	-53.100555	12277.553	121548.27	180.7186	-48.804462	-128.01662	33.237507	31.816607	172.24533200263977
257.9631	17.0577	295.03845	230.38245	238.36983	2.399685	243.73961	234.17943	116.05882	101.7	33999	12673.211	125465.35	183.85805	-75.86612	12673.303	125466.266	189.50323	-64.13585	-132.17462	33.688766	32.109398	182.78680276870728
264.1867	25.812723	300.80722	210.07137	311.08688	21.753988	353.25522	292.14078	114.5	149.0	35999	13056.511	129260.06	190.75441	-72.12099	13056.567	129260.63	193.19135	-65.63783	-135.96577	36.253433	35.107304	193.41488981246948
286.57315	25.992464	339.07944	237.25049	284.85577	6.3316245	300.1641	278.03238	135.85715	121.2	37999	13429.173	132949.45	198.2564	-66.93229	13429.284	132950.53	195.76057	-78.31366	-139.36693	37.970367	36.405952	203.29143285751343
289.23322	32.130478	347.36014	182.7119	311.047	38.97246	410.38583	259.4208	125.3125	147.8	39999	13556.915	134214.14	253.98544	-65.4478	13556.858	134213.58	248.4573	-54.245316	-140.09402	36.517868	35.608646	213.6353735923767
293.045	25.232126	323.72354	233.99129	577.70636	23.896124	611.1424	547.0891	134.06667	215.9	41999	13535.13	133998.52	244.58972	-54.91683	13534.979	133997.02	235.09108	-62.687374	-139.63863	34.534554	34.09118	225.2287359237671
284.5783	36.874313	380.64328	248.57365	225.23373	5.2119713	233.08911	219.03278	137.13333	116.0	43999	13538.453	134031.47	223.0053	-61.52344	13538.341	134030.36	220.54185	-55.76015	-139.85988	32.90391	32.02557	237.06675624847412
239.76176	26.702589	284.47888	198.56583	261.4345	15.717276	289.21796	245.36526	117.82353	140.3	45999	13533.132	133978.83	213.01868	-67.99124	13533.02	133977.72	209.98674	-60.71688	-139.70541	33.020016	31.669428	247.82914447784424
228.1943	40.12084	307.70938	158.73479	203.70052	11.440838	218.71342	173.80476	108.833336	103.2	47999	13481.074	133463.5	208.89311	-50.00651	13481.059	133463.34	204.68425	-68.33063	-138.87524	32.37498	31.332888	259.9742350578308
238.83357	24.62855	264.3979	170.49156	240.45908	10.707559	259.61298	224.95477	109.210526	111.9	49999	13357.501	132240.17	208.65552	-70.08627	13357.347	132238.66	206.41705	-58.534184	-137.49536	29.959028	29.143757	270.59840202331543
252.07755	24.159222	292.66663	198.29044	273.75278	7.1488237	282.9585	258.8382	116.17647	122.6	51999	13168.032	130364.484	205.77919	-58.563618	13168.071	130364.87	205.93294	-90.89861	-135.36708	29.234747	28.508207	284.759313583374
261.6339	22.484888	289.69708	208.94737	260.86008	29.929787	332.3564	238.11064	119.75	118.6	53999	12951.398	128219.875	207.97942	-121.64708	12951.291	128218.82	208.54088	-134.6696	-133.2724	26.882355	26.674318	295.86956667900085
276.9434	30.96966	330.14804	226.20432	313.35074	24.999647	347.03253	277.2561	123.8125	148.8	55999	12761.373	126338.66	211.28513	-80.029175	12761.366	126338.586	214.67155	-72.170784	-131.26329	26.72664	25.530844	310.4468801021576
317.52927	16.686497	341.09293	284.94232	330.2029	3.540409	336.3082	324.23	137.06667	144.1	57999	12657.177	125307.15	217.29622	-59.618515	12657.199	125307.375	218.36601	-54.900673	-130.21814	26.390152	25.625458	323.30695128440857
334.61932	9.625834	353.91284	321.2702	447.3396	22.683123	496.62933	403.61423	150.61539	260.4	59999	12685.734	125589.88	220.97137	-64.46346	12685.551	125588.07	221.5634	-107.521255	-130.63126	26.912691	26.447626	336.9994421005249
413.5744	49.9233	463.68997	345.558	774.4888	177.52272	1037.6749	491.39282	224.4	580.9	61999	12692.977	125661.555	221.1496	-73.7881	12692.787	125659.68	221.1565	-109.57583	-130.71323	25.333406	24.914688	354.83275055885315
668.04114	241.7822	1064.7186	458.93134	343.7695	130.02054	522.48114	200.9242	490.83334	194.5	63999	12735.262	126080.125	220.14209	-60.604168	12735.09	126078.414	218.78766	-106.21179	-131.20862	24.97095	24.634563	366.41919469833374
437.92215	86.61899	559.8735	296.1283	571.62823	48.93752	656.23425	490.30295	230.375	370.7	65999	12726.012	125988.516	214.43993	-51.423164	12726.016	125988.56	217.59349	-77.87753	-130.46312	23.796488	23.171186	381.6701145172119
494.17636	148.39897	855.78894	329.83508	690.94904	285.16562	1311.4534	298.54526	255.625	333.7	67999	12719.977	125928.76	211.94038	-44.30396	12719.994	125928.92	212.49316	-66.95426	-130.42665	24.579967	24.14377	395.13613843917847
420.50735	113.76733	647.3075	289.20825	408.37793	57.852665	552.2932	349.0296	207.0	224.1	69999	12707.524	125805.44	210.8058	-57.556362	12707.545	125805.63	213.45924	-75.4441	-130.21513	20.484129	20.163805	407.9684383869171
799.68365	253.11536	1170.0339	455.42557	1056.1726	0.9767197	1058.649	1054.9376	599.25	1000.0	71999	12638.241	125119.46	207.28198	-59.83217	12638.188	125118.96	208.82986	-73.83735	-129.23807	20.854042	20.433367	432.6344871520996
632.15314	247.55717	1046.0186	406.10248	405.93567	66.27492	564.3916	308.7466	477.2	235.7	73999	12620.756	124946.305	203.6407	-55.45072	12620.653	124945.29	206.76053	-49.436916	-129.16278	20.009224	19.49034	445.175945520401
417.486	72.74354	582.5339	354.3213	627.1387	267.553	1096.2039	363.11923	238.5	452.7	75999	12608.216	124822.13	200.55493	-77.03757	12608.25	124822.47	201.97154	-62.888653	-128.93042	19.83304	19.958954	458.90667152404785
1028.6073	7.9541016	1036.5614	1020.6532	1065.4568	8.872827	1084.9825	1052.0541	1000.0	985.9	77999	12645.351	125189.73	201.03076	-89.67975	12645.216	125188.39	198.48788	-86.72154	-129.27893	18.029413	17.933214	481.81749629974365
684.201	167.64682	911.4721	460.60806	1027.3958	130.2977	1100.2904	697.54065	358.0	910.2	79999	12683.684	125569.195	236.93791	-66.477516	12683.638	125568.74	232.49988	-88.56022	-129.76761	18.582605	18.557562	504.83659315109253
541.0967	126.12491	703.0334	341.88492	930.54004	156.05965	1147.6301	657.8593	266.0	695.1	81999	12710.128	125830.984	255.65251	-55.74009	12710.053	125830.24	252.5791	-68.70675	-129.92368	18.507418	18.25866	523.0890164375305
1066.115	5.503479	1071.6185	1060.6116	570.2589	150.41533	775.0745	335.52823	1000.0	243.8	83999	12788.97	126611.5	258.75037	-43.692593	12788.983	126611.625	249.19615	-67.15179	-130.71265	17.947832	18.111696	534.9748685359955
593.26166	223.25264	1059.4312	336.1905	473.7591	100.495674	598.036	238.96152	357.16666	162.3	85999	12916.051	127869.57	265.86884	-65.99978	12916.087	127869.93	257.9353	-64.040596	-132.1419	17.701202	18.069391	547.4384171962738
1059.7783	2.3933105	1062.1716	1057.385	221.18774	7.110279	235.18407	205.9467	1000.0	112.3	87999	13027.115	128969.1	264.07474	-57.19368	13027.078	128968.73	259.98682	-90.03816	-133.1605	18.523817	18.524788	558.3321185112
261.2466	55.149685	403.83948	217.2822	566.72125	153.35907	802.66626	287.88107	122.333336	204.4	89999	13125.19	129940.04	260.75955	-105.63402	13125.148	129939.62	260.74838	-110.93832	-134.12325	18.815657	18.893274	571.2529208660126
415.21985	152.56	764.35516	167.65256	290.9291	154.38393	621.26117	172.54749	178.83333	139.8	91999	13275.196	131425.1	258.7048	-87.69348	13275.222	131425.34	256.10547	-84.22434	-135.675	19.882963	20.040878	582.0660967826843
368.69644	153.29446	643.1854	183.99026	458.72168	86.577515	578.919	357.15442	160.38461	183.9	93999	13460.071	133255.36	261.65668	-150.88374	13460.03	133254.95	261.66364	-117.03661	-137.57994	20.851437	21.224554	594.4501917362213
423.74048	161.5967	702.87054	214.28905	333.39368	119.30293	575.89294	229.00824	161.58333	126.2	95999	13624.158	134879.86	265.3023	-113.35091	13624.194	134880.2	266.16696	-104.48146	-139.24924	21.807894	22.020834	605.0990500450134
284.75516	101.59845	559.072	177.54112	624.6045	233.15771	1071.0118	278.65244	115.29412	222.7	97999	13806.83	136688.33	269.01447	-133.31024	13806.926	136689.28	270.29572	-163.51295	-141.06528	22.276382	22.431906	617.9400947093964
527.3336	274.35767	941.7158	251.36255	609.4374	240.83543	1222.8761	309.88818	184.54546	192.2	99999	14017.488	138773.88	273.22476	-109.12904	14017.271	138771.73	276.34763	-84.87374	-143.35011	24.352358	23.646662	629.5583755970001
514.70074	195.77742	978.6089	255.27467	426.02042	296.8897	1076.7448	261.84897	167.18182	173.0	101999	14268.799	141261.89	278.5862	-66.093155	14268.631	141260.22	280.5833	-49.615005	-145.95125	24.23396	24.33114	641.9544558525085
657.2257	304.94247	1145.7512	272.3926	340.61993	180.01924	848.0602	175.41016	215.4	159.0	103999	14537.955	143926.55	282.80316	-85.89764	14537.895	143925.97	291.62927	-75.32189	-148.761	27.682783	27.365868	653.0146181583405
456.30545	263.2518	953.01556	162.33711	614.7492	219.0286	879.36847	262.07507	154.15384	201.4	105999	14761.248	146137.19	284.33807	-107.08616	14761.097	146135.69	287.90042	-84.433586	-150.68945	25.99647	26.011044	665.542462348938
714.0638	217.72096	1216.5851	380.28204	1392.091	224.74896	1810.5865	1119.8844	228.22223	423.8	107999	14954.224	148047.67	291.2952	-67.928246	14954.276	148048.2	288.66492	-75.053505	-152.7883	29.635704	29.241581	679.0735385417938
737.2249	93.7849	823.72217	527.68884	741.4772	19.002085	777.71344	702.3942	228.25	225.2	109999	15230.718	150785.0	293.20102	-57.284233	15230.767	150785.48	286.72107	-51.682983	-155.49532	27.062849	26.282934	691.8445105552673
682.32654	61.320854	728.1929	524.13574	669.7477	30.107908	720.17664	626.9941	210.125	211.6	111999	15458.848	153043.5	288.14587	-76.58677	15458.91	153044.12	286.85663	-61.540165	-157.82166	30.036451	29.138304	703.4783525466919
791.55536	449.11667	1975.5505	255.75858	537.3216	55.388775	670.62067	432.57205	247.1	182.0	113999	15710.535	155535.23	298.4143	-65.50099	15710.582	155535.7	291.51874	-101.01085	-160.46747	28.956764	28.024437	715.7543926239014
636.8614	102.88521	735.89777	420.84665	386.4521	296.6122	875.31415	38.903576	207.71428	155.8	115999	16021.974	158618.48	296.0669	-57.396046	16022.07	158619.45	292.7994	-52.25769	-163.72124	33.262432	31.711786	726.6775720119476
409.8624	531.0385	2278.2559	19.312407	311.15097	1.7727157	314.14474	308.59613	160.1875	135.3	117999	16378.823	162151.3	314.30966	-57.86606	16378.886	162151.92	294.34772	-61.1487	-167.4403	30.731112	29.886633	738.5135767459869
425.62366	271.111	1022.9741	216.95221	1159.551	637.6577	2431.4517	484.21146	165.41667	407.5	119999	16700.137	165332.31	301.99454	-80.130325	16700.201	165332.97	284.7714	-94.29075	-170.45384	34.533157	34.322765	753.1256468296051
920.52386	266.7125	1486.8428	661.5813	2598.0642	790.1359	3335.9258	1218.0986	280.42856	754.8	121999	16928.963	167597.72	285.81384	-69.80323	16928.95	167597.58	292.9081	-80.59446	-172.74873	34.320835	33.8199	770.0069470405579
756.458	254.87007	1230.1316	460.8861	2016.5488	571.58026	3312.7354	1352.1445	240.375	605.4	123999	17138.178	169668.94	290.02136	-75.9399	17138.248	169669.66	293.92825	-73.489815	-174.52235	29.035439	28.712212	787.5045297145844
1124.6708	364.95465	1797.2689	705.5295	243.67264	2.2214074	246.65211	240.59485	355.83334	112.0	125999	17315.99	171429.33	289.15112	-72.97396	17316.014	171429.55	291.5007	-70.66484	-176.61153	32.031506	31.383446	798.8289551734924
1011.8139	534.9149	2049.0408	243.74217	2490.1243	883.9089	2988.2952	440.57666	324.66666	850.4	127999	17479.973	173052.75	293.0402	-73.322174	17479.955	173052.58	292.13312	-106.35969	-178.063	32.730446	32.00192	816.6475822925568
1467.4744	545.78204	2150.4812	761.2262	601.7208	30.29628	676.9645	574.8049	466.25	209.0	129999	17607.186	174312.16	289.76096	-86.958336	17607.293	174313.23	292.16638	-88.384445	-179.36833	31.5105	31.046637	830.7477216720581
1108.8921	921.31213	3121.7446	448.78336	1840.2161	895.5412	3128.555	555.44275	365.83334	602.4	131999	17726.123	175489.66	291.58582	-78.67563	17726.256	175490.95	294.80447	-74.50403	-180.44012	32.439	32.255535	847.5648283958435
1384.6191	492.2422	1929.6709	592.8782	812.047	14.382254	836.6097	790.7033	465.0	254.3	133999	17820.383	176422.8	293.7338	-85.18311	17820.309	176422.06	294.7544	-79.645935	-181.65823	30.870129	30.705637	859.9837992191315
531.84503	141.13629	792.68054	367.89877	391.17035	23.875925	436.311	361.53503	195.63637	168.7	135999	17884.123	177053.83	290.74677	-74.716545	17884.148	177054.08	292.99533	-69.65933	-182.11028	29.397726	28.773567	872.3692140579224
415.00653	283.09375	1180.058	165.37523	1997.5004	831.69775	2959.6077	590.563	169.90909	683.7	137999	17916.16	177371.0	291.8316	-84.87225	17916.164	177371.03	291.55908	-92.53742	-182.3546	30.220509	29.887316	888.5194716453552
853.46796	633.24677	2042.6605	354.09128	2193.7886	909.4284	3077.6147	558.0241	317.8	743.5	139999	17948.643	177692.56	284.5419	-86.394325	17948.537	177691.53	285.44934	-94.837776	-182.58128	31.640781	31.25738	907.9672801494598
1882.5083	564.8508	2636.3171	1248.7461	1162.2327	347.14594	1955.3333	836.9584	606.0	353.0	141999	18017.121	178370.48	283.8413	-85.62964	18017.129	178370.58	289.2691	-70.39481	-183.11525	31.683598	30.645449	922.6933717727661
1086.7772	984.83276	3247.8547	454.31396	1853.9202	281.75848	2445.8186	1356.5322	349.16666	566.3	143999	18059.4	178789.08	281.50195	-97.011154	18059.383	178788.9	282.86945	-76.33365	-183.722	31.428469	30.986551	938.3795485496521
1698.1941	384.0193	2082.2134	1314.1748	1091.0382	174.85222	1504.2454	933.0779	520.5	372.3	145999	18112.957	179319.27	280.01053	-92.145454	18112.99	179319.58	283.2755	-68.334595	-184.00742	29.77327	29.037544	952.8491771221161
3019.2822	3.6087646	3022.8909	3015.6733	1468.6237	930.00195	3250.293	554.77374	1000.0	520.3	147999	18212.602	180305.75	280.65894	-91.12695	18212.428	180304.0	282.45334	-108.32066	-185.20233	29.021425	28.915407	970.1121251583099
2984.8672	139.10698	3174.805	2845.5264	1621.4055	394.8511	2411.7551	1172.1927	981.3333	534.7	149999	18318.395	181353.08	282.75446	-88.14268	18318.252	181351.67	282.46423	-84.047104	-185.96413	29.753246	29.767284	985.7229340076447
1591.7587	1026.1836	3042.4678	832.3258	2949.439	38.0561	2992.9854	2887.199	520.3333	1000.0	151999	18414.258	182302.12	281.69873	-97.90557	18414.137	182300.92	284.25208	-107.016014	-187.06049	27.222317	26.11062	1005.160585641861
2563.1873	693.51605	3112.7925	1584.8953	3258.4001	264.21695	3423.189	2482.6094	820.6667	975.9	153999	18537.047	183517.72	286.9403	-79.57304	18537.13	183518.55	289.95544	-90.4424	-188.52419	29.621653	29.809507	1026.9522199630737
1539.2488	575.1653	2171.395	759.4297	2696.8342	897.22925	3404.565	820.50934	447.0	818.1	155999	18607.148	184211.73	294.3206	-71.60016	18607.074	184211.0	297.81116	-81.52652	-189.20204	28.047586	27.899958	1049.9001824855804
2331.5896	1254.3306	3264.8777	558.5197	3160.7788	94.13356	3313.081	3034.9473	724.6667	1000.0	157999	18672.965	184863.31	294.23062	-121.31709	18672.98	184863.47	295.1082	-102.103065	-189.34184	28.281992	28.256449	1073.5264837741852
2199.8694	775.8785	3237.4666	1371.9991	1875.4713	832.82764	3384.7808	1249.8296	652.6667	577.1	159999	18754.98	185675.27	290.53568	-92.31178	18755.047	185675.94	293.19492	-92.59351	-190.58356	30.163195	29.698715	1096.4663171768188
3229.9927	102.703125	3332.6958	3127.2896	3238.7244	329.12527	3459.7925	2545.8796	1000.0	931.4	161999	18855.04	186665.88	296.19	-103.64751	18855.045	186665.92	296.8762	-93.39976	-191.17215	27.337961	26.673672	1121.1647152900696
3295.1802	18.42627	3313.6064	3276.754	2519.3865	941.678	3357.4543	905.3811	1000.0	752.2	163999	18998.5	188086.12	301.94727	-105.57929	18998.387	188084.98	301.8105	-109.20246	-192.94148	27.309698	26.956224	1138.1102468967438
2270.0542	269.83124	2539.8855	2000.223	2944.0386	58.319294	3073.7322	2878.4724	632.0	1000.0	165999	19123.086	189319.53	301.76456	-112.63606	19123.045	189319.12	303.70258	-116.4575	-194.09233	27.688297	27.186102	1157.4236238002777
2535.7488	616.3698	3297.9832	1788.412	1432.1091	1000.5411	3434.4753	821.43646	743.6667	424.5	167999	19214.445	190224.02	304.37817	-93.09276	19214.246	190222.02	304.1749	-127.501755	-195.16264	27.80569	27.614193	1172.498111486435
2801.0303	771.83356	3412.9429	1712.2823	2718.779	841.5665	3280.7488	999.61914	868.6667	932.4	169999	19347.16	191537.89	305.18295	-118.60874	19347.2	191538.27	306.02765	-101.04255	-196.33762	28.793524	28.852383	1193.8692979812622
1784.0181	799.24023	2583.2583	984.7778	2476.3333	1070.5087	3435.426	987.4495	891.0	879.4	171999	19486.729	192919.61	307.75964	-103.62842	19486.746	192919.8	307.26086	-90.18945	-197.58438	27.278925	26.402584	1212.4291229248047
1525.6588	1118.3663	3107.266	732.96014	981.28644	155.0583	1291.0657	697.4568	520.3333	289.9	173999	19606.395	194104.31	311.20813	-95.95065	19606.352	194103.89	307.57953	-102.55329	-198.97462	27.87603	27.83714	1225.5908272266388
1014.84784	197.36308	1291.8665	713.303	2244.2886	1029.4159	3345.921	1050.2711	440.8	686.4	175999	19773.113	195754.84	307.306	-107.4031	19773.047	195754.17	305.74905	-89.82718	-200.81808	26.714613	25.888313	1241.929690361023
1839.2126	971.84204	3148.8872	839.7143	790.00726	13.013592	810.7333	766.3616	563.5	236.9	177999	19966.861	197672.95	311.27658	-100.28019	19966.924	197673.58	309.3322	-114.647484	-202.60863	27.755083	28.379179	1253.8560209274292
1350.6099	617.7393	2410.6267	876.99023	2428.267	1002.49115	3448.946	1145.7355	406.0	699.1	179999	20185.883	199841.28	304.8282	-111.89605	20185.855	199840.98	303.88138	-118.71413	-204.75653	29.299973	28.952719	1272.1141653060913
2574.8909	354.15598	3062.8503	2233.1284	3005.3335	504.2928	3325.4968	1506.198	798.6667	946.1	181999	20380.902	201771.95	305.12076	-116.70145	20380.746	201770.39	303.75647	-113.55069	-206.85112	28.88461	28.839108	1292.7475221157074
3009.6914	255.69568	3265.387	2753.9956	3051.438	538.3066	3406.8123	1931.819	907.5	920.1	183999	20568.316	203627.39	302.31104	-123.79018	20568.264	203626.84	301.9618	-101.36608	-208.60919	29.48316	28.44551	1312.7521364688873
2350.6267	860.2409	3210.8677	1490.3859	1354.4688	651.4694	2729.682	819.5595	728.0	479.6	185999	20732.799	205255.75	302.6259	-117.46317	20732.664	205254.4	301.68253	-122.2456	-210.11362	26.998013	26.864965	1328.5779597759247
3181.5273	104.61914	3286.1465	3076.9082	3034.4224	900.0041	3402.3193	336.9287	1000.0	911.1	187999	20895.695	206868.42	303.24518	-94.87042	20895.611	206867.58	300.99167	-95.88978	-212.01347	28.153637	28.624725	1347.3549604415894
2317.4883	1139.5522	3199.4277	708.39764	3199.391	24.088015	3235.91	3167.1458	748.3333	1000.0	189999	21031.027	208208.2	302.81744	-94.8306	21030.938	208207.31	304.19638	-95.76349	-213.18604	29.386204	28.701965	1368.6932210922241
3202.2705	54.571167	3256.8418	3147.6995	1197.9753	507.19736	2384.7441	738.14905	1000.0	440.0	191999	21140.88	209295.77	304.39694	-95.47946	21140.771	209294.67	303.5258	-102.48897	-214.16176	29.154383	29.646654	1383.3223009109497
2383.677	452.3411	2776.1882	1749.9629	3263.893	97.57705	3414.9473	3044.2434	783.0	1000.0	193999	21218.855	210067.7	303.72858	-95.908455	21218.979	210068.9	307.92047	-116.8805	-214.90175	27.519018	26.969902	1403.8005735874176
3110.9546	154.4574	3265.412	2956.4973	2991.3794	117.36165	3147.275	2781.2952	946.5	1000.0	195999	21249.164	210367.75	306.18347	-86.14925	21249.068	210366.81	304.02518	-109.9064	-215.09105	29.416359	29.133242	1425.117350101471
3098.9397	38.211426	3137.1511	3060.7283	2589.313	486.00266	3000.2903	1581.3573	1000.0	889.4	197999	21334.75	211215.05	309.08643	-89.6472	21334.703	211214.58	307.13858	-89.310616	-216.05975	26.047813	25.541298	1444.6585066318512
3147.55	13.293945	3160.844	3134.256	3357.7336	298.52606	3497.367	2466.8425	1000.0	968.2	199999	21419.33	212052.38	310.20746	-77.53877	21419.37	212052.78	306.60428	-74.54636	-216.8504	26.49541	26.270042	1466.3782079219818
2042.96	785.1736	3150.3909	1418.9305	3111.531	36.65113	3166.4016	3032.2761	632.0	1000.0	201999	21478.602	212639.19	313.03085	-112.8166	21478.646	212639.62	312.18332	-72.41837	-217.4023	28.028183	27.909876	1488.9291326999664
3321.7202	32.58838	3354.3086	3289.1318	3087.7124	470.3872	3468.8623	1782.1335	1000.0	897.0	203999	21601.057	213851.47	311.44714	-135.37202	21601.078	213851.7	311.103	-102.16641	-218.82603	26.964489	26.674942	1509.4699356555939
3400.7954	62.151978	3462.9473	3338.6433	3107.182	15.950345	3135.2993	3077.4116	1000.0	1000.0	205999	21718.72	215016.38	317.8654	-88.038246	21718.744	215016.6	315.3419	-92.00341	-219.97346	27.143566	27.331078	1530.0606455802917
2818.3972	169.21948	2987.6167	2649.1777	3159.715	46.138954	3234.0278	3070.9282	834.5	1000.0	207999	21900.055	216811.58	315.20172	-79.318886	21900.238	216813.39	315.49652	-65.148445	-221.84612	26.55397	27.190907	1550.2280859947205
2850.0469	594.28845	3276.0754	2009.6229	3495.5483	14.558624	3520.5454	3476.9934	870.6667	1000.0	209999	22067.816	218472.42	319.625	-113.48176	22067.75	218471.77	318.37726	-130.83258	-223.4997	28.864908	28.494488	1571.664525270462
3102.4043	260.56897	3362.9731	2841.8352	3235.78	280.77368	3367.8918	2402.1133	926.5	970.3	211999	22236.902	220146.38	323.88763	-107.713844	22236.996	220147.3	322.54193	-116.11018	-225.20912	28.082407	27.478857	1594.9623086452484
3290.7397	67.46179	3358.2017	3223.278	1233.2219	572.0151	2901.6333	959.0489	1000.0	400.7	213999	22426.736	222025.73	324.53546	-119.936745	22426.826	222026.64	324.26282	-131.00395	-227.15005	27.643984	27.823828	1610.5094401836395
2374.6538	921.93976	3296.5935	1452.714	3378.3914	10.959794	3403.2903	3363.022	725.0	1000.0	215999	22668.816	224422.33	327.30353	-106.82399	22668.941	224423.55	327.42737	-119.80276	-229.84888	26.068626	25.47919	1634.0845160484314
3287.63	23.731445	3311.3613	3263.8984	3427.7993	10.447768	3441.1665	3403.7283	1000.0	1000.0	217999	22791.111	225633.03	326.67102	-97.84103	22791.203	225633.95	328.13394	-79.52599	-230.84494	28.199305	27.529177	1655.9862923622131
3383.0146	10.252441	3393.267	3372.7622	3275.241	20.303047	3300.2708	3244.523	1000.0	1000.0	219999	22982.166	227524.48	330.9318	-96.81693	22982.033	227523.17	330.52136	-131.53027	-232.66635	27.54166	27.959063	1677.7301213741302
2313.7346	905.7325	3240.7993	1320.1973	2993.4424	770.40594	3423.5615	1104.729	709.5	887.5	221999	23097.498	228666.27	328.02008	-108.32008	23097.457	228665.86	330.2065	-101.422585	-233.80742	27.974066	28.25269	1698.2280294895172
3363.9243	47.113525	3411.0378	3316.8108	3525.7788	42.82663	3606.7766	3473.4014	1000.0	1000.0	223999	23201.246	229693.39	327.4501	-79.25183	23201.172	229692.64	332.84665	-87.19429	-235.14507	29.745129	29.55881	1721.7019810676575
3448.4539	9.823975	3458.2778	3438.63	3444.1978	27.093016	3487.759	3405.6567	1000.0	1000.0	225999	23380.975	231472.67	328.13925	-80.59292	23381.002	231472.94	332.67514	-100.49902	-236.44586	28.616774	29.197796	1742.7576699256897
