AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	StepsPerSecond	Time
127.26698	48.333042	225.49983	33.68626	194.10384	92.10253	391.84396	85.85995	111.55556	168.1	36000	340990.1	10901025.0	790.3012	-152.78844	340991.06	10901062.0	788.5922	-152.0808	7245.888	231642.03	66.32867	-14.352041	-342.3308	73.25978	76.5225	921.34686	495.0165424346924
109.04745	106.08811	412.1353	-29.680162	72.860634	31.264902	137.83098	35.849827	166.16667	144.5	38000	329406.3	10530708.0	829.39685	-145.08415	329405.5	10530683.0	835.8256	-155.3215	7086.579	226549.14	69.02602	-13.1890335	-330.36423	63.546482	67.68738	834.0093	523.9440460205078
101.217384	62.43221	218.22209	24.647116	70.3198	70.03089	188.60533	-55.77658	164.36363	177.6	40000	316849.56	10129284.0	856.7438	-127.14235	316850.6	10129316.0	865.21814	-119.601036	7021.2256	224459.84	88.8313	-15.355361	-317.46445	57.126724	59.798157	742.68915	554.7621083259583
110.23403	141.76695	414.26053	-112.42656	155.27483	101.41475	297.14633	3.3572474	216.8	148.3	42000	305113.88	9754106.0	860.2026	-773.7957	305113.56	9754099.0	860.52124	-624.0948	6977.1226	223049.97	69.46126	-14.386916	-305.4409	53.82504	57.406124	773.5142	584.1698894500732
146.9513	70.455925	292.9271	30.179012	221.17361	82.24636	374.53616	128.6624	157.07692	147.3	44000	295711.28	9453521.0	822.0803	-428.72354	295711.3	9453521.0	828.1207	-430.13824	7039.9985	225060.02	67.71416	-14.284139	-295.99164	53.02358	55.823906	811.7435	613.5717530250549
142.0733	74.37491	296.0774	3.6451683	171.05841	80.53533	305.7048	71.959915	114.22222	117.0	46000	286401.88	9155911.0	750.8131	-136.77632	286402.78	9155939.0	777.0091	-160.4591	6910.181	220909.9	71.82382	-14.52383	-286.4672	49.843437	52.13114	807.26025	642.8606970310211
181.41666	75.87217	366.82822	91.53589	156.40207	42.225258	254.37178	113.596	116.117645	98.9	48000	276727.94	8846647.0	687.1284	-286.477	276728.1	8846650.0	706.0071	-183.09454	6593.6587	210791.08	73.05244	-14.373625	-276.43863	47.352	50.749794	740.99677	672.3888640403748
157.8922	81.90337	325.6931	5.134059	170.83405	108.3966	339.24496	1.1401141	108.666664	138.4	50000	266121.12	8507559.0	631.2586	-820.61444	266120.94	8507554.0	642.0106	-441.6177	6184.6655	197716.08	74.70517	-13.970949	-265.51694	45.028603	47.55819	833.2049	701.121301651001
101.21743	66.16868	256.50494	6.314133	207.37471	56.10769	269.00018	86.60767	85.791664	138.5	52000	254682.89	8141893.5	580.2156	-152.91054	254682.27	8141874.5	595.2446	-120.4143	5803.905	185543.66	71.4487	-13.209171	-253.77399	41.37117	42.843258	799.0359	730.1983025074005
93.06881	61.310036	195.91179	-1.8598853	130.64392	31.211855	196.01093	96.679085	91.57143	84.7	54000	242108.62	7739910.5	575.25543	-142.02136	242108.0	7739889.5	581.4657	-98.831215	5416.58	173161.39	63.28298	-14.4557	-240.96902	36.22235	37.347847	781.7291	759.462596654892
148.50377	40.78537	253.41188	90.66388	152.41759	69.1077	349.22476	89.806625	99.52381	104.3	56000	228800.73	7314473.5	587.1687	-101.21906	228801.6	7314501.0	596.7531	-126.7166	5240.477	167531.6	88.60689	-16.032839	-227.48347	30.890278	32.497303	870.50323	787.4740188121796
165.7829	71.0725	332.8117	57.166412	187.5712	35.558563	239.71158	109.8575	111.77778	110.3	58000	215822.83	6899586.0	613.83453	-178.07198	215823.64	6899612.5	624.48004	-183.1043	5196.1533	166114.6	97.294624	-14.475916	-214.58034	27.043133	28.586702	815.2459	816.1526050567627
164.85081	68.57245	328.80637	80.69266	135.294	14.652875	159.35893	113.65454	115.882355	99.9	60000	204700.39	6544015.5	650.1112	-122.30528	204699.75	6543995.5	660.6563	-169.63324	5032.171	160872.3	106.36595	-13.9688	-203.53485	24.747757	26.186878	816.80475	845.6264450550079
162.60887	62.531986	296.94705	77.55514	183.21706	92.16147	300.66193	62.572613	128.33333	178.6	62000	195065.66	6236005.5	701.61206	-111.288895	195066.23	6236025.0	713.28766	-117.32732	4819.281	154066.48	75.93976	-15.700338	-193.95403	23.082989	24.61971	824.97815	875.742105960846
117.96724	64.47582	228.67493	17.24528	200.88815	77.71077	329.38562	90.1962	139.86667	167.4	64000	186782.31	5971196.5	730.3686	-89.98581	186782.95	5971218.5	734.1805	-107.00777	4572.1157	146164.88	82.486244	-15.268695	-185.5779	21.888285	23.19768	907.32635	904.0287625789642
114.94087	88.88408	312.8997	18.292519	141.39041	99.618935	355.20206	46.93164	198.4	284.7	66000	179742.7	5746149.0	725.97253	-244.01314	179743.12	5746163.5	722.9001	-192.98116	4342.758	138832.61	92.51905	-15.4269905	-178.48454	20.668383	21.907627	745.9424	936.1489119529724
92.732376	100.01784	353.61716	-38.420853	72.91814	94.17826	347.15674	-0.51881504	200.9	253.6	68000	172603.25	5517911.0	749.60345	-108.22292	172603.81	5517928.0	745.7113	-88.95956	4226.313	135110.03	75.563385	-14.658735	-171.35825	19.707985	21.118847	883.8801	966.116712808609
153.61266	132.07645	433.00476	16.193518	52.39044	43.272785	123.47565	-18.828022	252.0	189.5	70000	166158.6	5311882.5	799.19446	-86.89548	166158.78	5311888.5	793.6588	-84.950676	4162.175	133059.61	64.12333	-16.006264	-165.01093	20.38407	21.370867	864.1918	995.1218514442444
155.34431	89.42081	354.42352	78.90263	145.1203	87.02438	319.1649	56.00647	203.54546	143.1	72000	161297.17	5156469.5	867.1956	-156.31473	161296.9	5156461.5	864.1223	-76.344734	4184.7983	133782.88	60.866405	-15.237799	-160.2544	21.461613	22.53502	762.872	1025.571792125702
129.98955	66.125656	260.16122	19.17789	195.21262	111.499374	432.67545	58.127895	140.57143	180.9	74000	157494.48	5034901.5	939.9255	-101.63108	157495.42	5034932.5	947.00854	-144.42198	4145.974	132541.72	60.91723	-15.445931	-156.46149	23.19264	24.261566	811.0986	1054.8029260635376
199.69102	107.140366	494.9868	81.62248	159.85927	100.17397	332.44357	15.570848	169.33333	162.0	76000	154623.45	4943118.5	1057.3019	-133.04176	154624.69	4943158.0	1049.0095	-153.4536	4148.7266	132629.7	54.79962	-15.971953	-153.6573	25.17834	26.025238	835.59106	1084.0641205310822
114.8469	39.59081	209.19412	74.41121	112.30088	14.512393	141.40067	94.99337	102.73684	83.9	78000	153435.05	4905128.0	1148.0486	-134.39487	153435.64	4905146.0	1130.8478	-202.31937	4216.215	134787.2	53.51643	-19.166843	-152.43398	28.989407	29.712534	760.05347	1113.2317717075348
107.3529	33.57196	232.08241	69.78599	88.24748	15.870112	118.27738	70.3109	87.21739	77.0	80000	153046.92	4892717.5	1228.1943	-202.44035	153046.25	4892699.0	1222.7643	-251.56734	4281.87	136886.14	65.63416	-14.288877	-152.0475	30.836075	31.60936	794.8257	1141.3464350700378
121.96992	41.220955	208.15392	67.84725	106.570946	1.3778299	108.616806	103.70816	91.13636	73.0	82000	154651.25	4944007.5	1359.8679	-136.41566	154650.4	4943980.5	1351.6204	-129.85797	4488.1475	143480.55	53.618412	-18.441036	-153.79837	34.33967	35.282578	909.70074	1167.7414555549622
129.20901	78.864555	395.84976	71.6002	286.85815	94.744835	483.18762	140.2259	99.85	207.8	84000	159588.66	5101850.0	1368.5684	-143.00478	159586.77	5101789.5	1351.8502	-135.76772	4867.2803	155600.94	56.296375	-14.803473	-158.77525	41.901405	43.369934	903.66705	1195.8974673748016
147.87303	81.88131	446.80972	97.21935	109.487015	12.545596	117.778435	73.18804	119.94118	94.6	86000	166684.19	5328686.0	1212.6252	-200.06938	166686.02	5328745.0	1183.2743	-131.20978	5229.4287	167178.38	61.15914	-15.623435	-166.06572	41.328796	43.727688	978.1853	1221.1054351329803
116.92948	20.698784	156.2898	81.8513	120.8889	9.163537	131.93071	98.45181	105.52631	101.9	88000	175983.44	5625971.0	1146.3457	-166.16722	175983.73	5625979.5	1121.0814	-214.29831	5573.751	178185.92	60.483326	-14.506063	-175.47134	43.44412	45.244633	814.67975	1250.542798757553
120.43491	15.200065	156.60164	95.428185	131.33061	11.251281	152.16936	121.441055	94.57895	100.8	90000	187559.64	5996047.5	1121.7284	-135.22957	187559.27	5996035.0	1117.8802	-146.50533	6048.4316	193360.88	61.122597	-15.202301	-187.29378	44.588673	45.828884	908.1256	1278.2435200214386
