AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	StepsPerSecond	Time
2.3091543	5.6771483	28.016611	-8.714535	118.27202	25.115915	152.74405	82.02396	21.483871	232.7	2000	612.05023	9754.626	12.938625	-3.3756957	612.1728	9756.578	13.696018	-3.5192344	-381.058	6073.2256	40.64295	-13.45418	-3.8118756	0.082111925	0.07649283	4312.495	8.410016059875488
1.3664479	4.940333	14.446154	-9.177961	928.6266	2.2089295	930.69885	924.2845	19.378641	1000.0	4000	3468.6992	55282.53	41.136036	-7.896859	3468.6667	55282.01	41.9714	-6.5165873	319.69797	5095.404	16.845757	-14.819992	-16.566793	0.35436857	0.33553421	3903.7754	33.12834143638611
1.8229115	7.0912094	55.12193	-8.386801	260.663	13.024113	276.9365	230.5843	19.821783	139.0	6000	9795.377	156114.0	86.32236	-40.767303	9795.43	156114.83	86.967125	-34.826496	904.47046	14415.114	34.87111	-16.947805	-43.74649	1.9267299	1.928637	2826.7324	50.98113512992859
1.8054205	5.278093	20.233164	-9.586616	439.5455	441.3919	995.98395	38.971004	20.556702	447.1	8000	18267.594	291140.0	148.67767	-44.55052	18267.303	291135.34	148.24448	-37.227345	1308.0062	20846.469	47.18974	-12.930811	-79.928734	6.4218616	6.34704	2529.8142	76.75551581382751
2.0606928	6.4666038	35.937836	-13.367948	361.8672	316.05185	950.2057	-43.71457	20.131313	497.5	10000	31697.992	505187.06	254.96178	-83.83352	31698.482	505194.9	250.99962	-78.25012	1971.2	31416.104	56.55308	-12.471383	-137.84491	19.348623	18.22045	2840.832	99.3471896648407
23.195335	61.609676	317.6597	-68.503006	-1.354953	2.2515497	2.458049	-3.9144976	67.2	27.8	12000	45392.035	723435.94	300.05804	-75.01739	45391.438	723426.44	298.13748	-64.44472	1430.5421	22799.455	60.185337	-13.78649	-190.59921	37.364994	37.96863	777.5743	121.50046873092651
26.482552	49.33744	219.04654	-8.309724	15.894007	36.69069	120.57976	-20.804682	53.52778	102.9	14000	50434.26	803796.44	294.58835	-99.25337	50434.457	803799.5	296.74918	-102.2075	1101.1372	17549.598	59.460243	-12.785668	-207.08925	58.426224	58.362114	1002.67126	140.1485733985901
125.403404	122.07877	389.42252	-20.738047	-47.561897	12.040221	-33.80843	-73.45432	158.38461	107.5	16000	50069.42	797981.8	286.2991	-135.59674	50069.984	797990.7	284.7131	-123.875946	1115.1769	17773.338	53.916924	-12.195991	-204.62646	42.30283	41.540176	739.4224	163.93646812438965
-29.820255	29.50641	49.903183	-74.75513	-10.713518	16.946852	25.540462	-31.960983	110.166664	119.0	18000	48059.78	765953.2	284.9795	-104.39289	48059.953	765955.94	285.15717	-104.27029	1026.9689	16367.5205	58.07915	-12.649158	-195.6269	33.483997	32.169624	1032.8694	182.83725309371948
70.589325	117.998825	292.84625	-50.75376	14.5603485	95.32939	296.99426	-55.30672	169.25	160.6	20000	46073.535	734297.4	316.2369	-73.88432	46073.945	734303.94	317.18134	-76.503365	906.976	14455.149	55.78018	-14.462104	-187.11087	31.67788	29.719501	732.7572	208.2889096736908
128.81766	102.21083	283.17276	-7.3821263	65.77763	77.21156	273.1046	13.810025	134.07143	74.7	22000	45294.223	721877.1	322.86255	-79.02088	45295.023	721889.9	329.51062	-82.39511	870.8483	13879.357	52.614838	-13.533405	-183.2425	34.874847	32.797512	1024.7128	227.33541202545166
104.69212	128.30301	430.98392	-18.430037	-22.564754	20.970709	-4.1039963	-63.264782	110.05556	90.0	24000	45364.05	722990.0	300.34515	-115.28176	45365.004	723005.1	307.03256	-134.10875	931.3129	14843.0	55.98161	-13.866531	-183.27773	36.182453	35.053604	805.544	250.81304717063904
76.82556	100.790306	316.43344	-14.025728	71.97799	95.554665	285.79062	-50.26877	134.0	194.3	26000	44326.824	706459.2	283.72525	-78.83389	44327.254	706466.0	277.81955	-107.36261	888.8251	14165.858	58.981728	-14.223483	-178.45515	32.74229	31.137098	1025.7651	271.07020139694214
136.72015	104.8375	353.8612	-9.657707	-18.767233	29.774122	26.912195	-81.978676	159.53847	134.7	28000	42430.46	676235.9	276.13507	-72.23123	42430.754	676240.56	273.78006	-73.57139	855.5646	13635.766	58.350266	-12.814611	-170.41121	28.109264	27.711807	831.09705	294.52870178222656
91.064964	84.67642	236.02829	-8.327249	157.72517	133.42342	411.3204	-58.131977	131.26666	213.9	30000	40474.45	645061.94	257.3	-69.83882	40474.816	645067.8	261.00098	-68.9518	831.21246	13247.658	62.780952	-13.592785	-162.20793	25.473671	24.425024	972.08093	315.42463088035583
170.57413	116.89605	371.73535	-52.81091	144.5125	93.767845	269.3973	-87.97669	188.45454	160.4	32000	38178.01	608462.5	256.54965	-74.18118	38178.35	608467.9	253.85855	-63.72037	768.8384	12253.586	47.42453	-12.754734	-152.75006	23.516756	22.970827	848.91705	339.0675058364868
187.36118	45.13532	264.8221	66.26046	131.82573	84.9814	263.20978	33.360477	134.0	128.5	34000	36330.176	579012.56	251.00883	-83.04472	36330.77	579022.1	247.89801	-94.62601	729.72144	11630.164	47.30922	-13.189819	-145.14627	22.260096	22.131975	948.77856	359.24178314208984
145.46848	89.95358	300.2008	24.512243	309.52332	328.44745	968.1788	128.72545	121.8125	331.3	36000	34788.93	554448.94	243.4745	-89.06602	34789.086	554451.44	246.64058	-80.13233	680.8976	10852.045	48.56031	-13.549253	-138.84337	22.014303	22.169912	879.9649	385.16410183906555
150.32698	164.31966	500.63428	13.284127	695.0914	359.92065	1013.0092	220.9024	151.38461	688.7	38000	33940.617	540929.0	239.99493	-83.74998	33940.03	540919.6	237.9182	-78.27612	698.8054	11137.44	51.791023	-16.362024	-135.44907	22.442093	22.424253	962.9317	411.86172437667847
368.96564	371.47604	1028.1799	-0.17042005	363.84006	168.60162	585.0567	45.26659	349.6	221.9	40000	33464.133	533335.0	225.12051	-68.98762	33463.793	533329.6	221.13193	-92.243965	721.28687	11495.734	52.056717	-14.438038	-133.5654	19.994442	20.178083	703.945	438.5542597770691
304.2792	249.08615	1024.5553	49.51504	238.8603	99.295654	532.83923	181.93982	231.2	159.2	42000	33368.39	531809.06	211.1104	-84.87171	33368.184	531805.75	215.06464	-72.140015	704.35205	11225.827	50.755306	-12.864582	-133.08922	17.152843	17.196009	1097.1913	457.51862382888794
225.24454	80.41707	326.9916	47.00445	244.42502	35.238953	275.76807	146.89917	144.21428	146.2	44000	32895.312	524269.34	207.03401	-63.98837	32894.87	524262.34	213.19844	-95.370544	690.3161	11002.128	55.083164	-15.268023	-130.93259	15.299643	15.340951	722.25574	483.84299778938293
225.20193	77.92195	452.81192	154.58237	280.88617	98.70023	445.11584	142.92796	133.33333	154.6	46000	31930.986	508900.4	204.58568	-71.19405	31930.799	508897.4	204.2853	-76.092804	619.47687	9873.132	49.389027	-13.851883	-126.947075	13.56202	13.229538	1101.4727	502.1738247871399
202.09225	81.11816	351.07904	36.036484	277.80826	114.55018	499.9689	164.15343	114.23529	154.5	48000	30910.174	492631.3	188.45172	-90.83991	30909.54	492621.1	188.79332	-96.49385	577.7398	9207.959	46.422634	-13.676987	-122.7958	12.251275	12.528145	757.1918	527.7506740093231
279.88284	113.268105	559.50366	148.44199	169.57903	16.64362	192.39111	145.22884	154.07692	90.4	50000	29922.908	476896.62	178.53789	-85.24027	29922.385	476888.34	175.68956	-84.26759	521.646	8313.982	50.20519	-12.350072	-118.778465	11.651854	11.473623	1146.0934	545.6971461772919
240.73512	93.968925	407.73398	14.185476	304.54465	68.705765	441.34378	201.36304	131.53334	156.5	52000	28962.559	461591.1	173.62773	-103.45392	28961.992	461582.06	169.42522	-92.32817	478.87668	7632.374	44.88962	-13.85634	-114.89972	10.479658	10.5495825	786.8518	570.8670883178711
262.4574	181.31386	553.375	15.968974	402.00677	210.64023	968.7568	179.88675	145.3077	216.0	54000	28076.803	447474.34	170.60689	-108.047585	28076.479	447469.2	167.6312	-89.150345	402.786	6419.742	46.02737	-13.358629	-111.288445	9.59949	9.663514	1062.5751	590.8077936172485
311.62442	152.53459	575.84766	48.871586	326.16776	241.8833	977.57556	70.79894	176.5	307.4	56000	27349.38	435881.0	166.71169	-74.40517	27348.748	435870.94	163.0087	-82.314	321.0865	5117.715	48.8666	-13.936222	-108.349014	9.318533	9.124969	810.0824	618.8480110168457
325.361	274.90158	783.823	33.401474	202.2034	57.049454	303.37927	152.81255	342.83334	119.2	58000	26710.928	425705.72	160.33307	-77.79799	26710.285	425695.44	160.44888	-78.55273	267.1829	4258.683	43.545837	-13.961765	-105.75808	8.331344	8.275501	1116.4452	636.9291489124298
447.09012	173.78603	725.2848	168.98167	310.93582	160.3659	641.37805	137.69894	262.85715	188.7	60000	26162.107	416958.84	157.02806	-85.32801	26161.686	416952.2	160.6214	-69.78104	219.2027	3494.0718	47.74465	-13.89694	-103.52023	7.892959	7.8632684	800.65826	662.8534252643585
412.57428	131.32019	651.22986	228.27318	432.799	60.28332	547.8504	367.21167	220.33333	206.8	62000	25747.443	410350.16	157.9819	-85.811905	25747.004	410343.16	158.45363	-96.044174	226.46552	3609.809	49.141705	-13.828424	-101.871574	7.8444867	7.8315706	1107.4467	682.502831697464
402.75912	186.02557	641.40393	10.773938	375.84683	106.747025	447.74863	119.035774	234.11111	215.6	64000	25551.262	407223.5	158.36563	-68.08717	25551.104	407221.0	157.76492	-85.11969	232.10292	3699.627	47.293312	-15.377594	-101.06347	7.619448	7.437051	770.92334	708.5698549747467
306.5005	85.867516	469.15176	156.89014	452.95444	155.90991	788.3517	191.45328	169.58333	200.6	66000	25495.701	406338.06	159.04529	-64.096306	25495.256	406330.97	159.92189	-85.06943	216.33734	3448.3916	48.45511	-13.498738	-100.84617	7.3823338	7.582043	1148.6486	727.9233860969543
241.69066	94.80848	451.10703	19.662037	262.25952	51.864426	368.2695	196.23192	122.25	124.1	68000	25534.303	406953.22	160.54317	-66.31898	25534.02	406948.7	160.40524	-66.730125	232.06354	3698.9795	44.323624	-14.67494	-101.00052	7.38346	7.209875	789.1156	752.7994968891144
310.20593	167.97012	633.6781	140.5145	229.31677	6.657511	243.03471	222.29791	159.61539	117.5	70000	25642.049	408670.47	162.28065	-74.815735	25641.973	408669.22	163.41493	-70.11991	250.02676	3985.2334	45.951355	-14.186182	-101.434654	7.4895477	7.4028606	1146.222	771.4300882816315
285.92603	193.45306	720.5749	-25.432592	261.312	89.64377	529.31195	224.13368	163.81818	127.3	72000	25843.59	411882.53	165.06528	-105.42514	25843.395	411879.4	165.61116	-81.62821	256.88315	4094.4963	49.556007	-15.059705	-102.19045	7.641865	7.534141	808.37744	795.602059841156
352.98553	204.32268	887.3273	146.48193	311.1922	108.86581	539.9451	222.03073	159.23077	128.7	74000	26078.264	415622.66	166.19324	-73.30024	26078.168	415621.16	166.59369	-90.309296	265.38583	4229.9863	52.213264	-12.607866	-103.09771	7.6216545	7.6880584	982.6925	815.591691493988
