AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LossQ1	LossQ2	LossA	StepsPerSecond	Time
2.2850468	6.6224732	24.266209	-9.596764	73.89964	19.40908	126.77265	55.385815	22.65909	187.3	2000	2.7762659	2.7773368	0.07270245	0.06767269	-4.881333	2490.201	28.83528232574463
2.3761795	5.405687	25.320368	-6.456775	80.805984	18.961924	109.26817	51.80324	21.329786	194.1	4000	22.975416	22.975517	0.87351036	0.8537694	-27.818678	2512.167	68.98512482643127
2.1909232	6.7635913	42.681355	-11.678902	196.29337	102.936584	413.275	46.57324	20.936842	237.6	6000	56.737183	56.738995	3.4847867	3.4126835	-64.34794	2447.109	109.33216691017151
1.3447491	5.291116	16.34295	-10.864919	-10.765747	0.58042186	-10.158342	-11.861817	19.588236	35.0	8000	92.46981	92.47053	10.804428	10.952075	-102.0183	2475.1348	146.89758133888245
1.7693107	5.4752927	25.16045	-14.023004	257.74695	151.059	475.28833	86.201904	21.0	242.4	10000	138.6559	138.65411	18.646395	19.285225	-152.96848	2492.1006	188.20053100585938
59.22378	69.61058	308.03488	3.2315407	26.48644	51.689545	93.93423	-52.61739	71.82143	109.4	12000	187.3265	187.32248	37.47032	38.32872	-200.31346	801.68353	226.95256805419922
0.30739453	65.66783	172.56091	-140.7873	82.581955	67.791115	174.54126	-100.1013	88.36364	96.6	14000	202.43571	202.43642	45.86318	44.131805	-214.04938	731.997	267.0383532047272
-2.287042	87.98254	264.7502	-104.915634	6.066596	65.87627	128.64188	-68.613945	140.57143	125.6	16000	213.39494	213.39915	45.351547	42.468914	-224.28584	894.3038	305.0980134010315
46.296703	90.76654	230.31984	-57.2877	77.69418	91.28695	219.04877	-39.232914	98.7619	146.8	18000	219.50061	219.50247	48.69061	45.09668	-229.15234	1131.368	345.6493740081787
71.09915	76.48264	211.33644	-27.417048	98.36075	82.89882	246.05875	-45.321716	135.92857	142.6	20000	219.71147	219.71284	49.33603	44.12187	-228.36049	906.5173	382.26577854156494
51.893677	109.5141	279.7093	-81.12796	219.01584	255.00449	961.3111	13.668699	161.0	238.2	22000	216.8288	216.83046	43.526688	40.08617	-224.73116	1014.18365	424.9480230808258
122.84136	97.918755	265.04922	-56.828533	46.67551	83.84679	198.22348	-54.030594	145.84616	123.6	24000	212.07628	212.07481	42.43554	39.029797	-219.23163	764.5669	465.77786564826965
88.122284	93.12484	291.1383	-37.43698	91.10359	86.636604	287.93402	-5.4837804	172.08333	128.3	26000	207.89162	207.89212	40.31921	38.699215	-214.45163	833.1074	506.0629713535309
74.31938	98.87181	226.71802	-104.63975	127.705246	71.28402	238.80905	-17.94733	127.1875	115.4	28000	204.1725	204.17299	39.312347	38.15839	-210.36743	814.6858	546.0257344245911
99.30896	72.83099	258.07388	-1.5995959	153.09894	54.294495	271.47018	109.91865	90.63636	127.6	30000	200.10728	200.10857	38.527622	36.75583	-205.79878	749.0365	586.9349689483643
115.13208	84.43903	282.82138	-22.535042	82.46947	102.72436	266.62424	-8.673144	124.8125	121.2	32000	195.66283	195.66525	34.902157	33.363117	-200.905	704.10156	630.1670627593994
42.775356	92.484634	291.3285	-37.5724	118.92967	106.76532	276.80344	-22.671696	104.0	143.9	34000	189.0038	189.00655	33.293022	32.300655	-193.79709	810.37537	670.2417216300964
85.29736	184.88864	486.21774	-65.40137	143.30632	65.72841	225.45497	15.469542	187.0	111.3	36000	182.29982	182.29953	29.984762	29.18839	-186.69676	726.1967	710.9275996685028
203.22017	69.348145	347.21033	94.31237	92.73777	90.990204	193.53024	-64.00881	159.41667	180.4	38000	175.4697	175.47337	26.752415	26.150606	-179.47963	935.2811	752.1195249557495
137.33127	113.442215	299.39407	-31.241068	53.570618	75.09877	212.37549	-32.541664	183.54546	172.5	40000	169.28091	169.27982	24.753616	23.831188	-173.00017	1208.4775	792.8204400539398
183.21265	135.24724	370.61542	-43.592262	54.401802	69.70315	223.9422	-5.2952795	221.88889	93.2	42000	163.46275	163.4661	23.032211	22.293512	-166.87527	865.6391	831.1668477058411
154.3027	82.73635	378.69394	20.839312	168.78629	60.52698	262.14737	66.408936	148.28572	127.4	44000	158.26237	158.26213	21.638496	20.874863	-161.48909	828.1996	870.8822343349457
231.15924	162.76033	615.653	70.01159	206.72119	71.40859	326.8089	79.09853	168.90909	173.8	46000	153.981	153.97906	21.126822	19.913256	-157.06134	940.3145	910.988156080246
185.31458	68.401665	315.41684	57.045536	180.20735	79.19971	375.46457	93.067535	131.28572	115.9	48000	149.73119	149.72903	19.860775	19.346247	-152.57169	956.93066	950.3028643131256
221.67711	161.56334	680.2289	28.800665	274.99213	96.05713	463.5897	158.37886	144.33333	143.0	50000	145.85297	145.8522	18.41055	17.42618	-148.66838	722.1063	990.9702529907227
216.81432	104.6178	423.47708	11.776838	233.50943	99.92977	442.1194	153.9272	128.375	115.6	52000	142.31647	142.31563	17.059723	16.428242	-144.93552	828.50037	1030.8213181495667
250.81078	117.311066	572.7925	128.39555	163.66988	67.5348	275.68945	43.61083	127.1875	127.3	54000	139.22481	139.22292	15.680407	14.92187	-141.808	846.7664	1069.736256122589
234.10641	111.286285	436.71387	50.565845	201.66127	84.67628	380.67224	10.906184	131.06667	112.8	56000	136.19739	136.19728	15.044398	14.320102	-138.58168	879.18365	1108.9503593444824
129.4506	177.46231	570.9006	-33.077713	150.65036	211.0677	612.8709	-73.515656	124.9375	219.1	58000	133.05106	133.05023	13.937742	13.525135	-135.33923	970.7466	1148.4455857276917
144.48164	111.345375	352.58484	-47.968292	310.30457	230.21976	805.39795	29.18672	166.83333	174.8	60000	129.27254	129.27159	13.142394	12.547045	-131.28772	1094.6285	1189.4581127166748
167.85774	120.08575	363.07938	-40.651253	206.9561	77.86536	361.17972	37.524506	134.8	125.7	62000	125.194534	125.1944	12.417872	12.044887	-127.04695	836.2075	1228.7309875488281
229.8773	114.891106	458.87582	110.969215	303.26996	116.57786	540.3769	143.62288	151.83333	137.2	64000	121.50417	121.504555	11.9317045	11.544443	-123.357735	913.4671	1269.0477454662323
208.46036	111.72714	561.61163	117.00488	323.8144	191.66342	683.7485	117.103035	105.0	142.5	66000	118.85214	118.853226	11.46506	11.0290365	-120.65459	809.38727	1308.909256219864
231.01646	124.686035	561.7134	-0.40586376	218.6646	92.71754	415.2839	109.601135	118.70588	112.0	68000	116.758316	116.756325	11.267004	10.714875	-118.590454	884.3801	1348.3476991653442
245.27838	110.49377	483.94586	104.85937	273.38397	167.54756	689.3746	66.05956	137.0	161.0	70000	114.85794	114.857544	10.665694	10.507649	-116.61331	858.1261	1389.4609384536743
188.22992	96.56646	329.96976	9.173078	320.01782	270.42783	741.4758	21.359175	113.4375	168.6	72000	113.644035	113.64216	10.510208	10.125199	-115.35239	753.1445	1431.4541983604431
336.20285	203.94116	710.7958	90.37963	240.93864	171.07063	495.20813	20.56015	199.27272	149.6	74000	113.28898	113.28835	10.007472	9.411278	-115.05433	872.5371	1471.739759683609
274.91763	155.7442	553.5829	101.85056	311.32092	191.48048	775.96576	103.17344	160.91667	180.6	76000	113.2614	113.26082	9.808961	9.441898	-114.9721	893.9412	1513.8045139312744
259.05594	114.34682	480.16934	105.02762	442.46613	202.64156	808.521	181.10121	164.0	270.2	78000	113.14406	113.14251	9.265526	9.018066	-114.77936	733.5561	1557.8952565193176
297.89758	206.8827	650.92896	20.13923	356.6026	222.63397	668.80426	24.7532	170.75	209.4	80000	112.7753	112.775665	9.131793	8.927321	-114.33406	975.32166	1599.4239177703857
305.35373	180.68402	664.0837	18.371262	163.68073	208.83612	710.8475	15.148199	177.09091	118.7	82000	112.296745	112.296005	9.09485	8.358512	-113.839035	960.76764	1640.0049510002136
464.30655	293.9977	862.9029	14.170061	416.10483	129.11865	577.88055	120.09813	205.8	237.9	84000	112.02452	112.02372	9.001469	8.904143	-113.52384	861.0777	1683.7293388843536
366.4757	151.02194	720.0491	197.11655	351.21362	190.04977	728.1245	14.307039	227.375	242.0	86000	112.26768	112.26766	9.296774	8.981082	-113.730034	740.8509	1725.4816691875458
385.36566	215.71036	715.72687	15.829184	215.22559	198.60716	588.2688	18.278967	224.4	191.6	88000	112.17765	112.17723	8.592941	8.170596	-113.62428	783.5905	1766.5474677085876
180.44926	161.09854	516.3047	14.32313	481.98795	330.16754	1287.8984	143.14618	104.57895	269.5	90000	112.022285	112.022964	9.423459	9.139218	-113.397514	798.95715	1809.1783893108368
287.84393	161.57516	546.9878	46.802948	656.04755	296.02213	1367.5339	390.875	202.4	353.0	92000	112.41779	112.416985	9.514319	9.264108	-113.80295	792.5076	1852.9617941379547
384.04633	141.4622	605.039	189.93826	346.27213	178.19962	599.9867	82.96717	192.0	152.2	94000	112.55012	112.54967	9.597089	9.282734	-113.93819	833.0284	1892.7505598068237
572.8043	249.43042	998.4063	243.80876	541.9947	187.53809	960.67	352.2932	201.8	186.8	96000	113.510574	113.510666	9.954909	9.449679	-114.91795	813.0137	1933.192676782608
844.7827	176.92876	1124.5436	605.2154	864.099	169.22536	1081.0983	568.5376	290.85715	250.9	98000	114.939865	114.939	9.600156	9.208999	-116.41913	977.338	1974.3688690662384
604.2248	275.01935	1207.5164	311.48114	500.42325	266.8715	1179.9543	328.06064	209.14285	162.2	100000	117.14787	117.148605	10.061386	9.69953	-118.63991	861.4534	2014.1198291778564
529.8686	170.98131	869.09827	292.20477	859.20624	200.26106	1367.0204	628.01447	223.09091	287.5	102000	119.51879	119.51854	10.226205	10.05546	-121.04494	1202.9442	2050.280312538147
748.3682	381.38657	1430.548	239.4662	491.0271	296.55145	1363.7965	333.28616	246.5	170.8	104000	122.35263	122.3521	10.70432	10.420451	-123.900764	1018.24786	2090.888296842575
490.66443	295.94547	1015.0639	60.54444	635.71326	379.51834	1202.8765	82.837326	178.25	386.2	106000	125.28288	125.282745	11.39323	10.9519415	-126.8613	804.1296	2136.7893028259277
663.307	481.0403	1476.3274	232.14845	624.81396	251.37694	1069.1792	328.13626	236.25	178.3	108000	128.49525	128.49522	12.1868725	11.612231	-130.08011	733.2545	2178.058525800705
537.14014	224.30167	972.6118	311.6583	698.7864	107.372406	929.5442	573.4843	181.63637	199.2	110000	132.0014	132.00117	12.930186	12.644163	-133.67253	790.9792	2218.6888020038605
674.9212	252.10141	1156.3792	302.6181	869.9022	375.44537	1501.8453	284.34232	211.55556	252.7	112000	135.47017	135.46988	12.953883	12.486941	-137.1105	782.59125	2259.6843717098236
767.95276	276.4354	1347.0107	437.71103	706.3253	389.58676	1687.7185	389.15518	236.33333	208.4	114000	138.90872	138.90848	13.430944	12.988619	-140.60916	822.4	2299.5121455192566
627.3735	321.76248	1211.2386	237.76118	427.43817	309.95773	980.3053	29.223671	207.9	157.6	116000	142.8817	142.88104	14.272733	14.158346	-144.60585	896.48364	2338.6622495651245
658.26733	391.74768	1194.659	32.80146	529.6454	309.64175	1127.9897	203.21176	321.66666	172.1	118000	146.6129	146.614	15.316538	14.846109	-148.41568	966.8639	2378.90630030632
656.2195	232.9675	1027.191	329.05026	905.0868	378.95917	1626.0228	456.56985	215.88889	317.0	120000	150.16756	150.16759	15.983431	15.684639	-152.0229	963.4594	2422.090122938156
891.63324	352.67822	1554.452	499.48254	466.4034	115.084015	750.71326	341.84872	298.2857	178.2	122000	153.83623	153.83539	16.397877	15.917408	-155.68553	901.82996	2461.068911790848
1027.1029	85.22495	1174.2062	968.14996	1373.437	906.3659	3036.606	294.2727	339.5	513.9	124000	157.59322	157.5929	17.097292	16.49704	-159.43811	1169.182	2506.5140986442566
1998.7233	1120.5295	3246.6191	718.0164	948.2088	675.8116	2136.4304	193.45267	648.25	375.4	126000	161.45387	161.45355	17.49277	17.294378	-163.34251	830.583	2549.251456260681
861.6726	711.91925	2030.8711	188.0416	1269.0139	808.262	2408.8064	214.7317	309.5	506.6	128000	165.37302	165.37196	17.726398	17.303617	-167.28934	932.5767	2592.1799697875977
2233.5242	592.71295	3069.3088	1760.3063	836.0739	449.3857	1781.6617	124.4111	878.6667	348.9	130000	168.96469	168.96512	17.996544	17.740625	-170.85678	749.152	2635.0405588150024
611.3419	477.0145	1741.1266	236.47086	632.88544	583.0731	2349.563	302.11682	254.25	285.0	132000	171.98097	171.9812	18.763075	18.509851	-173.84311	803.037	2676.90225982666
514.4106	255.10094	865.64276	190.4035	733.2621	821.36664	2534.962	238.54153	239.16667	292.9	134000	174.6601	174.66034	19.571081	19.26999	-176.51712	1007.83417	2718.702068567276
2135.6475	178.25818	2313.9055	1957.3892	523.4205	323.0556	1097.8553	102.83107	939.0	216.3	136000	177.2236	177.22412	19.576834	19.258389	-179.0801	848.2384	2759.377629518509
921.10455	664.5517	2234.735	219.38106	566.95105	175.37445	781.96234	142.78168	389.0	243.0	138000	179.16882	179.16914	20.229967	19.807825	-180.98872	761.17206	2799.899553537369
1118.4613	1008.4311	3257.4683	259.5777	1008.13574	885.41876	2970.2573	15.549724	356.66666	389.7	140000	181.0031	181.00266	20.748383	20.50686	-182.76904	785.4734	2842.579469680786
851.14386	287.47687	1247.8373	351.32187	730.5558	608.226	2087.3977	117.64423	318.16666	295.3	142000	182.38115	182.38066	20.624226	19.88668	-184.09244	1055.5308	2884.36443901062
944.16846	566.7966	1582.5579	97.914764	891.33777	445.25732	1790.046	112.45113	317.5	313.9	144000	183.73123	183.73051	20.940754	20.49528	-185.45415	948.96954	2925.7437691688538
771.28864	616.4892	1751.4705	62.055653	1134.9714	900.8641	3007.5015	152.05518	303.85715	370.6	146000	184.27414	184.27367	21.74473	21.564703	-185.91853	761.733	2967.6401648521423
860.60333	659.8319	2216.2893	310.93668	603.7617	532.74945	1929.224	149.38449	322.66666	217.6	148000	184.76122	184.76076	22.169193	22.217672	-186.39873	724.6332	3008.1832473278046
1267.522	893.5724	2708.4302	106.49308	1273.7632	946.8035	2789.9036	167.59651	431.2	372.0	150000	185.6915	185.69054	22.446632	22.351158	-187.33708	813.4685	3048.5428087711334
923.6984	644.77234	1809.2811	160.31302	1176.4368	609.56665	2359.914	603.7028	266.0	412.4	152000	186.85881	186.85796	23.067469	22.786606	-188.48296	807.68805	3089.9634215831757
1441.2411	615.1926	2324.5017	590.5334	1771.8301	610.552	2916.8115	944.8127	448.75	470.9	154000	188.2345	188.23422	22.49614	22.195335	-189.85437	1050.7106	3133.0732333660126
2617.3486	1197.0784	3699.6338	731.0349	1231.4807	489.60638	1980.835	385.10617	699.25	298.7	156000	190.05814	190.05745	22.87988	22.649548	-191.69066	1067.4814	3169.7048733234406
1199.108	878.00397	3010.38	372.40247	1067.665	286.82526	1534.2747	587.8561	340.16666	266.8	158000	191.51942	191.51823	23.233675	22.984045	-193.20663	1055.2767	3209.096416950226
1181.7401	321.50403	1677.473	754.78064	1515.3754	408.6752	2233.4656	1034.0769	302.0	402.1	160000	193.53978	193.53908	23.5823	23.19643	-195.22256	804.3225	3250.148266553879
944.95996	516.9115	1844.2028	444.56097	1623.1637	811.7913	3091.5947	872.4561	276.66666	454.5	162000	195.32245	195.32263	23.071218	23.03504	-196.96994	880.70905	3291.362818956375
1413.559	484.32376	2374.4253	865.431	633.1205	587.3445	1878.9297	172.85251	364.83334	194.3	164000	197.00188	197.00217	22.95671	22.552197	-198.63312	930.50476	3327.9184441566467
1196.3772	245.98268	1608.2136	922.9013	1437.9392	767.987	3162.1458	218.00961	321.2857	430.5	166000	198.18352	198.18298	23.278257	22.81856	-199.82245	1339.1545	3368.8363859653473
1655.9857	780.81885	3012.5076	984.9693	1847.2383	807.141	3965.6064	957.90375	399.8	466.7	168000	200.13083	200.1299	22.474552	22.420078	-201.77226	852.255	3411.1092114448547
1793.0562	557.4668	2339.2454	876.7691	1549.3093	919.7187	3390.5847	459.67172	443.75	418.1	170000	202.059	202.05869	22.919498	22.816492	-203.65889	1053.945	3451.943646669388
1163.5126	661.194	2246.0166	229.74846	1099.2147	371.49173	1455.6194	376.8362	330.85715	285.2	172000	203.69951	203.69785	23.821665	23.65369	-205.35338	1127.2051	3490.2443857192993
810.9409	966.33154	3059.296	183.53596	1178.8696	352.3287	2090.2004	719.5775	234.85715	285.4	174000	205.22736	205.22777	24.16216	23.660551	-206.88472	1007.34607	3530.271197080612
1711.0165	825.50916	2513.4985	371.09366	1578.9899	821.30066	3314.0708	475.03287	448.0	416.1	176000	207.04538	207.046	24.01677	23.886747	-208.64882	759.5571	3572.7690081596375
1649.8335	656.0523	2772.6096	810.391	722.2481	1081.2479	3804.7915	176.91197	433.5	203.4	178000	208.58788	208.58807	23.271996	23.000563	-210.17511	734.1802	3613.307279586792
938.59564	726.80725	2504.8674	432.92886	760.5651	198.93771	1127.924	420.0033	271.0	230.7	180000	210.04868	210.0487	24.668058	24.31128	-211.64304	850.6209	3651.3356187343597
1502.0387	303.86942	1930.6139	906.5361	1534.0665	762.11816	3575.0813	972.73944	379.83334	405.2	182000	211.57147	211.56946	24.52571	24.390444	-213.19206	813.7729	3691.9685275554657
1647.4717	643.5538	2486.1746	722.31354	1109.4329	576.4799	2176.8696	591.35675	448.0	313.5	184000	213.08994	213.0904	24.096792	23.602573	-214.69943	1002.5462	3731.6139557361603
1661.5168	1027.5482	3421.5662	412.00104	1914.9221	893.5543	4088.2742	980.79694	449.6	502.6	186000	215.00716	215.00734	24.514425	23.85474	-216.62485	799.6811	3778.0468230247498
2429.9333	801.8794	3231.8127	1628.054	1498.2485	633.1942	3070.2754	727.40424	768.0	420.5	188000	216.80226	216.80226	24.50309	24.476843	-218.43968	795.92816	3822.141128063202
1755.8219	518.01514	2277.9888	825.9259	992.7074	801.7384	2986.901	238.43396	485.2	271.8	190000	218.46935	218.46896	24.621603	24.30227	-220.05797	1035.1592	3860.458625793457
1764.0702	716.3165	2668.966	917.2408	2039.7014	933.70856	4332.028	1164.5017	514.6667	514.9	192000	219.82867	219.82741	25.947859	25.695076	-221.37384	873.7393	3906.682810306549
1959.9827	1000.56055	3140.6453	374.63382	1425.7041	824.93866	3704.829	898.83344	493.5	373.0	194000	221.1592	221.15749	24.996958	24.56258	-222.70282	1048.6029	3944.7250957489014
2984.8298	932.0483	3828.9426	1686.0316	2277.7388	903.64386	3341.7358	706.6925	832.6667	717.3	196000	222.62848	222.62964	25.129684	24.67064	-224.17728	1005.6034	3991.065047979355
2805.2732	1232.9575	4038.2307	1572.3158	1650.9226	852.446	4065.2324	767.0009	792.0	401.1	198000	224.08572	224.08452	25.217176	24.709301	-225.59831	1226.1959	4030.191019296646
1551.4147	725.79724	2707.0493	782.6924	2404.7974	1200.9897	4135.647	1018.8504	395.6	595.3	200000	225.44998	225.44876	25.103325	24.95116	-226.99763	1005.4799	4072.422306537628
2215.7393	1284.8369	3876.377	504.84286	1588.5537	732.2713	3608.689	981.2226	568.75	440.4	202000	227.15755	227.15776	25.173925	24.295181	-228.71773	1010.90765	4115.2611038684845
2755.3118	1371.4164	4057.922	859.5874	609.25183	40.366158	695.0896	558.8033	698.6667	163.2	204000	228.75946	228.76097	26.230932	26.359716	-230.33333	991.339	4150.259218931198
1316.3516	497.1649	2230.9412	792.45575	2017.6178	1061.2418	4149.8574	832.6566	347.33334	494.1	206000	229.96405	229.96251	25.514711	25.20528	-231.51216	865.4679	4192.05809545517
1125.7888	569.4174	1941.3379	164.08728	1530.0314	903.50354	2757.4197	131.82518	311.4	414.0	208000	231.16599	231.1649	26.70513	26.141018	-232.68666	897.01196	4234.303719520569
1878.1443	1236.2312	4129.799	813.8237	2601.7017	1017.93646	4047.6716	705.1677	473.6	624.8	210000	232.60799	232.60834	27.44383	26.790035	-234.09332	956.9185	4277.131431102753
1599.0222	722.8648	2957.853	812.48505	1848.8008	616.32	2535.1292	795.50543	387.6	444.0	212000	233.91722	233.91656	26.516523	26.380451	-235.45247	1059.0072	4316.514687538147
1362.7528	386.35907	1944.0215	808.4061	1808.7281	960.2764	4094.4634	963.95074	350.16666	441.8	214000	235.22176	235.2216	27.36191	26.799084	-236.71371	1065.1738	4354.370443582535
1371.5404	498.11554	2259.3857	878.60425	1088.9393	189.3648	1429.3348	868.7636	355.6	266.5	216000	236.59521	236.59528	27.748613	27.254622	-238.13472	890.94476	4394.623647689819
1446.0465	1238.5099	3755.7139	187.33382	1276.6295	408.50677	2149.8733	803.6579	366.33334	310.0	218000	238.56488	238.56432	26.955368	26.654377	-240.10011	873.0751	4431.346376419067
1573.2031	634.03625	2742.019	870.7843	2445.9539	981.78357	3849.1016	1018.73474	384.4	621.8	220000	239.37556	239.37564	28.995737	28.688496	-240.84756	809.6926	4473.724474430084
2440.5876	1134.0325	3574.62	1306.555	1753.1735	971.9964	4171.7266	784.9482	614.5	440.0	222000	240.43047	240.42915	26.924305	26.76909	-241.92291	1017.0691	4514.632328271866
1716.959	1487.7501	3928.7112	113.43156	2286.4639	886.85974	4460.188	1509.5995	466.6	568.2	224000	241.65689	241.65613	28.182795	27.963905	-243.15002	961.9338	4558.521341085434
3142.1162	677.0453	3819.1614	2465.0708	2054.0715	728.9296	3576.632	835.32574	837.0	482.3	226000	243.1498	243.15016	27.946627	27.327782	-244.63033	1080.0215	4598.665044546127
2617.9893	1218.1426	4459.3755	1086.0591	2784.8342	1047.0087	4363.6553	1313.822	605.0	731.0	228000	244.13223	244.13234	28.556234	27.967953	-245.57101	1065.7196	4642.616501569748
2601.2363	924.35046	3810.65	1566.8497	2887.1265	902.3909	4965.9736	1644.0188	646.3333	659.9	230000	245.15417	245.15393	27.653559	27.108511	-246.63191	1149.1587	4683.9777274131775
3323.3594	509.7028	3719.358	2603.7434	1592.0363	1146.6293	3971.132	702.2886	836.3333	407.1	232000	246.3604	246.36028	28.741095	28.021093	-247.79233	1232.1165	4718.269756317139
2894.7273	679.1025	3761.6729	2103.38	2855.2356	1276.915	4368.472	1029.4214	654.0	726.6	234000	247.54494	247.54478	27.958996	27.871532	-249.0121	1122.347	4758.433694124222
1650.304	1471.6243	4066.6091	183.91112	2825.6157	1410.3711	4432.099	841.2392	406.25	690.6	236000	249.07222	249.07233	28.251205	27.68156	-250.5814	1342.815	4798.918141126633
2661.832	1809.217	4026.8918	105.173546	1019.3041	1184.7686	3756.0981	137.7182	696.3333	325.1	238000	250.99686	250.99706	28.645445	27.87257	-252.52011	943.33154	4839.397408485413
3249.3005	333.52173	3582.8223	2915.7788	3296.515	1061.1226	4454.079	1491.7548	816.0	835.0	240000	252.59512	252.59483	27.958197	27.27838	-254.08376	759.3676	4885.359927654266
3909.5425	50.37439	3959.9167	3859.168	3682.1062	999.71686	4510.5435	1755.1521	962.0	873.4	242000	253.71529	253.71701	28.326187	27.748106	-255.15356	930.97565	4929.864767789841
3779.6934	56.35852	3836.052	3723.335	3257.5005	1273.2275	4649.3643	1121.9956	1000.0	810.2	244000	255.11688	255.11662	27.86848	27.492208	-256.52844	858.3425	4974.499730348587
4291.5044	330.58972	4622.094	3960.9148	3704.5405	985.22833	4555.4507	1642.0457	1000.0	873.0	246000	256.10052	256.1004	26.944872	26.774015	-257.517	806.5211	5021.264449596405
3894.2258	218.33403	4147.529	3614.66	3175.3855	1212.136	4398.3384	1388.5999	940.3333	746.9	248000	257.6333	257.63336	27.812677	26.996752	-259.0807	732.98865	5065.590747594833
4500.9023	44.72046	4545.623	4456.182	3334.1082	1349.0614	4397.238	1129.1125	1000.0	782.7	250000	259.29218	259.29205	28.111994	27.602938	-260.71542	1011.13434	5110.19861125946
2576.0403	923.7061	3872.3232	1787.9434	1571.4574	1473.8438	4164.471	84.90906	650.3333	427.4	252000	260.957	260.9587	28.015968	27.66421	-262.35046	791.294	5152.400081157684
1881.1208	657.88324	2973.521	1290.5332	1678.5414	670.3112	3259.516	925.5461	444.75	405.5	254000	262.38132	262.38205	28.365246	28.256914	-263.77728	1133.2946	5190.185894727707
3383.8271	1248.0004	4631.8276	2135.827	3714.643	1073.0626	5005.6016	2020.8978	741.5	787.7	256000	263.49194	263.4924	29.063368	28.564106	-264.84833	934.67615	5236.8814289569855
2665.0247	1325.2655	4787.309	1273.1608	3869.3704	1357.9395	5162.3706	1566.7708	586.25	808.3	258000	264.51447	264.5138	29.919477	29.41657	-265.8607	1132.0267	5282.348268032074
3960.621	1032.3262	4992.9473	2928.295	4256.658	804.2595	5012.41	2122.0447	808.5	900.9	260000	266.1128	266.11398	30.837786	30.170725	-267.4995	850.9742	5328.090038776398
3326.9648	1365.8597	4672.373	1444.6613	3048.8914	1341.5099	4850.3237	1399.1494	712.5	684.1	262000	267.9068	267.90833	30.108105	29.528208	-269.28168	1259.6833	5371.121994972229
3786.94	628.254	4415.194	3158.6858	4090.353	1067.0221	4650.349	923.078	828.5	927.0	264000	269.5717	269.5724	30.629799	30.088457	-270.9316	825.6594	5416.696911096573
2907.5579	1560.557	4599.4727	834.378	2417.2087	1701.2402	4608.847	484.97443	629.0	543.6	266000	271.60187	271.60165	30.007135	29.179173	-273.08957	1074.6066	5460.613281488419
4407.02	26.466797	4433.487	4380.553	3779.6387	1318.7283	5052.9614	1062.7694	941.5	817.0	268000	273.77533	273.77338	29.603241	29.321821	-275.2273	879.21857	5506.424177646637
3559.2002	1379.1582	4708.6284	1619.8517	3923.7266	923.99414	4747.191	1818.1703	788.0	853.1	270000	275.91208	275.91357	32.04084	31.413157	-277.3027	903.5204	5550.914471387863
3564.8955	749.1854	4314.081	2815.7102	3434.8977	1531.7848	5160.545	1385.3379	826.0	715.9	272000	277.79468	277.79337	32.268482	31.486814	-279.25302	831.1156	5592.499787092209
3749.9312	735.2943	4485.2256	3014.637	3519.442	1503.9072	4793.665	1007.3106	855.5	790.3	274000	279.7664	279.76636	32.114635	31.565508	-281.16788	833.0395	5636.714786291122
3266.6172	1399.8286	4960.974	1818.7957	4996.7695	55.554615	5056.757	4900.3403	714.25	1000.0	276000	281.43442	281.43463	33.536343	32.758068	-282.7965	1081.7302	5681.196826934814
3408.8586	1197.2107	4606.0693	2211.648	4643.708	446.04208	4947.0854	3381.6145	728.5	978.7	278000	282.95123	282.9509	33.66542	32.747856	-284.2633	771.29236	5728.380641222
3272.4465	1546.314	4514.0522	1092.6559	4324.8237	968.49445	5263.0474	2543.4807	753.0	865.5	280000	284.11047	284.1113	32.499527	32.144623	-285.4742	983.3453	5772.152345895767
3349.204	2273.4324	5190.308	146.00157	4199.624	735.8366	4759.141	2242.952	687.3333	910.9	282000	286.0558	286.0559	32.95248	32.244743	-287.4329	1011.3197	5815.9001495838165
3923.717	1022.5261	4946.243	2901.191	4554.544	511.58295	4919.3296	3116.7808	805.5	959.1	284000	287.75082	287.75116	33.209515	33.06472	-289.11032	944.7644	5860.378743648529
4843.8086	178.30127	5022.11	4665.5073	2903.8901	1466.1835	4851.4097	1033.8502	1000.0	629.5	286000	289.69272	289.6944	32.893616	32.13189	-291.09113	1048.108	5901.681416988373
3916.3562	1394.6477	5123.061	1961.9075	4902.139	852.4757	5312.216	2353.167	804.6667	948.5	288000	291.57892	291.5768	31.65711	31.083231	-293.0257	818.555	5950.359603643417
4044.0493	711.557	4755.6064	3332.4924	3553.266	1410.2554	4961.936	1011.2365	831.0	781.9	290000	293.58606	293.5873	32.358517	31.706806	-294.9595	1100.3064	5996.285981178284
3822.2185	1648.8657	5150.8906	1498.3312	5072.0557	101.86869	5211.3423	4951.0366	775.6667	1000.0	292000	295.41714	295.41757	32.01641	31.572199	-296.82895	1126.2528	6041.922353744507
3746.4204	826.09534	4572.5156	2920.325	5008.824	215.03723	5403.9707	4715.224	828.5	1000.0	294000	297.82812	297.8279	32.175602	31.50509	-299.24722	1102.9337	6088.307472229004
4987.5093	45.34326	5032.8525	4942.166	4868.94	198.07425	5040.0146	4361.9604	1000.0	987.4	296000	299.83652	299.83737	33.056156	32.190773	-301.26114	1094.422	6135.526687860489
