AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	LossV	LossPi	Entropy	KL	TotalEnvInteracts	Time
1029.5938	2.1485596	1031.7423	1027.4452	1030.1526	2.023114	1033.64	1027.0804	1000.0	1000.0	1037.0828	2.8917034	1052.9109	1018.59576	61.240105	-0.004050565	1.8244897	0.009093264	246000	1717.2594969272614
1031.2418	0.24560547	1031.4874	1030.9962	1030.273	1.9335682	1032.5681	1026.3448	1000.0	1000.0	1037.5513	2.9006467	1058.0853	1025.0468	59.61604	-0.0026681449	1.8453431	0.015127602	248000	1734.1844418048859
1035.0715	0.030456604	1035.1019	1035.041	1034.4729	1.6210442	1037.4191	1032.289	1000.0	1000.0	1038.6166	4.065262	1059.0234	998.54254	64.15826	-0.0036638395	1.8265085	0.014581586	250000	1749.712435722351
1036.7054	1.9743652	1038.6798	1034.7311	1038.683	4.6896067	1045.8644	1029.4642	1000.0	1000.0	1041.6761	3.240824	1060.1395	1021.26166	47.12008	-0.0022925439	1.8849856	0.013389019	252000	1766.734845161438
1039.8259	0.3352661	1040.1613	1039.4907	1039.2112	3.4557018	1043.3082	1032.9857	1000.0	1000.0	1042.4592	3.603049	1059.8362	1011.20605	48.86165	-0.0066051274	1.8433815	0.009191001	254000	1783.6010701656342
1043.1716	0.6001587	1043.7719	1042.5715	1047.14	4.914235	1056.0504	1041.1411	1000.0	1000.0	1045.911	3.6790724	1066.3427	1014.54584	52.44869	-0.00020782137	1.8121424	0.018148927	256000	1803.3416421413422
1052.9392	0.31549072	1053.2548	1052.6238	965.0083	153.18742	1058.118	582.6804	1000.0	915.1	1047.8301	4.1873813	1067.5446	1011.43207	60.0219	0.0046152887	1.8826885	0.022309367	258000	1816.8936178684235
1017.9847	35.743225	1053.7279	982.24146	1050.6652	14.163021	1064.8844	1010.533	963.0	994.2	1053.268	3.9046795	1073.5385	1031.8214	140075.44	-0.003854512	1.8680329	0.028162377	260000	1833.8116009235382
1056.2994	6.2592773	1062.5587	1050.0402	1022.37463	79.1352	1061.5831	791.54065	1000.0	968.7	729.99365	33.803127	861.5207	653.4696	2867.0027	0.002730841	1.8218707	0.018090505	262000	1848.7646901607513
650.3779	148.31158	811.8932	453.73627	723.7732	249.9475	1058.6066	404.27197	603.3333	675.8	879.44727	35.679943	986.4486	812.99744	67699.805	0.0036569475	1.9026428	0.017672498	264000	1862.3944232463837
996.36255	48.07959	1044.4421	948.28296	881.354	254.73358	1049.3827	422.0317	949.5	834.3	297.40695	83.10514	580.94775	166.6212	41671.05	-0.03168506	1.8754215	0.010558164	266000	1878.101809978485
1047.6506	2.1575928	1049.8082	1045.493	1048.4106	2.3489616	1052.5083	1045.2836	1000.0	1000.0	510.04028	62.924232	745.16345	430.8439	9846.314	-0.008743414	1.8226361	0.009431755	268000	1893.474946975708
1056.3303	0.43804932	1056.7684	1055.8923	1050.2621	3.087908	1054.5975	1044.9534	1000.0	1000.0	810.43054	45.082344	986.9092	736.06744	2372.8833	-0.006859747	1.8615354	0.007096678	270000	1908.993404865265
821.70374	180.38669	1002.09045	641.3171	838.9123	186.86536	1058.135	489.56635	768.5	786.1	953.64185	36.450375	1078.6002	895.28516	122547.15	-0.0051663825	1.8313851	0.01080102	272000	1924.0908205509186
1051.2952	0.45483398	1051.75	1050.8403	1025.7496	80.04023	1056.5553	785.7073	1000.0	973.0	484.23123	61.948475	750.5667	342.86316	12276.038	-0.021507857	1.8246789	0.011635135	274000	1941.8526632785797
1049.3306	0.83325195	1050.1638	1048.4973	1047.4368	2.5068316	1052.8318	1043.8541	1000.0	1000.0	787.895	44.693905	962.12164	713.3702	2979.9211	-0.011956904	1.7945327	0.009123257	276000	1956.006909608841
1051.4895	1.0960083	1052.5854	1050.3934	1005.4002	133.35963	1053.0427	605.3675	1000.0	955.8	947.25415	34.629433	1084.6323	895.32336	1789.9954	-0.0042430107	1.8194227	0.01688353	278000	1972.060174703598
866.5431	99.44333	965.9864	767.09973	900.7416	229.57997	1063.2031	358.4017	812.5	845.9	1052.1906	31.658772	1162.7671	983.7591	135947.47	-0.0038927915	1.8717	0.012783831	280000	1988.156498670578
1054.7506	1.0430908	1055.7937	1053.7075	1043.9528	36.199352	1062.116	935.9963	1000.0	987.4	454.91556	72.641075	779.2936	324.2968	15397.675	-0.033703387	1.8288018	0.009090548	282000	2007.2162718772888
1051.7081	0.31396484	1052.0221	1051.3942	1035.1833	61.228493	1061.4965	851.8854	1000.0	980.1	779.5151	50.671795	980.02734	705.4562	4178.484	-0.012740579	1.7680134	0.010139162	284000	2025.6716992855072
1055.833	1.1619263	1056.9949	1054.671	1022.2142	99.80784	1064.8138	722.99225	1000.0	966.8	963.12726	37.835503	1108.9526	893.94354	2328.9526	-0.004872569	1.7656388	0.01096297	286000	2045.6078028678894
1055.4414	6.315613	1061.757	1049.1257	934.4041	175.38199	1058.601	603.13	1000.0	878.7	1078.4464	27.129345	1199.8644	1014.50745	2188.23	-0.004551572	1.7723861	0.0114209475	288000	2062.4581801891327
1063.7915	6.8016357	1070.5931	1056.9899	1061.1104	5.0877914	1070.7695	1050.6284	1000.0	1000.0	1142.2782	21.419912	1237.5723	1073.801	1902.4183	-0.0036117982	1.7756143	0.017743763	290000	2081.9077639579773
1059.4231	1.6820679	1061.1051	1057.741	1062.9701	7.988539	1079.2069	1052.0989	1000.0	1000.0	1167.098	17.704487	1233.9263	1088.6565	1322.9103	-0.01412418	1.7891046	0.009238878	292000	2102.9479892253876
1049.648	1.1628418	1050.8108	1048.4851	1055.4213	3.5519128	1062.1802	1049.3973	1000.0	1000.0	1158.046	10.113622	1188.1926	1116.5791	751.77625	-0.0033372843	1.7323909	0.010194083	294000	2122.8027305603027
1062.686	0.85491943	1063.541	1061.8312	1059.1283	6.610861	1073.4869	1051.5088	1000.0	1000.0	1126.5159	9.021535	1156.7642	1088.9199	323.90982	-0.0036026281	1.7691908	0.009768538	296000	2142.1706314086914
1052.8883	2.8503418	1055.7386	1050.038	1056.595	5.021964	1064.6478	1048.5564	1000.0	1000.0	1102.7577	6.1087985	1119.6854	1079.6621	196.76743	-0.015868438	1.7803273	0.009969149	298000	2161.2024252414703
1060.9062	1.1002197	1062.0065	1059.806	1062.0021	5.519349	1072.9296	1054.4742	1000.0	1000.0	1079.3838	5.7854967	1102.2994	1046.0022	110.299484	-0.0042662504	1.734297	0.011461725	300000	2180.747183561325
1063.8562	0.13323976	1063.9895	1063.723	1064.4645	5.187488	1071.1509	1053.5582	1000.0	1000.0	1070.067	5.1340404	1097.7985	1040.466	83.10158	-0.009597653	1.7280693	0.009233383	302000	2199.7377212047577
1061.1775	4.9451904	1066.1227	1056.2323	1055.357	3.379822	1061.216	1050.7025	1000.0	1000.0	1064.2128	4.294389	1085.8394	1045.5052	83.33547	-0.01128446	1.6928624	0.011361287	304000	2219.059102535248
1064.1576	1.4904785	1065.6481	1062.6671	1064.0822	8.787276	1083.4373	1050.9933	1000.0	1000.0	1062.124	4.3813996	1085.3743	1040.7754	62.375294	-0.008915261	1.7288494	0.012527438	306000	2237.4054551124573
1065.8716	4.9261475	1070.7977	1060.9454	1063.7225	4.3949866	1069.2263	1055.8901	1000.0	1000.0	1064.0614	5.575186	1098.0902	1042.6959	84.23114	-0.002061903	1.7158113	0.015352795	308000	2256.538988351822
1075.3254	7.6815186	1083.007	1067.6439	1065.1857	8.329855	1078.8397	1048.853	1000.0	1000.0	1065.061	5.1758637	1097.307	1050.9034	79.57255	0.0035549107	1.7197597	0.017192299	310000	2276.479928970337
1069.5288	3.9677124	1073.4965	1065.561	1074.5433	21.904364	1103.4877	1016.5772	1000.0	992.8	1071.7117	5.918705	1103.1222	1049.1476	91.3008	-0.006642063	1.7228159	0.011086414	312000	2295.458000898361
816.72015	269.50653	1086.2267	547.2136	1073.3733	13.925875	1085.2141	1034.7612	749.0	994.4	1078.1196	5.8458104	1106.7162	1057.283	144839.9	-0.0046424665	1.7376837	0.014237352	314000	2313.301391839981
975.15137	87.40466	1062.556	887.7467	1039.5383	67.32652	1071.1952	838.0227	902.5	977.9	877.10376	16.761845	962.3197	778.7457	96588.6	-0.0027482454	1.7286719	0.013087328	316000	2332.855839729309
1059.3501	0.010620117	1059.3607	1059.3395	1066.3252	8.878137	1081.1688	1050.3243	1000.0	1000.0	697.69446	38.535038	842.4774	520.4439	3902.6304	-0.014522459	1.7564315	0.009936612	318000	2352.5176527500153
1060.0249	2.7175903	1062.7424	1057.3073	996.56055	143.909	1072.3756	638.8202	1000.0	930.9	867.77484	20.54773	939.26086	788.5366	958.08264	-0.010700906	1.7268168	0.009322891	320000	2369.852326154709
1073.762	4.603821	1078.3658	1069.1582	1049.9495	93.25177	1093.7638	771.029	1000.0	970.4	962.5897	18.373215	1027.3839	895.1426	371.84445	-0.016995113	1.7627149	0.011436178	322000	2387.6104667186737
1039.3984	55.2807	1094.6791	984.1177	1048.5167	81.079636	1095.897	815.66003	941.0	965.1	1027.2621	18.478554	1081.9313	959.68823	76710.96	-0.009813293	1.7239069	0.013810869	324000	2407.327796459198
1079.058	11.002197	1090.0602	1068.0558	1076.6304	5.1525173	1087.7289	1066.1033	1000.0	1000.0	423.32907	54.386654	647.8982	275.03992	16838.062	-0.022622477	1.6988511	0.010269772	326000	2426.3829975128174
1054.2036	0.6746826	1054.8783	1053.5289	1073.1316	8.913685	1087.9812	1056.7684	1000.0	1000.0	724.75476	44.99947	875.50006	636.0716	3655.7883	-0.0028602618	1.7370603	0.011619606	328000	2444.010868549347
1068.9062	6.9954224	1075.9017	1061.9109	1070.1013	37.51462	1096.9323	960.0036	1000.0	987.8	899.333	32.922813	1016.2032	827.88617	1458.8892	-0.004077086	1.6747292	0.019715697	330000	2463.4436795711517
1101.5723	0.08233645	1101.6547	1101.49	1112.0388	18.59632	1140.1422	1082.9926	1000.0	1000.0	1019.86786	30.192871	1132.0925	952.9554	929.4451	0.0074539855	1.7743282	0.031657938	332000	2482.730094909668
1180.4713	9.307129	1189.7784	1171.1642	1147.8666	19.929644	1176.222	1113.9565	1000.0	1000.0	1098.3914	20.707075	1172.8846	1051.5103	546.34393	0.020819116	1.7530196	0.0522191	334000	2499.9306876659393
802.9685	355.04767	1221.2443	353.264	835.659	399.7007	1289.7136	249.03459	635.0	666.3	1186.0415	23.757019	1267.0432	1086.1356	117416.52	0.025390862	1.722246	0.057244096	336000	2513.8194212913513
418.8317	68.61521	515.8211	335.49194	628.8852	254.49184	1257.2407	346.248	336.8	493.7	431.77493	62.77227	575.7555	231.73592	35973.95	0.04408045	1.8264688	0.11622926	338000	2526.964347600937
663.0447	404.3793	1218.4847	267.43198	916.9256	400.1922	1304.45	89.52434	542.0	725.1	268.49744	70.96769	454.3978	59.821022	82288.04	0.060754653	1.7852705	0.11246939	340000	2542.6691732406616
1238.9749	13.993774	1252.9686	1224.9811	1041.3644	300.733	1264.0302	350.67465	1000.0	849.2	534.9526	41.393284	645.5571	342.20746	22338.8	0.07967758	1.7916805	0.11549788	342000	2561.0417125225067
1181.1891	16.218262	1197.4073	1164.9708	1110.4576	257.47794	1240.2205	339.92114	1000.0	929.2	874.75574	22.903004	961.5532	809.2945	3861.4883	0.03787755	1.7777894	0.06643091	344000	2578.984711408615
705.1296	430.169	1135.2986	274.96057	991.4217	283.3767	1174.2384	376.24445	621.5	868.5	1033.3026	20.60147	1129.9744	934.8449	103116.42	0.002654916	1.7292672	0.04385119	346000	2597.2588763237
1123.0317	12.764465	1135.7963	1110.2673	866.92804	417.5499	1169.734	64.96144	1000.0	765.1	982.3356	33.14137	1049.6758	718.2494	921.7816	0.012079703	1.6860607	0.016372237	348000	2612.941341638565
1126.1399	12.173766	1138.3136	1113.9661	983.26526	308.6027	1134.7117	90.9525	1000.0	878.7	1053.609	34.63329	1138.0366	475.44937	677.51013	0.029285735	1.7446632	0.057419434	350000	2631.423306465149
1075.4955	38.299316	1113.7948	1037.1962	987.06866	236.8299	1127.454	418.33557	969.0	897.0	1111.1193	18.545582	1169.157	698.6837	162367.22	0.053633697	1.7596163	0.035396047	352000	2650.3593208789825
1081.7375	4.7596436	1086.4972	1076.9779	1053.1686	94.46954	1114.3864	772.0343	1000.0	970.6	778.73846	27.088943	858.0529	655.27094	3741.9922	0.029853193	1.7329977	0.029680524	354000	2667.9805674552917
1061.4456	15.200623	1076.6462	1046.245	1069.2305	8.243643	1086.3999	1059.6223	1000.0	1000.0	935.8057	12.973129	989.87317	903.2874	604.7363	0.022400167	1.6663167	0.032405328	356000	2686.401205062866
1049.7122	2.6919556	1052.4042	1047.0203	1059.816	10.336234	1078.7808	1045.8158	1000.0	1000.0	1011.852	10.661569	1074.853	986.515	214.14758	0.01756164	1.7634047	0.0341581	358000	2707.2366597652435
1036.8341	3.7143555	1040.5485	1033.1198	1048.456	6.4208026	1058.524	1039.5911	1000.0	1000.0	1051.796	9.69299	1110.6696	1025.829	274.0621	0.007545081	1.7331824	0.021590704	360000	2727.1177427768707
1036.1063	5.0386963	1041.145	1031.0676	1040.6968	9.980666	1055.3547	1023.2368	1000.0	1000.0	1069.82	8.034214	1108.932	1045.958	319.589	0.006670129	1.7135637	0.015849506	362000	2746.7852256298065
1038.3486	4.1984863	1042.5471	1034.1501	1034.857	6.5914006	1044.951	1023.82794	1000.0	1000.0	1079.2413	8.07329	1125.1903	1060.2213	239.96341	0.0056861197	1.6806769	0.02769569	364000	2766.0272738933563
1031.4194	4.7874146	1036.2068	1026.632	1030.8523	7.925935	1049.6273	1023.72217	1000.0	1000.0	1083.1235	7.243283	1118.6785	1036.5729	364.52197	0.0021527181	1.7000262	0.01869328	366000	2785.6402809619904
1025.6642	5.7498474	1031.4141	1019.91437	1023.71716	3.6094847	1029.2156	1015.37634	1000.0	1000.0	1085.8925	7.4564757	1117.2256	1058.016	351.11823	0.005609487	1.7610962	0.027152035	368000	2803.8781599998474
1019.81006	1.1815796	1020.99164	1018.6285	1020.6764	3.9476073	1029.5171	1015.4214	1000.0	1000.0	1080.605	6.3081307	1112.8864	1061.9352	260.97842	0.004304112	1.7061799	0.01472337	370000	2822.6854605674744
1025.0697	1.4754639	1026.5452	1023.59424	1022.0757	6.702296	1034.3333	1011.62445	1000.0	1000.0	1072.3805	7.5007086	1111.544	1028.0228	158.61766	0.0019418879	1.7231182	0.01571578	372000	2842.4043164253235
1026.7723	0.4029541	1027.1753	1026.3694	1028.8004	7.914182	1042.5687	1016.49475	1000.0	1000.0	1060.4496	7.114461	1104.2692	1031.7853	92.883286	0.002341801	1.7673649	0.016077794	374000	2861.811532497406
1024.5814	6.2563477	1030.8378	1018.3251	1029.4181	4.1629705	1034.9697	1022.0645	1000.0	1000.0	1053.9363	5.2575154	1075.787	1031.8944	55.618298	0.0028248024	1.7408799	0.01564729	376000	2883.741638660431
1035.272	2.7388306	1038.0107	1032.5331	1029.1748	4.3146806	1036.9296	1019.5941	1000.0	1000.0	1048.6682	5.4382415	1070.2651	1020.88336	52.20866	-0.0021035785	1.7130202	0.022060405	378000	2906.140746116638
1042.7357	3.9260254	1046.6617	1038.8097	1037.2734	5.7034483	1046.7056	1026.1936	1000.0	1000.0	1044.9713	5.6138773	1066.4927	1000.99713	35.738945	0.0071416562	1.6904591	0.022876546	380000	2926.318990945816
1045.168	1.6369019	1046.8049	1043.5311	1038.0314	4.8550763	1045.4474	1029.9451	1000.0	1000.0	1045.1147	5.069671	1062.543	1014.7238	32.190857	0.012901061	1.7271649	0.030479625	382000	2945.9640328884125
1047.5995	2.4969482	1050.0964	1045.1025	1047.1554	6.1871047	1057.4663	1038.0607	1000.0	1000.0	1048.6617	5.344683	1070.7521	1020.94684	45.816822	0.018349323	1.7474486	0.027898842	384000	2965.410680770874
1054.4768	7.059265	1061.536	1047.4175	1056.2009	9.205639	1072.069	1043.0255	1000.0	1000.0	1049.0162	4.8854327	1067.6554	1007.3651	31.886896	0.0156031335	1.6685071	0.025553668	386000	2984.797188282013
1075.7681	12.079408	1087.8475	1063.6887	1073.7721	7.2853236	1089.3608	1059.977	1000.0	1000.0	1054.1111	6.404523	1081.243	1024.0851	73.61875	0.012345184	1.730721	0.0163022	388000	3004.6372656822205
1091.4325	4.1777344	1095.6102	1087.2548	1079.5721	3.46184	1085.716	1074.2598	1000.0	1000.0	1065.3671	6.529629	1092.4916	1030.5956	50.64978	0.012343645	1.7019329	0.021774288	390000	3023.7246463298798
846.7124	252.62198	1099.3344	594.0904	1096.1364	9.490156	1116.4059	1082.3708	767.5	1000.0	1080.4618	7.671794	1112.9103	1033.9033	146279.34	0.003200924	1.7098035	0.026850745	392000	3043.1234147548676
1109.9302	3.5546875	1113.4849	1106.3755	1110.8762	11.240784	1134.4004	1088.0161	1000.0	1000.0	871.66284	14.160077	912.44617	803.74475	2076.3455	0.0014145069	1.6716796	0.016838832	394000	3060.781619787216
1125.3682	5.470581	1130.8387	1119.8976	1112.5195	7.6543837	1129.0256	1100.0502	1000.0	1000.0	977.526	10.274092	1015.6921	930.9512	824.95593	0.0100327665	1.7087779	0.025308311	396000	3080.1586899757385
1102.0146	10.721008	1112.7357	1091.2937	1104.8688	9.189276	1117.8468	1087.6237	1000.0	1000.0	1046.7782	9.335182	1095.9503	1007.0726	221.6491	0.005720525	1.7079226	0.0219934	398000	3099.6923401355743
1096.6259	7.9310303	1104.5569	1088.6948	1094.5397	11.94432	1110.3851	1070.9994	1000.0	1000.0	1086.2958	9.491272	1129.8296	1034.6838	152.64636	0.007749148	1.7586333	0.029988514	400000	3118.218960046768
1093.2397	2.71167	1095.9514	1090.5281	1092.949	9.671368	1117.4722	1081.7925	1000.0	1000.0	1104.7042	8.058846	1132.745	1070.8754	127.30637	0.014856188	1.7579443	0.038823374	402000	3137.935119152069
1109.7334	9.359863	1119.0933	1100.3735	1099.9258	8.287283	1111.8992	1084.0975	1000.0	1000.0	1116.5887	8.437747	1147.5853	1083.8718	93.46356	0.028968263	1.8476728	0.07053711	404000	3157.2803103923798
1099.2358	1.6870117	1100.9229	1097.5488	1109.3319	11.788298	1125.6891	1085.9132	1000.0	1000.0	1124.3245	8.673467	1159.5912	1084.0673	97.85971	0.04004942	1.7792268	0.09445406	406000	3177.298089027405
783.9175	329.65137	1113.5688	454.2661	1028.2571	141.02818	1132.939	688.7947	709.0	924.4	1126.8643	11.008963	1190.977	1021.9123	146619.83	0.029138852	1.7836853	0.07491491	408000	3196.2728402614594
304.9382	215.89952	789.8198	102.22842	295.91248	146.75732	564.803	100.03116	276.85715	265.3	928.9154	57.004196	1064.8507	487.3054	74085.13	0.0152964955	1.7470556	0.035396103	410000	3205.2883825302124
256.43237	60.105343	368.07596	168.21655	357.11478	206.55336	667.7468	105.804344	234.0	321.4	220.41292	47.291225	334.5854	54.475487	35435.55	0.021160183	1.7426804	0.018891716	412000	3216.2786948680878
272.66425	176.09491	664.27783	85.155594	231.30237	137.34541	568.0415	119.546745	248.0	211.0	237.35866	40.19385	320.5894	45.626255	15100.831	0.009488348	1.7313485	0.046219885	414000	3225.6031630039215
292.79785	183.35883	672.6631	102.43243	451.64575	295.73337	906.5236	103.1292	263.14285	406.8	170.4829	41.508297	266.76288	10.77712	14567.07	0.009851608	1.7377065	0.021852814	416000	3236.5432980060577
525.03644	310.28833	914.6159	155.34912	690.8088	394.01874	1135.0282	106.58831	471.66666	619.6	195.5354	35.25493	281.26675	-5.645898	33568.03	0.011473524	1.7264746	0.023680272	418000	3250.526636123657
674.74475	23.834381	698.57916	650.9104	948.9549	268.0709	1133.104	362.5442	606.0	848.8	333.64633	46.052082	404.03033	-62.213444	42353.312	0.02353658	1.8332372	0.106926635	420000	3264.894166946411
1120.3999	8.06604	1128.466	1112.3339	1110.2513	10.5575	1129.7764	1091.1741	1000.0	1000.0	409.38007	17.896	465.3337	281.19437	23641.762	0.05596219	1.8317331	0.15369365	422000	3282.3862302303314
1104.9893	9.292786	1114.2821	1095.6965	1118.95	11.308921	1139.0103	1097.9048	1000.0	1000.0	693.35596	12.397786	758.22253	653.00757	7163.2812	0.07324417	1.8930068	0.16998236	424000	3299.2417752742767
1142.9438	0.90179443	1143.8456	1142.042	1136.7599	10.412588	1159.5325	1121.4811	1000.0	1000.0	848.70935	14.574477	952.4981	783.9708	3664.5532	0.10179074	1.8620315	0.15060404	426000	3315.629047393799
1164.376	5.314392	1169.6904	1159.0616	1173.5311	9.740568	1191.291	1160.3274	1000.0	1000.0	970.57983	12.734822	1063.7018	936.0056	1503.5282	0.111355156	2.0032303	0.2971984	428000	3331.5891427993774
1195.251	11.650085	1206.901	1183.6008	1192.6326	17.493467	1214.9996	1157.9833	1000.0	1000.0	1059.3867	14.609695	1158.5171	1009.34814	843.371	0.038224656	1.7855803	0.09562773	430000	3348.896996498108
1170.4066	18.389893	1188.7965	1152.0167	1178.9082	13.99912	1209.6693	1154.6663	1000.0	1000.0	1132.932	12.31527	1182.2322	1083.3326	364.86606	0.05717603	1.8538669	0.09496974	432000	3366.8113191127777
1153.6886	1.0123291	1154.7009	1152.6763	1152.8005	32.149662	1201.0986	1071.4415	1000.0	996.6	1169.3268	10.442798	1241.5515	1132.166	120.24321	0.07052075	2.2221842	0.53213924	434000	3384.7917580604553
1181.0107	78.09772	1259.1084	1102.913	1061.2029	276.3293	1229.3888	397.18674	1000.0	891.9	1166.5735	16.734694	1233.5665	1106.9095	1327.3871	0.097733185	2.3180537	0.57695246	436000	3400.855770587921
1056.0391	161.534	1217.5731	894.5051	1092.9854	203.59383	1247.8748	510.93774	855.5	927.4	1191.7218	22.426096	1268.5664	1096.6089	168863.23	0.03192025	2.0126588	0.3441854	438000	3416.490993499756
1161.4032	42.041138	1203.4443	1119.362	1117.8673	108.49291	1212.658	837.2463	981.0	915.7	920.3298	105.84315	1086.2356	388.5009	84461.36	0.051219262	1.9276673	0.20771018	440000	3432.453980922699
1073.6078	68.299805	1141.9076	1005.308	984.4694	132.62157	1154.2872	763.8092	870.5	820.6	754.42487	241.88086	1057.0929	-190.52614	27356.188	0.043983966	1.8515098	0.11948546	442000	3447.6464471817017
1101.9326	25.6156	1127.5482	1076.317	1101.7073	55.787895	1162.7856	957.19543	1000.0	951.0	513.8014	128.51689	846.8389	95.93475	17690.172	0.026232619	1.7837443	0.07949919	444000	3463.432364463806
1070.9481	39.135498	1110.0836	1031.8126	1092.0198	18.089779	1121.0084	1073.9629	925.5	995.2	911.46326	114.412544	1125.0718	258.6849	95176.8	0.016331013	1.7661543	0.040849984	446000	3478.1386444568634
1098.416	29.408997	1127.8251	1069.0071	1004.618	111.7995	1104.8329	755.73663	1000.0	887.1	821.2835	110.06574	1015.3848	132.42256	10156.748	0.003267478	1.7671164	0.024366666	448000	3493.175849199295
1061.2214	1.9519043	1063.1733	1059.2695	1057.0302	51.731678	1085.9506	904.2527	1000.0	974.8	1054.8701	39.861115	1170.6635	968.2937	1923.3047	0.01529017	1.7106636	0.02528852	450000	3509.5358114242554
1063.533	6.7592773	1070.2922	1056.7737	1063.5247	6.118457	1072.6085	1049.9447	1000.0	1000.0	1097.6064	28.769474	1217.2766	1019.8749	1287.7279	0.004910942	1.759719	0.020810707	452000	3525.1566727161407
1053.7307	1.3303833	1055.061	1052.4003	1054.7823	6.5187507	1063.2284	1040.4203	1000.0	1000.0	1119.1173	16.250628	1181.7034	1073.5208	690.1055	0.0079361545	1.7409866	0.02317511	454000	3542.2122242450714
1046.5363	0.5661621	1047.1024	1045.9701	1041.43	21.714312	1055.5413	977.189	1000.0	984.1	1104.6763	13.11317	1146.5032	1049.2933	416.2469	-0.0042697093	1.7346221	0.01108478	456000	3561.138759613037
1045.3225	3.2267456	1048.5492	1042.0957	1043.9309	3.2651277	1048.5979	1037.7367	1000.0	1000.0	1086.5813	12.720084	1142.9321	1035.032	264.97797	-0.01080206	1.655025	0.011149814	458000	3578.4048459529877
1037.3173	1.4599609	1038.7772	1035.8573	1038.4753	5.9475822	1047.4841	1026.4347	1000.0	1000.0	1071.0579	9.198174	1109.3231	1037.5118	167.2631	-0.004513289	1.7085478	0.013567315	460000	3595.544516801834
1046.5118	3.6362305	1050.1481	1042.8756	1041.4763	4.4450855	1053.3453	1037.102	1000.0	1000.0	1046.2002	10.625554	1098.6476	1005.64374	134.16151	-0.0031911859	1.7627224	0.012827811	462000	3613.293151140213
1035.5186	0.7052002	1036.2238	1034.8134	1039.3883	4.8309703	1048.3314	1033.8871	1000.0	1000.0	1046.4998	8.4393015	1080.492	1023.19916	106.27891	-0.007301893	1.7386839	0.009799413	464000	3630.8334288597107
1036.6589	8.25708	1044.916	1028.4019	1042.5577	5.1307344	1051.872	1033.0249	1000.0	1000.0	1035.4381	10.782218	1115.4166	1000.55	152.3464	-0.004556112	1.693907	0.010418508	466000	3646.3192274570465
1052.1418	6.465576	1058.6074	1045.6763	1047.6349	3.7754915	1051.6184	1039.7251	1000.0	1000.0	1030.976	11.425409	1090.4824	983.79004	115.74424	-0.030708121	1.7558829	0.011546233	468000	3662.559832572937
1047.1323	4.4317017	1051.5641	1042.7007	1046.7313	5.4222765	1056.0491	1042.2151	1000.0	1000.0	1039.4858	13.134753	1092.4224	995.6377	138.96587	-0.010335505	1.679952	0.007625667	470000	3679.680593252182
1053.9092	6.900696	1060.8098	1047.0084	1048.0411	3.9498208	1055.1508	1042.2855	1000.0	1000.0	1044.9622	10.479384	1092.9404	999.74243	140.59006	-0.0030237946	1.7139963	0.0123083815	472000	3696.235023021698
1037.7146	4.322937	1042.0375	1033.3916	1045.2377	6.354681	1057.2831	1038.8528	1000.0	1000.0	1053.6349	8.567594	1090.0845	1027.1892	123.15547	-0.007475539	1.6730981	0.009265349	474000	3713.0799293518066
1044.2898	1.666687	1045.9564	1042.623	1042.5758	7.0893874	1052.8378	1027.3031	1000.0	1000.0	1041.8784	9.723582	1085.1643	1000.25397	83.667725	-0.008697435	1.6959416	0.010237468	476000	3727.1767456531525
1040.9138	10.1814575	1051.0952	1030.7323	1045.9415	4.208766	1051.494	1038.5664	1000.0	1000.0	1042.3043	10.851411	1097.3456	1001.9525	140.3628	-0.007813116	1.6615229	0.009941292	478000	3741.397913455963
1041.2142	4.4190674	1045.6333	1036.7952	1048.1127	5.213307	1058.9052	1041.8926	1000.0	1000.0	1044.7455	8.223443	1089.6819	1023.9272	77.02029	-0.0030873106	1.6945	0.018840529	480000	3758.1320519447327
1092.2119	28.590515	1120.8025	1063.6215	1050.0117	4.879136	1059.9012	1042.8347	1000.0	1000.0	1029.5706	40.4619	1085.32	653.64886	1254.5652	-0.0018325892	1.69353	0.011511746	482000	3772.050353527069
1041.5157	4.189575	1045.7053	1037.3262	1051.2717	7.5439057	1066.9642	1043.4113	1000.0	1000.0	1072.857	12.910825	1111.8918	1034.7192	175.30911	-0.02063381	1.6791428	0.010067331	484000	3789.5542221069336
1050.9663	3.927124	1054.8934	1047.0392	1049.9285	8.955904	1070.1855	1037.7097	1000.0	991.1	1050.8492	8.43074	1091.7375	1014.8253	83.35051	-0.021917153	1.6481117	0.010829265	486000	3806.3269538879395
1049.6111	2.1704712	1051.7815	1047.4406	1054.0018	13.239783	1086.5109	1035.428	1000.0	1000.0	1050.8145	7.73178	1097.2202	1028.2617	73.18226	-0.0026650182	1.6418118	0.015459713	488000	3821.63707780838
1047.6731	2.3652954	1050.0385	1045.3079	1052.0173	9.449629	1075.1997	1039.273	1000.0	1000.0	1047.8678	8.026451	1095.2461	1022.19995	75.43225	-0.0115738325	1.6670419	0.009445151	490000	3837.8709197044373
1045.3643	4.842285	1050.2065	1040.522	1047.4915	4.731047	1057.2131	1040.5653	1000.0	1000.0	1048.33	7.3238583	1079.0809	1019.6538	66.695045	-0.005075235	1.6799905	0.011001574	492000	3854.038016796112
