AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LossQ1	LossQ2	AverageLossAC	StdLossAC	MaxLossAC	MinLossAC	AverageC	StdC	MaxC	MinC	AverageLogP	StdLogP	MaxLogP	MinLogP	StepsPerSecond	Time
221.11641	211.13684	528.8086	-4.635938	306.7049	285.29947	847.6485	-12.57045	464.2	557.0	36000	142.49068	142.48997	3.1248853	3.0066736	9.09158e-11	4.6192952e-11	2.7642327e-10	7.567185e-12	862.7059	331.96567	3402.6868	407.9762	9706.516	154697.62	109.27678	14.5848255	672.9282	618.7257056236267
579.8739	129.12093	708.9948	450.75296	451.4969	223.4341	623.8237	21.157845	1000.0	817.2	38000	134.71107	134.71075	2.6646533	2.817681	8.8676656e-11	4.6305015e-11	2.740744e-10	7.4593925e-12	735.33453	296.5565	3339.9312	345.31415	9824.518	156578.3	113.87865	16.025263	662.99146	666.2785041332245
752.421	62.036194	814.4572	690.3848	550.70935	229.75948	748.1573	49.75708	1000.0	831.1	40000	127.98688	127.98697	2.3619902	2.2964091	8.8587276e-11	4.6465894e-11	2.689328e-10	8.567766e-12	622.25867	261.82706	2329.9358	271.13666	9947.131	158532.45	105.99872	17.67129	757.195	708.7908601760864
515.7259	298.81323	814.5391	216.91266	797.74304	194.86278	899.8815	250.31218	628.0	934.5	42000	122.08141	122.080574	1.9519511	2.012801	8.8397484e-11	4.527352e-11	2.4010774e-10	8.005598e-12	512.515	196.14041	1938.9338	248.92828	10140.699	161617.45	99.69031	17.263458	555.7544	751.7621927261353
648.6918	79.0813	727.7731	569.6105	698.6039	265.86707	956.8799	120.07994	1000.0	853.7	44000	117.0305	117.030846	1.8042644	1.7274097	9.042832e-11	4.4281728e-11	2.5243235e-10	7.505544e-12	432.0883	158.72461	1628.9138	201.52051	10319.454	164466.23	100.0309	18.879583	771.4053	799.58722448349
773.06464	48.638245	821.7029	724.4264	716.2323	228.67378	870.4089	51.875298	1000.0	910.6	46000	112.61401	112.61369	1.5660745	1.6307417	8.664412e-11	4.387168e-11	2.5131724e-10	7.2155545e-12	393.94818	152.10051	1619.9594	187.08879	10473.335	166918.83	109.86634	18.964756	653.5347	845.6308693885803
666.19104	39.55771	705.7487	626.6333	718.1244	299.68195	930.28864	15.173225	1000.0	905.5	48000	108.914825	108.9155	1.4290271	1.3619697	8.738319e-11	4.4166747e-11	2.4117114e-10	6.0027825e-12	344.756	131.47586	1827.1442	172.73186	10658.709	169873.16	109.63604	18.848194	590.42474	891.1395761966705
624.33496	187.06612	811.40106	437.26883	856.6841	45.88542	935.96844	751.7686	1000.0	1000.0	50000	105.82418	105.823135	1.3878284	1.3778213	8.659316e-11	4.3589254e-11	2.5317012e-10	6.1313164e-12	311.44733	122.22467	1285.469	150.22437	10833.962	172666.47	115.86359	22.802643	613.5119	938.5627706050873
583.11365	48.121185	631.23486	534.9925	692.9339	245.34952	873.5148	35.30581	1000.0	904.1	52000	102.93355	102.93354	1.1895753	1.2663519	8.968074e-11	4.373559e-11	2.3922075e-10	9.332373e-12	272.6782	101.90025	1032.5028	136.24132	11034.312	175859.42	113.08479	22.953312	605.9895	987.8573799133301
658.7077	314.31705	897.46594	214.61536	646.8995	282.64478	899.7313	117.14221	760.3333	915.2	54000	100.61259	100.61306	1.2192879	1.192932	8.4818076e-11	4.2736616e-11	2.4659702e-10	6.9434853e-12	253.39497	98.58221	1158.126	118.07082	11233.482	179033.75	117.70216	20.054989	722.4715	1034.1062636375427
855.5471	18.975983	874.5231	836.5711	414.10736	286.14767	771.36505	47.682167	1000.0	645.1	56000	98.766235	98.765816	1.0648943	1.1611214	8.568308e-11	4.2665236e-11	2.3869678e-10	8.966297e-12	226.21994	86.26606	762.41296	109.8455	11416.57	181951.8	117.15307	22.157703	745.973	1073.7340741157532
679.57874	61.58612	741.16486	617.9926	356.9053	264.2228	657.15814	5.5484743	1000.0	585.0	58000	97.375305	97.375755	1.1102053	1.0378034	8.503725e-11	4.2521625e-11	2.5290364e-10	9.221543e-12	210.35022	80.56778	757.55255	94.96513	11578.146	184527.03	113.10185	23.534168	590.2423	1111.8384203910828
383.7601	257.7099	623.8607	26.253761	495.2044	302.64267	810.9545	14.427829	678.0	722.0	60000	96.06547	96.06532	1.0665047	1.1181395	8.4183265e-11	4.208825e-11	2.2453302e-10	7.557706e-12	199.16591	79.94205	896.48584	94.96513	11715.494	186716.08	107.767876	24.058758	915.929	1153.5172033309937
388.48868	332.24615	741.2856	48.077972	402.0423	369.54132	828.91266	5.4767056	559.25	524.7	62000	94.80907	94.80914	1.0083834	1.02469	8.4790876e-11	4.100264e-11	2.328034e-10	4.7925613e-12	183.86333	71.134895	934.47186	90.47859	11825.763	188473.36	115.95247	24.976206	692.0353	1188.618102312088
276.5084	301.86728	676.0386	20.439743	592.9436	213.03687	898.012	149.90306	432.8	916.9	64000	93.654945	93.65496	1.1198616	1.117497	8.3282645e-11	4.09065e-11	2.3829205e-10	5.530782e-12	174.63908	68.172615	941.94946	84.04788	11931.109	190152.23	116.44725	23.149391	547.8947	1233.4061992168427
678.04736	10.292603	688.33997	667.75476	531.5521	237.37831	876.425	53.04823	1000.0	824.0	66000	92.48768	92.48794	1.0713608	1.0628266	8.207789e-11	3.970398e-11	2.0727327e-10	8.243901e-12	165.04988	61.932285	540.5535	81.43073	12022.044	191601.11	114.129486	24.310547	793.9704	1279.1328918933868
834.4376	43.518097	877.9557	790.9195	757.901	253.96986	899.8624	12.917185	1000.0	901.5	68000	91.64682	91.64698	0.96148854	0.9193772	8.383544e-11	3.9413427e-11	2.6376806e-10	6.7212256e-12	154.47481	55.524796	699.751	70.73781	12090.013	192684.61	111.3651	27.479507	664.531	1328.8533465862274
766.9149	24.97873	791.8937	741.9362	763.26294	68.276184	880.1841	605.6078	1000.0	1000.0	70000	91.031296	91.03095	0.8612784	0.92165303	8.343748e-11	3.940399e-11	2.3022206e-10	5.410134e-12	146.77025	57.89964	705.28436	73.42973	12215.444	194683.25	111.591225	27.946228	833.48804	1376.9699981212616
498.59174	275.62146	774.2132	222.97029	580.1524	376.52148	947.17163	42.83312	605.0	663.3	72000	90.43819	90.43813	0.90777296	0.8519491	8.307586e-11	3.997916e-11	2.3525099e-10	9.013217e-12	136.97812	48.07158	468.99316	66.7747	12337.852	196634.11	111.57883	27.781801	798.89294	1415.8286890983582
827.83105	43.995575	871.8266	783.83545	465.71515	403.07913	958.51355	21.006943	1000.0	534.9	74000	90.01014	90.01011	0.81468177	0.8436377	8.210288e-11	3.923559e-11	2.5347183e-10	5.931391e-12	129.41335	47.438366	514.9802	66.69992	12441.266	198282.55	121.31918	29.055744	572.335	1453.0220630168915
767.75397	46.4234	814.17737	721.33057	767.12366	253.13481	944.2156	30.520784	1000.0	904.3	76000	89.5951	89.594795	0.81972563	0.80507606	7.849962e-11	3.6934514e-11	2.5816524e-10	5.2737086e-12	125.31756	46.510727	583.0261	59.0728	12526.437	199639.47	132.50165	29.18533	544.87225	1497.3748800754547
321.43655	319.6706	879.2552	21.2994	832.84045	229.5895	1051.5762	172.6239	357.5	919.3	78000	89.27489	89.27517	0.9597642	0.980351	8.027416e-11	3.9320536e-11	2.183301e-10	8.474334e-12	116.71481	42.749317	412.98618	57.12863	12631.604	201316.27	133.72629	29.15523	780.2729	1546.294947385788
528.1078	383.95255	912.0603	144.15524	948.6987	35.468105	1030.5813	923.4974	578.0	1000.0	80000	88.83075	88.83051	0.96272606	0.9882321	7.8337434e-11	3.959492e-11	2.1969596e-10	5.9684397e-12	115.77275	49.078957	547.6572	56.6052	12682.191	202121.95	126.80295	26.712967	808.7916	1597.7942824363708
772.3204	182.32431	1008.8533	565.1586	790.4043	132.17883	972.83154	573.335	847.0	1000.0	82000	88.510315	88.51011	0.88705957	0.89430225	7.873682e-11	3.8702118e-11	2.1474877e-10	6.98606e-12	110.093956	42.520412	555.09735	53.68895	12744.016	203107.17	123.89232	30.19603	658.21594	1645.4042327404022
517.4036	267.1768	740.2593	141.72838	611.0298	307.7729	920.64966	33.06472	707.3333	806.7	84000	88.33267	88.332886	0.79383254	0.8575104	7.824132e-11	3.912516e-11	2.4817742e-10	4.567727e-12	105.15131	42.59769	591.6253	47.63212	12832.241	204514.3	140.09119	30.026825	712.665	1687.8290584087372
714.21265	110.88611	825.09875	603.32654	485.5035	326.2749	911.67487	72.10221	1000.0	647.3	86000	88.02229	88.022194	0.8179176	0.82699424	7.788648e-11	3.788049e-11	2.205847e-10	6.9739466e-12	100.028046	38.243473	417.8092	47.93122	12915.594	205842.48	134.78853	31.08086	606.82666	1726.7952995300293
479.6654	262.528	822.0287	184.09738	352.06137	336.8918	883.6383	6.1587534	565.6667	569.2	88000	87.948006	87.94818	0.8180917	0.80245	7.6854065e-11	3.749357e-11	2.1404886e-10	5.259768e-12	97.94819	37.977486	481.63025	46.88436	12974.4375	206779.8	136.61029	30.342722	540.9429	1761.824410200119
511.11136	310.27188	752.75604	73.1	626.214	320.86746	886.603	9.230527	693.3333	806.3	90000	87.755516	87.755424	0.83329004	0.8509009	7.801186e-11	3.702894e-11	2.1369018e-10	6.409431e-12	93.038475	35.752693	395.41388	46.58526	13062.686	208185.86	123.79403	31.017025	557.041	1800.9189822673798
522.9317	20.086502	543.0182	502.84518	421.0959	345.1841	955.55096	38.132374	1000.0	483.5	92000	87.75582	87.756	0.76664454	0.78940845	7.858716e-11	3.732611e-11	2.4115204e-10	7.048503e-12	88.22943	32.189762	371.78476	41.051857	13166.923	209848.34	137.35649	30.155579	693.47925	1837.43212556839
337.77057	302.488	705.2975	29.568333	776.1924	201.48372	937.67816	355.68634	375.25	840.6	94000	87.97024	87.97041	0.86359614	0.8693728	7.726698e-11	3.632189e-11	1.9215585e-10	6.672816e-12	86.37731	31.793358	331.48065	43.369904	13260.219	211334.16	124.47113	27.865791	880.14496	1880.7499587535858
713.4421	210.8183	951.58936	439.02707	560.9295	307.92004	874.04767	36.266975	815.0	685.0	96000	87.98637	87.98603	0.8680548	0.9050559	7.386794e-11	3.6068485e-11	2.1087905e-10	7.755982e-12	87.3777	33.225616	416.12674	39.705894	13320.498	212294.92	138.67177	28.901602	645.9802	1922.2083480358124
875.6571	31.786224	907.44336	843.8709	686.29504	315.86804	968.96814	73.301056	1000.0	812.4	98000	88.08334	88.08316	0.813122	0.8101534	7.520905e-11	3.6333134e-11	2.0965259e-10	4.7551355e-12	83.029305	32.069485	427.0814	40.902306	13407.615	213683.33	132.52744	30.568745	750.28613	1968.8478994369507
673.8777	329.70816	964.8691	212.85983	573.73145	430.13562	1188.5658	39.93586	722.0	579.4	100000	88.165405	88.165436	0.8064574	0.7996319	7.3709754e-11	3.5207257e-11	1.9909577e-10	5.610612e-12	81.20711	30.658373	361.09183	40.97708	13476.732	214785.97	131.81296	30.487041	652.362	2010.4715633392334
497.76965	463.08878	1014.60986	20.21448	594.0268	372.53348	980.5739	52.659847	513.25	587.9	102000	88.43654	88.436615	0.8048014	0.8317599	7.35708e-11	3.4670402e-11	2.2473638e-10	6.8716205e-12	79.4887	29.830563	367.7469	37.01397	13577.15	216385.31	149.98509	31.412056	698.1805	2052.528993844986
336.03552	243.50949	642.0929	46.78353	491.91113	420.3702	1033.1661	4.0417767	364.8	497.8	104000	88.674164	88.67439	0.9278948	0.9046816	7.1829175e-11	3.4527582e-11	2.2259201e-10	3.3925202e-12	79.7783	32.08961	521.03705	35.96711	13623.614	217126.62	136.85846	32.70716	615.47815	2092.7855339050293
476.00342	444.21887	1081.2526	73.3828	659.28455	304.35358	927.24255	63.793507	458.2	753.8	106000	88.932274	88.93181	1.0091016	1.0000184	6.976052e-11	3.4419433e-11	1.9297039e-10	5.411752e-12	79.238846	30.494898	344.8655	37.088745	13656.83	217656.19	160.64319	32.024612	721.69214	2138.657722234726
685.00323	457.53812	1105.8356	48.926636	782.09125	484.1922	1339.3041	55.822327	684.6667	628.9	108000	89.39573	89.39571	0.98031753	0.9821254	7.104946e-11	3.5199475e-11	2.385649e-10	5.1912203e-12	78.68492	31.64296	346.51056	33.050858	13723.216	218713.92	144.41089	31.433603	671.2046	2181.7131526470184
919.88153	57.04712	976.92865	862.8344	595.44257	407.04648	1172.5808	34.711327	1000.0	585.9	110000	89.68381	89.68381	0.905452	0.9294592	7.0459805e-11	3.5800942e-11	2.1305217e-10	6.874115e-12	77.74523	31.189428	341.35104	32.901306	13835.462	220502.44	139.3372	32.404522	730.74	2223.633067846298
851.04333	78.98547	930.0288	772.05786	674.27673	406.26166	1223.4624	78.2892	1000.0	699.7	112000	89.86406	89.863754	0.82913584	0.8538283	6.792412e-11	3.4810065e-11	2.1681416e-10	5.9188028e-12	78.93127	32.291252	367.7469	35.742783	13895.352	221457.34	146.97337	31.317083	753.5506	2268.2860989570618
512.9229	321.2455	822.0899	70.05158	649.82855	269.89255	1038.4547	261.436	555.3333	598.9	114000	90.143875	90.14409	0.9093787	0.8659849	6.707167e-11	3.50226e-11	2.1358101e-10	5.944023e-12	77.28722	33.39553	396.5729	33.948166	13986.68	222912.75	139.72485	35.404873	678.8261	2310.8671073913574
879.92554	120.9277	1049.9885	779.2671	627.11633	345.49643	1045.9861	59.320732	766.3333	614.2	116000	90.735565	90.73496	0.87210596	0.91098124	6.861991e-11	3.46876e-11	2.1312166e-10	6.2894425e-12	72.505295	30.579485	356.53052	32.97608	14096.05	224655.81	150.46367	33.335716	752.15936	2354.400738954544
658.08765	412.28058	1010.7847	79.661385	558.2339	467.08896	1345.5419	12.745385	694.6667	495.6	118000	91.26212	91.26206	0.8841787	0.8861975	6.6653696e-11	3.3604185e-11	2.0570028e-10	5.479613e-12	71.661674	29.645836	356.08185	33.050858	14166.083	225772.03	146.27017	34.52858	710.88336	2394.702539205551
1034.8363	120.298004	1155.1343	914.53827	449.66925	390.62787	1253.0864	18.819775	1000.0	421.5	120000	91.71294	91.7132	0.9457877	0.93572927	6.640308e-11	3.4438227e-11	2.3080673e-10	5.1430253e-12	70.56644	30.012463	325.04996	30.658035	14268.311	227401.22	154.97198	32.60723	723.6545	2433.1579546928406
578.0841	322.14774	900.2318	255.93634	863.7917	419.46494	1398.5281	144.27252	589.0	715.5	122000	92.275444	92.27538	0.88360447	0.89238083	6.679836e-11	3.4455952e-11	1.9927811e-10	6.111492e-12	69.34382	28.726303	294.7658	32.003998	14319.696	228220.3	142.1413	33.935513	636.3238	2478.057436943054
614.2142	363.92987	907.3394	101.28341	725.31213	480.02127	1568.1194	62.820766	691.3333	647.8	124000	92.905754	92.905716	0.907207	0.9345564	6.5680725e-11	3.3600865e-11	1.7373088e-10	3.8575757e-12	69.374115	28.395575	333.7987	33.275185	14330.371	228390.31	135.76904	33.494823	801.495	2521.7211344242096
571.3095	517.8495	1398.525	66.80299	765.36975	330.12878	1227.7426	224.40486	477.2	683.0	126000	93.645294	93.64561	0.95348805	0.9404417	6.6270586e-11	3.329981e-11	2.1513313e-10	4.0041373e-12	68.38642	27.914171	364.15765	29.835503	14356.727	228810.4	134.8712	33.045006	677.18	2566.079833984375
583.5509	254.79535	788.2351	224.38339	648.9546	409.7128	1188.051	36.477966	566.6667	592.6	128000	94.36428	94.36416	1.0974177	1.0890615	6.653231e-11	3.349492e-11	1.9005382e-10	4.416666e-12	67.67526	28.38183	349.12772	31.854446	14423.421	229873.3	176.48584	34.43213	704.9913	2607.9657611846924
707.8303	523.47314	1482.8334	45.702152	1077.4633	404.06985	1536.8738	271.8528	550.0	816.5	130000	95.11337	95.11347	1.0926254	1.0811834	6.31386e-11	3.2655427e-11	1.9377622e-10	4.7939842e-12	68.83438	28.831734	392.04898	30.658035	14471.629	230641.6	168.63608	33.02382	821.5439	2653.3014631271362
955.9287	657.7799	1563.8986	42.197067	956.1776	612.88885	1901.3107	197.72935	615.0	585.4	132000	96.04576	96.04585	1.2261384	1.1548553	5.987799e-11	3.2893976e-11	1.9795707e-10	6.1058853e-12	71.644394	31.25758	337.7618	29.386848	14468.781	230596.38	146.87666	34.30204	724.19965	2691.7622363567352
1110.081	708.748	1818.8291	401.33307	1468.7041	398.76126	1858.246	884.87854	609.0	1000.0	134000	96.97469	96.97441	1.2156174	1.1714019	6.1838694e-11	3.3026255e-11	1.8650825e-10	3.2488415e-12	69.34388	30.893665	448.8037	30.134605	14545.652	231821.39	184.49556	35.486134	654.3979	2738.6513431072235
1366.1722	379.97086	1746.1431	986.20135	1237.3564	624.4424	1930.938	64.62899	1000.0	821.8	136000	98.043144	98.043144	1.2168384	1.188905	6.1579936e-11	3.1868185e-11	2.135833e-10	3.580929e-12	68.58193	28.36735	382.55246	26.844475	14595.312	232612.84	186.37576	35.2557	612.30927	2785.8856835365295
1192.306	263.68192	1455.9879	928.6241	847.0668	345.92444	1399.0775	119.38769	1000.0	714.1	138000	99.18817	99.18808	1.1680996	1.1401848	6.234964e-11	3.2133147e-11	1.9405996e-10	3.9412857e-12	67.27702	26.600248	351.74487	29.611176	14604.582	232760.62	169.05069	35.222527	761.8201	2831.7238812446594
880.2171	589.60364	1576.4167	134.71536	1247.0253	444.87225	1826.2247	312.36603	695.6667	870.3	140000	100.47115	100.470894	1.23972	1.2177768	6.183822e-11	3.1371874e-11	1.76834e-10	4.4617747e-12	68.806595	29.567822	360.2693	31.405792	14653.829	233545.4	152.69342	34.614815	736.8424	2879.825875520706
1132.8296	489.60986	1729.642	530.3872	1281.0077	665.13214	2096.6543	33.565475	775.6667	745.2	142000	101.88523	101.88577	1.2401489	1.1958979	6.441661e-11	3.3363437e-11	2.1616997e-10	4.7950172e-12	67.692406	28.336073	355.3341	28.190437	14705.998	234376.9	169.11185	37.08437	846.14435	2924.313844680786
1337.1844	777.0405	1952.9214	241.06534	654.9753	436.96246	1224.9095	50.691082	713.6667	576.9	144000	103.46828	103.467896	1.2726994	1.2473816	6.399636e-11	3.2593567e-11	1.956392e-10	5.7882167e-12	67.91828	27.703455	316.00208	29.5364	14765.649	235327.38	173.77737	31.552795	686.4028	2966.454338312149
1274.9541	389.34204	1664.2961	885.61206	1022.0831	685.02277	1942.6781	89.80024	991.5	589.3	146000	104.86786	104.868126	1.3229651	1.3297375	6.307683e-11	3.217522e-11	2.2856103e-10	4.002856e-12	68.022804	29.148409	321.90936	26.7697	14807.958	236001.78	159.74591	31.39159	819.2416	3008.332684993744
1406.0148	599.2549	2005.2697	806.7599	943.3709	456.87408	1898.45	360.692	1000.0	688.9	148000	106.30859	106.30839	1.3716424	1.3854504	6.2868245e-11	3.2631158e-11	1.8055596e-10	6.166058e-12	68.31005	27.02783	276.5205	29.910278	14861.684	236858.05	172.61719	32.265125	829.6102	3052.5478327274323
1412.652	75.09009	1487.7421	1337.5619	784.0175	484.3059	1639.6898	124.35045	1000.0	732.1	150000	107.56969	107.56986	1.4137605	1.4042506	6.1662404e-11	3.1788027e-11	1.9802626e-10	7.1560674e-12	69.09778	26.906414	242.64713	31.10669	14957.538	238385.83	178.85103	35.46048	672.8706	3098.178733587265
1368.4084	82.56378	1450.9722	1285.8446	888.63214	332.44638	1507.1561	399.798	1000.0	780.4	152000	108.9589	108.958885	1.3627479	1.3893301	6.274989e-11	3.0625783e-11	1.8406973e-10	5.7546108e-12	68.05697	24.767244	236.06686	31.854446	14921.777	237815.84	169.81047	35.44899	728.3335	3144.9862625598907
1110.9015	698.8745	2030.0802	336.7152	928.78076	632.294	1879.0466	5.697147	726.6667	624.7	154000	110.128876	110.129326	1.4793979	1.4648824	6.27821e-11	3.2698226e-11	1.9167316e-10	4.2197305e-12	68.995155	28.491676	324.22742	28.414764	14989.118	238888.95	183.76009	36.837856	728.9021	3187.7836079597473
962.5845	244.80972	1207.3942	717.7747	1197.069	394.75696	1973.505	477.35287	1000.0	879.9	156000	111.43288	111.432724	1.4728335	1.455315	6.302013e-11	3.157508e-11	1.8750779e-10	3.734483e-12	66.83158	25.308388	318.84357	31.405792	15058.762	239999.14	180.61708	36.441032	662.3991	3235.7963948249817
1496.9435	263.17908	1760.1226	1233.7644	973.7865	337.00394	1292.5591	81.31699	939.5	855.8	158000	112.83092	112.83083	1.5538938	1.576094	6.144577e-11	3.0812113e-11	1.743558e-10	5.463176e-12	68.68175	27.808493	281.8296	31.25624	15111.236	240835.4	175.46143	32.422634	848.175	3279.162841796875
1247.7388	520.58453	1972.2228	772.11847	1332.2726	358.28806	2126.0452	890.20105	630.0	953.0	160000	114.28427	114.28442	1.605447	1.6245667	6.235974e-11	3.2293928e-11	2.3344673e-10	5.2788078e-12	67.98691	27.878128	289.08282	26.171494	15086.188	240436.27	209.5839	35.64552	658.23413	3323.6389906406403
811.2044	506.13757	1329.1132	100.624245	1312.0872	451.37897	1955.0913	344.881	586.5	765.6	162000	115.63222	115.6323	1.6364125	1.6431572	6.139643e-11	3.1010403e-11	1.898548e-10	6.284968e-12	67.77852	27.74676	346.66013	31.704895	15090.456	240504.11	182.15613	37.609665	833.3918	3361.8934321403503
795.2899	135.52866	930.81854	659.7612	1468.905	701.3151	2188.7148	90.62331	674.0	805.7	164000	116.87188	116.871864	1.6730648	1.6701872	6.138997e-11	3.197965e-11	1.7298853e-10	5.750212e-12	69.032394	28.293924	291.40088	31.10669	15096.269	240596.94	179.51523	36.487633	613.4273	3402.5991508960724
1553.145	527.85815	2081.0032	1025.2869	1635.7063	755.6439	2338.303	38.510742	1000.0	816.8	166000	118.1256	118.12545	1.7395232	1.7642982	6.011135e-11	3.0625526e-11	1.930962e-10	6.548405e-12	69.73784	27.960585	249.90038	27.96611	15147.206	241408.47	171.27899	38.60002	848.41656	3441.8780660629272
