AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	StepsPerSecond	Time
2099.8228	221.73657	2321.5593	1878.0862	1122.106	420.1397	1527.812	312.2926	1000.0	388.6	96000	46401.594	739525.94	270.28546	-123.72117	46401.66	739526.94	269.51666	-142.14452	283.26184	4514.6455	48.363087	-11.568149	-182.72469	8.606637	7.9217896	782.26764	959.7912075519562
905.4615	603.98364	1729.6753	219.95828	1251.443	127.86702	1437.4431	986.3914	404.0	413.7	98000	45759.727	729296.0	261.4644	-296.4473	45759.93	729299.25	261.2017	-127.592735	251.80885	4013.3767	44.135864	-12.397169	-180.11732	8.323716	7.4845	794.9741	981.1144142150879
942.8674	333.30643	1372.1743	457.05185	842.6077	16.050058	855.4318	797.0609	351.5	269.7	100000	45172.676	719939.9	256.84424	-182.55882	45172.996	719945.06	258.30933	-113.87064	250.08987	3985.9756	42.00157	-11.406775	-177.79387	8.616091	8.325682	812.61224	1000.1134848594666
914.1735	589.20917	2061.8489	426.22217	689.83997	249.38664	1060.41	324.5178	352.42856	283.1	102000	44773.266	713574.3	247.10944	-113.35299	44773.22	713573.56	247.09607	-104.54253	213.52351	3403.2249	64.474365	-11.89025	-176.18929	8.13345	7.5948906	808.7787	1019.5432965755463
802.58136	129.20515	1023.2127	674.1248	736.3263	13.604574	769.9717	724.7846	256.0	230.6	104000	44382.414	707345.1	237.39357	-133.90385	44382.383	707344.5	244.0234	-133.21199	212.32118	3384.0679	52.199196	-13.267084	-174.62413	7.8552065	7.8208504	803.61694	1037.6676857471466
1144.5968	445.6877	1930.0339	640.5003	651.81476	3.213483	658.19196	645.4853	383.16666	211.5	106000	44172.137	703993.8	242.84709	-96.41519	44172.04	703992.2	241.7927	-105.0469	192.82704	3073.3835	47.518383	-10.598397	-173.76454	7.9776425	7.3755164	784.0928	1055.6473338603973
985.04364	342.58832	1692.9679	653.94556	629.33673	1.6449435	633.112	627.3622	332.0	197.8	108000	44046.66	701994.06	244.86661	-236.50269	44046.55	701992.3	248.02213	-210.91133	177.11317	2822.9539	39.26409	-14.516868	-173.27046	7.2885623	6.872513	794.847	1072.864177942276
1529.5287	664.7793	2234.6445	638.4486	1786.4789	530.1622	2698.9973	926.6598	534.3333	630.4	110000	44103.004	702891.94	246.61098	-118.683914	44102.992	702891.8	248.60513	-123.028175	198.50076	3163.7996	62.78189	-12.089853	-173.50977	7.100456	6.8818254	771.7661	1098.1557540893555
1024.018	915.88916	2757.9873	255.1369	2557.515	688.0063	2864.3206	497.8909	369.33334	909.7	112000	44293.58	705929.25	248.91133	-117.35987	44293.555	705928.9	251.95967	-105.908005	178.97005	2852.5486	55.080994	-11.531829	-174.16063	7.4318786	6.9176326	764.2604	1127.5855832099915
1399.812	409.76132	1855.8304	744.63116	1134.6681	542.5125	2743.3347	867.5367	459.5	376.2	114000	44401.33	707646.5	244.77502	-137.96062	44401.516	707649.5	246.39674	-174.73238	187.16614	2983.1672	64.42899	-13.593599	-174.59122	7.135622	6.8182054	795.1979	1147.278024673462
1477.3563	296.19086	2054.202	1203.8007	1577.3761	453.35	2821.6367	1232.7151	483.2	541.8	116000	44662.723	711812.5	239.54185	-107.65198	44662.793	711813.6	241.17096	-140.27586	189.4058	3018.8577	49.576714	-12.563218	-175.67207	7.045707	6.7990136	772.7285	1169.8650152683258
1046.4746	367.34177	1753.1222	698.2146	1723.3074	601.1304	2948.499	1113.48	343.6	552.3	118000	45032.586	717707.1	241.51126	-118.04785	45032.316	717702.94	240.68217	-126.815674	196.15471	3126.4116	42.7437	-11.427328	-177.14684	7.2040663	6.9946995	790.98474	1191.962638616562
1112.7462	283.73477	1629.6377	702.2927	918.38446	3.2842233	923.19214	912.68475	360.16666	276.1	120000	45510.2	725319.0	239.51633	-98.15129	45510.223	725319.5	243.11691	-108.92567	186.10574	2966.2656	51.506477	-11.996294	-179.02681	7.1937795	7.246371	767.736	1210.843810558319
1276.0354	222.40932	1653.8065	957.647	2653.0452	628.98145	3224.8362	1625.6425	396.8	832.2	122000	45948.85	732310.2	239.41432	-83.4301	45948.926	732311.3	243.29936	-93.6366	178.73663	2848.831	54.404102	-11.376295	-180.67899	6.531664	6.445113	806.52875	1236.1038644313812
995.3908	177.15721	1245.2463	706.94305	920.3802	107.97685	1241.2755	855.53174	304.5	274.6	124000	46360.137	738865.06	243.33363	-117.094376	46360.285	738867.4	245.88779	-103.9613	186.87398	2978.5093	59.76245	-13.448508	-182.2791	7.1601934	7.053708	859.49817	1255.7561135292053
1025.0989	237.70181	1592.7806	830.7628	1015.884	132.36415	1332.8882	915.7096	319.14285	316.9	126000	46745.336	745004.2	244.16212	-105.34065	46745.24	745002.6	245.18721	-116.8703	185.87276	2962.55	45.83657	-11.966203	-183.78769	6.943708	6.568377	771.79724	1275.6719365119934
1570.4012	1008.3874	2996.1028	829.28564	1343.781	303.1798	2224.486	1138.0302	505.33334	433.4	128000	47162.81	751657.6	246.70598	-124.84773	47163.062	751661.7	248.15108	-127.986664	202.46198	3226.929	47.8739	-11.137304	-185.46248	6.9411855	6.8796816	796.5334	1298.1184451580048
1227.3387	384.39813	1950.9442	901.9112	1017.17444	220.44281	1551.0344	795.37585	388.0	317.4	130000	47574.812	758224.0	248.3755	-133.50232	47574.848	758224.44	251.0985	-96.25864	182.32541	2906.0198	51.34121	-12.2911415	-186.98468	6.8593426	6.476088	810.89825	1318.363963842392
1029.6012	290.9735	1611.5331	684.7454	919.6701	2.9419103	923.7984	912.2129	318.33334	278.0	132000	47935.926	763979.2	252.61937	-114.87976	47936.156	763982.9	252.28752	-85.944664	194.04256	3092.752	48.14142	-12.098212	-188.43169	7.3730636	6.844148	806.3092	1337.7900495529175
1142.711	476.44894	1929.4899	427.6683	798.68396	15.020686	820.82904	766.28467	361.66666	238.0	134000	48377.99	771024.5	254.60231	-104.8053	48378.098	771026.4	255.86081	-109.90477	191.94318	3059.2917	36.89218	-13.825548	-190.1558	6.988838	7.0926886	803.1368	1353.3360352516174
954.05597	92.708626	1115.2356	866.9743	948.9315	101.71692	1168.4736	873.2715	291.0	287.1	136000	48728.96	776618.1	257.90085	-160.3066	48729.004	776618.9	260.82614	-119.10281	182.00006	2900.836	58.51237	-12.920184	-191.47697	7.8631043	7.6130586	935.31573	1374.136893749237
1109.1962	481.28195	2183.8662	860.36743	926.3079	6.3547893	934.9193	915.91364	346.5	291.2	138000	49113.434	782745.7	261.0499	-102.65076	49113.508	782746.94	263.60513	-87.98557	183.80374	2929.578	47.99192	-13.299469	-193.00146	6.8641534	6.814251	789.71936	1392.680965423584
1603.8726	894.2723	3144.2917	938.31146	2042.0697	828.95197	2948.852	777.3854	502.75	686.7	140000	49467.01	788380.9	262.76367	-103.82056	49467.395	788387.0	265.60822	-84.15568	181.92496	2899.637	49.79245	-10.924737	-194.349	7.4332275	7.161173	795.69226	1416.4504573345184
1308.845	769.3232	2844.987	849.36804	1717.8772	339.37512	2474.928	1358.5641	405.0	528.8	142000	49877.168	794917.7	262.36215	-168.16278	49877.246	794919.1	267.66702	-98.71994	182.51445	2909.029	40.95679	-12.093996	-195.9315	6.722347	6.555793	884.43286	1442.0404889583588
1198.2506	556.7503	2311.1155	883.944	1439.4341	344.84024	1778.6276	919.9926	374.4	441.9	144000	50175.438	799671.4	264.5885	-102.136086	50175.355	799670.06	269.81134	-112.561714	185.57701	2957.8325	52.670425	-11.891254	-197.11557	6.473594	6.350505	776.2663	1464.4807772636414
982.49225	72.27023	1111.6049	922.72375	1368.8751	109.164856	1675.2296	1244.6858	304.14285	418.5	146000	50559.016	805784.8	266.94388	-118.95924	50559.242	805788.4	268.14313	-97.80122	185.34729	2954.1704	53.40993	-13.161903	-198.60571	7.1089215	7.0514603	786.03625	1485.8631014823914
1244.5547	214.5569	1665.2897	1093.3801	2714.9675	413.42142	3141.7634	1815.9236	386.4	854.2	148000	50869.49	810732.8	269.5184	-115.22702	50869.445	810732.2	272.19928	-117.485245	184.28702	2937.2776	41.038372	-11.462713	-199.76794	6.61063	6.611339	780.92096	1515.8439919948578
