AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
662.1166	341.05612	1081.7312	70.79059	967.5466	58.326977	1054.434	863.6559	201.44444	275.9	285999	37094.31	367234.97	463.38788	-138.37846	-372.61932	60.153778	2201.8513412475586
640.7384	308.294	1164.5947	89.01116	974.33624	127.28184	1200.0208	858.9773	202.5	275.8	287999	37050.875	366805.0	466.08417	-172.49345	-372.1975	58.419556	2216.92294716835
948.47516	203.49142	1279.9921	677.0017	1590.6442	589.6078	2501.4275	765.3786	283.85715	470.7	289999	36958.76	365893.06	467.71542	-126.368385	-371.28903	64.0881	2233.4438219070435
1087.0072	247.14053	1419.111	825.6771	1146.6625	258.91806	1656.5875	816.97766	321.16666	385.2	291999	36900.676	365318.0	468.62457	-310.1974	-370.66122	54.818375	2248.9108350276947
1412.3235	608.81665	2172.7449	439.2571	1045.2839	213.15097	1297.7684	766.5259	434.8	324.3	293999	36791.375	364235.97	462.84393	-100.42615	-369.58	53.61286	2264.1080451011658
1172.5363	669.5505	2084.523	388.94778	1328.9989	285.8555	1945.8376	1033.6736	391.8	472.6	295999	36791.285	364235.1	466.83868	-82.93203	-369.56332	58.654095	2280.6934764385223
1285.5424	500.1207	2026.447	824.9189	864.84735	212.82352	1502.9077	779.7875	411.8	306.3	297999	36823.4	364553.0	492.8293	-437.76782	-369.972	61.042362	2296.2453560829163
2121.8152	618.9571	2726.6196	1271.398	679.32446	712.80133	2586.0752	232.38367	661.3333	247.6	299999	36883.312	365146.16	471.86728	-108.011604	-370.47333	52.352444	2310.8997888565063
1405.6656	456.35767	1953.6711	785.353	704.5775	254.8717	988.43365	438.86597	432.75	232.1	301999	36853.535	364851.34	459.56268	-310.71353	-370.1352	56.81101	2324.647304534912
1103.5427	385.58823	1715.1838	398.95236	907.29315	34.403828	972.2167	855.271	330.0	266.7	303999	36837.89	364696.44	464.88885	-202.81914	-370.0114	55.355915	2339.7741646766663
1232.8291	89.00198	1386.1987	1145.1938	1060.8519	231.46198	1374.7026	542.1618	363.2	363.0	305999	36812.3	364443.16	464.13412	-177.3862	-369.85968	58.590942	2354.9994611740112
946.94366	546.70386	1544.5935	236.97202	240.22116	1.8199508	242.43472	237.3687	305.5	118.0	307999	36805.098	364371.84	504.1766	-91.56548	-369.6649	53.431202	2368.2343435287476
812.6936	498.2191	1330.1558	11.973398	904.1327	44.474007	992.1543	864.7764	253.77777	271.2	309999	36854.387	364859.78	461.93167	-83.200905	-370.16095	67.87692	2382.526015520096
1162.1644	499.26175	2160.5398	713.3196	1021.7167	113.09491	1358.9482	970.3781	348.83334	306.5	311999	36869.637	365010.78	464.69324	-346.653	-370.40744	63.42714	2397.7280554771423
1397.2393	278.4735	1804.7561	1085.1315	1958.2727	459.03668	2725.238	1304.2831	401.6	592.6	313999	36825.94	364578.22	465.81546	-219.08138	-369.97394	60.323452	2415.0204272270203
1239.8103	237.2471	1667.9005	978.4552	952.57245	4.709526	958.7482	943.4753	367.0	285.5	315999	36858.734	364902.88	462.8299	-144.53195	-370.1969	55.624226	2430.361920118332
944.9066	265.2793	1206.8843	442.1863	417.25864	9.826411	431.84503	401.82776	289.6	163.3	317999	36935.953	365667.3	463.6545	-139.85008	-371.00214	50.80164	2444.336193561554
1294.3718	614.51636	2584.4055	430.3045	1018.111	46.192505	1068.9098	929.4831	373.85715	293.0	319999	37108.043	367370.97	464.58572	-142.88712	-372.725	56.084404	2459.329065322876
934.1955	309.5917	1304.3911	242.93126	1465.5334	393.49384	2251.1787	1062.4496	273.2857	422.1	321999	37264.29	368917.78	560.80585	-239.83395	-374.27722	52.144363	2475.4243013858795
1234.3677	566.2771	1904.2697	505.07153	958.7665	10.704839	985.3055	946.8282	358.2	279.4	323999	37461.367	370868.8	523.5644	-182.29477	-376.16556	47.667633	2490.0948922634125
1096.0049	518.1664	1790.894	256.02438	1681.6869	419.5341	2561.9119	1179.7145	319.7143	491.3	325999	37508.37	371334.12	583.1303	-132.68721	-376.6414	56.347897	2506.5638320446014
551.55786	267.05423	970.68896	210.18582	205.31006	4.543844	213.97285	200.75314	190.27272	104.5	327999	37585.67	372099.38	464.79147	-138.6366	-377.41544	54.266315	2520.0866074562073
689.0785	298.28757	1294.7072	209.51074	991.6239	408.75867	1377.5305	211.86028	218.625	319.1	329999	37564.574	371890.5	458.78082	-197.40863	-377.11575	53.016933	2534.9551815986633
1007.6761	645.35583	2018.295	249.12172	1044.6957	286.52393	1484.3273	300.85208	323.16666	313.6	331999	37523.566	371484.53	465.66595	-144.71797	-376.786	60.86498	2550.161723613739
1125.8131	284.9939	1525.4463	719.21356	1115.9802	57.14666	1212.7607	1036.1466	334.14285	317.1	333999	37607.94	372319.78	461.6118	-220.87962	-377.6589	59.13319	2565.103637456894
817.6601	238.20422	1043.521	306.98392	1773.6228	303.15268	2266.8218	1122.2494	251.71428	508.9	335999	37679.17	373024.97	469.04712	-174.15343	-378.38626	49.234436	2581.0030605793
839.16113	230.03548	1254.9304	389.24692	476.79355	24.492998	505.7107	431.2853	256.125	164.5	337999	37740.09	373628.06	462.32346	-134.15532	-378.92477	48.848362	2595.3040130138397
846.0914	361.86722	1206.2477	107.370605	1288.8044	329.80084	1909.4434	902.01086	247.55556	373.3	339999	37752.76	373753.5	492.18967	-179.41365	-379.12787	61.26734	2608.4314661026
909.0578	178.33539	1226.6521	713.1315	346.4459	318.86688	1302.8899	233.99449	262.42856	136.0	341999	37659.95	372834.7	469.0944	-154.05959	-378.12393	52.497272	2622.188576698303
281.8553	169.46231	927.4031	199.8521	194.4586	43.77949	288.99927	124.53049	125.875	213.5	343999	38020.824	376407.5	615.26965	-163.14023	-383.02902	68.844025	2636.359857082367
250.24771	332.3663	1290.4652	15.559789	29.803305	4.365192	37.16582	23.453117	165.61539	30.0	345999	39452.477	390581.03	621.9854	-201.73918	-397.76633	92.22917	2648.960580587387
130.10027	157.3017	550.58167	22.055363	1019.204	0.49699402	1020.006	1018.6587	139.35715	1000.0	347999	41047.074	406367.62	603.49133	-188.44421	-414.6305	99.3798	2669.325283050537
311.30078	330.38507	1002.2273	39.288166	476.08325	27.699165	495.69144	399.34024	245.25	196.5	349999	42863.746	424352.7	599.70935	-169.28415	-432.09286	119.138626	2683.4726753234863
1103.928	711.76044	2297.332	476.3008	1507.9172	599.962	2731.953	798.14325	359.0	489.8	351999	43626.176	431900.72	587.3484	-165.3912	-439.2302	98.46141	2699.7691164016724
1172.9298	826.03455	2785.6575	229.9881	878.09534	281.1862	1317.7136	423.57477	384.0	295.4	353999	44001.168	435613.0	562.26074	-170.20023	-442.7373	103.04828	2715.0033597946167
1443.3253	1106.3259	3048.4915	213.75867	800.84015	710.01276	2656.8772	303.33087	460.8	285.5	355999	43923.61	434845.22	555.9939	-259.12207	-441.65045	92.2487	2729.2552444934845
762.7794	548.6996	1619.92	89.115135	2079.8354	1110.069	3205.2178	917.55566	248.0	642.2	357999	43678.64	432420.0	545.2942	-127.657936	-439.07745	82.568535	2747.6448867321014
1234.1484	1115.2291	3103.5618	195.31311	3124.4915	69.069	3289.662	3069.3184	412.0	999.2	359999	43525.297	430901.88	535.0428	-213.76797	-437.71063	79.63573	2767.5832874774933
1240.1643	1073.2303	3034.1704	267.09668	3070.627	28.180603	3109.418	3022.699	426.5	1000.0	361999	43526.8	430916.78	537.5925	-176.79268	-437.6534	81.41539	2787.0531661510468
1969.693	612.3815	2528.828	1024.1508	2938.0894	447.67813	3208.6719	1985.1323	620.75	926.2	363999	43339.02	429057.7	535.7283	-205.79752	-435.54675	77.1129	2806.600916147232
1513.912	1111.6957	3007.762	422.6058	3142.3535	19.54195	3170.7307	3102.2073	497.25	1000.0	365999	42938.7	425094.5	527.153	-370.09134	-431.5287	83.83453	2826.7930777072906
1368.5648	959.16925	3231.9214	616.864	2771.8687	724.6736	3394.4814	1606.6136	426.6	819.9	367999	42607.883	421819.38	519.6864	-163.7825	-428.17026	71.496544	2846.004361152649
1013.0213	1032.7794	3307.3909	371.87964	2444.036	764.16095	3099.9897	975.8702	321.5	790.9	369999	42266.02	418434.9	518.4524	-143.08702	-424.70038	75.24811	2864.11563038826
683.4488	302.7807	1289.0844	309.9095	2924.3174	461.18204	3214.2927	1681.3855	226.625	922.2	371999	41900.613	414817.3	513.3674	-201.82253	-421.03897	77.003044	2883.7007830142975
1838.3579	915.06866	3011.8638	563.54224	1828.0457	757.8589	2998.8489	767.7262	590.75	622.3	373999	41693.312	412765.0	507.80673	-155.79591	-419.01892	68.7654	2900.516024827957
1132.3293	543.7491	1742.3997	366.33728	1369.4783	169.56567	1731.4293	997.6938	371.6	434.5	375999	41544.48	411291.53	517.9093	-138.43645	-417.46365	64.9313	2916.4640605449677
943.6342	327.00745	1277.0836	342.6162	1027.907	203.62695	1300.8687	660.892	292.42856	309.5	377999	41277.656	408650.03	505.64893	-174.05754	-414.79626	66.05085	2931.6644604206085
1272.4413	496.71228	2187.2166	794.25226	2442.1877	596.26904	3061.322	1429.4058	386.6	804.4	379999	41093.44	406826.28	504.63245	-117.91695	-412.97003	63.338814	2951.3679022789
1165.2002	423.53235	1499.7266	237.20586	564.5436	3.1521077	567.9586	559.51715	338.33334	200.8	381999	40881.79	404730.97	502.99655	-120.53936	-410.849	61.15873	2964.3148653507233
1162.7124	415.558	1775.6223	532.9785	918.52576	17.92826	962.0261	898.6216	352.16666	289.5	383999	40662.047	402555.56	499.30902	-144.83812	-408.40314	53.14644	2979.166627407074
1110.6663	618.53864	2051.4395	128.38113	1227.8494	220.37494	1795.8447	842.23883	329.0	381.5	385999	40444.527	400402.03	497.49026	-119.646225	-406.28958	55.28637	2994.681657552719
1290.8693	349.5373	2010.1383	906.0453	1093.8715	45.54813	1195.0825	1043.637	371.5	312.5	387999	40318.184	399151.28	492.13046	-131.15738	-405.05258	56.519024	3009.0408565998077
1259.0813	195.56306	1488.1198	914.86035	1280.6306	93.30673	1412.1797	1130.7401	364.8	363.1	389999	40134.406	397331.88	491.09442	-125.067696	-403.18192	49.678314	3022.853734254837
1402.6232	185.12784	1614.9462	1125.8772	3322.2651	25.586222	3364.459	3283.5295	422.25	1000.0	391999	39996.586	395967.44	488.7814	-206.2057	-401.77032	53.982956	3044.3238096237183
1726.7012	836.89825	3067.338	914.3901	1643.3035	428.00235	2347.0293	1063.2898	504.0	469.7	393999	39868.06	394694.97	484.00842	-148.7843	-400.58682	53.267323	3059.8944194316864
998.73785	386.1275	1240.1886	58.79967	2203.414	333.96417	2962.2605	1669.4934	288.42856	603.1	395999	39787.703	393899.44	499.73575	-161.8017	-399.79395	52.1587	3077.1440572738647
1108.9264	319.18216	1377.9539	450.34067	2037.8274	285.4306	2479.752	1599.8242	319.66666	557.5	397999	39617.67	392216.12	482.6218	-172.08884	-397.96292	48.710735	3093.727658510208
1382.3293	407.57025	1863.8643	704.2942	2027.6091	860.0136	3504.2498	1292.8889	391.4	583.3	399999	39459.83	390653.47	496.89902	-177.72748	-396.42758	51.32861	3110.529632806778
1305.2787	309.9293	1904.365	1022.089	3039.0261	671.4885	3393.536	1467.8342	365.33334	903.9	401999	39342.15	389488.44	484.9051	-191.00363	-395.2081	52.661327	3132.772022485733
1278.1824	316.94208	1771.261	901.73755	369.08243	347.63004	810.06165	83.485466	367.6	125.1	403999	39158.695	387672.28	485.1536	-165.55563	-393.3073	54.7047	3147.056901216507
1250.085	112.59795	1413.1221	1047.0084	3372.6812	18.218115	3399.6157	3343.5115	355.16666	1000.0	405999	39006.957	386170.03	483.69543	-149.66101	-391.81287	46.972603	3168.408828020096
994.81024	344.91702	1363.3469	240.95271	1234.6377	165.76534	1381.6246	753.509	285.42856	331.4	407999	38912.57	385235.66	487.239	-149.62	-390.85532	44.321342	3182.6813945770264
1056.0057	195.75677	1488.205	938.3204	1325.0311	82.22552	1374.9084	1093.2618	299.16666	357.9	409999	38783.97	383962.47	486.97122	-157.56035	-389.56226	42.00986	3197.8997371196747
1211.4058	229.08247	1604.6742	972.2941	1446.5858	146.36845	1618.494	1236.4142	344.83334	395.0	411999	38696.85	383100.0	478.1797	-104.20522	-388.6144	40.18105	3214.143098592758
1323.9172	489.22922	2094.4358	781.7917	993.1669	34.998093	1047.8568	925.439	393.0	271.7	413999	38532.223	381470.22	487.4435	-140.01402	-386.99103	43.292606	3228.609359025955
1187.5143	517.52356	2315.483	833.3967	3213.7637	450.32974	3580.0798	2263.435	336.0	915.5	415999	38449.52	380651.5	479.2867	-196.8231	-386.15518	39.422604	3248.868921518326
1074.9983	352.0901	1596.7772	610.0069	2611.9407	720.9126	3528.5093	1585.4564	307.42856	764.9	417999	38398.43	380145.62	485.49887	-146.17747	-385.6318	42.17745	3268.0307700634003
927.71375	180.88475	1217.5763	729.6351	937.3325	171.45586	1417.5477	828.1435	272.0	314.9	419999	38295.832	379129.94	480.4465	-114.889885	-384.59747	39.49611	3282.8100032806396
1300.0648	949.8206	3056.7417	209.89812	1274.5442	558.906	2262.969	573.49567	386.16666	399.0	421999	38221.832	378397.3	472.4836	-214.21878	-383.818	41.67197	3298.8624324798584
1345.5674	204.13684	1592.9011	1050.6008	1255.1259	285.79523	2013.6819	895.92706	394.5	415.3	423999	38154.164	377727.38	470.4584	-157.16661	-383.1685	47.533215	3313.9425871372223
1299.9363	632.4053	2480.6843	825.7924	901.20575	384.47992	1851.8229	527.802	387.6	275.3	425999	38005.402	376254.6	470.58365	-192.1291	-381.64194	44.62183	3328.5078196525574
627.5769	373.8452	1503.5924	54.567352	1170.853	331.61853	1531.3898	402.4804	208.88889	339.6	427999	37882.402	375036.88	469.13467	-169.27756	-380.37823	39.85004	3342.261556148529
1158.9688	704.22003	2688.9382	654.8802	2010.6953	1184.8425	3393.3752	767.7701	345.5	594.1	429999	37661.03	372845.3	469.77194	-142.94173	-378.0453	39.071712	3358.8546240329742
1117.1902	451.24573	1816.1418	555.31964	944.942	50.038048	1066.8396	864.154	324.5	275.9	431999	37483.2	371084.78	463.9666	-102.968994	-376.32425	44.068806	3373.4642000198364
1414.0422	783.29913	2934.2795	736.114	1018.93884	234.88066	1326.1382	719.3504	400.2	294.7	433999	37337.168	369639.03	466.3196	-127.13675	-374.83557	40.48099	3388.1993968486786
946.202	401.6999	1534.0497	35.845016	853.882	19.313171	883.8361	824.4446	272.25	252.8	435999	37276.824	369041.66	468.2728	-155.39299	-374.2549	37.07881	3402.8230180740356
926.98645	115.184906	1043.5111	741.12634	890.429	103.2142	983.88153	651.3942	263.57144	260.8	437999	37192.336	368205.22	468.889	-134.2818	-373.4195	39.635868	3417.4311027526855
736.4889	231.02371	1123.6085	271.66464	1012.591	164.83844	1355.4619	848.2716	231.11111	295.7	439999	37069.516	366989.3	468.97394	-130.97809	-372.16617	36.775883	3432.4651832580566
1211.6145	1059.2296	3321.887	543.6893	771.4951	190.18613	1268.1884	658.68713	383.0	274.8	441999	37022.83	366527.12	468.10785	-136.70212	-371.72144	43.546204	3447.2200231552124
618.03827	244.99922	1130.1964	334.10913	801.0491	297.66226	1057.7205	311.8806	211.7	250.0	443999	37053.887	366834.53	464.5813	-142.891	-372.06845	40.178806	3460.623768091202
899.15094	332.0943	1406.9928	366.93335	2142.0884	1042.2162	3575.0505	703.90015	284.5	618.7	445999	36973.504	366038.8	465.88083	-101.65155	-371.2303	37.1376	3477.2948853969574
1536.2671	619.92755	2715.499	1051.7214	2794.2913	568.608	3455.4155	1986.8954	449.8	795.2	447999	37053.945	366835.12	461.27505	-249.27179	-371.80658	36.574364	3496.2993450164795
1481.1719	289.9166	1942.8259	1216.5316	1532.2568	618.06805	3024.4985	568.13763	430.75	482.0	449999	36942.41	365731.0	458.01205	-111.81651	-370.64902	37.95946	3513.3618042469025
1110.722	472.59363	1937.8522	473.74265	1338.7865	168.56593	1552.3069	886.03723	350.16666	367.5	451999	36989.285	366195.0	457.21954	-205.62024	-371.16318	33.05876	3528.727499485016
1919.4397	796.8677	3266.557	1194.1444	3388.0586	20.22994	3409.1118	3342.2957	559.75	1000.0	453999	36939.72	365704.34	453.58395	-193.8553	-370.61273	35.655514	3549.627697944641
1765.6576	426.29526	2195.3472	1184.5934	3075.8794	599.64355	3392.9622	1574.6023	511.33334	910.8	455999	36954.97	365855.28	455.50925	-161.57346	-370.80475	34.883762	3568.381170988083
1368.8746	774.6183	2963.6726	511.79947	1299.2771	291.61142	1771.8259	990.77936	402.83334	384.1	457999	36956.89	365874.34	454.8052	-129.58795	-370.7903	32.907494	3584.055253267288
1260.1731	308.24954	1688.259	856.4676	1229.0107	91.580894	1358.4092	1098.6761	357.4	350.1	459999	36863.504	364949.8	455.30722	-119.968414	-369.8001	33.30928	3599.395020723343
902.5629	301.63757	1203.4615	436.29745	1642.0906	486.6468	3053.5781	1315.1115	271.33334	445.1	461999	36804.746	364368.12	457.76813	-142.57228	-369.2391	38.899193	3614.599400281906
1505.9521	762.2085	2378.2131	434.09543	249.57791	44.184208	289.58453	137.94205	452.5	104.9	463999	36808.117	364401.53	458.5311	-147.49728	-369.29892	35.137665	3627.3209822177887
558.6062	823.7669	3091.998	31.159037	207.38399	30.409355	247.11562	170.7028	180.78572	92.6	465999	36805.617	364376.78	465.5669	-166.88406	-369.34113	43.617264	3640.6504225730896
1217.1578	935.4847	2971.206	476.9019	1130.8474	983.52527	3480.791	363.17014	362.33334	342.3	467999	36830.848	364626.56	459.5409	-163.88289	-369.55295	43.562042	3655.801767349243
1047.2563	538.0019	1713.6669	216.53119	1217.9587	126.460175	1374.1055	1046.1693	322.83334	364.8	469999	36794.812	364269.8	458.16492	-89.96764	-369.28476	43.254757	3670.687660217285
699.75653	634.0575	1785.2219	35.46059	1460.8245	931.77136	3309.7336	313.03348	222.33333	432.4	471999	36909.79	365408.1	460.36658	-108.40336	-370.38843	43.3692	3685.7317826747894
1624.892	821.5404	2771.9087	891.20404	1570.402	456.49106	2763.824	1211.8639	462.0	429.2	473999	36912.71	365437.03	461.68875	-105.59544	-370.4081	40.96548	3699.2903110980988
1854.9078	859.2031	3099.8176	728.68427	472.0546	510.27936	1685.2333	102.54	527.75	169.5	475999	36919.9	365508.2	463.84122	-140.95662	-370.50787	41.54376	3712.853494644165
1006.8226	799.8895	3075.506	106.48788	2362.106	941.3266	3529.4595	1144.7185	300.22223	660.3	477999	37085.67	367149.3	468.06793	-324.1571	-372.23547	39.106102	3730.5695853233337
716.6983	402.60403	1240.4569	256.67188	765.24963	6.070367	772.3658	752.5672	223.0	228.5	479999	37191.883	368200.8	481.3011	-166.02844	-373.4095	41.047733	3744.2922492027283
309.11478	422.45334	1230.768	6.284635	1031.6564	531.51215	2032.4489	82.38682	102.23529	302.1	481999	37305.566	369326.28	480.89273	-216.53012	-374.4435	47.974808	3757.868718147278
855.2663	583.26886	1970.7604	80.25039	605.10626	402.1463	1308.043	330.2706	251.66667	214.1	483999	37322.105	369490.06	478.5853	-210.59813	-374.69006	54.43176	3772.3274257183075
623.1525	318.29007	1162.3999	281.18234	2.32212	0.70768684	3.549454	1.487643	214.5	24.6	485999	37424.195	370500.75	482.17206	-156.65619	-375.7632	47.31364	3785.733845472336
557.8956	674.1267	2078.8958	1.9068332	571.0917	382.26328	1480.5541	327.33923	198.27272	213.7	487999	37484.797	371100.72	473.8372	-109.8354	-376.44403	47.63109	3800.1968278884888
680.76025	366.2599	1209.322	240.22638	1313.7461	477.66458	2514.765	945.2485	227.0	387.1	489999	37587.438	372116.88	475.97562	-133.92926	-377.5222	55.6861	3815.7941539287567
460.594	345.2275	1063.5018	149.08992	617.4225	77.77751	754.99585	499.6754	168.0	204.4	491999	37651.58	372751.84	483.23975	-186.74121	-378.12195	52.267147	3828.5504076480865
605.8554	264.92984	1292.1116	386.79007	869.9579	33.624798	902.23285	780.2498	200.55556	255.2	493999	37616.37	372403.3	483.747	-178.08383	-377.73257	56.30323	3843.1905047893524
664.64514	424.47757	1701.905	184.0481	267.40585	46.92143	310.4862	155.28992	214.3	109.7	495999	37461.824	370873.38	485.16757	-208.01637	-376.17624	47.025444	3856.5531063079834
608.90857	391.89774	1558.9568	312.23172	484.22638	105.99877	591.41797	311.75723	195.3	161.7	497999	37472.344	370977.53	482.22324	-152.0468	-376.29007	49.34343	3870.1859641075134
604.77423	645.4553	2405.1643	224.6938	871.5709	224.62903	1259.8792	575.20044	207.11111	265.2	499999	37475.207	371005.94	489.14307	-143.84528	-376.38376	48.569275	3885.1400752067566
1600.5	633.7324	2243.3438	612.01196	2119.2917	890.0936	3349.4001	1030.0776	488.75	649.0	501999	37500.242	371253.8	481.90216	-242.34392	-376.7652	52.626865	3903.517294406891
1366.3278	265.34848	1757.8561	990.81836	1015.96936	8.674378	1028.2988	1004.1339	381.0	307.5	503999	37603.96	372280.62	479.4394	-263.00333	-377.76843	48.178368	3917.6390368938446
1020.2441	219.39748	1307.9462	755.1236	1471.7522	416.94977	2208.8838	732.9025	304.83334	433.8	505999	37710.316	373333.5	479.23132	-195.94496	-378.8265	52.809452	3933.0620532035828
1077.6866	273.85684	1502.9049	794.7681	920.95447	35.770157	983.10675	847.64905	309.14285	265.4	507999	37751.13	373737.5	481.4989	-110.351524	-379.16974	46.644585	3947.159752845764
1054.3992	233.74748	1426.3973	850.2704	972.7152	80.42979	1195.6442	892.2761	301.0	271.7	509999	37741.29	373640.12	482.21143	-167.8523	-379.13574	48.10667	3962.0742812156677
1404.2411	382.78613	2179.979	1064.1818	1400.6447	695.21814	3274.693	614.1834	390.0	394.4	511999	37780.31	374026.44	485.2018	-163.7456	-379.50143	48.23936	3977.3214161396027
1048.6335	495.3365	2222.977	573.90967	864.01855	164.096	1223.4819	617.5184	308.57144	260.9	513999	37842.406	374641.22	488.74103	-219.44632	-380.16956	45.592937	3991.9484469890594
1173.33	379.3052	1702.6208	638.60944	1118.8894	162.679	1525.0865	943.62445	334.16666	326.1	515999	37877.12	374984.9	493.53937	-131.54346	-380.4378	45.793526	4007.4126827716827
1005.49506	292.7957	1448.3557	453.3661	3210.2505	546.19806	3500.198	1828.1588	300.5	915.8	517999	37889.844	375110.88	491.80115	-194.57683	-380.54562	47.977455	4027.6668705940247
925.5082	318.96344	1336.1251	470.19534	995.9281	170.5968	1493.4049	891.2365	281.7143	304.4	519999	37859.605	374811.53	486.80948	-165.55078	-380.15112	42.771652	4041.5921742916107
1033.1062	383.50027	1762.4001	428.85388	1360.5406	475.72635	1922.0903	251.17566	314.57144	391.7	521999	37728.258	373511.2	495.25485	-106.22161	-378.89777	49.31626	4057.07417011261
1464.2014	845.39014	2511.2095	253.24146	236.05286	3.8830402	241.25099	229.65434	442.75	111.0	523999	37695.406	373185.97	484.70764	-113.50904	-378.60992	42.893196	4070.2709369659424
1423.9734	446.60364	2103.6672	950.77997	1201.2848	85.33188	1288.2954	1049.5148	419.0	322.5	525999	37672.57	372959.88	485.7949	-146.88217	-378.3048	41.498474	4085.2420229911804
1017.38275	486.4189	2036.0045	320.71823	309.79883	46.966698	391.74268	250.99939	307.7143	130.0	527999	37683.715	373070.22	490.19943	-137.04167	-378.4568	43.742138	4097.958961009979
920.0722	521.0813	1721.2708	283.707	1230.9802	241.74928	1630.8308	855.11816	293.66666	431.0	529999	37775.137	373975.28	494.6028	-232.18765	-379.52124	47.030205	4113.994931221008
490.14258	442.78992	1469.8005	77.99925	315.34033	7.478185	329.02734	298.9454	201.09091	156.3	531999	37912.094	375331.12	491.90704	-140.11134	-380.7975	46.25773	4127.999104976654
617.71136	280.33603	1054.8427	321.85504	1045.0361	15.612746	1069.2903	1019.65393	213.0	300.6	533999	37737.344	373601.12	497.23795	-123.65374	-378.96283	50.718628	4142.756662607193
860.73083	112.24764	1062.1818	724.13513	1376.2572	90.764656	1551.7046	1294.3575	251.0	372.1	535999	37714.61	373376.03	500.03494	-185.78879	-378.89285	48.100784	4159.155111312866
883.0322	451.1506	1721.5883	241.86069	241.79805	3.72171	248.74065	236.60884	261.125	104.0	537999	37679.027	373023.75	496.34195	-190.47913	-378.5012	48.51389	4172.294693946838
765.5343	288.78528	1181.226	257.5847	931.14636	9.419732	940.1301	906.76965	236.42857	258.1	539999	37691.906	373151.28	497.81613	-122.12218	-378.54413	46.178345	4187.2528076171875
1148.0619	321.90765	1783.0834	770.39716	860.12335	14.794209	897.6023	844.55206	318.85715	244.3	541999	37696.145	373193.22	493.44092	-100.20051	-378.60257	51.708374	4201.231181144714
1059.4481	178.35738	1386.9974	850.66296	621.2314	391.82852	1254.3828	290.0426	349.5	209.3	543999	37533.87	371586.72	500.67285	-175.28036	-377.0071	51.953445	4215.524570941925
363.8682	101.795685	617.86884	225.17284	125.43961	13.617518	147.60875	103.32103	175.4	160.5	545999	37542.316	371670.38	497.62292	-200.9753	-377.18515	52.22262	4228.989915847778
513.2543	485.09592	1418.776	56.36877	479.378	642.4477	1817.3584	141.87859	232.33333	266.8	547999	37479.11	371044.62	491.21298	-224.30273	-376.42932	60.36829	4243.195587873459
1189.758	149.71672	1334.5739	906.2059	651.1249	248.81778	856.5878	169.80238	323.16666	241.2	549999	37423.688	370495.97	495.3441	-148.57216	-375.98456	51.466103	4257.9734942913055
1462.2185	519.1108	2287.8125	777.6526	676.5343	195.6538	1093.4899	495.28778	425.0	231.3	551999	37368.37	369948.3	508.38614	-171.28842	-375.43387	57.75422	4272.429108142853
1606.0686	729.97687	2859.6763	1048.8689	2402.9895	495.26138	3358.5244	1377.1871	469.75	716.5	553999	37517.38	371423.47	512.0622	-151.28027	-377.00186	58.295216	4290.728653669357
1307.1388	451.56732	1942.7141	729.35944	3220.2944	359.5851	3431.3945	2459.9172	360.16666	944.2	555999	37565.07	371895.62	510.13177	-98.18296	-377.47287	67.2737	4311.340884447098
2285.6917	796.0585	3393.8079	1559.5221	609.63477	2.516772	613.12024	604.03986	664.3333	204.3	557999	37629.133	372529.84	509.6849	-132.76106	-378.15292	68.099884	4326.080352783203
1068.6693	357.805	1448.7114	439.5031	1093.5035	312.5315	1606.5494	626.432	312.16666	312.5	559999	37834.38	374561.78	507.4089	-109.88451	-380.30145	62.62277	4341.164286136627
540.5075	637.4343	1620.1567	20.688236	2247.0437	488.44592	2926.6406	1467.4797	156.5	626.7	561999	38044.2	376639.0	505.27322	-157.33836	-382.35443	62.28284	4359.082498788834
1636.5568	672.588	2716.5266	865.9248	2334.1658	728.2932	3322.3826	1313.1681	479.25	692.6	563999	38134.39	377531.9	507.7352	-121.70693	-383.2389	60.676582	4377.401443243027
1365.5376	382.18356	1996.6425	955.7221	1027.4474	116.343094	1317.128	875.21796	402.5	302.6	565999	38239.57	378573.2	504.86423	-157.10419	-384.2545	57.81595	4391.377759695053
1281.5471	485.1549	2243.3018	951.85736	1352.4518	422.51324	2295.6562	988.60034	373.2	383.3	567999	38321.777	379387.0	498.9583	-126.18919	-385.06412	46.60549	4405.973762273788
836.2571	352.05273	1318.956	334.76672	1181.9846	343.3555	1660.2828	303.91434	260.875	346.4	569999	38313.164	379301.72	499.02728	-113.43407	-384.924	65.439896	4421.148665428162
1380.2318	284.3828	1761.8036	948.4177	2015.7279	1009.00165	3430.6675	677.06335	386.6	593.2	571999	38239.97	378577.1	496.64096	-109.812744	-384.12573	53.569992	4438.204096078873
1259.1603	361.9249	1862.8766	877.0586	1636.768	680.6861	3523.9998	1029.3912	356.33334	436.0	573999	38122.145	377410.62	497.34128	-179.25479	-382.90463	46.70841	4453.850210905075
1213.8757	719.65594	2560.4324	397.58115	1119.025	77.67348	1311.9376	1012.85583	347.4	301.4	575999	37962.82	375833.34	495.25226	-119.20346	-381.3243	50.358112	4467.548209428787
