AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
244.30238	295.61487	885.6431	7.4583817	36.04409	1.0287381	37.335857	34.51731	150.66667	64.7	59999	47436.883	469627.78	643.07916	-305.12177	-484.22162	253.77654	390.72258973121643
553.4664	325.74973	894.0997	74.389915	1013.53876	74.59359	1049.7488	791.09534	380.66666	976.1	61999	46782.645	463150.66	631.5356	-235.93304	-476.95105	246.60855	410.65510272979736
670.4778	211.62172	990.9025	356.5549	577.7992	9.520823	593.2646	557.6175	399.4	287.6	63999	46196.4	457346.62	598.7019	-249.64006	-471.32062	223.89438	424.85902214050293
550.90186	86.11216	657.2434	429.2283	1040.9152	0.5390431	1042.0763	1039.9662	395.5	1000.0	65999	46049.883	455895.94	603.44934	-249.27126	-469.8002	234.64433	445.9653425216675
845.9729	243.81027	1028.5156	501.37607	1022.9754	11.277835	1035.2577	1009.4482	843.0	1000.0	67999	45914.258	454553.12	589.3803	-257.64767	-467.83923	217.42984	468.2964415550232
1041.2814	3.7163086	1044.9977	1037.5651	1031.4534	0.56934094	1032.6635	1030.7253	1000.0	1000.0	69999	45560.64	451052.22	588.70624	-175.80096	-463.64526	208.83763	489.3380765914917
1006.9332	11.137054	1018.07025	995.79614	92.05146	16.841362	112.3805	44.933773	1000.0	102.3	71999	45028.97	445788.6	591.3403	-269.157	-458.4252	194.1069	501.5299217700958
217.38979	283.91003	996.3002	19.754383	843.8831	294.84372	989.8492	146.98349	223.0	854.2	73999	44758.24	443108.28	600.2763	-198.53683	-455.59488	187.13382	521.9786622524261
641.40173	292.42126	1176.9006	389.32532	1715.2217	6.690652	1729.7058	1705.6427	373.0	1000.0	75999	44266.56	438240.53	583.1383	-194.99263	-449.99744	212.73816	543.5922791957855
572.53723	450.70416	1456.8009	31.884035	585.84216	46.278713	722.57697	549.142	266.0	283.0	77999	43994.67	435548.78	574.6828	-237.54558	-447.6406	169.60863	558.3035769462585
396.0638	379.2709	1025.0801	13.02872	347.10056	1.5668527	351.26605	344.84494	156.83333	150.4	79999	43590.78	431550.22	545.9829	-312.6833	-443.03625	190.20044	572.3247904777527
531.84845	151.3703	773.4514	323.4139	511.00064	47.705975	579.8368	441.4907	194.90909	183.6	81999	43100.52	426696.6	534.4667	-187.59628	-437.97107	195.3105	586.7417647838593
592.1734	116.74954	681.7799	363.1197	494.0771	17.561205	514.72546	454.1293	215.11111	202.3	83999	42597.086	421712.56	529.1016	-199.134	-432.77063	180.18127	599.5363173484802
544.23663	110.33936	680.1009	385.50824	543.5124	4.444654	550.6251	535.2747	207.0	204.4	85999	42161.203	417397.25	532.0137	-254.64124	-428.03595	188.88756	614.2924766540527
515.21967	162.7713	780.91925	208.71994	537.64825	5.063482	545.2017	527.2632	211.0	210.0	87999	41734.875	413176.56	532.61176	-231.87189	-423.73508	160.4879	629.0879776477814
389.52682	305.76422	862.7497	8.873454	38.667595	6.5970426	45.675037	23.190428	154.26666	29.6	89999	41150.08	407387.03	517.009	-277.2295	-417.72757	167.948	642.0046067237854
344.18896	369.63962	908.9785	9.359012	647.86487	62.835926	672.35614	459.45087	132.71428	293.5	91999	40644.38	402380.56	505.14792	-179.69765	-412.4413	190.29546	657.0659098625183
763.4451	72.06905	878.9228	677.0495	672.5964	69.71259	741.7721	497.93594	336.0	271.6	93999	40364.47	399609.47	499.33676	-180.32852	-410.2659	177.81265	671.6317481994629
731.95703	98.306244	844.28595	550.765	833.8776	5.3133965	843.0345	826.9775	334.33334	421.2	95999	40414.11	400100.88	496.0607	-167.94658	-410.56348	174.58975	688.1274657249451
660.3673	161.12186	890.2861	462.0609	991.2038	269.47247	1490.1034	677.8201	301.0	550.1	97999	40289.53	398867.56	493.63715	-221.59427	-408.99826	167.95354	705.4921901226044
702.3237	96.32611	853.8039	556.5028	432.13705	6.3538475	439.85397	423.1168	290.2857	166.1	99999	39934.7	395354.72	494.0391	-252.5311	-405.1509	154.6807	719.8199815750122
531.4397	189.61151	913.7044	354.4374	522.2125	50.87005	588.0953	455.79453	189.7	202.7	101999	39536.0	391407.56	485.0474	-156.10101	-400.98145	150.4133	734.1382598876953
461.07336	85.46423	640.1665	351.6364	498.31845	342.63992	1388.5813	228.81851	171.63637	289.4	103999	39064.965	386744.34	476.28162	-178.17459	-395.62585	146.83527	749.3125846385956
361.8882	269.5755	899.41223	163.91815	212.9708	3.387526	220.37856	208.06993	196.7	109.2	105999	38687.992	383012.25	479.83807	-210.95676	-391.46594	147.1354	763.5094447135925
527.069	381.18118	1260.9692	130.96626	733.64996	84.502495	946.848	594.9509	238.33333	258.6	107999	38336.688	379534.28	470.01578	-178.81287	-387.56995	139.41881	778.1751863956451
554.4146	275.97357	796.2303	51.61983	567.7586	12.018231	581.2513	546.6392	226.22223	203.7	109999	37972.836	375932.16	471.5135	-215.1648	-383.38892	131.78125	792.2491610050201
781.1642	114.0328	924.7162	532.76666	638.40576	181.20271	765.67505	273.0016	255.25	237.1	111999	37520.32	371452.25	469.83618	-239.90727	-378.5499	125.475494	807.0651550292969
458.18533	118.27149	627.5243	180.60344	620.08093	74.30573	684.2953	493.50272	159.58333	199.7	113999	37163.84	367923.12	470.00198	-215.13573	-375.00626	119.21047	818.6316530704498
678.67944	98.56844	818.3882	533.07324	731.09314	19.64375	755.8999	700.1575	215.88889	241.0	115999	36984.875	366151.4	466.5239	-154.57068	-373.49588	120.27594	833.4134571552277
644.8894	291.88788	939.2486	119.15681	861.91504	75.00375	1045.0079	800.20184	218.66667	294.8	117999	36891.117	365223.22	462.39368	-200.06158	-372.407	126.23967	848.8374397754669
673.6298	234.5227	1018.33655	140.44493	585.77246	61.43408	662.1588	501.7494	227.77777	222.9	119999	36795.625	364277.88	469.57736	-160.01428	-371.29318	112.55381	862.6528117656708
635.14636	218.86588	963.6288	233.4705	823.3376	143.00319	1139.5999	621.2646	218.44444	263.4	121999	36631.613	362654.16	498.56064	-160.33609	-369.39868	121.21887	877.4366090297699
467.83215	413.8279	1494.1677	94.69591	85.94461	1.7248803	88.608086	82.7094	178.75	59.7	123999	36719.35	363522.78	535.66486	-195.26334	-370.80643	132.20262	889.9895091056824
177.78662	273.10776	1019.54346	17.81968	298.35666	152.15225	713.4393	193.60187	132.0	121.7	125999	37217.56	368455.06	558.5824	-169.47672	-375.91586	132.51569	903.9364852905273
474.93616	394.79376	1029.6804	92.48688	145.91847	1.3505387	149.5472	144.68555	340.25	85.3	127999	37856.785	374783.38	546.5072	-218.77321	-382.52084	138.8141	916.9239168167114
530.90186	355.4079	1038.1326	45.968647	78.71303	185.05205	633.86896	16.809967	289.5	46.7	129999	38521.566	381364.8	546.37726	-210.55334	-389.1781	158.32443	930.5718383789062
564.79846	322.48328	1175.9276	116.16718	836.2386	14.796741	859.42676	811.65125	223.0	302.9	131999	38969.02	385794.62	539.9057	-167.98721	-393.4444	143.99147	945.6869421005249
523.4712	176.62953	865.79376	106.18434	232.02193	275.28748	1051.3856	118.60188	209.3	190.7	133999	39234.48	388422.75	539.31506	-133.7693	-396.24042	156.76666	960.1823875904083
419.4153	325.03534	989.6753	30.30807	803.6821	18.703531	832.6365	769.82886	176.90909	276.3	135999	39573.312	391777.12	526.41064	-207.92737	-399.49396	157.66681	975.1488010883331
647.8681	217.79904	919.633	128.54156	669.13904	140.6229	982.7816	567.2742	258.125	251.9	137999	39761.02	393635.5	520.1787	-217.9298	-401.2155	160.8044	989.8230483531952
337.04703	284.07718	1047.6832	150.39859	228.2402	14.977967	269.47192	210.55159	200.44444	143.5	139999	39846.996	394486.62	524.8054	-142.58588	-402.0181	157.82079	1004.0932838916779
368.18005	250.4738	1028.5189	121.3078	694.41296	310.00992	1160.7968	285.6484	196.81818	276.1	141999	39840.324	394420.5	515.89905	-199.92342	-401.6876	182.58162	1019.5591742992401
608.3529	327.8786	1225.5573	144.29216	766.22675	28.119486	805.6051	718.4796	270.0	319.0	143999	39619.566	392234.94	500.51428	-235.89072	-399.40714	165.35878	1034.4515023231506
856.6838	504.56763	1627.0881	212.59123	1731.14	678.147	2509.537	775.4794	355.6	679.6	145999	39439.125	390448.5	498.38272	-230.92017	-397.6044	146.10933	1053.3093402385712
892.4494	424.80347	1535.4443	55.375214	1363.6263	947.9614	2855.6755	593.4868	331.0	478.4	147999	39431.336	390371.34	496.91626	-274.94855	-397.51907	148.47375	1070.401818037033
597.736	196.50533	930.4129	278.37964	598.2127	127.97255	848.93866	330.38947	216.88889	236.3	149999	39431.76	390375.5	510.62213	-222.22931	-397.62308	161.33229	1085.1529200077057
769.8888	264.14313	1171.4602	365.84357	466.57812	44.009964	542.8226	411.13718	266.625	259.1	151999	39368.285	389747.1	512.0389	-228.12201	-396.747	154.56438	1100.17951130867
1220.0609	341.01782	1556.4371	752.57697	704.4273	25.725983	735.93524	640.4931	597.0	244.7	153999	39397.59	390037.16	518.0631	-134.61082	-397.2003	155.92441	1113.791840314865
646.12445	233.89632	961.78107	227.53119	165.21747	0.99503374	166.91368	164.12302	245.22223	89.4	155999	39414.234	390202.0	519.3104	-209.6674	-397.3527	140.0271	1126.436891078949
872.80414	354.60526	1213.9221	142.78734	1163.6082	67.58537	1340.2578	1092.3414	296.5	386.1	157999	39353.21	389597.84	516.1634	-156.87785	-396.58844	129.34982	1142.4781923294067
732.354	517.9862	1370.5228	25.945148	873.4917	136.20357	1175.202	693.5993	258.0	359.4	159999	39297.734	389048.7	512.11426	-213.75874	-396.01007	131.99591	1157.8817303180695
1020.9514	512.13293	1974.3445	366.44022	78.1042	1.6651329	79.86101	74.657166	361.16666	50.4	161999	39330.195	389370.03	509.04147	-143.18578	-396.36383	139.60234	1168.4570624828339
1374.7211	530.148	2280.17	985.1234	866.54004	143.84644	1046.097	661.171	488.0	324.5	163999	39421.69	390275.88	506.69376	-263.10312	-397.2195	130.52238	1183.5863461494446
770.35596	343.80457	1362.5093	280.53528	893.2936	83.57512	1046.5863	791.9068	270.2857	330.8	165999	39496.76	391019.06	504.22668	-175.97052	-398.01324	142.36694	1199.4650189876556
945.7375	361.81174	1373.9911	229.99129	613.34766	6.9503455	628.4822	602.32355	333.66666	211.4	167999	39541.11	391458.16	506.6351	-165.31108	-398.41736	136.35622	1213.6240792274475
726.9874	279.96158	1187.6045	391.1027	145.22409	3.6248395	149.98352	139.45154	250.875	83.5	169999	39493.02	390982.06	508.9161	-119.63736	-397.87506	126.359726	1226.6771614551544
749.3846	330.21796	1063.5657	131.92932	242.23657	2.899594	245.89464	235.15286	263.14285	120.8	171999	39501.875	391069.72	511.96777	-152.05496	-397.9109	147.48065	1240.7335131168365
874.1717	447.45697	1367.1346	163.86049	290.8027	1.5839273	292.76273	288.34354	305.14285	140.5	173999	39402.637	390087.3	509.9589	-231.64694	-396.803	131.21078	1254.1138427257538
427.23718	387.71906	1118.374	11.053297	218.5386	1.4349707	220.85484	216.02345	159.3077	111.1	175999	39439.71	390454.3	515.242	-131.62535	-397.26187	141.11186	1266.8538224697113
357.2672	465.3562	1470.2659	66.60334	2254.0688	134.18086	2550.3867	1971.5271	146.6923	945.8	177999	39509.105	391141.3	504.52747	-178.64403	-397.96524	141.15619	1287.7364354133606
1062.297	274.45862	1372.8567	517.6445	606.743	52.457424	747.0815	544.50653	363.5	219.4	179999	39560.824	391653.38	500.89456	-242.90994	-398.58484	144.65791	1302.100706577301
832.2137	198.63194	1194.3988	527.3246	801.8185	75.89055	1017.5204	750.74475	285.85715	263.1	181999	39505.492	391105.53	500.7671	-209.54895	-397.7996	147.05215	1316.5668895244598
604.97784	269.20566	942.5073	85.239456	364.0878	77.86021	577.67645	308.78574	209.22223	150.5	183999	39354.36	389609.34	497.13605	-159.96646	-396.32706	142.99591	1330.4251708984375
418.25568	223.72855	759.3897	87.311035	763.8482	22.83498	808.0272	738.9511	147.85715	239.4	185999	39349.766	389563.88	493.0168	-211.14641	-396.22015	138.76112	1344.024807691574
676.6003	300.7032	1145.6945	39.032505	977.28937	126.77369	1267.0732	794.8191	224.11111	344.5	187999	39132.832	387416.22	485.91873	-161.30486	-393.998	153.92567	1359.5019795894623
830.3589	281.3317	1310.0597	397.29648	662.7148	189.25798	957.90295	410.8447	295.5	243.6	189999	39011.9	386218.97	486.1225	-153.90486	-392.9325	146.96204	1374.0374774932861
977.6277	261.12875	1447.1261	647.8898	632.5909	170.2074	852.8345	436.26477	360.66666	230.4	191999	39003.777	386138.5	479.66278	-295.8269	-392.76422	140.21729	1388.8481686115265
838.19885	231.32986	1140.4598	461.55164	1353.8223	355.43332	1995.0339	1014.5524	292.0	436.7	193999	38977.9	385882.38	486.17004	-173.08266	-392.51324	135.24019	1405.5730237960815
809.13074	507.0992	1524.316	87.80788	905.8465	242.7673	1515.0746	583.57074	276.57144	324.1	195999	38927.594	385384.34	485.92706	-196.40044	-391.95932	132.54024	1421.1442041397095
1111.6887	351.35098	1646.9613	699.76624	1682.6078	667.21405	3117.6936	596.29065	380.0	535.5	197999	38921.305	385322.06	498.18735	-186.65927	-391.85596	138.7535	1437.3697249889374
919.33966	337.70435	1419.1545	581.20514	1052.9912	18.043798	1079.5695	1029.0275	305.5	356.1	199999	38863.855	384753.34	509.70987	-153.47005	-391.39255	144.13043	1452.9739639759064
847.75903	471.00232	1397.9797	34.58731	912.5791	158.8486	1205.2244	574.6127	270.875	274.1	201999	38852.69	384642.8	514.47723	-167.79163	-391.19824	136.00668	1470.4202017784119
1093.8013	478.93024	1749.9092	662.0649	1155.749	134.6628	1312.825	984.57104	365.4	335.4	203999	38963.83	385743.06	499.14893	-187.08714	-392.26166	112.40758	1486.0522847175598
1741.5586	678.24414	2497.0305	689.32715	2008.0856	602.6486	3186.3623	1220.7358	570.5	609.3	205999	39040.35	386500.66	532.13306	-195.94884	-393.09366	139.77486	1503.557357788086
1802.8856	934.3225	2625.6726	496.113	3115.7554	58.200333	3251.777	3055.9524	578.0	999.3	207999	39196.863	388050.12	517.8375	-156.06857	-394.59738	126.8754	1523.3154151439667
1472.7081	827.6383	3090.0352	786.8993	2698.6943	485.62418	3018.138	1489.8214	450.2	900.1	209999	39292.926	389001.06	507.81256	-135.30219	-395.58966	118.63408	1543.4293439388275
1348.6215	970.9814	2607.7444	244.5452	1126.3522	75.4928	1196.7598	996.84674	424.0	350.4	211999	39462.598	390680.8	547.8709	-248.85985	-397.26483	132.80275	1558.5917336940765
1124.4688	782.7006	3090.2856	444.6624	681.05884	25.39938	711.1976	643.1692	355.625	211.8	213999	39605.906	392099.56	510.71524	-240.51819	-398.6452	121.36884	1572.8401732444763
1180.6681	356.30176	1631.9702	668.7483	669.14154	358.31238	1689.0533	511.70544	360.4	220.3	215999	39725.098	393279.47	511.8664	-258.60236	-399.8638	132.27934	1586.5171480178833
921.8779	428.1065	1570.369	211.63672	1291.4968	39.791527	1364.5896	1229.2377	283.42856	375.2	217999	39871.29	394726.8	507.41537	-207.88313	-401.38446	128.8633	1602.5742568969727
1032.1384	470.99896	1845.1097	581.0792	1001.3127	90.2711	1088.6095	853.57794	312.85715	305.7	219999	39925.43	395262.78	502.5951	-218.2363	-401.7227	138.77327	1617.1404778957367
574.41675	284.89145	931.21027	49.35332	931.9507	67.5084	1053.3925	827.1455	182.18182	271.2	221999	39934.406	395351.66	491.59232	-204.2033	-402.06802	130.87544	1632.3411626815796
646.0865	251.62743	1116.1384	258.33862	795.3605	178.44072	945.48364	521.0087	204.11111	242.9	223999	40032.78	396325.6	523.4507	-255.85832	-402.9344	128.09558	1646.442073583603
858.1517	274.05322	1357.5963	538.7435	827.979	170.48283	1293.5529	610.85187	263.14285	249.3	225999	40009.395	396094.1	490.09686	-242.19217	-402.6978	140.58546	1661.3384532928467
1413.4314	831.1441	2648.7476	503.79346	3132.7397	340.52502	3339.492	2357.7961	425.0	931.1	227999	39963.758	395642.3	495.4929	-164.02911	-402.003	109.91251	1682.6985347270966
1314.2588	718.03406	2315.3867	252.8682	2756.3577	303.76462	3034.1187	2104.4377	412.0	908.8	229999	39833.08	394348.6	491.6579	-207.2933	-400.62573	107.65953	1702.436960697174
2928.728	10.097534	2938.8257	2918.6306	1162.9874	663.61743	3135.2532	901.426	1000.0	361.5	231999	39787.46	393897.0	491.92905	-187.06656	-400.18552	102.83571	1718.4445931911469
1605.0865	441.25742	2118.2483	1028.438	811.5536	55.853447	857.6553	718.39856	496.25	302.5	233999	39816.773	394187.16	485.58365	-174.25348	-400.4332	107.070305	1734.0905022621155
1489.4397	895.28235	3018.7737	848.9238	2554.589	501.9777	3017.4856	1720.8661	491.0	864.0	235999	39797.832	393999.7	484.3723	-139.6201	-400.2429	109.4014	1754.439731836319
407.04733	649.0321	1987.4824	18.288216	1797.6846	834.99805	3083.409	847.1765	143.0	581.9	237999	39758.457	393609.8	488.21008	-145.0361	-399.84387	111.388	1771.478672504425
958.09576	280.12427	1456.9578	612.1265	1241.8627	44.971157	1289.7455	1140.6465	287.33334	340.5	239999	39719.82	393227.3	501.1752	-212.83557	-399.4022	112.89672	1787.117926120758
423.58316	621.7103	1862.234	5.7452645	359.98758	2.1948457	363.18292	355.82266	133.0	128.2	241999	39662.004	392654.94	501.66605	-161.51073	-398.84805	118.73358	1800.7552621364594
628.7385	259.06406	1129.009	233.88501	1227.2854	783.7042	3378.5637	588.08344	205.6	375.0	243999	39634.04	392378.1	481.46362	-228.97339	-398.51727	101.250206	1816.9415290355682
827.15936	244.27927	1191.567	552.69464	986.35144	205.18611	1373.845	789.274	257.2	287.4	245999	39590.883	391950.88	477.7227	-279.67426	-398.089	109.01051	1832.4854097366333
507.2428	849.7298	2479.5852	10.184162	1438.2802	535.1697	2849.917	773.5038	170.0	489.4	247999	39576.473	391808.22	478.4917	-236.22949	-397.94638	113.09969	1848.5812628269196
1974.0262	974.5623	2780.275	380.20157	1338.0881	762.2745	2696.1938	156.8552	671.5	505.1	249999	39701.03	393041.34	480.98343	-161.05064	-399.2595	120.85779	1865.8591003417969
2615.6406	24.084839	2639.7253	2591.5557	221.39949	4.050245	226.1934	212.60037	1000.0	104.6	251999	39906.156	395072.0	485.10425	-230.51666	-401.4145	115.356346	1879.5596826076508
1151.9928	351.06876	1811.023	866.3102	983.1637	9.105591	994.9981	959.70746	380.0	336.3	253999	39978.785	395791.06	482.30353	-181.5847	-402.0656	109.67159	1894.8056890964508
1358.9547	555.0848	2243.2896	896.5142	839.992	109.733116	1070.3098	722.86176	435.0	267.9	255999	40093.324	396924.97	476.9823	-114.07875	-403.18564	108.31526	1909.4540870189667
1251.7266	344.628	1658.006	768.0988	818.0083	19.571417	836.59235	778.6511	383.0	239.5	257999	40103.42	397024.94	480.1248	-195.77057	-403.3251	109.22037	1923.6839389801025
696.27234	102.76643	874.9485	548.3925	206.78035	3.344047	212.61966	201.38126	218.2	99.0	259999	40123.266	397221.4	478.4872	-202.77856	-403.45883	94.86222	1936.804945230484
871.30725	227.77513	1311.492	685.4346	3056.0417	91.104004	3284.667	2975.1135	268.6	996.2	261999	40061.066	396605.6	480.5681	-202.61308	-402.87247	108.037285	1957.7794406414032
1584.8558	1030.0302	3151.8167	219.64626	2751.5637	109.451035	2971.3354	2540.09	510.4	1000.0	263999	40081.71	396810.0	477.63562	-196.9074	-403.0078	96.182655	1978.589433670044
1951.9131	621.8138	2685.1885	1164.9077	2509.7043	749.3116	3120.313	1327.5703	665.6667	801.5	265999	40098.746	396978.66	473.78348	-189.92192	-403.18268	88.64224	1998.0034399032593
1525.4052	544.45654	2103.9539	770.1767	1234.4602	55.96313	1289.9287	1126.685	469.25	368.7	267999	40072.01	396713.94	480.46378	-221.39601	-402.71606	82.31952	2011.907840013504
1310.5005	133.16585	1514.6609	1173.4214	2984.7659	270.1977	3199.9592	2279.927	393.4	925.0	269999	39950.33	395509.25	472.86407	-167.93779	-401.67407	92.35978	2032.6716771125793
1667.8726	504.44122	2339.404	1144.9136	649.17914	9.572721	674.1562	641.61664	528.75	236.0	271999	39931.727	395325.06	476.71344	-133.61668	-401.33167	88.6817	2046.2854545116425
792.2167	389.23248	1198.2697	174.83246	899.03253	108.14969	968.5528	684.3505	252.75	261.0	273999	39793.945	393961.03	481.17664	-167.13048	-399.87738	90.9479	2060.1443231105804
1087.1918	179.59232	1343.0421	874.0116	1031.9597	119.687546	1272.725	929.0039	317.66666	307.3	275999	39587.906	391921.25	490.50253	-243.91464	-397.7986	75.60081	2075.2842478752136
1378.033	307.04895	1718.3815	881.65784	1976.9529	943.97516	3330.5544	801.3802	412.4	592.8	277999	39384.465	389907.2	474.09366	-159.82964	-395.52292	75.113846	2092.5065886974335
122.78236	391.49054	1945.699	4.283388	38.92953	14.391233	69.028534	28.382507	75.03571	65.4	279999	39164.117	387725.8	465.62347	-169.04669	-393.4713	77.449425	2103.6581609249115
194.74176	337.59732	1113.549	14.768255	834.42303	86.061424	962.7708	704.89453	90.13636	243.5	281999	38983.55	385938.2	462.2177	-169.09923	-391.8407	80.74703	2117.2168571949005
733.16376	108.53534	915.916	577.2681	1728.2188	845.50006	3404.269	1153.2662	219.77777	503.4	283999	38944.777	385554.38	461.40442	-156.78517	-391.52795	82.65525	2133.2616062164307
921.23926	300.74783	1278.0913	396.5049	1019.71893	4.850824	1026.9779	1010.4823	282.0	308.2	285999	38970.242	385806.47	466.1023	-92.79004	-391.7797	77.495155	2148.3030960559845
1889.0905	578.50397	2523.5908	990.32007	2571.728	935.6355	3205.6362	994.74536	560.25	804.3	287999	39050.746	386603.4	466.6862	-122.38573	-392.56094	71.41755	2166.8081171512604
1757.534	735.4201	2677.2686	877.1548	1242.3024	706.8938	3362.78	999.54724	525.3333	1000.0	289999	39115.945	387248.9	467.95856	-177.57335	-393.20132	78.19081	2188.1659350395203
974.4045	357.21188	1725.5544	643.1556	987.068	146.89006	1339.1007	813.7664	433.16666	745.8	291999	39009.53	386195.4	467.42575	-123.48249	-392.06805	62.385044	2207.1569805145264
1453.8295	518.0028	2318.1445	973.6426	3185.9656	23.083858	3240.323	3161.25	498.75	1000.0	293999	39066.414	386758.5	474.49008	-123.00743	-392.685	68.69972	2228.8668220043182
