AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	LossV	LossPi	Entropy	KL	TotalEnvInteracts	Time
988.0426	1.9546814	989.9973	986.08795	990.08545	4.7572784	997.4192	979.7912	1000.0	1000.0	1019.8406	11.041579	1044.0684	983.5671	61.833454	-0.022204712	2.73547	0.011184253	114000	796.1762506961823
987.5604	1.3249817	988.88544	986.2355	988.1102	2.4485373	991.25775	984.41614	1000.0	1000.0	1016.96893	9.805448	1040.3896	979.0478	54.659252	-0.006446845	2.7520514	0.00813398	116000	819.3000113964081
980.1415	3.2635498	983.405	976.8779	976.24396	17.350538	987.5552	924.937	1000.0	995.9	1014.5348	10.014875	1037.7675	975.41223	38.372894	-0.02293525	2.7101865	0.0065932847	118000	842.9583013057709
985.75757	0.07107545	985.8287	985.6865	982.5506	2.905813	986.9713	977.4148	1000.0	1000.0	1006.78156	7.055999	1025.5911	971.4193	19.813765	-0.024743523	2.6715386	0.010863161	120000	866.4095492362976
982.9831	2.324585	985.3077	980.6585	981.5173	2.2863739	984.8133	978.43726	1000.0	1000.0	1004.26196	7.697362	1031.0115	968.74445	31.86301	-0.024076117	2.7011523	0.007867764	122000	890.0489521026611
982.4483	0.99890137	983.4472	981.4494	983.0931	3.742808	988.1985	977.7912	1000.0	1000.0	996.0961	6.835445	1022.55414	962.93506	17.701372	-0.009074958	2.6997926	0.010361699	124000	913.0929899215698
979.5536	3.1338806	982.6875	976.41974	981.8942	2.6328151	985.53534	978.6613	1000.0	1000.0	993.64703	7.4616537	1014.44586	962.2881	28.390076	-0.00947575	2.7098205	0.010776949	126000	936.2318720817566
978.9247	1.1794434	980.1041	977.74524	977.14014	2.6457899	981.87933	971.9469	1000.0	1000.0	994.1132	5.965851	1014.97644	964.95496	18.83838	-0.029683918	2.722902	0.008655645	128000	959.51837849617
983.47314	3.3892212	986.86237	980.0839	907.42676	217.66592	984.61804	254.48715	1000.0	927.5	990.417	6.6154594	1014.6733	959.22076	28.578236	-0.016063185	2.6252947	0.011767242	130000	981.4080381393433
979.32385	1.9615173	981.28534	977.3623	981.27814	1.9430847	984.90955	977.94965	1000.0	1000.0	991.88776	5.496715	1015.8319	961.7883	19.402157	-0.02567716	2.6451743	0.008319658	132000	1004.7981786727905
679.94055	299.0891	979.02966	380.8514	979.9219	1.6423118	983.6445	977.03064	699.0	1000.0	985.70795	7.1070056	1009.23627	952.38684	104789.86	-0.006676402	2.7133286	0.010479946	134000	1027.576241016388
982.9793	0.049621582	983.02893	982.9297	982.40955	2.4444132	987.40875	978.945	1000.0	1000.0	828.47437	17.110558	882.874	759.8463	1196.9587	-0.005962597	2.6691508	0.016731452	136000	1050.652328968048
984.2685	2.1241455	986.39264	982.14435	982.7316	1.3406212	985.2574	980.7353	1000.0	1000.0	900.1807	10.223388	935.1592	837.5104	449.43765	0.000108125154	2.6693125	0.015780302	138000	1073.8267931938171
986.11414	0.9386902	987.05286	985.1755	984.46423	1.8221209	988.6979	981.31726	1000.0	1000.0	936.1489	6.63417	977.8239	902.4894	162.38228	-0.0018501465	2.695208	0.0112016145	140000	1097.224686384201
983.92444	0.47781372	984.4022	983.4466	983.2848	2.266717	987.35046	978.89404	1000.0	1000.0	958.323	4.778043	975.28076	934.8399	74.3788	-0.004695856	2.6421757	0.008093651	142000	1120.7212681770325
984.97156	0.1633606	985.13495	984.8082	983.67267	2.290473	987.481	979.3106	1000.0	1000.0	972.9184	4.9760838	992.0477	944.04407	36.126392	-0.004242414	2.7308316	0.0096590035	144000	1143.7750585079193
984.1023	2.5924683	986.69476	981.5098	984.2371	2.4788141	989.29285	980.3405	1000.0	1000.0	981.52075	5.2215114	1000.8063	941.64215	26.240345	-0.022289164	2.6678443	0.012905066	146000	1167.4700829982758
985.208	1.8218994	987.0299	983.3861	984.93005	2.9296703	990.8686	981.20105	1000.0	1000.0	985.40875	4.338711	998.6041	960.4195	20.031305	-0.02781722	2.615942	0.010109473	148000	1191.2870390415192
983.3727	0.86428833	984.237	982.5084	984.88477	2.4786766	989.82983	981.77924	1000.0	1000.0	988.5608	4.0731826	1009.7153	965.70935	12.792038	-0.027816147	2.5928662	0.0098978	150000	1215.1415894031525
982.9927	0.8635254	983.8562	982.12915	989.81116	9.585126	1017.4623	983.02844	1000.0	1000.0	991.03076	5.0829306	1019.50415	956.2338	20.537186	-0.005873673	2.6174207	0.010653529	152000	1238.3380420207977
990.40735	1.0535889	991.46094	989.35376	901.19714	260.4826	991.194	119.7641	1000.0	913.2	987.61676	5.3824763	1006.8794	960.6709	21.142746	-0.004656843	2.609055	0.0090641035	154000	1259.8593339920044
983.0507	0.9310303	983.98175	982.1197	990.85754	9.866049	1014.6516	984.957	1000.0	1000.0	996.3491	4.659817	1010.4576	970.3875	12.705485	-0.026454682	2.6860828	0.0056344448	156000	1283.31498503685
985.0287	0.2793274	985.308	984.7493	845.94385	279.22192	987.59753	237.49301	1000.0	857.1	997.397	4.016377	1012.5031	965.7499	12.63813	-0.025922418	2.551939	0.0083342055	158000	1304.6635954380035
1001.13165	17.761719	1018.8934	983.36993	1001.75653	34.591965	1090.9904	983.5769	1000.0	1000.0	994.575	12.902795	1101.2767	888.00665	87.12053	0.011640445	2.6069624	0.018553656	160000	1327.8189458847046
984.1969	1.5054321	985.70233	982.69147	938.2339	143.63435	988.6103	507.3481	1000.0	943.4	997.70685	5.013033	1024.1862	974.3677	13.713186	0.0015384688	2.639917	0.010280351	162000	1350.0216619968414
987.19763	2.7570496	989.95465	984.44055	986.52185	3.1125128	993.12915	981.2725	1000.0	1000.0	995.4773	4.4931006	1020.0544	969.39496	16.155155	-0.006220274	2.6419322	0.011965044	164000	1373.3363628387451
659.7387	327.43906	987.1778	332.29965	1003.5663	25.661268	1058.544	982.4954	660.0	1000.0	993.02716	19.886477	1065.9464	851.07306	72366.18	-0.00079728867	2.5296257	0.011978524	166000	1396.2597353458405
985.7422	2.0531921	987.7954	983.689	986.77966	2.4779978	990.6443	982.33997	1000.0	1000.0	979.6027	51.54899	1090.3252	669.6536	743.8493	-0.031496502	2.5842116	0.00899929	168000	1419.6346955299377
989.9128	1.8728027	991.7856	988.04	987.73114	2.8738682	992.54395	983.5468	1000.0	1000.0	1006.5979	10.575008	1038.4226	919.54584	88.42257	-0.014395889	2.5118606	0.009201091	170000	1442.8593089580536
1009.22815	19.731049	1028.9592	989.49713	988.06915	1.4189355	990.1349	985.82965	1000.0	1000.0	981.0441	81.365456	1111.467	387.5257	1705.6578	-0.01740431	2.4958177	0.01045144	172000	1466.136322259903
988.05396	0.39575195	988.4497	987.6582	946.17706	173.67024	1067.9209	432.94482	1000.0	938.8	1015.5341	8.746841	1063.5852	955.85364	78.10402	-0.032109924	2.4765403	0.009369905	174000	1488.7812163829803
983.21204	1.9085999	985.12067	981.30347	956.1615	89.58085	993.1766	687.6065	1000.0	963.0	1013.09174	7.437638	1073.5648	979.1887	84.189835	-0.008566027	2.4348605	0.01188867	176000	1511.392091035843
984.5703	2.6611328	987.23145	981.9092	985.194	2.2954617	989.7165	982.4844	1000.0	1000.0	1011.4946	6.8655224	1057.3739	972.1551	68.93166	-0.031657547	2.4550488	0.007106067	178000	1535.1012661457062
986.4706	0.07681275	986.54736	986.39374	984.63293	2.8742626	988.98206	978.787	1000.0	1000.0	1011.4043	5.1866975	1035.8359	984.2224	64.53734	-0.03146546	2.4301434	0.006028147	180000	1558.5925357341766
988.1084	0.56643677	988.67487	987.542	985.3657	2.3601131	988.6331	981.1928	1000.0	1000.0	1013.06915	6.026378	1044.178	964.2846	43.633427	-0.027377719	2.3472564	0.011638521	182000	1581.9092013835907
985.23364	1.6909485	986.92456	983.54266	987.28925	2.0209713	991.78503	984.52893	1000.0	1000.0	1010.8375	4.514082	1027.9296	983.07635	31.192587	-0.02780131	2.268636	0.008280134	184000	1605.737666606903
988.1635	0.25006104	988.4136	987.91345	990.7795	8.81549	1014.188	981.6605	1000.0	1000.0	1008.7621	4.5364847	1032.8263	979.33435	31.361023	-0.008827429	2.3025894	0.009032793	186000	1629.033454656601
987.4063	3.4161377	990.82245	983.9902	985.21356	3.0282545	991.7216	981.4147	1000.0	1000.0	1006.7996	5.9327426	1035.0359	974.4113	46.727337	-0.008464262	2.265417	0.007511056	188000	1652.1661310195923
984.53906	0.5218506	985.0609	984.0172	986.6663	3.6678061	992.19714	980.8321	1000.0	1000.0	1008.5704	5.379747	1035.1155	978.9795	43.37786	-0.030321753	2.2781172	0.006566259	190000	1675.536700963974
988.3089	1.9850464	990.29395	986.32385	985.408	3.0449934	991.5479	980.99585	1000.0	1000.0	1008.0884	4.8526154	1028.8722	984.82587	46.05352	-0.030763881	2.292808	0.0106135905	192000	1699.0389862060547
983.68494	0.353302	984.0382	983.3316	984.31464	3.076804	989.74664	979.323	1000.0	1000.0	1006.7985	7.9118357	1072.6549	968.46155	69.44335	-0.0091223605	2.26938	0.011408448	194000	1722.3325867652893
982.9787	1.9194336	984.89813	981.05927	984.37683	3.18021	990.2407	979.7032	1000.0	1000.0	1009.84625	5.597884	1033.1432	987.8752	45.81477	-0.0077901613	2.2329962	0.026112445	196000	1745.4995040893555
986.2481	1.9388428	988.18695	984.30927	984.9209	1.0367082	986.8972	983.3701	1000.0	1000.0	1014.4936	4.600135	1026.7944	994.03204	45.90103	-0.025369216	2.257241	0.0043393867	198000	1769.0309455394745
984.9656	0.50393677	985.4695	984.4616	984.78143	1.7717452	987.8302	982.39923	1000.0	1000.0	1014.1466	4.3835297	1031.8134	986.7924	36.12597	-0.030633396	2.2603433	0.0115785645	200000	1793.0552999973297
984.09973	0.08190918	984.18164	984.0178	986.0078	2.1967666	990.48486	981.4375	1000.0	1000.0	1010.76184	4.5883293	1026.069	986.769	25.634445	-0.010539853	2.2543242	0.010257312	202000	1815.0833594799042
986.6444	0.5222473	987.1666	986.12213	986.0304	1.4269456	989.3821	983.49133	1000.0	1000.0	1007.62164	4.196267	1022.94244	983.239	19.811178	-0.02594461	2.1954587	0.0028919107	204000	1838.3807175159454
985.69946	0.8964844	986.59595	984.803	985.6463	1.077113	987.5604	983.7269	1000.0	1000.0	1007.77905	4.053239	1017.2973	980.3258	12.860082	-0.029353112	2.2168324	0.0074987994	206000	1861.8982300758362
987.23584	0.108917244	987.3448	987.12695	985.8384	1.0812495	987.2919	983.5702	1000.0	1000.0	1003.6948	3.4849403	1016.0801	978.8405	12.001544	-0.026956543	2.208591	0.007701074	208000	1885.5175848007202
985.8533	1.021698	986.87494	984.83154	986.6875	1.0122693	988.90497	985.10455	1000.0	1000.0	1004.2372	4.0413523	1017.60516	978.9048	10.986443	-0.029633572	2.1718876	0.009957876	210000	1909.3531351089478
985.40826	0.19567871	985.60394	985.2126	985.9466	1.3537563	987.38214	983.9243	1000.0	1000.0	1002.60535	3.9885292	1011.9248	975.8989	13.503973	-0.004013719	2.1291308	0.008536319	212000	1932.776983499527
985.1403	0.94281006	986.0831	984.1975	985.8825	1.4257114	988.63605	984.31116	1000.0	1000.0	1006.1594	4.167148	1016.55884	976.7202	16.389416	-0.005017611	2.150518	0.009210728	214000	1956.1065685749054
985.884	2.0004272	987.8844	983.88354	985.45105	0.91146	986.8585	983.2178	1000.0	1000.0	1003.056	3.612484	1013.4219	981.2471	13.986929	-0.00485629	2.1209557	0.011235104	216000	1979.8889570236206
986.0217	0.66534424	986.6871	985.3564	985.3133	1.9885638	987.50287	979.7485	1000.0	1000.0	1003.4801	3.622266	1015.75104	976.72253	11.097448	-0.027374651	2.1231053	0.007600327	218000	2003.7051856517792
984.8885	0.824646	985.71313	984.06384	985.6089	1.1437719	987.5139	983.816	1000.0	1000.0	1003.27075	3.6562185	1014.34924	977.4758	11.698354	-0.0058690286	2.0970926	0.010950304	220000	2027.0276355743408
984.0859	0.7429199	984.8288	983.34296	984.44446	0.9190144	985.7404	983.1044	1000.0	1000.0	1004.7391	3.596241	1013.6898	978.29	13.417772	-0.006852239	2.1338067	0.00975201	222000	2050.696770429611
982.66113	2.2591858	984.92035	980.402	983.41766	1.8930298	986.22046	978.9868	1000.0	1000.0	1002.50964	4.885706	1016.73065	976.5541	12.891803	-0.008743635	2.1009939	0.010047453	224000	2074.076949596405
982.56934	0.40621948	982.9755	982.1631	981.53546	1.8186493	985.2792	978.6576	1000.0	1000.0	1000.63666	3.9343667	1012.5298	973.3759	10.6024475	-0.0048313197	2.100925	0.012699127	226000	2097.4007778167725
984.1751	0.24719238	984.4223	983.9279	982.34064	1.5087488	984.4626	979.12915	1000.0	1000.0	1000.99286	3.868488	1010.26843	972.3978	8.807124	-0.027612483	2.07923	0.008787994	228000	2121.36576294899
983.6007	0.42211914	984.0228	983.1786	981.8878	1.5567638	983.5103	978.37805	1000.0	1000.0	999.51825	3.8107598	1008.03503	975.0384	8.4212475	-0.011569177	2.074017	0.009371187	230000	2144.9464688301086
982.03705	0.66485596	982.7019	981.3722	982.95374	1.0148168	984.0618	980.4139	1000.0	1000.0	997.95386	3.6761167	1009.9324	976.1798	6.0581083	-0.012054813	2.0833163	0.010763627	232000	2168.4950709342957
982.1683	1.3952026	983.5635	980.7731	982.88947	0.82661617	984.43945	981.44446	1000.0	1000.0	997.0142	3.7208593	1027.7949	974.35657	6.3738346	-0.0013953729	2.1327698	0.01214963	234000	2192.324036836624
982.8327	0.7670288	983.59973	982.0657	982.23193	1.2416652	984.41345	979.75354	1000.0	1000.0	996.2815	3.628404	1011.3939	970.6296	6.2467155	-0.004059128	2.058637	0.01235784	236000	2215.606894493103
981.08496	0.07754517	981.16254	981.00745	982.7292	1.2812059	985.5613	981.4623	1000.0	1000.0	995.6579	3.7249362	1010.26843	970.4065	8.380011	-0.00012144755	2.1181998	0.017386755	238000	2238.7942798137665
982.1791	1.0758972	983.255	981.1032	980.7028	1.8482531	984.0242	976.6345	1000.0	1000.0	995.7347	3.468502	1004.4628	971.3446	8.011768	-0.002370599	2.0587602	0.014112188	240000	2262.4196577072144
981.30066	0.9927063	982.29333	980.3079	981.86896	1.3704053	983.9673	979.90607	1000.0	1000.0	997.00903	3.185196	1007.38885	975.2492	8.698427	-0.003699621	2.121488	0.014816305	242000	2285.883100748062
980.3207	0.7182312	981.03894	979.6025	981.5205	0.84582067	982.416	980.0478	1000.0	1000.0	997.64984	3.6567433	1006.47656	973.9196	7.887904	-0.033892654	2.0932586	0.009829901	244000	2309.8624448776245
981.0652	0.6330261	981.69824	980.4322	981.82196	0.95211697	983.1085	980.183	1000.0	1000.0	995.9861	3.8029294	1004.23413	970.3306	5.77732	-0.033046525	2.0392716	0.011615056	246000	2333.69065117836
982.3391	1.5689087	983.908	980.7702	982.277	0.94824505	984.08936	980.592	1000.0	1000.0	994.329	3.2852867	1001.99396	973.924	4.4795904	-0.031808637	1.9880024	0.0064480253	248000	2357.529991865158
981.6853	0.5011902	982.18646	981.1841	981.7342	0.9754429	982.96606	980.42163	1000.0	1000.0	992.8994	3.256178	1001.76556	965.4647	6.576136	-0.0068364814	1.9811397	0.013236385	250000	2381.0663464069366
982.3397	0.14474487	982.4845	982.195	981.8042	0.9921123	983.81146	980.7	1000.0	1000.0	992.95123	3.2456822	999.9885	969.7233	4.927053	-0.0037853674	1.9555192	0.008251662	252000	2404.1022522449493
980.8572	0.6874695	981.5446	980.1697	981.25134	1.6318847	983.92773	978.94244	1000.0	1000.0	995.0076	3.2530954	1003.4222	974.5872	6.60044	-0.0049289465	2.00816	0.008139168	254000	2427.461667537689
