AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	LossV	LossPi	Entropy	KL	TotalEnvInteracts	Time
266.9943	50.318127	353.64676	185.40514	280.01147	84.587006	474.66727	161.66978	173.54546	172.6	176.12608	68.141014	260.28824	-3.6533823	3380.7507	-0.0033469994	2.7582119	0.009047652	30000	121.00479984283447
306.9066	121.071846	552.5721	130.9655	299.70306	167.46393	607.4527	50.33164	216.77777	256.4	157.47441	56.544624	247.1807	2.5384693	7629.9126	-0.007378275	2.796352	0.008754849	32000	132.3970432281494
311.99918	235.37578	778.5786	70.23293	292.5841	175.06845	612.8784	116.306755	281.85715	275.0	227.54813	47.847458	356.12112	23.501495	18326.773	-0.020740066	2.7650902	0.009406975	34000	144.44851088523865
287.70767	133.6403	503.0461	96.322815	324.89328	180.49881	651.68805	75.57266	263.2857	274.3	229.71323	56.20458	348.3411	-4.17922	8359.783	-0.010001985	2.7131193	0.007285343	36000	155.9783661365509
334.4035	99.49941	422.64432	80.1705	360.21945	107.69297	579.04315	159.09961	218.625	264.6	148.94164	88.71078	301.1485	-42.633373	5342.607	-0.02997471	2.6867347	0.006324742	38000	167.55732536315918
404.9458	42.531704	464.14603	331.2027	480.971	81.696625	678.17896	355.585	267.83334	346.0	232.95828	95.0183	389.57867	-1.0339386	9222.814	-0.009021693	2.7085764	0.013710613	40000	180.36123085021973
380.04443	114.66821	577.6603	255.32912	340.70892	135.93906	600.2692	186.65811	306.16666	287.0	311.97955	83.974945	447.9157	-6.950263	10727.753	-0.006221527	2.7257855	0.011315721	42000	192.06228232383728
347.94165	135.59842	546.4021	215.89311	492.18863	267.9636	987.33856	97.1816	375.25	514.8	322.68848	45.194794	385.96707	145.28717	23010.865	-0.0048670834	2.655717	0.008423176	44000	207.2214617729187
654.1653	364.60986	1018.7751	289.55542	762.126	263.5314	1022.2763	316.50717	630.0	742.9	284.40234	38.402172	366.128	130.35907	32079.729	-0.026098827	2.7343466	0.00492199	46000	226.562842130661
820.5104	183.8414	1004.35175	636.66895	939.5763	211.69484	1019.58966	304.89474	802.0	927.6	483.04	67.484406	590.4629	244.67757	26891.006	-0.011296778	2.658564	0.01067822	48000	248.23016357421875
444.68475	242.22389	828.7117	157.83064	449.1661	123.96909	645.7181	188.06123	475.0	478.1	718.4601	43.977253	814.56305	522.8708	39629.406	-0.0025156774	2.6489165	0.0075647705	50000	263.2028570175171
993.9216	5.212219	999.1338	988.70935	994.96747	3.9946823	1003.30585	987.0889	1000.0	1000.0	315.37457	35.00134	391.51974	165.27925	19450.775	-0.028587425	2.6666298	0.006311068	52000	286.7321696281433
998.45764	1.5036316	999.96124	996.954	996.1426	2.7018802	1001.9967	993.51807	1000.0	1000.0	600.38525	27.082275	680.6823	501.11206	6987.8	-0.008179319	2.5760038	0.0082828915	54000	309.7424910068512
980.57904	2.6239624	983.203	977.9551	766.3285	244.38953	988.1183	362.56046	1000.0	789.0	772.2088	25.642227	836.4873	674.61316	2278.9053	-0.004623619	2.5393429	0.008634837	56000	329.1046872138977
992.495	1.1545105	993.6495	991.34045	986.8187	3.3220115	992.81995	981.55804	1000.0	1000.0	860.595	20.026615	921.28485	790.9727	1144.1285	-0.005138842	2.5277283	0.008192859	58000	351.85068559646606
619.6541	360.27356	979.9277	259.38055	971.7118	18.677155	988.5086	925.33105	643.0	994.1	916.3973	17.384077	953.41144	842.4933	78878.81	-0.0057429434	2.5667055	0.005619818	60000	375.08553433418274
993.48303	2.920044	996.4031	990.563	994.7858	4.044743	1001.3974	987.94476	1000.0	1000.0	848.70776	32.103775	947.67053	708.2843	1139.474	-0.0043143034	2.5526521	0.013743319	62000	398.0931341648102
1006.66187	5.304413	1011.96625	1001.3574	1008.7462	3.2972546	1015.8045	1004.0273	1000.0	1000.0	877.0014	20.223835	942.2379	812.64636	691.7352	-0.0059821745	2.5162175	0.006999703	64000	420.8555808067322
998.0621	0.10424805	998.1663	997.9578	999.3296	3.9356496	1006.7794	994.5272	1000.0	1000.0	983.1692	18.315277	1034.172	926.5441	280.456	-0.003879956	2.617359	0.012562305	66000	444.10246682167053
988.3174	1.9526672	990.2701	986.36475	989.72424	4.3865128	997.50745	982.8628	1000.0	1000.0	1019.6572	24.069704	1061.3969	837.91266	364.9803	-0.0036183654	2.5992408	0.0074863024	68000	467.4965138435364
989.82166	5.089569	994.9112	984.73206	991.1351	3.9737592	998.1428	985.7449	1000.0	1000.0	1019.06323	13.039245	1057.2112	967.86066	174.25734	-0.0033154134	2.6581457	0.009394839	70000	489.4927942752838
991.49524	4.6965637	996.1918	986.79865	993.0628	3.9076962	999.18085	985.9817	1000.0	1000.0	1003.90564	11.509481	1041.6315	964.0844	128.4161	-0.006028962	2.5542402	0.00859864	72000	507.27906918525696
989.25073	5.6063232	994.85706	983.6444	989.8997	2.3767085	993.93933	986.74713	1000.0	1000.0	1012.8612	11.164977	1039.3851	966.3691	106.30967	-0.018708013	2.623549	0.00647823	74000	530.7665908336639
990.5023	0.44674683	990.9491	990.0556	990.65216	2.7922008	995.33966	986.2217	1000.0	1000.0	1005.4366	8.738177	1031.02	969.38745	49.936115	-0.00417334	2.5684288	0.0076371464	76000	554.2618908882141
982.0232	3.1949768	985.2182	978.82825	986.778	2.7139287	991.2224	982.69586	1000.0	1000.0	1012.09656	15.7874155	1036.1527	924.6491	247.11734	-0.0061038323	2.5372167	0.008407804	78000	577.3661773204803
988.4746	1.3448181	989.81946	987.1298	990.17804	3.1236334	994.7894	985.49805	1000.0	1000.0	994.179	12.4892645	1025.6278	955.3225	88.26933	-0.00810594	2.518743	0.010546448	80000	600.5573983192444
987.3657	3.242767	990.60846	984.1229	986.42334	2.9717116	991.1345	981.9096	1000.0	1000.0	1003.2569	8.247906	1028.66	964.0535	56.64855	-0.0068181823	2.5148373	0.00761018	82000	623.2359311580658
986.5255	0.9211731	987.4467	985.6044	987.2832	1.3582087	990.31775	985.75494	1000.0	1000.0	1005.1759	7.1700444	1022.0828	959.6192	44.79949	-0.00276419	2.5372472	0.0074340748	84000	642.5131349563599
990.80054	1.3349304	992.1355	989.46564	989.0487	2.7157567	992.6778	985.0364	1000.0	1000.0	992.50757	6.1541495	1020.356	969.3118	26.433483	-0.0071432274	2.4966967	0.009163977	86000	665.8555653095245
985.4498	2.4167786	987.86664	983.0331	985.75146	2.3611248	989.7401	980.8576	1000.0	1000.0	996.36163	6.0305753	1020.4968	969.0192	25.897747	-0.006947777	2.47326	0.008650048	88000	689.4419820308685
987.6094	0.4242859	988.0336	987.18506	986.46387	3.2699301	993.7518	982.067	1000.0	1000.0	994.01294	6.7543592	1009.4526	958.6736	30.482672	-0.019143946	2.535256	0.008416821	90000	713.4578402042389
984.5154	0.9377136	985.45306	983.57764	986.0641	1.6944233	990.0635	983.8061	1000.0	1000.0	991.386	5.7109704	1009.93176	966.6617	27.069666	-0.021034602	2.488769	0.012357444	92000	737.5424020290375
986.42395	0.98602295	987.41	985.4379	988.05096	1.3986421	990.7895	985.9981	1000.0	1000.0	989.1329	5.010681	1000.6751	963.662	24.73117	-0.018639581	2.4071262	0.0037298235	94000	761.3667204380035
987.5177	0.05227662	987.57	987.46545	987.6288	1.864568	991.65674	985.26044	1000.0	1000.0	988.4789	5.1393504	1002.3954	964.2704	27.743698	-0.021979906	2.4271579	0.0052805385	96000	785.0835137367249
987.83484	0.96951294	988.8044	986.86536	986.93585	1.8165902	989.29913	983.2299	1000.0	1000.0	989.1863	4.361958	1004.79803	965.71014	20.050922	-0.02543293	2.426405	0.0037490304	98000	808.72469830513
987.256	0.3454895	987.6015	986.9105	987.7324	0.9932959	989.02997	985.2274	1000.0	1000.0	991.3307	5.3830523	1011.2493	963.8622	18.879969	-0.004299834	2.462866	0.009148747	100000	831.8071365356445
987.54224	2.6338806	990.1761	984.9083	988.1823	1.7013917	991.02673	985.656	1000.0	1000.0	991.7858	3.749149	1016.9901	973.22406	23.46372	-0.023799215	2.430459	0.008200688	102000	855.4259521961212
986.87915	0.43023682	987.3094	986.4489	987.0184	2.1977894	991.9288	983.5294	1000.0	1000.0	993.5287	4.3171077	1007.5276	966.2084	11.509286	-0.023777302	2.359605	0.009829731	104000	879.1888589859009
987.85913	0.50457764	988.3637	987.35455	986.6071	1.5715588	989.5608	983.9914	1000.0	1000.0	993.20776	3.9657164	1010.764	972.4107	12.396384	-0.010547881	2.4082537	0.009824818	106000	902.2586631774902
985.95685	0.10510254	986.06195	985.85175	986.8302	1.2262818	989.0832	984.6393	1000.0	1000.0	992.9562	4.106446	1005.8804	969.9361	13.934827	-0.024625862	2.3676236	0.009565142	108000	925.8566927909851
988.88684	1.3576965	990.24457	987.5292	987.7388	1.0215472	989.6531	986.2858	1000.0	1000.0	992.6846	3.5621736	1009.3101	967.58575	20.978058	-0.022112623	2.3534002	0.008741212	110000	949.6078097820282
987.7224	0.20407104	987.9265	987.5184	987.02783	1.3017923	989.44366	984.2686	1000.0	1000.0	993.45734	3.6173062	1008.3894	971.351	8.889986	-0.022506084	2.2865148	0.008562614	112000	973.4221630096436
986.9108	0.34436035	987.2552	986.56647	988.0829	0.84518445	989.15424	986.37494	1000.0	1000.0	995.4156	3.0645127	1007.95026	977.7681	16.420965	-0.025528852	2.312757	0.010468523	114000	996.929116487503
987.14044	2.1827393	989.3232	984.9577	987.19855	1.1229247	988.88464	985.4737	1000.0	1000.0	995.5647	3.1135337	1007.4329	977.7372	8.886986	-0.023322942	2.3621533	0.011949126	116000	1020.5311353206635
988.0371	0.21453857	988.25165	987.8226	987.8289	1.0407641	989.8299	985.9096	1000.0	1000.0	995.322	2.6912582	1009.705	976.2372	6.321734	-0.023585549	2.2604606	0.0032781407	118000	1043.768884897232
987.1623	0.28582764	987.4481	986.87646	987.883	1.0666674	989.8714	986.5886	1000.0	1000.0	997.9761	2.9794028	1009.5148	967.05426	11.628319	-0.028166398	2.2383714	0.008641353	120000	1067.3794703483582
985.3058	2.0260925	987.3319	983.2797	987.54285	0.592583	988.85675	986.7439	1000.0	1000.0	997.6963	2.3856041	1006.652	984.14594	5.372688	-0.0051977686	2.2600346	0.011300755	122000	1090.8754658699036
988.348	0.8369446	989.18494	987.51105	988.3966	1.1972277	990.3508	986.1748	1000.0	1000.0	995.19775	3.2592235	1010.04	970.874	8.395508	-0.008946812	2.2053685	0.010382248	124000	1114.3837885856628
989.45483	0.60546875	990.0603	988.84937	989.53674	1.122031	990.9313	987.4657	1000.0	1000.0	996.5687	2.8347487	1014.29175	978.13055	6.810875	-0.0040297857	2.2145963	0.015050774	126000	1137.7551128864288
988.5631	0.79525757	989.3584	987.7679	989.4025	0.9151187	990.5355	987.4823	1000.0	1000.0	996.9068	2.637418	1006.1765	982.4768	10.816787	-0.024070978	2.2666786	0.008896757	128000	1161.6566228866577
989.8745	0.13479614	990.00934	989.73975	989.3296	1.4033571	991.1251	985.93835	1000.0	1000.0	998.3685	2.679157	1008.18036	984.7973	5.173677	-0.0033781012	2.1950684	0.014065578	130000	1185.0983335971832
989.10034	0.057739258	989.1581	989.0426	988.52606	0.8345667	989.4644	987.08563	1000.0	1000.0	1000.2146	2.739086	1013.4241	978.69104	7.4241285	-0.0028909962	2.234848	0.01251715	132000	1208.40327501297
988.265	0.22558594	988.4906	988.0394	988.0213	0.8691102	989.39233	986.98065	1000.0	1000.0	1001.2401	2.950063	1013.2714	982.68536	7.244281	-0.005297057	2.2326503	0.011916781	134000	1231.2578213214874
987.97754	2.126709	990.10425	985.8508	987.78436	0.953649	989.2586	986.2152	1000.0	1000.0	1000.9072	2.6600833	1008.66907	986.50385	5.775561	0.0001947704	2.205272	0.009667137	136000	1254.3054959774017
987.1505	0.17575073	987.32623	986.97473	987.15674	1.0587958	988.2648	984.56384	1000.0	1000.0	999.9932	2.4228945	1007.41125	983.1702	6.35459	-0.02013814	2.1973705	0.010990316	138000	1278.020332813263
987.7685	0.26116943	988.02966	987.5073	987.5584	0.6962106	988.3043	986.04205	1000.0	1000.0	999.60724	2.5991778	1008.633	976.25555	5.6657305	-0.02730819	2.166436	0.0074346727	140000	1301.6153790950775
987.18054	0.33346558	987.514	986.84705	987.31116	0.71883386	988.2712	986.1389	1000.0	1000.0	997.9169	2.311919	1005.77203	981.4643	4.147292	-0.011685461	2.139588	0.008652013	142000	1324.7318584918976
987.1156	0.06307984	987.17865	987.0525	987.13965	0.74039906	988.85876	986.261	1000.0	1000.0	997.71643	2.6134005	1006.37177	971.15857	6.0604644	-0.027202684	2.1283784	0.0064873667	144000	1348.5169858932495
987.0751	0.8014221	987.87646	986.2736	987.459	0.5971578	988.6229	986.6777	1000.0	1000.0	997.90485	2.2582874	1005.79114	978.15796	4.3333216	-0.02606805	2.1499436	0.011102954	146000	1372.210114479065
986.467	0.020935059	986.4879	986.44604	988.0775	1.0137025	990.3492	986.9587	1000.0	1000.0	996.76337	2.4720414	1005.0697	979.3167	4.6399355	-0.010114145	2.1283562	0.0086652795	148000	1395.7420754432678
987.4358	0.6663208	988.1021	986.7695	987.785	1.0786889	989.6753	985.52136	1000.0	1000.0	993.5532	2.5497184	1007.6369	969.54565	5.8950057	-0.027407186	2.1465032	0.012003743	150000	1419.6341371536255
987.3227	0.21148682	987.5342	987.1112	987.61426	0.6911181	988.5744	986.3905	1000.0	1000.0	995.0779	2.1502519	1004.9052	974.9433	4.773019	-0.028048884	2.1049893	0.006349623	152000	1443.3328456878662
988.06824	0.14981079	988.2181	987.91846	988.2137	0.8479515	989.6821	987.00824	1000.0	1000.0	994.8107	2.3645422	1002.9877	975.3774	4.607091	-0.004386299	2.0753984	0.0098459795	154000	1466.4301109313965
988.6609	0.7069092	989.3678	987.954	988.3395	0.8191266	989.30524	986.295	1000.0	1000.0	994.53076	2.139423	1009.44946	979.12506	5.6974425	-0.0043066675	2.0868132	0.014361317	156000	1489.342176914215
988.82294	1.0006714	989.8236	987.82227	988.5578	0.71805525	989.67676	987.6678	1000.0	1000.0	997.33734	2.2390056	1003.8613	976.156	3.5132794	-0.02768153	2.0884323	0.005813791	158000	1513.083157300949
987.6183	0.32528687	987.9436	987.293	988.67645	0.81117105	989.91815	987.0609	1000.0	1000.0	997.11786	2.1571712	1006.28253	981.53406	3.576329	-0.00919968	2.0973032	0.010422334	160000	1536.2016088962555
987.89294	0.7409973	988.634	987.152	987.96545	0.9199797	990.00085	986.7281	1000.0	1000.0	996.7056	10.665723	1031.2089	784.81934	41.279976	-0.0031288478	2.0505157	0.02112765	162000	1559.5817000865936
988.80493	0.16574097	988.9707	988.6392	988.8407	0.86160934	990.2949	987.06726	1000.0	1000.0	994.8887	2.3792205	1007.4556	978.61414	7.204015	-0.0055144057	2.054837	0.007872177	164000	1582.430312871933
989.0083	0.8652649	989.8736	988.14307	988.7704	0.6285971	989.90094	987.5731	1000.0	1000.0	996.6657	2.52104	1012.6715	980.74615	3.9969974	-0.006525531	2.0536544	0.009491481	166000	1605.3975269794464
987.598	0.997406	988.59546	986.60065	987.61804	1.0651397	989.1741	986.02734	1000.0	1000.0	996.02545	2.1442654	1025.83	983.37115	3.075138	-0.009634121	2.095249	0.011714038	168000	1628.6423642635345
987.0968	0.37298584	987.4698	986.7238	987.1782	0.62084347	988.10486	985.90735	1000.0	1000.0	995.24176	2.4603517	1013.59216	974.2355	2.9965436	-0.0137709575	2.1026387	0.009487818	170000	1651.8636469841003
986.4513	2.3972473	988.8486	984.0541	986.8612	1.026184	988.45264	985.3542	1000.0	1000.0	994.7987	2.3069334	1005.05786	979.71857	5.59892	-0.028515797	2.0698695	0.008037296	172000	1675.7532277107239
987.20905	0.47247314	987.6815	986.7366	987.31134	0.72256446	988.34656	985.93805	1000.0	1000.0	991.0916	2.3643377	1007.1124	960.8754	4.562322	-0.02880383	2.043523	0.010002183	174000	1699.544781923294
985.912	1.12677	987.03876	984.7852	986.9631	0.9219468	988.7711	985.542	1000.0	1000.0	991.00684	3.6968102	1009.7497	939.9117	7.602626	-0.005162771	2.0013247	0.012000605	176000	1722.7732083797455
987.38806	0.41256714	987.80066	986.9755	986.98425	1.1965058	988.18884	984.0481	1000.0	1000.0	993.5297	1.6917034	1001.69507	981.64026	3.417656	-0.027306637	2.0037339	0.010466284	178000	1746.1403045654297
986.4546	0.34005737	986.7946	986.1145	986.5039	0.90599626	987.93744	985.16766	1000.0	1000.0	994.2672	2.0481696	1001.641	971.2141	5.7038584	-0.024844497	1.994734	0.011479749	180000	1769.9276373386383
986.2648	0.5005188	986.76526	985.7642	986.5827	0.750157	987.6338	985.4661	1000.0	1000.0	992.41675	2.3925605	1001.0737	972.1664	6.690445	-0.0110402955	2.0280588	0.010389089	182000	1793.0980832576752
987.4851	0.5003357	987.9855	986.9848	986.6785	0.7029296	988.01904	985.4498	1000.0	1000.0	992.44904	1.7059791	999.68066	982.79834	2.255534	-0.010622201	1.9909668	0.00975712	184000	1816.4589552879333
988.0668	1.7271118	989.7939	986.33966	986.075	0.8332844	987.94006	985.26025	1000.0	1000.0	993.73895	2.332127	1003.5453	973.03436	3.4315715	-0.009336983	1.9946294	0.010029687	186000	1837.2401928901672
985.8612	0.016235352	985.87744	985.845	986.4564	0.7364566	987.7704	985.3842	1000.0	1000.0	994.5203	1.7339478	999.77405	976.3082	1.8275474	-0.0058438648	2.0270185	0.009527286	188000	1859.8596420288086
985.9331	0.026672363	985.9598	985.90643	985.66785	0.72035426	987.319	984.78436	1000.0	1000.0	995.4734	1.8456527	1004.06537	981.9836	5.6158814	-0.012663141	2.0264304	0.011578896	190000	1882.8607449531555
985.3314	0.436615	985.768	984.8948	985.5669	0.7973077	986.76117	984.19073	1000.0	1000.0	993.9734	1.949095	1005.0337	974.0026	3.1394315	-0.02818181	2.0120022	0.004914418	192000	1906.260274887085
985.4778	0.9103699	986.3882	984.56744	985.8206	0.6069908	987.03076	984.72986	1000.0	1000.0	993.451	1.5765508	1001.38605	981.0477	3.064408	-0.030922454	1.9963725	0.010968578	194000	1929.7679171562195
985.3712	0.05819703	985.4294	985.313	985.1012	1.0674484	986.88983	983.4134	1000.0	1000.0	992.0004	2.1123488	997.5195	975.1038	6.676651	-0.011966147	1.9395965	0.009884631	196000	1953.0856716632843
986.20264	0.13406372	986.3367	986.06854	985.5617	0.73913103	986.74567	984.5682	1000.0	1000.0	990.90173	1.4163587	998.4938	977.05444	2.590648	-0.010535703	1.961448	0.010875982	198000	1976.3027033805847
984.24316	0.5680237	984.8112	983.6752	984.7537	0.93671745	986.1901	982.74634	1000.0	1000.0	990.94	1.6640677	995.9588	974.20154	3.4852486	-0.01227532	1.9789819	0.010735967	200000	1999.8826160430908
984.27405	0.9129944	985.187	983.361	984.92755	0.7440857	985.9843	983.22235	1000.0	1000.0	989.90485	1.6764485	994.8772	972.7254	5.239774	-0.024636032	1.9732037	0.0072386684	202000	2024.9756631851196
985.2157	0.21270752	985.4284	985.003	985.31757	1.0056059	986.93414	984.00433	1000.0	1000.0	988.738	1.3368622	992.74384	973.56616	4.546236	-0.019213855	1.9214343	0.010008837	204000	2048.2247412204742
984.9778	0.146698	985.1245	984.8311	985.51904	0.6532188	986.6219	984.8108	1000.0	1000.0	989.0898	2.5378785	992.3431	956.3847	5.5911326	-0.0071571595	1.9285446	0.015501842	206000	2071.628220796585
983.9839	0.46322632	984.4471	983.5206	985.01825	0.6991264	985.9202	983.6158	1000.0	1000.0	989.73206	2.1765149	1013.1679	967.65375	3.3307881	-0.0084471125	1.9423318	0.01212815	208000	2094.834706544876
984.9075	0.13345337	985.0409	984.774	985.2074	0.786246	986.13104	983.7374	1000.0	1000.0	991.7532	1.3670236	997.0478	977.05023	1.6281792	-0.0061846087	1.9547064	0.010813697	210000	2118.2252452373505
984.8627	0.50598145	985.36865	984.3567	985.631	0.86720663	986.663	984.1808	1000.0	1000.0	991.5476	2.595522	1011.0781	962.1219	3.087743	-0.00420468	1.9615405	0.0160999	212000	2141.721342563629
986.4893	0.66070557	987.15	985.8286	888.0736	293.1301	987.0995	8.685938	1000.0	901.2	991.4144	1.4314308	996.49634	977.02075	2.5901303	-0.005885059	1.9719694	0.010089152	214000	2163.435559272766
986.00696	0.49990845	986.50684	985.507	646.90845	438.43182	986.0923	8.729095	1000.0	658.3	992.4305	1.8016447	1011.9519	976.1906	2.185625	-0.0071727806	1.9581413	0.008797277	216000	2181.0945479869843
816.18994	170.7991	986.989	645.3908	791.26025	390.35925	987.71045	9.7223835	830.5	803.1	993.3902	2.1263156	1007.4861	975.27295	125189.1	-0.0067822407	1.948578	0.017540164	218000	2201.7676360607147
987.3562	0.25552368	987.6117	987.10065	399.88647	478.32855	986.3939	8.587345	1000.0	408.7	752.58923	15.467148	855.0186	621.25336	1983.2422	0.007948812	1.9625255	0.011256456	220000	2215.585836172104
429.86383	431.70187	984.8904	8.490957	381.7514	430.1568	986.2433	7.7996993	440.25	392.8	867.52026	36.5805	939.72516	91.70326	105189.67	-0.007423079	1.9499176	0.023179833	222000	2229.1406762599945
497.90002	488.2351	986.13513	9.664907	791.2688	391.12213	988.1811	7.192711	507.5	802.9	682.50323	42.03674	770.60376	-155.33011	6583.05	0.00024079085	1.9726751	0.023730883	224000	2249.490569829941
985.7431	1.0454712	986.7886	984.69763	889.3083	292.92007	987.8985	10.5511675	1000.0	901.6	811.8039	24.414	871.7434	547.65784	1313.2357	0.0144612	1.9495664	0.014536497	226000	2271.5905799865723
987.62024	0.81744385	988.4377	986.8028	987.62823	1.049194	989.432	986.1112	1000.0	1000.0	890.9494	8.53935	970.57074	829.5349	409.08344	-0.005156446	1.889773	0.010985418	228000	2295.0590007305145
988.0173	0.5285034	988.5458	987.4888	987.714	0.74689454	989.0465	986.44025	1000.0	1000.0	936.1029	4.5713034	983.5929	915.8399	129.55414	-0.007049423	1.936575	0.011367084	230000	2318.461762905121
988.1846	0.38937378	988.5739	987.79517	988.1835	0.75655085	989.5462	986.86523	1000.0	1000.0	964.53864	4.002337	1001.35394	914.6484	44.985924	-0.004788916	1.9095759	0.009282829	232000	2341.9783177375793
988.1362	0.010925293	988.14716	988.1253	987.0999	0.95488346	989.08307	985.8716	1000.0	1000.0	982.2333	3.056756	1000.19196	951.73114	20.359049	-0.007595094	1.9718909	0.010257121	234000	2364.9721953868866
987.8783	0.2709961	988.1493	987.6073	987.57306	0.76293343	988.7054	986.05035	1000.0	1000.0	995.2789	2.5806882	1016.9104	960.16187	16.758226	-0.0016063744	1.9043201	0.011868399	236000	2387.9391102790833
987.92596	0.56622314	988.4922	987.35974	986.9254	2.1781752	988.4667	980.82135	1000.0	1000.0	1003.26556	3.5065248	1022.8089	931.6728	25.13124	-0.010355906	1.9257654	0.010477598	238000	2411.309151649475
989.06104	0.28704834	989.3481	988.774	988.1294	0.9466893	989.40656	986.8927	1000.0	1000.0	1007.1229	2.32672	1025.0249	969.09534	24.074179	-0.02319177	1.9348596	0.01157629	240000	2434.974482536316
989.85046	0.45477295	990.30524	989.3957	988.76056	0.571618	990.07587	987.9654	1000.0	1000.0	1008.70776	2.8476193	1022.75494	971.07825	20.484243	-0.0074442844	1.938467	0.006401526	242000	2458.5360054969788
988.2501	0.31118774	988.56134	987.93896	988.7375	0.44806665	989.6702	988.16284	1000.0	1000.0	1008.1719	2.3223991	1022.7953	973.63495	17.086018	-0.003608806	1.9039258	0.017726483	244000	2481.7004833221436
989.5255	0.55319214	990.07874	988.97235	989.1489	0.7471217	990.3904	988.0641	1000.0	1000.0	1007.2388	2.8232732	1017.8822	966.1883	19.493992	-0.004281012	1.8557737	0.009730142	246000	2505.0330584049225
989.1072	0.55404663	989.66125	988.55316	988.86145	1.2648869	990.8139	986.1446	1000.0	1000.0	1009.45404	2.5544412	1020.65814	983.29767	20.317883	-0.003736648	1.8607972	0.010347823	248000	2528.177366733551
988.31104	0.72940063	989.0404	987.5816	891.478	292.64432	990.0958	13.547593	1000.0	902.4	1008.68835	2.2145133	1023.89276	978.696	19.899502	-0.01294586	1.8820759	0.009853225	250000	2549.9753816127777
990.4092	0.18035889	990.58954	990.2288	989.68243	0.7396266	990.6223	988.23517	1000.0	1000.0	1007.81525	3.0112848	1021.11194	938.0608	25.033924	-0.020837482	1.8743484	0.009483298	252000	2573.6713280677795
989.3574	1.0420227	990.3994	988.31537	989.5884	0.93955255	990.7689	988.117	1000.0	1000.0	1008.6956	2.2433674	1023.2991	978.97845	24.645653	-0.007799986	1.8353097	0.008123612	254000	2597.2111542224884
