AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LossQ1	LossQ2	LossA	AverageLogP	StdLogP	MaxLogP	MinLogP	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	AverageZ	StdZ	MaxZ	MinZ	C	StepsPerSecond	Time
378.4515	78.28767	549.01917	275.4861	348.5125	34.647404	436.90088	297.26947	76.61539	71.6	22000	119.14445	119.14367	16.234497	15.9841585	0.00039607837	6890.1	109811.46	337.51117	-895.4235	2.4107099e-08	0.25924224	0.21124429	-0.39717287	1.0001307	0.00020609847	1.0066516	0.999997	23.464737	529.8941	738.0605683326721
394.02884	83.85988	593.51447	246.46985	356.5848	46.557697	441.6985	272.61642	77.34615	68.5	24000	119.15539	119.15456	16.011843	15.615125	0.00033035837	6862.698	109374.79	324.86078	1.8522182	5.581081e-08	0.26131946	0.2470828	-0.39816797	1.0001328	0.00022046737	1.0098436	0.99999684	22.363539	549.8778	804.7657594680786
388.6829	88.44484	680.16144	249.77954	503.38898	126.95096	737.48096	350.84418	75.07692	97.7	26000	119.70275	119.70267	14.796683	14.376726	0.0004675712	6968.901	111067.38	329.96652	2.504238	1.5425756e-07	0.2633992	0.2558381	-0.4591478	1.0001348	0.00022830047	1.010391	0.9999962	19.900509	554.435	871.9168863296509
384.67636	46.088234	511.07556	320.35684	393.86276	72.97833	581.60284	292.66223	73.42857	75.4	28000	120.66835	120.667496	13.729169	13.441242	0.0004179829	7169.3887	114262.66	338.53738	3.065651	4.883267e-07	0.27083609	0.28927937	-0.6251472	1.0001426	0.00025958256	1.0103011	0.9999962	18.458593	541.3205	938.8716213703156
396.46722	84.37493	644.02026	312.88138	425.71747	34.506046	484.03918	379.46008	76.61539	80.8	30000	122.176506	122.176575	13.225615	12.850096	0.00035168853	7525.0454	119930.984	347.30548	2.3181129	1.2013317e-08	0.2746835	0.30585375	-0.63835067	1.0001465	0.00026982985	1.0176659	0.9999957	16.546558	535.1624	1005.6954095363617
425.29843	101.334816	678.0649	259.7938	410.8383	28.584118	468.0516	378.13516	83.625	78.4	32000	124.22862	124.22839	12.860989	12.716504	0.00038861184	7636.7607	121711.336	348.46863	4.151443	2.5733263e-07	0.2736527	0.27541032	-0.5619303	1.0001456	0.000270118	1.0221931	0.9999958	15.846463	543.68884	1072.6298401355743
486.03165	109.185524	746.07764	307.83713	460.84082	141.5251	764.12354	310.22897	102.052635	99.3	34000	125.61358	125.61315	13.930194	13.777299	0.00048452354	7613.351	121338.25	323.47427	2.6657104	3.1458623e-07	0.27565867	0.27246153	-0.4878154	1.0001477	0.00027634285	1.0096495	0.9999959	16.531197	515.61163	1140.2085225582123
429.58542	94.81593	613.0636	263.9921	433.6978	109.18419	645.0572	272.2638	86.5	92.2	36000	125.84857	125.846886	14.599202	14.954489	0.00021361855	7681.658	122426.86	322.12982	3.6971915	6.728068e-07	0.27664837	0.23765157	-0.7707577	1.0001485	0.0002835398	1.0137718	0.9999954	16.613447	518.9573	1207.2804400920868
420.10257	95.09091	646.84973	278.75024	437.0608	108.30057	682.88544	275.00314	89.181816	92.6	38000	126.26974	126.26925	15.913515	16.08834	0.00033620556	7674.4634	122312.19	306.1985	2.8102255	2.8989763e-07	0.27490258	0.2798316	-1.0087205	1.0001469	0.00026775606	1.0236553	0.99999607	16.935495	535.75586	1274.1620650291443
490.56354	106.81777	698.2127	331.7568	516.5333	94.479324	706.24634	412.38275	100.75	103.6	40000	126.64181	126.641525	15.332449	15.334593	0.00034305928	7665.1855	122164.336	305.0473	1.8094723	-1.5624613e-08	0.27937338	0.3256301	-0.7200458	1.0001518	0.0002851656	1.0142154	0.99999493	16.370403	527.185	1341.5504641532898
503.3874	95.60811	688.9517	358.28604	470.92294	53.697704	546.6914	374.67728	100.45	92.0	42000	126.54041	126.53886	13.960764	14.02083	0.00033147202	7439.8975	118573.8	295.89438	-8569.854	1.9267053e-07	0.27586916	0.25833112	-0.58826685	1.0001479	0.00026830652	1.0147126	0.99999535	16.208836	521.424	1408.83620595932
471.59216	131.95517	963.23816	362.21658	551.91956	210.07944	1171.203	404.79932	94.47619	109.3	44000	126.75471	126.75332	13.158019	13.333311	0.000420623	7719.3184	123027.055	299.36206	3.7962773	1.8398463e-08	0.27906796	0.2459978	-0.63107455	1.0001513	0.00028489818	1.0246818	0.9999955	15.427552	534.9857	1475.943372964859
525.66095	115.752205	802.8086	347.21774	471.25757	97.19495	716.46277	351.0259	106.52631	93.7	46000	127.80358	127.803055	13.053875	12.957846	0.00029205566	7764.1826	123742.03	308.4808	0.7391636	-2.3532063e-07	0.28078485	0.30447647	-0.55473053	1.0001534	0.00028594036	1.0113328	0.99999535	15.156649	538.1187	1542.8801066875458
549.94086	134.56755	854.06757	322.85895	478.808	130.10706	743.08307	309.38892	110.388885	95.9	48000	129.153	129.1529	12.702163	12.645788	0.00041862295	-6672081400.0	278632660000.0	296.05988	-11277882000000.0	-1.5411675e-07	0.28256702	0.33350295	-0.5155068	1.0001553	0.00029467486	1.0138863	0.99999505	15.039348	539.37585	1609.6896133422852
485.03354	83.34409	653.0194	313.1222	528.43524	71.109314	634.1676	412.86823	97.95	106.6	50000	130.44864	130.4477	12.433781	12.398816	0.0003588733	-199692040000.0	9511378000000.0	303.5017	-476305360000000.0	2.7888194e-07	0.28570995	0.28135544	-0.72419053	1.0001583	0.00031163378	1.0113378	0.9999949	14.595474	534.5861	1676.813200712204
519.485	133.38579	876.1539	340.88007	478.99536	164.66429	839.1475	320.4619	106.8421	98.9	52000	131.8807	131.87999	12.42801	12.224502	0.00033816524	7886.95	125704.016	300.3883	-45600.336	5.9875475e-07	0.28631276	0.33180463	-0.51747924	1.0001593	0.00031276315	1.0131754	0.9999951	14.549387	526.71265	1743.971884727478
443.488	118.960945	858.3562	312.75732	462.2547	123.958466	776.5336	324.0867	91.045456	95.7	54000	133.15712	133.15611	12.512209	12.676791	0.0004115522	6493.2773	111322.24	287.80002	-1559803.8	5.157888e-08	0.2903441	0.30867594	-0.572481	1.000164	0.00033090127	1.0168843	0.99999446	14.391218	533.5227	1811.611510515213
431.39093	107.2559	702.8132	265.25516	409.43408	64.36259	496.2966	300.15405	89.818184	81.2	56000	133.99771	133.99866	13.529891	13.486244	0.00031418688	8045.455	128224.8	289.89972	4.520952	7.064477e-07	0.2946143	0.39733154	-0.6451508	1.0001686	0.00034832954	1.0226481	0.9999949	14.311998	526.5081	1878.433654308319
451.3583	122.07779	701.2692	280.013	525.49536	128.27452	774.037	270.10712	92.181816	112.4	58000	134.43102	134.43082	13.613748	13.702972	0.00037662982	8232.983	131213.52	323.19785	2.0068376	-1.3062358e-07	0.30042803	0.36555073	-0.58359146	1.0001752	0.00037703465	1.0159953	0.9999933	14.393646	527.2345	1945.8514666557312
414.13782	93.069115	698.2311	312.4864	475.20523	130.00764	733.4148	331.96786	85.91304	97.0	60000	134.4579	134.45724	13.8324	13.9898815	0.0003297136	8322.137	132634.39	322.8757	6.8003044	-6.356537e-08	0.30415866	0.41395152	-0.52986294	1.0001798	0.0003924495	1.0205238	0.9999944	14.071086	545.6031	2012.8341031074524
531.39557	143.83115	790.3048	304.995	540.95984	121.275475	785.0696	379.81943	111.166664	109.9	62000	134.19252	134.1933	14.129516	14.0103445	0.0003781624	8403.038	133923.77	325.59845	5.4430757	3.8858502e-07	0.30676487	0.36969915	-0.7695808	1.000183	0.000398932	1.0180521	0.9999935	13.783557	530.38025	2079.99893450737
578.45245	152.09207	807.3397	330.77292	537.77515	102.26426	698.61487	412.43686	116.882355	108.6	64000	134.22313	134.22243	13.735025	13.46232	0.00037993543	8181.783	130397.56	327.55038	5.729029	7.057413e-08	0.3057581	0.4646948	-0.88524157	1.0001816	0.00039931972	1.0268816	0.9999943	14.041489	519.4923	2146.956311225891
492.86264	158.77219	1029.2506	346.39545	455.06152	70.38176	613.99884	378.15417	100.05	89.8	66000	134.96895	134.96826	13.410409	13.330418	0.0004009056	8232.386	131204.02	332.52573	5.3408327	1.8508732e-08	0.3034488	0.35222045	-0.5389951	1.000179	0.0003780137	1.0188153	0.99999416	14.337221	533.27795	2213.5543117523193
487.61246	148.91335	1011.5232	329.67566	481.04718	104.58761	695.0339	337.5537	96.2	94.7	68000	135.59068	135.5908	12.635119	12.661875	0.00039316167	8024.9214	127897.56	329.70325	-1189.3584	3.802687e-07	0.3038487	0.35142246	-0.44967693	1.0001794	0.00038132264	1.0147263	0.99999416	14.176034	521.54456	2280.7052869796753
505.84723	137.67136	853.87524	316.32578	445.02377	51.199314	525.5823	367.04242	100.190475	88.6	70000	136.69205	136.69255	12.467592	12.109999	0.00037391167	7808.3706	124446.305	326.55933	-1820.9	3.8434118e-07	0.30315527	0.3564403	-0.5007157	1.0001785	0.0003804551	1.0203621	0.9999941	14.576619	515.3817	2347.697972536087
535.9428	122.13699	801.1594	356.3008	450.03345	89.86554	664.0858	332.6626	108.27778	88.0	72000	138.23755	138.23772	12.210799	12.090254	0.0003469529	8012.321	127696.71	334.4597	6.349904	7.225648e-07	0.30522314	0.4510711	-0.52432805	1.0001812	0.00038982823	1.0142592	0.99999416	14.251111	521.2749	2414.6872470378876
456.17505	54.155666	543.4902	362.29984	514.34357	110.07757	739.3238	407.8471	89.73913	101.4	74000	139.20503	139.20474	11.882495	11.617822	0.00041241915	7945.375	126629.74	349.03067	6.488395	1.5208498e-07	0.30171245	0.35240903	-0.5983424	1.0001768	0.00037509666	1.0150816	0.9999943	14.746959	535.92303	2481.803343296051
523.7432	143.7384	1014.46844	400.72498	569.6275	102.66677	694.6114	357.81354	104.44444	114.2	76000	140.59009	140.5891	11.763007	11.593967	0.0003121224	8079.2417	128763.21	356.55685	6.454456	-2.806306e-07	0.30509645	0.46781692	-0.7814902	1.0001808	0.00039996943	1.0366373	0.9999944	14.558122	521.56195	2549.282166004181
680.79376	215.65451	1116.1691	419.69302	557.79175	96.9139	677.65265	397.94653	135.26666	110.7	78000	141.89029	141.89223	12.006463	11.806409	0.00041399983	8323.097	132649.64	383.65594	6.8218303	-8.4074884e-07	0.3073823	0.40761462	-0.7593993	1.0001837	0.00041664962	1.0351902	0.9999935	14.353388	514.2384	2616.3233168125153
555.9586	122.006516	765.17017	401.2449	552.68835	141.96306	863.2898	371.80875	114.666664	111.5	80000	143.09274	143.0917	12.163114	11.957033	0.00039514134	8391.228	133735.5	389.18863	7.82612	7.2985884e-08	0.30899152	0.40449587	-0.66836536	1.0001854	0.00041912432	1.0210377	0.9999941	14.289279	518.3453	2684.331257581711
536.7228	117.11971	769.78394	392.93607	528.0616	82.06066	735.9859	394.45605	110.333336	107.0	82000	144.28958	144.29002	12.3725395	12.2033615	0.00043272186	8527.732	135911.05	379.6905	5.888734	1.18619205e-07	0.3126747	0.3581857	-0.6279296	1.0001898	0.00044739895	1.0267043	0.9999933	14.1713915	518.65643	2751.3580315113068
567.45575	151.35318	997.4969	408.59927	703.6318	167.4428	966.7299	483.7717	117.05882	143.5	84000	145.07722	145.07664	12.536144	12.176717	0.00044091744	8577.6455	136706.61	368.2009	7.418827	6.167211e-07	0.31546772	0.44160083	-0.5370154	1.0001934	0.000459708	1.0257285	0.9999936	14.209623	524.18634	2819.474714279175
589.5226	176.4197	1043.7122	394.81967	572.7587	131.08255	823.73773	402.94336	122.875	122.1	86000	145.32465	145.32536	12.829253	12.7182455	0.00042167678	8546.481	136209.9	370.35617	7.990667	2.092898e-07	0.3154698	0.3938245	-0.9296325	1.0001931	0.00046088352	1.0620742	0.99999315	14.436519	527.00854	2887.1891491413116
589.04456	163.53148	986.36847	436.37683	644.255	190.44931	1144.8217	432.2202	121.23529	131.8	88000	145.82213	145.82268	12.721873	12.498983	0.00033004044	8450.207	134675.44	374.4088	6.392459	7.174477e-07	0.31585813	0.3645827	-0.7948955	1.0001938	0.00045468486	1.0310991	0.9999935	14.771988	520.77484	2954.9952416419983
612.45355	188.16983	1167.3782	400.57358	727.90247	122.81641	1027.5416	576.5081	125.25	148.4	90000	146.24232	146.24124	12.712115	12.4777775	0.00042840248	8548.533	136242.62	473.98026	-2.3966486	9.656176e-07	0.31725094	0.3797651	-0.6627325	1.0001953	0.00046182456	1.0187389	0.99999344	14.673444	536.9326	3023.0306408405304
628.5992	125.5965	962.0555	432.95508	700.1814	191.64174	1127.8145	500.56992	129.6	143.9	92000	146.6388	146.63968	12.676054	12.418508	0.0003873151	8457.498	134791.69	459.68405	6.0537105	3.8788542e-07	0.3170492	0.37131768	-0.564673	1.0001951	0.00046153835	1.0187272	0.99999344	14.947903	526.2904	3091.1374287605286
681.2122	156.76451	966.07886	455.72427	644.42255	107.094154	843.9854	468.20038	137.46666	127.6	94000	147.15584	147.15636	13.597309	12.318035	0.0003829461	8367.001	133349.39	481.67383	5.1451597	-6.8581926e-07	0.3157071	0.35485917	-0.6004777	1.0001934	0.00045619594	1.0215731	0.9999936	15.242543	537.7846	3158.773829460144
610.0902	84.29165	744.0022	467.94434	689.09436	130.9227	885.55237	514.44244	125.5	138.9	96000	148.0665	148.06593	12.441516	12.385213	0.000466762	8259.017	131628.42	515.4041	5.2212305	1.4923661e-07	0.3133242	0.3359886	-0.72554815	1.0001905	0.00044503727	1.0191653	0.999994	15.213103	519.0347	3226.6895303726196
688.6916	215.74669	1364.4822	483.42007	620.66547	101.7168	733.4339	449.69687	137.07143	123.8	98000	148.71507	148.71706	12.463385	12.086437	0.00032879773	8359.925	133236.55	771.2277	3.5108764	-1.13788246e-07	0.313721	0.40844616	-0.7370056	1.0001912	0.0004429911	1.0287112	0.9999941	15.189136	525.3879	3294.3038518428802
761.6657	296.61133	1620.0315	506.9225	712.22894	93.47165	845.7658	561.99854	151.38461	142.4	100000	149.92563	149.92589	12.549064	12.353182	0.00042938493	-1030997900000.0	48944697000000.0	734.0894	-2061860300000000.0	2.544701e-07	0.3164263	0.5327847	-0.48782548	1.0001944	0.0004576893	1.0188541	0.99999285	15.096752	530.642	3362.2272906303406
708.7648	244.91548	1483.1819	438.70175	684.28876	153.35033	1025.949	511.4512	144.85715	136.6	102000	151.10318	151.10257	12.418207	12.056574	0.00043614837	8657.739	137983.0	740.4568	-38.223038	3.0751823e-07	0.3177192	0.39550823	-0.56496996	1.0001961	0.00046899865	1.0220896	0.99999344	15.235366	523.87634	3430.0400669574738
659.34863	136.31297	978.82574	479.82962	603.5675	81.61562	747.226	459.28168	132.2	118.0	104000	152.09401	152.09491	12.071866	11.979598	0.000400584	-4381640700.0	208026320000.0	730.2899	-8763285700000.0	1.5215873e-07	0.31654885	0.37030974	-0.4298022	1.0001948	0.00045902695	1.0180051	0.9999936	15.572674	509.53256	3497.434871196747
700.73645	124.43972	890.9507	528.5144	665.2121	107.79898	853.53174	504.93134	139.8	132.0	106000	153.22849	153.22974	12.365821	11.882268	0.00049573334	8944.982	142560.97	772.2346	5.1543946	-9.0491774e-08	0.31785312	0.34886947	-0.96048975	1.0001962	0.00046849635	1.0230315	0.9999939	15.525616	531.48584	3565.115153312683
598.4731	101.842	831.3185	460.3548	620.07605	123.57646	814.2678	426.00482	118.625	122.0	108000	154.38109	154.3818	12.079812	11.936611	0.00031589658	8835.022	140808.48	528.0092	4.4943576	6.955445e-07	0.3188096	0.34685796	-0.52767134	1.0001974	0.00047639213	1.019227	0.9999933	15.695277	529.4332	3632.4589354991913
641.3717	117.62108	961.001	464.44617	645.2172	166.08815	955.91895	508.2667	127.1875	127.4	110000	155.40271	155.40184	12.425606	12.0723715	0.00050566695	8789.955	140090.17	933.7797	4.8362775	-1.5480221e-07	0.32136178	0.42633247	-0.7592667	1.0002005	0.00048264427	1.0173042	0.9999935	15.632924	538.9935	3700.0916333198547
678.23535	140.22163	966.47595	459.25235	724.6209	183.37837	1036.1626	436.72604	134.66667	145.5	112000	156.29431	156.29355	12.464153	12.539617	0.00034882885	8678.743	138317.73	1529.5751	6.0165267	2.5330783e-07	0.32149073	0.38781002	-0.6367419	1.0002006	0.0004844937	1.0176948	0.999993	15.932306	517.2756	3768.2141382694244
611.771	99.72615	879.4795	465.51132	617.0541	110.513084	827.09125	475.7849	120.82353	121.6	114000	157.2432	157.2429	12.16477	11.9390955	0.0005010519	8597.097	137017.31	7854.628	-9968.172	1.8269047e-07	0.31853634	0.49535108	-0.51769173	1.000197	0.00047615136	1.0255615	0.9999937	16.461555	520.7614	3835.2017827033997
666.6445	149.78404	1008.47064	495.54767	569.0207	111.08245	841.9836	446.77924	134.33333	111.0	116000	158.31102	158.31133	12.38495	12.081229	0.00042569867	8721.088	138993.62	9038.1045	6.2814336	1.145497e-07	0.32300648	0.39917353	-0.72984123	1.0002024	0.0005016484	1.0198207	0.9999935	16.177034	506.1499	3903.0685057640076
629.6142	144.2064	947.8654	419.29135	653.42957	154.09096	1050.6655	438.19736	126.2	130.5	118000	159.23572	159.23647	12.477103	12.202391	0.00045750246	8854.802	141125.52	10522.864	-9132.956	3.7327035e-07	0.3240605	0.42267174	-0.7001906	1.0002037	0.0005082897	1.0205883	0.9999936	16.295559	536.9998	3970.2761669158936
679.7008	150.42157	934.1451	437.35223	606.4758	118.162125	858.50305	503.36823	140.53334	124.3	120000	159.9738	159.97382	12.609635	12.269977	0.0005759985	8769.75	139772.2	15157.461	-10916.754	2.54789e-07	0.32441357	0.45904818	-0.5834984	1.0002042	0.0005206639	1.0222365	0.9999939	16.560692	517.01166	4037.7903945446014
570.6433	87.834465	795.2184	414.53848	657.5259	157.29169	936.34766	428.07004	116.588234	137.3	122000	160.69017	160.69054	12.76988	12.73119	0.000430733	8928.32	142299.9	19590.496	-20.749008	-3.074497e-07	0.32949013	0.4674413	-0.9248041	1.0002106	0.00055380247	1.0822518	0.9999936	16.147463	514.5595	4105.852140426636
568.67993	131.6486	805.35345	378.77844	598.01227	110.600266	803.6884	381.5356	117.94118	125.0	124000	160.9043	160.9051	12.781205	12.576583	0.0005033518	8878.494	141502.53	11061.569	-573.37036	-8.481741e-08	0.32914117	0.42132962	-0.97544056	1.0002103	0.00054298044	1.0406067	0.9999935	16.147778	527.43835	4173.311007261276
620.0643	165.50839	1046.9978	412.55524	737.83923	172.22264	1169.0336	589.8866	128.5	148.2	126000	161.00592	161.0051	12.814195	12.773773	0.00040503347	8838.068	140857.52	7165.6514	-1147.3611	4.447706e-07	0.3273675	0.40626445	-0.77962	1.0002078	0.0005301949	1.0197206	0.9999935	16.298426	514.0596	4241.4905071258545
718.8166	251.23567	1352.2805	482.4354	727.7643	153.96445	1060.6256	559.3465	146.8	145.4	128000	161.24536	161.24611	12.994093	12.79977	0.0005197441	-4471881000000.0	140150070000000.0	5095.079	-4319909500000000.0	3.6882312e-07	0.33257607	0.4463921	-0.67211485	1.0002145	0.0005609498	1.051236	0.99999315	15.959248	508.04318	4309.673626899719
697.5127	144.56586	1081.1578	518.0156	681.33563	126.66164	966.91907	518.89984	139.5	137.9	130000	161.55032	161.54932	12.885059	12.695661	0.0004669262	-3572511700.0	156842840000.0	1676.3009	-6504358000000.0	-6.9660695e-07	0.33363527	0.4932362	-0.74965805	1.0002158	0.00056478207	1.0270028	0.9999919	16.108294	518.97595	4377.597849607468
738.91724	203.60338	1197.7185	448.46936	767.6293	260.97977	1256.8828	447.21518	149.76923	156.3	132000	161.92719	161.92792	12.839592	12.791506	0.0005114224	8611.151	137240.77	4363.2217	-1219.679	-5.311906e-07	0.33069384	0.38967907	-0.5717997	1.000212	0.0005408622	1.0239818	0.99999344	16.491697	524.2486	4446.054703712463
674.9667	168.39874	1145.9514	422.2106	787.4919	185.89182	1206.0248	531.7098	135.92857	158.0	134000	162.26535	162.2655	12.930768	12.593705	0.00043273164	8654.29	137928.31	6086.2764	5.3981204	3.3535957e-07	0.33385065	0.384605	-0.66274184	1.0002164	0.00055752235	1.0286696	0.9999933	16.404613	506.41257	4514.40242600441
663.7092	246.12329	1385.0952	421.4879	647.06256	177.63866	1128.877	490.16245	136.3125	129.8	136000	162.78703	162.78676	12.9030285	12.862182	0.0005788037	8759.578	139606.16	3774.8245	-2987.086	-3.4423024e-07	0.33760142	0.49444857	-0.70295876	1.0002211	0.0005956077	1.048519	0.9999938	16.275007	531.32587	4581.248438358307
647.45416	141.39055	941.49994	454.3498	674.24963	59.1936	803.4743	591.5017	134.06667	138.1	138000	162.90028	162.9005	13.136181	12.896477	0.0006248058	8829.535	140721.8	3417.5442	-18958.494	7.0018024e-07	0.3364116	0.49096942	-0.6406871	1.0002196	0.00058236136	1.0260893	0.9999936	16.586637	508.76215	4649.106083869934
591.6875	119.6485	915.9071	370.16632	725.79333	262.80246	1315.8524	479.72034	118.588234	143.5	140000	163.26476	163.2645	13.000176	12.861259	0.00047086232	8848.629	141025.42	2895.0999	-536.5236	-9.1142954e-07	0.3338111	0.41642293	-0.7722373	1.0002162	0.0005654322	1.0377567	0.9999939	16.647024	530.5972	4717.15539932251
686.99365	176.3777	1062.9685	472.3853	684.64764	93.13287	832.6273	565.3696	137.71428	140.1	142000	163.4127	163.41313	13.188994	12.908826	0.0005015065	8928.957	142305.7	2205.8677	-1017.3439	-4.5853258e-07	0.33451754	0.56352735	-0.67330647	1.0002172	0.0005755965	1.0354894	0.9999925	16.67941	521.23865	4785.103933811188
726.36707	332.54257	1730.0919	438.06046	671.0133	119.7172	867.2524	492.8312	147.35715	133.9	144000	164.03505	164.0358	13.163842	13.112273	0.00046138305	9020.972	143772.16	2169.5293	6.291417	4.4200124e-07	0.33630797	0.43354782	-0.6604367	1.0002195	0.0005859822	1.0236747	0.99999267	16.51223	519.2979	4852.858318090439
673.0107	120.974045	850.58954	468.24142	698.8808	164.30713	916.91675	492.6616	136.0	140.7	146000	164.46945	164.46938	12.986645	12.711244	0.00049960613	9066.166	144492.39	1872.6053	6.5318885	5.3846836e-08	0.3382006	0.5255754	-0.85692567	1.0002218	0.00059791724	1.0304126	0.9999933	16.162052	521.8463	4920.898222923279
675.2077	167.04683	1009.3729	447.50757	640.3825	138.89001	952.33075	467.2638	134.4	129.2	148000	165.25674	165.25722	13.124588	13.01226	0.0005432213	-19870646000.0	884508100000.0	2599.4968	-36818204000000.0	5.7250262e-09	0.33998308	0.4391272	-0.74795413	1.0002244	0.0006026459	1.0282983	0.99999315	16.078285	523.31354	4988.561274051666
640.70557	136.44789	1066.6273	503.5385	731.68524	215.14568	1299.6635	603.3405	128.5625	145.9	150000	165.81445	165.81451	13.10409	12.932726	0.000565286	-1455025600000.0	54835005000000.0	3396.0322	-2190139200000000.0	3.3875853e-07	0.33979627	0.41752118	-0.6026273	1.000224	0.0006090549	1.0278349	0.9999932	16.401617	531.1239	5056.592355966568
656.24963	131.23067	940.4049	497.53824	815.0793	413.5443	2037.0493	517.06384	132.06667	167.0	152000	166.10516	166.1034	12.944381	12.930126	0.0006871831	-17528626000000.0	831193700000000.0	4402.7964	-3.5009097e+16	-1.1738837e-07	0.34158114	0.4555864	-0.7118121	1.0002261	0.0006320463	1.0633898	0.99999285	16.306698	519.9444	5125.305191993713
738.01117	159.52756	1110.4167	500.63696	710.6262	153.01328	951.12463	428.54462	152.07692	147.0	154000	166.54028	166.541	13.47775	13.001178	0.0006309421	9102.851	145078.03	5743.906	-8726.339	-1.3763904e-06	0.340687	0.4913403	-0.91563296	1.0002251	0.00062168244	1.0302106	0.999993	16.649246	508.59567	5192.583084106445
696.3014	117.75742	951.5304	577.7823	674.13995	126.84745	873.71686	518.2583	140.64285	134.9	156000	167.08911	167.08893	13.047446	13.007904	0.00064051436	9157.755	145955.03	9014.689	-8724.1455	2.938166e-07	0.34334242	0.5870563	-0.6984736	1.0002284	0.00065060233	1.0545764	0.99999267	16.68882	509.06195	5259.950771331787
