AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LossQ1	LossQ2	AverageLossAC	StdLossAC	MaxLossAC	MinLossAC	AverageC	StdC	MaxC	MinC	AverageLogP	StdLogP	MaxLogP	MinLogP	StepsPerSecond	Time
306.89502	124.494354	618.36395	118.02649	330.5897	73.21474	419.77438	181.33862	143.76923	168.3	74000	147.71078	147.7107	15.967069	15.965511	3.3245885e-11	1.8524751e-11	1.2081088e-10	2.461313e-12	1667.062	827.5276	7523.412	575.7034	12513.791	199438.95	430.34003	10.810013	1281.35	764.2752521038055
285.1285	114.76519	447.74017	-1.9043221	221.96875	110.53543	510.41748	107.619896	157.14285	130.2	76000	143.72096	143.72128	15.439237	15.511517	3.2526856e-11	1.8698794e-11	1.2180638e-10	4.1747404e-12	1587.4445	761.7262	6494.424	537.26874	12564.725	200250.62	422.5843	11.204206	985.6174	786.2736284732819
256.67813	140.36252	516.10864	1.3699635	187.77963	60.861702	330.93283	125.641464	139.78572	105.7	78000	140.85646	140.85677	14.477047	14.573635	3.2998593e-11	1.9038217e-11	1.2320811e-10	3.937808e-12	1510.0608	780.3884	6570.77	502.12418	12633.665	201349.31	402.05084	12.795114	1221.9467	804.4752776622772
307.39774	183.10065	730.1409	15.515046	235.87773	88.04146	435.43527	141.41437	162.5	129.5	80000	137.83765	137.83704	13.780316	13.913429	3.2147035e-11	1.8595356e-11	1.2332502e-10	3.1907383e-12	1458.1283	760.27637	6589.165	445.14508	12715.467	202653.08	380.05774	12.324387	1402.9025	824.4553661346436
250.41902	162.15782	452.87234	-5.283485	184.78256	107.89773	431.0652	107.735504	149.21428	101.6	82000	135.09169	135.09181	13.595622	13.558146	3.183809e-11	1.901886e-11	1.4930217e-10	3.0193654e-12	1407.6995	766.06506	8865.785	423.46014	12732.346	202922.11	369.58337	10.440515	1413.4868	842.7722373008728
188.19327	129.48015	435.71185	-19.990545	305.7044	176.74986	522.61	18.494972	201.2	212.1	84000	132.39017	132.39056	12.511691	13.0503025	3.21458e-11	1.8695117e-11	1.1682984e-10	3.6098468e-12	1296.7397	646.87866	5434.9272	394.5967	12742.496	203083.89	398.18314	10.372263	1073.2203	861.8678305149078
418.2876	257.02005	1012.82904	151.99347	478.26553	143.0855	886.92017	375.75568	245.5	270.5	86000	130.02112	130.02036	12.565922	12.812487	3.2707576e-11	1.887416e-11	1.3728312e-10	2.5782547e-12	1251.9897	659.2174	9096.095	411.45862	12724.324	202794.34	508.7366	11.864365	1174.7015	884.5123102664948
259.7117	189.23317	627.60376	44.18872	430.81366	143.35802	602.1311	69.25073	340.5	236.3	88000	127.98709	127.98751	11.736087	12.066356	3.278908e-11	1.9027635e-11	1.2344495e-10	4.2965835e-12	1227.9375	618.0226	5649.197	406.7104	12837.246	204593.98	453.6839	12.466606	1459.4778	902.9137086868286
194.16896	260.63593	754.3392	16.94446	61.111916	96.25447	348.67087	17.346148	167.8	103.3	90000	126.528786	126.52911	12.816277	13.135271	3.2247857e-11	1.90819e-11	1.2912978e-10	3.4117112e-12	1241.305	669.68445	6043.003	391.73654	12657.32	201726.48	420.07184	13.743486	1272.7836	922.5103099346161
197.22853	140.82167	439.1186	8.00504	321.38025	73.163475	420.68686	177.17802	153.66667	233.7	92000	125.14641	125.147285	13.150261	13.391547	3.247788e-11	1.9543658e-11	1.320785e-10	3.0292453e-12	1209.313	634.7338	6013.5415	355.71335	12492.345	199097.06	414.2227	13.669692	1119.8345	943.3210635185242
399.92398	203.23302	710.2027	93.53788	327.38794	79.29662	416.07297	184.44217	216.33333	211.4	94000	123.72774	123.72899	12.856033	12.882205	3.217026e-11	1.8916289e-11	1.2917051e-10	3.573826e-12	1113.8213	550.61707	5289.4883	362.21884	13003.378	207241.7	443.50574	12.5419235	1195.004	963.0657892227173
243.19	116.78264	412.05667	61.480362	187.38644	167.41238	517.019	28.312784	182.0	169.1	96000	123.05182	123.052025	12.872844	12.918213	3.420719e-11	2.0369963e-11	1.1606027e-10	3.500144e-12	1041.8103	580.99	5700.1567	335.37436	13405.951	213657.75	464.93085	14.572117	1216.2979	982.8066942691803
286.43643	221.9247	607.6112	39.48554	489.31586	226.68134	780.25916	86.87657	196.7	244.8	98000	123.05369	123.054085	12.736662	12.98469	3.359245e-11	1.9837843e-11	1.1769612e-10	2.5808077e-12	992.1285	520.44446	5077.051	348.83398	13486.408	214940.03	391.2079	13.663547	1074.7671	1004.0533654689789
637.903	286.78107	1058.0747	279.23157	467.99115	378.5469	1299.2654	77.64065	386.4	277.3	100000	122.97717	122.97718	12.701129	12.723582	3.4465736e-11	2.002639e-11	1.1724255e-10	3.8747417e-12	947.9545	491.95737	3872.5637	315.70834	13352.115	212799.72	473.27075	15.397126	1476.7961	1022.4860162734985
536.98016	383.15878	1419.3705	192.1507	624.1482	250.88464	961.73175	87.18602	287.14285	341.5	102000	123.35674	123.35719	12.062701	12.223227	3.4120973e-11	1.9898132e-11	1.2769219e-10	3.5002303e-12	925.1954	482.45993	4829.3936	321.19736	13454.77	214435.81	431.6121	12.85795	1019.32227	1044.7925641536713
708.6859	422.39197	1367.6503	60.587326	531.18744	474.0597	1345.1849	9.336008	310.0	288.3	104000	123.6278	123.62735	12.23743	12.222626	3.5831876e-11	2.0231497e-11	1.2805154e-10	3.930847e-12	878.2381	458.7666	3676.3523	292.15402	13596.444	216693.73	441.0622	15.039093	1396.8123	1067.7488133907318
1120.142	545.38556	2130.0542	474.7041	838.3039	738.3261	2340.5059	173.36156	415.5	417.7	106000	124.657	124.65823	12.2556715	12.196028	3.265382e-11	1.9452393e-11	1.1763568e-10	2.893152e-12	920.6138	536.6305	6449.035	312.7921	13851.245	220754.58	473.47305	10.587737	1136.9915	1091.1799159049988
423.8805	252.49278	808.04456	55.29825	284.02252	233.26904	728.2766	51.576637	262.75	235.7	108000	126.09688	126.09645	12.649246	12.650129	3.1651206e-11	1.9377864e-11	1.3511388e-10	3.0054618e-12	922.91315	520.70306	5283.2446	279.2926	13774.875	219537.62	447.71548	15.20834	1479.9403	1110.674864768982
687.8812	421.30206	1471.0687	238.7335	689.6126	291.94653	1117.3059	244.12466	393.8	332.8	110000	127.41427	127.41335	12.835528	12.911273	3.2531807e-11	1.958296e-11	1.1506609e-10	3.3422384e-12	893.3794	489.2945	5442.8906	305.93146	13930.369	222015.73	490.9384	15.821585	1190.8602	1135.0599164962769
527.4623	183.03098	788.24274	190.26555	495.9769	106.20335	753.0253	366.5483	276.7143	241.9	112000	128.75381	128.75476	12.873135	12.7162485	3.459181e-11	2.0133761e-11	1.5590222e-10	3.6909525e-12	843.5972	473.9881	4454.6924	274.05832	14070.96	224256.5	454.0356	14.994362	951.286	1157.9035427570343
436.34708	298.63113	1107.8958	116.1803	396.2097	454.0383	1613.8528	114.16654	195.9	169.0	114000	130.134	130.13483	13.445158	13.16705	3.433002e-11	1.9588017e-11	1.1950951e-10	3.0932045e-12	860.2264	469.59998	4540.2734	311.37137	14164.915	225753.8	502.6044	15.094232	1162.5763	1178.792575120926
899.5249	615.0571	1881.259	147.55017	596.9188	438.5627	1420.7173	116.700096	384.8	291.8	116000	131.4367	131.43599	13.654059	13.529072	3.5189355e-11	1.9971164e-11	1.3563058e-10	2.470252e-12	844.0441	481.02774	5976.7144	297.4631	14388.276	229313.7	502.3935	15.11298	1166.7501	1202.5873992443085
480.79425	339.5865	1157.1958	40.523285	667.3019	340.4415	1202.1333	143.86359	273.375	306.7	118000	132.90729	132.90738	13.982653	13.921791	3.6774188e-11	2.09182e-11	1.4908434e-10	3.573021e-12	813.8386	436.32037	4107.294	268.15103	14331.782	228413.36	516.1243	14.904564	1207.3809	1226.3165066242218
533.1678	167.88464	704.8819	160.2925	1084.5999	665.89246	2497.3208	190.49576	250.57143	446.9	120000	134.64021	134.6393	14.791599	14.468961	3.6383303e-11	2.1043915e-11	1.4232893e-10	4.25297e-12	844.1351	438.7239	4096.517	295.89282	14258.28	227241.88	548.51886	15.393078	1127.329	1251.7632093429565
668.07605	310.8612	1366.8064	432.47885	507.56665	114.45439	826.7669	373.62186	286.2857	226.2	122000	136.66495	136.66498	15.175638	15.106522	3.4336527e-11	2.0672228e-11	1.3223692e-10	3.3593417e-12	897.74023	493.33615	4800.7544	302.0244	14510.181	231256.55	540.96985	16.395943	1126.055	1273.3939588069916
591.8562	297.101	1250.287	127.35948	1242.9163	598.3016	2135.5173	447.077	246.11111	490.3	124000	139.29602	139.29597	15.868445	15.510446	3.5749258e-11	2.1706257e-11	1.216558e-10	3.4736133e-12	902.12665	518.41583	5067.4795	286.32153	14610.737	232859.3	653.6395	14.077908	1244.509	1298.8721396923065
1132.2378	390.60095	1696.1869	728.9627	1679.4167	719.5931	2509.9502	412.8069	401.0	670.9	126000	141.79822	141.79755	15.738717	15.504946	3.7369333e-11	2.2268909e-11	1.4688357e-10	3.8747954e-12	856.9586	503.27917	4979.693	277.498	14637.203	233281.03	684.7176	14.799071	1036.7502	1327.5667431354523
1084.8306	306.97052	1550.7916	697.5334	1122.2457	958.99774	3216.961	220.99013	384.8	424.8	128000	144.63463	144.63394	16.141703	15.940585	3.6647563e-11	2.166255e-11	1.3262426e-10	3.446142e-12	827.6	468.71378	4956.9985	273.60965	14819.9795	236194.2	581.4378	14.8410425	1275.1302	1352.5464117527008
1885.8912	779.37317	2550.4692	792.0999	1289.0074	442.1532	2034.5887	729.8063	689.6667	462.3	130000	147.94348	147.94405	16.132757	15.803525	3.7021473e-11	2.2023766e-11	1.33453e-10	3.1849356e-12	796.1479	425.3078	4063.541	274.65652	15171.0625	241789.38	590.93536	14.5699415	1170.1733	1373.8540802001953
2032.2242	241.45183	2320.8235	1729.8698	1408.5247	387.99658	1941.9039	664.58093	697.3333	485.7	132000	151.49402	151.49464	16.082304	15.775115	3.504649e-11	2.0896502e-11	1.2190457e-10	3.0243082e-12	814.00165	470.28168	3759.0542	273.161	15356.498	244744.86	624.73376	16.648645	764.23236	1397.4606771469116
1310.0973	377.59445	1699.0397	799.143	850.4388	344.42896	1576.2751	161.68445	429.5	277.6	134000	155.21071	155.21078	16.641716	16.23398	3.4917038e-11	2.1053147e-11	1.2784866e-10	2.5533805e-12	784.51465	453.18567	5593.601	265.83298	16004.859	255078.12	710.0832	14.742307	1073.2833	1419.1445407867432
1596.3079	636.06134	2431.3035	683.4681	1464.3442	543.00775	2354.879	683.4972	524.6	561.8	136000	158.99878	158.9988	16.680107	16.398682	3.4355598e-11	2.0395411e-11	1.1931782e-10	3.2545436e-12	767.8736	444.11844	4670.7197	257.60767	16129.096	257058.14	687.9677	16.453413	1363.0195	1441.8054101467133
1263.3844	708.8578	2486.1763	782.7737	1322.7986	666.05786	2513.4348	368.04733	415.75	474.6	138000	162.74152	162.74123	17.243837	16.921686	3.459128e-11	2.0535707e-11	1.16339285e-10	2.578731e-12	758.89386	465.38144	5611.4727	261.04733	16378.148	261027.27	669.8008	18.409544	1311.4728	1463.8746235370636
1064.8419	951.71405	2506.1375	168.27882	1244.1794	581.8042	2115.7031	312.0456	373.5	530.1	140000	166.08647	166.08646	17.423687	16.969688	3.5138538e-11	2.1074023e-11	1.2497231e-10	3.6637937e-12	744.1964	421.1216	4105.144	244.14803	16366.987	260849.55	653.99945	16.543533	1122.2843	1488.6677882671356
1166.762	1162.6587	3212.7944	1.6384038	722.18054	292.83032	1236.6508	275.16296	389.2	312.6	142000	169.6615	169.66267	18.296968	18.120403	3.4346196e-11	2.0778055e-11	1.2440167e-10	3.1156605e-12	728.0589	411.79147	5165.0615	255.96259	16478.52	262626.94	586.3397	17.510044	1325.888	1510.4433860778809
1233.0688	1032.0278	3003.451	426.9617	1695.7129	756.0191	2954.9111	645.86725	423.75	755.6	144000	173.05876	173.05853	18.473484	17.925785	3.4213757e-11	2.0602164e-11	1.3437355e-10	4.0677158e-12	723.9393	403.94043	3371.417	245.04533	16655.107	265441.5	650.54486	17.652224	1312.4347	1539.265396118164
1231.379	300.7279	1637.8384	919.75653	955.7757	546.0313	2314.6907	382.31567	667.3333	625.0	146000	175.46526	175.46625	18.474195	17.999853	3.3399422e-11	1.9330941e-11	1.2697883e-10	2.2570637e-12	723.9133	424.02557	3834.8767	243.99847	16447.645	262134.95	623.7266	17.113142	1154.7354	1568.225730895996
818.45746	631.2729	1939.3252	130.86436	652.5936	432.3106	1587.8782	96.554276	324.57144	259.6	148000	177.88983	177.88918	18.71012	18.512058	3.317647e-11	2.0073441e-11	1.2709125e-10	2.8467957e-12	741.2495	450.22498	4598.935	236.2218	16273.536	259360.1	670.6211	17.074635	911.59546	1590.9855103492737
1074.9797	804.0553	2842.0994	410.42755	1763.9377	828.77386	3058.2878	699.063	369.16666	524.0	150000	180.1791	180.18016	18.706347	18.626228	3.371699e-11	2.0575429e-11	1.1951877e-10	2.61371e-12	739.0693	482.36923	5488.317	235.6236	16104.781	256670.53	688.03394	17.478941	1097.1082	1617.776903629303
1098.6248	719.4862	2111.4226	507.54437	1397.4833	962.9328	3305.8389	727.242	354.66666	442.7	152000	182.49663	182.49594	19.087961	18.87122	3.268235e-11	1.994881e-11	1.12117024e-10	3.4316727e-12	738.2091	450.79037	5748.312	248.93367	16127.461	257031.92	715.32697	18.751274	1097.2524	1643.345189332962
