AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LossQ1	LossQ2	AverageLossAC	StdLossAC	MaxLossAC	MinLossAC	AverageC	StdC	MaxC	MinC	AverageLogP	StdLogP	MaxLogP	MinLogP	StepsPerSecond	Time
853.2157	104.526825	957.7425	748.68884	908.6258	49.837196	946.7503	800.1269	1000.0	1000.0	22000	26.386654	26.386593	0.32903373	0.3170078	0.00016512188	0.000100542515	0.00067099615	2.0921076e-05	0.33170563	0.008485874	0.35902768	0.30391628	75.298134	1200.0704	0.79285294	-2.192152	563.001	491.07099533081055
604.505	335.4349	872.3943	131.51555	927.91406	19.434105	946.41364	883.00037	714.6667	1000.0	24000	31.565037	31.564919	0.3425545	0.32843652	0.00015642057	8.323396e-05	0.000788394	2.1016818e-05	0.3382495	0.008602528	0.3713788	0.3113463	78.754715	1255.1597	0.8074608	-2.133804	593.3894	532.1684198379517
386.51245	320.0199	838.5899	142.07289	906.7116	67.064186	997.7815	755.89606	459.66666	1000.0	26000	36.567085	36.56666	0.41165686	0.4077356	0.00016305548	0.00010678375	0.0022733298	2.0848698e-05	0.34933105	0.009750081	0.38935766	0.3189486	81.502045	1298.9452	0.8181987	-2.0620775	602.4445	580.8569052219391
828.0576	40.644684	868.7023	787.4129	856.7176	269.7513	1011.84717	55.108025	1000.0	906.0	28000	41.274998	41.274918	0.42700842	0.4177369	0.00015847075	7.5305805e-05	0.00054425455	2.0836742e-05	0.3626587	0.008587156	0.39329928	0.33504677	83.755104	1334.8527	0.8274354	-2.12987	544.398	627.2406458854675
842.9601	3.89859	846.85864	839.06146	1009.8301	61.736134	1094.1737	911.42206	1000.0	1000.0	30000	45.86442	45.864132	0.44094723	0.43123618	0.00016486921	0.00011805718	0.0018635752	2.0826728e-05	0.37180334	0.009825699	0.40547714	0.33542928	85.70166	1365.8762	0.8362957	-1.9653502	616.03	666.0324063301086
634.678	392.03183	1031.7141	101.04031	923.9665	332.9875	1271.2626	160.86179	704.0	824.6	32000	50.590927	50.590656	0.47889367	0.46855304	0.0001659498	9.134577e-05	0.0008958446	2.0833333e-05	0.38364244	0.00957833	0.42055932	0.35223308	87.13202	1388.6724	0.8388401	-2.0360236	608.9159	704.9157118797302
467.51294	416.65216	1019.25903	5.23136	1039.2083	228.70074	1247.1183	477.80475	537.0	937.3	34000	55.22125	55.220757	0.5630156	0.5480778	0.00015782351	8.918257e-05	0.00082303595	2.0897996e-05	0.39983475	0.01080418	0.4374959	0.3649673	86.77319	1382.9532	0.8358705	-2.4394531	558.62396	752.3512163162231
679.903	338.267	1040.5171	227.37373	991.28845	260.56982	1243.6805	507.78146	752.0	886.5	36000	59.181988	59.18183	0.5627434	0.541243	0.00016596807	0.000104052386	0.0010330903	2.1264723e-05	0.41271222	0.011552884	0.4514161	0.38139868	86.74204	1382.4575	0.8405047	-1.8996098	595.19214	798.1811378002167
926.7506	161.50061	1088.2512	765.25	1043.6823	188.55318	1320.4362	661.5798	1000.0	1000.0	38000	63.326855	63.326405	0.55198133	0.5346385	0.00016262519	8.472584e-05	0.0007345762	2.134762e-05	0.41888198	0.011074231	0.45925885	0.3854217	87.01595	1386.823	0.8381598	-1.9367342	581.7202	840.6539096832275
1064.2822	5.9313354	1070.2136	1058.351	972.3252	335.21786	1247.6938	71.49597	1000.0	906.7	40000	67.83453	67.833664	0.53482586	0.53206384	0.00015381056	7.6585326e-05	0.0007023054	2.121145e-05	0.41883284	0.010937235	0.45440492	0.38472223	87.202	1389.7875	0.83674073	-2.0408351	605.8149	879.4954314231873
775.2981	74.041504	849.3396	701.2566	989.6966	192.57176	1265.6342	710.8323	1000.0	1000.0	42000	72.32398	72.32326	0.54571956	0.54460037	0.00017302003	0.000107617365	0.0015506692	2.1336933e-05	0.4221789	0.011024564	0.46210533	0.38143256	86.45768	1377.9249	0.8349194	-2.0156894	593.46277	925.8075501918793
686.5487	6.1245728	692.6733	680.42413	882.77997	321.46957	1217.2548	29.306204	1000.0	902.2	44000	76.164246	76.16333	0.52943826	0.5296722	0.00015722353	9.3335046e-05	0.0019531585	2.1517124e-05	0.42237574	0.011655974	0.4670042	0.38831967	86.12722	1372.6582	0.83202267	-2.0548875	555.4005	972.9572393894196
1139.7229	1.2630005	1140.986	1138.46	962.52686	471.923	1351.2512	60.832294	1000.0	814.7	46000	80.19496	80.19438	0.5453617	0.53976184	0.00017136201	0.00011523719	0.0011424887	2.1111071e-05	0.42180574	0.01228389	0.46122512	0.38685954	86.26923	1374.9216	0.8357906	-2.0226855	590.20374	1012.7956416606903
867.6606	145.21252	1012.8731	722.44806	1045.2859	398.0652	1431.7611	95.40978	1000.0	906.3	48000	84.01886	84.01828	0.56635	0.56244504	0.00015525168	0.000137903	0.0025879133	2.1699469e-05	0.4208025	0.012131692	0.46562776	0.38215372	86.7711	1382.9203	0.83583057	-1.8668189	582.92914	1050.8626563549042
824.8555	111.94562	936.80115	712.9099	875.3309	354.25522	1339.3457	105.42437	1000.0	907.7	50000	87.01259	87.01173	0.5777367	0.5786283	0.00016367559	9.22727e-05	0.0011426447	2.190244e-05	0.42313093	0.012899657	0.47513288	0.38041607	87.89493	1400.8312	0.84367365	-2.0084314	596.8448	1091.922364473343
651.67786	352.62857	1041.1324	187.20216	983.2235	474.56018	1378.0516	64.85353	722.3333	816.6	52000	90.32991	90.3293	0.6324121	0.64536643	0.00015708331	8.675169e-05	0.0007320015	2.2022436e-05	0.42517823	0.012627577	0.4688794	0.38271222	89.523605	1426.7882	0.8492185	-1.9065775	573.956	1136.0294420719147
573.1098	445.0127	1198.0192	196.07437	977.41425	439.02393	1445.4977	34.95569	500.33334	902.7	54000	93.58687	93.58612	0.68954575	0.69197226	0.00015145176	6.892338e-05	0.00061042415	2.1902315e-05	0.41980234	0.012588076	0.46526498	0.3725844	93.59362	1491.6531	0.8644576	-2.3723671	558.7009	1185.3499562740326
969.54315	247.25438	1173.5983	621.6025	1120.324	504.40234	1689.2446	72.19657	819.3333	905.9	56000	97.115776	97.11511	0.74702936	0.75412756	0.00016266204	0.00010075608	0.0021049876	2.1741947e-05	0.42168456	0.012913882	0.4688421	0.38225982	94.388466	1504.3217	0.8657404	-2.1345248	578.9636	1228.018662929535
759.70886	74.660736	834.3696	685.04816	1355.6107	526.1334	1715.9677	39.813564	1000.0	903.2	58000	99.91432	99.91403	0.8046432	0.827631	0.00015508448	9.483729e-05	0.002012187	2.1839758e-05	0.42222738	0.013054496	0.4692246	0.37652624	95.618034	1523.9172	0.8681576	-2.0505672	559.86786	1265.4148364067078
914.27106	600.85834	1352.2997	64.66637	1219.1111	473.90775	1730.5955	465.05103	685.3333	1000.0	60000	102.51365	102.51352	0.76501524	0.7910241	0.00016813802	0.00012542288	0.0018681341	2.2376475e-05	0.42413378	0.01360723	0.4818678	0.37959415	96.28995	1534.626	0.87138355	-2.1435227	597.9194	1308.81982755661
820.1111	14.232269	834.3433	805.8788	1180.9065	563.68115	1755.1039	109.61513	1000.0	906.5	62000	105.20468	105.204155	0.8002283	0.8258003	0.00014765203	8.060576e-05	0.0012685338	2.211875e-05	0.4259509	0.013714953	0.46924233	0.37956414	96.903336	1544.4016	0.8730055	-1.9039896	550.66754	1357.0782968997955
1039.3365	347.6881	1387.0247	691.64844	1145.5127	537.84204	1676.9386	82.17619	1000.0	906.0	64000	107.58549	107.58501	0.7754429	0.790398	0.00016053772	8.922124e-05	0.00087906944	2.2617416e-05	0.42921394	0.013227396	0.48316136	0.38310385	96.68516	1540.9246	0.87138253	-2.1133993	548.5439	1397.8121724128723
926.1393	43.34137	969.48065	882.7979	1133.1915	307.25195	1615.4916	786.44507	833.0	1000.0	66000	109.91521	109.91483	0.82107437	0.8346825	0.00017086903	0.00012922059	0.0022637465	2.2446673e-05	0.4338072	0.013405446	0.48422804	0.39481178	96.34886	1535.5654	0.87290585	-1.8348216	582.4222	1436.7625133991241
1066.3147	361.6386	1427.9534	704.67615	1124.5659	224.83063	1470.2245	808.7455	1000.0	1000.0	68000	112.22011	112.21956	0.863956	0.83098316	0.00015119476	7.9831e-05	0.0011642546	2.2656957e-05	0.4310962	0.014316233	0.48734865	0.38471898	98.723434	1573.4094	0.8801157	-2.277003	557.16754	1481.0675702095032
1122.7439	351.0117	1473.7556	771.73224	1032.1104	424.23633	1658.7135	39.872597	1000.0	902.7	70000	114.774414	114.77401	0.82405007	0.8208765	0.00015202013	7.520404e-05	0.00069361017	2.2901124e-05	0.42868683	0.0143913375	0.4776577	0.3803119	100.94194	1608.7673	0.89274096	-2.1525075	544.0549	1528.522710800171
1583.5276	50.062195	1633.5897	1533.4653	1105.7117	188.6449	1572.8424	919.3751	1000.0	1000.0	72000	118.19993	118.1997	0.82305944	0.83507043	0.0001615074	9.177968e-05	0.0015241706	2.249874e-05	0.4281558	0.01459982	0.4980403	0.3798408	103.36268	1647.3475	0.89712274	-1.8875532	581.346	1571.5731427669525
1122.7557	342.4767	1465.2324	780.279	1353.9368	218.98653	1670.7262	1021.7389	1000.0	1000.0	74000	121.64528	121.64452	0.8428009	0.84368443	0.0001745916	0.00012235665	0.0020980705	2.2410091e-05	0.42874733	0.014331633	0.47391424	0.38610244	103.96551	1656.955	0.900396	-1.9986609	620.7611	1610.413326740265
1397.0215	9.026123	1406.0476	1387.9954	1066.7213	103.16365	1287.9536	950.08203	1000.0	1000.0	76000	124.94219	124.94255	0.8628258	0.86062825	0.00018137443	0.00013926023	0.00221821	2.2773567e-05	0.4322822	0.015077849	0.48481497	0.3874961	105.917915	1688.0721	0.9146786	-1.8964956	576.1634	1652.922010421753
1321.7694	74.7854	1396.5548	1246.984	1367.4294	489.183	1752.6511	64.50386	1000.0	903.5	78000	128.65613	128.65582	0.90641075	0.9263265	0.0001583919	0.0001073242	0.0010739507	2.2728136e-05	0.43980467	0.014840606	0.49948135	0.3881082	106.59091	1698.7972	0.91652334	-2.0504527	573.5731	1699.8234643936157
1214.9025	405.57877	1620.4812	809.32367	1503.2886	492.24075	1744.5984	30.466162	1000.0	902.2	80000	132.23598	132.23555	0.9036406	0.910572	0.00015339538	7.525597e-05	0.00082174374	2.314566e-05	0.43870312	0.014601597	0.50348985	0.38344568	108.71445	1732.6409	0.9217626	-2.152182	552.40686	1743.3634996414185
1699.4506	2.6090088	1702.0596	1696.8416	1766.8835	20.450502	1786.3079	1725.9958	1000.0	1000.0	82000	135.83318	135.83275	0.925431	0.93001753	0.00016743504	0.00011007847	0.0021972242	2.343395e-05	0.4418572	0.015090561	0.5013417	0.3916651	110.05723	1754.0422	0.9294579	-2.0237691	626.90985	1781.9156243801117
846.045	701.67957	1744.2683	31.655956	1867.7416	23.227541	1915.4467	1840.078	677.6667	1000.0	84000	139.46991	139.46954	0.9619304	0.9779239	0.0001769625	0.00012940529	0.0021623988	2.317627e-05	0.44490796	0.015470277	0.49845928	0.39450333	111.27635	1773.4711	0.93318933	-1.9368565	611.2923	1825.7570049762726
1724.7056	65.629944	1790.3354	1659.0756	1851.8923	315.14615	1997.5912	909.40765	1000.0	1000.0	86000	143.86055	143.85992	1.0639875	1.0732906	0.00017053616	9.852596e-05	0.0014326074	2.3389712e-05	0.44906884	0.016247142	0.5111031	0.3931949	112.05771	1785.9244	0.93675315	-2.010017	584.0798	1871.166692495346
1328.994	448.80423	1777.7982	880.18976	1942.8701	26.314543	1979.1028	1894.3276	1000.0	1000.0	88000	147.44263	147.44215	1.0673858	1.0844924	0.0001703955	0.00010037818	0.0020279647	2.364822e-05	0.44925618	0.01598168	0.50489396	0.3974021	112.8829	1799.0764	0.93818134	-2.0576248	586.03986	1913.3988478183746
1242.6332	834.6343	1866.8711	62.950397	1942.8894	350.2875	2103.4585	897.33575	681.0	1000.0	90000	151.18295	151.18265	1.1038527	1.1181529	0.00016748664	0.00011862005	0.0023715817	2.3777251e-05	0.45090336	0.016532546	0.50964606	0.39179742	113.36799	1806.807	0.93784493	-2.0659697	528.3425	1962.1348371505737
1382.7462	476.78418	1859.5304	905.96204	2063.4797	38.934456	2105.8726	1966.9462	1000.0	1000.0	92000	154.87721	154.87709	1.2033533	1.217538	0.00015887117	0.000108929926	0.001710193	2.3819854e-05	0.44923046	0.016409747	0.5148237	0.39618108	116.299484	1853.5273	0.9524958	-2.2198267	612.7485	2005.7275667190552
1672.5088	188.0025	1860.5114	1484.5063	1996.0853	21.634739	2033.0625	1966.3074	880.5	1000.0	94000	158.44028	158.44017	1.3851	1.3937056	0.00017183408	0.00011913958	0.0022503263	2.3553122e-05	0.45556968	0.01733173	0.51194614	0.3966282	116.1084	1850.4817	0.951234	-1.9569349	611.57526	2048.05784034729
1898.961	2.2646484	1901.2257	1896.6964	1798.8535	580.993	2015.1844	56.75853	1000.0	904.3	96000	162.82826	162.82787	1.3119102	1.3661797	0.00018157983	0.00012728586	0.0024382595	2.422744e-05	0.46082026	0.018060364	0.5198653	0.4074532	116.3847	1854.8855	0.9479324	-2.2302914	550.7833	2092.7493319511414
1918.7139	17.061523	1935.7754	1901.6523	1870.3721	614.74133	2101.8257	26.849953	1000.0	902.3	98000	167.44481	167.44481	1.3206403	1.350567	0.00016961376	0.000103893326	0.0012571139	2.4031684e-05	0.46817592	0.01867271	0.5418545	0.4085005	115.30251	1837.6384	0.94837415	-1.8543117	625.6549	2135.86639547348
1902.0074	22.855835	1924.8633	1879.1516	2105.6997	21.113804	2140.076	2066.1726	1000.0	1000.0	100000	171.84666	171.84576	1.3044851	1.3301034	0.00017255155	0.0001515235	0.002330634	2.4200377e-05	0.47588876	0.018564824	0.5454808	0.41622153	114.13716	1819.0654	0.94264406	-1.811458	619.87085	2180.5686144828796
1378.0422	592.65875	1970.7009	785.3834	2106.8237	22.970325	2142.9045	2067.7268	1000.0	1000.0	102000	175.92273	175.92242	1.3436961	1.3589263	0.0001868872	0.00016739694	0.0021538094	2.4188499e-05	0.48404723	0.019007865	0.5557087	0.42874146	113.03285	1801.4656	0.94288456	-2.1123219	598.2694	2224.148248910904
2003.7607	11.791443	2015.5522	1991.9694	2224.4917	25.48007	2271.8828	2196.8306	1000.0	1000.0	104000	179.98024	179.98048	1.3248557	1.3445164	0.00019399863	0.00018586224	0.0022149915	2.420538e-05	0.49019694	0.020830126	0.570241	0.4267044	109.58675	1746.5437	0.92828333	-1.7999033	594.3019	2265.9718174934387
1994.9062	26.36438	2021.2706	1968.5419	2125.2007	411.22983	2327.383	895.35455	1000.0	1000.0	106000	184.62749	184.62683	1.4239845	1.4401877	0.00019005897	0.00017849266	0.0022198823	2.4271489e-05	0.49554366	0.021041472	0.5857382	0.42662367	107.60455	1714.9524	0.92128694	-2.334304	580.8966	2312.4997906684875
2081.4043	5.356079	2086.7605	2076.0483	2148.2944	457.063	2359.1792	784.0231	1000.0	1000.0	108000	189.0968	189.09692	1.4724677	1.5047072	0.00016579495	0.0001752683	0.0021840357	2.4523983e-05	0.5041013	0.021331595	0.6029153	0.43947655	104.29943	1662.2766	0.90478766	-2.1086555	612.3055	2356.1280646324158
1762.9736	457.19107	2090.8826	1116.43	2270.8015	20.408274	2303.9768	2246.4524	848.6667	1000.0	110000	193.6317	193.63121	1.406925	1.4556283	0.00017414094	0.00013986768	0.0019637193	2.4792389e-05	0.4973421	0.019619558	0.56588924	0.43552643	106.25219	1693.3987	0.91383624	-2.5163522	597.61426	2395.9308512210846
1775.4274	362.37317	2137.8005	1413.0542	2178.268	452.70728	2410.8362	825.61206	1000.0	1000.0	112000	197.70879	197.70894	1.5006787	1.5600395	0.000168181	0.00015839138	0.0024168475	2.4165056e-05	0.49713838	0.020457681	0.578389	0.42155734	106.96154	1704.7047	0.9125439	-1.8929476	638.7743	2434.9594061374664
2094.2705	0.96984863	2095.2405	2093.3008	2374.978	37.550556	2445.7112	2302.8118	1000.0	1000.0	114000	201.73198	201.73167	1.5625786	1.591545	0.00017905395	0.00016846274	0.0021768766	2.379906e-05	0.50701666	0.02107011	0.5928649	0.44798183	106.055374	1690.2622	0.9165856	-2.0817358	595.3811	2475.583752155304
2129.3958	59.650635	2189.0464	2069.745	2397.3809	25.141666	2431.435	2356.2817	1000.0	1000.0	116000	205.95496	205.95518	1.6026243	1.5884334	0.00016974774	0.00016534634	0.0031548818	2.5249517e-05	0.50816876	0.021307046	0.5763579	0.44902378	106.58204	1698.6562	0.9151248	-1.952424	580.0164	2523.2369561195374
2136.7407	44.580933	2181.3218	2092.16	2196.2222	632.383	2458.1536	302.24146	1000.0	1000.0	118000	210.43678	210.4367	1.6078726	1.6373613	0.00016624792	0.00017126731	0.002446494	2.4805591e-05	0.50483966	0.021589603	0.5924077	0.44209915	107.694626	1716.3872	0.9236053	-1.9987288	567.0087	2567.6785588264465
2183.9653	111.676025	2295.6414	2072.2893	2378.764	29.198593	2425.746	2338.1372	1000.0	1000.0	120000	214.73552	214.73518	1.5352229	1.5386131	0.00016807181	0.00015611881	0.003930062	2.4206918e-05	0.49644348	0.021045882	0.5765304	0.42162657	110.17444	1755.9098	0.93044543	-1.9413996	592.0909	2606.1418857574463
2146.0771	60.439087	2206.5164	2085.6382	2272.5657	366.40604	2444.374	1177.4194	1000.0	953.7	122000	219.56606	219.5661	1.4820149	1.5000205	0.00017995843	0.00013540308	0.0018026404	2.5219424e-05	0.49673635	0.020867737	0.5713557	0.42397684	110.03509	1753.6888	0.9284111	-2.3794832	576.8838	2649.44450879097
2287.6482	1.2338867	2288.882	2286.4143	2147.2039	609.2558	2392.1855	320.85968	1000.0	1000.0	124000	223.91681	223.91617	1.5921577	1.6018342	0.00018341825	0.00015888226	0.0019546207	2.5441754e-05	0.5005838	0.021839688	0.5835826	0.42815295	108.45487	1728.5042	0.92907286	-1.9155858	577.67224	2697.26393198967
2212.5898	38.42102	2251.011	2174.169	1934.2864	913.776	2418.7012	38.096375	1000.0	904.0	126000	228.65047	228.64995	1.5680243	1.5786657	0.00018209562	0.00017802852	0.0022890195	2.5202486e-05	0.5084381	0.021616973	0.58936584	0.42057657	105.92476	1688.1808	0.91428953	-2.1973615	579.4984	2739.760045528412
2211.128	79.419556	2290.5474	2131.7083	1929.1257	914.18304	2482.749	-14.286225	977.0	897.3	128000	233.19359	233.19348	1.753147	1.7685868	0.00016086375	0.00015170187	0.0021307142	2.5469479e-05	0.51106244	0.022897976	0.6100531	0.44558173	106.14576	1691.703	0.9126079	-2.0917544	592.1802	2778.345606803894
1109.8009	907.26587	2236.1306	14.439533	1886.5032	912.6222	2544.4976	320.60297	499.66666	831.2	130000	237.50739	237.50717	2.2880585	2.2481008	0.00018213406	0.00014223004	0.002638267	2.5885654e-05	0.5203601	0.023127316	0.61123407	0.45740622	104.10848	1659.2336	0.90277404	-2.0083742	596.0565	2818.4748346805573
1361.7161	860.9706	2390.7444	505.69113	2346.8796	753.1005	2691.5635	91.28366	619.75	905.8	132000	241.88585	241.88606	2.8442905	2.9109104	0.00017375032	0.000120966666	0.0014640024	2.5132274e-05	0.5296287	0.024938552	0.6588388	0.45677748	103.536865	1650.1241	0.90298706	-1.9601928	561.596	2862.8168063163757
1615.4237	697.0013	2312.425	918.4224	1881.6477	1078.5426	2608.8418	10.999459	1000.0	736.3	134000	245.80669	245.8072	3.0307682	3.1015291	0.00017203283	0.00017943964	0.0024813719	2.4883406e-05	0.5452501	0.0268083	0.71251214	0.4605569	103.16486	1644.1946	0.9037474	-2.2971044	611.601	2905.2807450294495
2218.2998	32.951538	2251.2512	2185.3481	2521.1655	280.2152	2731.1265	1700.3975	1000.0	965.5	136000	248.8303	248.83008	3.0855074	3.2762153	0.00019159574	0.00018670449	0.0024031466	2.5517522e-05	0.56183475	0.027292596	0.7067028	0.48154354	99.35129	1583.4163	0.88866276	-2.1450238	566.7561	2949.085574388504
2192.5386	6.5932617	2199.1318	2185.9453	2597.573	42.34637	2663.08	2530.7175	1000.0	1000.0	138000	251.87935	251.8793	2.7711766	2.965333	0.00016440227	0.00015339348	0.0022031716	2.3682649e-05	0.5560182	0.026312381	0.726648	0.4741942	99.06258	1578.8152	0.8863909	-1.9739407	646.207	2986.06325674057
2325.4868	30.485107	2355.972	2295.0017	2149.1895	896.7038	2655.1018	43.91568	1000.0	903.9	140000	255.22697	255.22649	2.7374656	2.900623	0.00016920072	0.00015151696	0.002314044	2.5255304e-05	0.5513895	0.026662597	0.7700275	0.4700635	99.8064	1590.6693	0.89205945	-1.9641349	602.18066	3025.334612131119
2286.9985	20.915405	2307.914	2266.0833	2647.061	49.61239	2748.2327	2578.2207	1000.0	1000.0	142000	258.55942	258.5589	2.578297	2.6839325	0.00021357308	0.00023557473	0.0028724712	2.5238181e-05	0.557154	0.025864061	0.6969435	0.4834656	97.35815	1551.6508	0.8816608	-2.0082083	583.90814	3071.1132638454437
2337.9395	12.794678	2350.7341	2325.1448	2346.562	772.95874	2658.4224	29.545958	1000.0	902.3	144000	261.94012	261.94073	2.8096979	2.9398487	0.00015669026	0.00013392998	0.0018404194	2.5239317e-05	0.5601786	0.02582478	0.7287503	0.4730689	98.434784	1568.8096	0.8805481	-1.9509301	545.23114	3115.4731464385986
997.34436	853.7736	1851.1179	143.57074	2630.566	41.254063	2702.1643	2584.476	910.0	1000.0	146000	263.9514	263.9513	2.7954946	2.7324862	0.0001744159	0.00016104251	0.0022839196	2.5636074e-05	0.55738944	0.025511257	0.71088535	0.471238	99.8101	1590.728	0.89337605	-1.835784	582.0772	3154.998172521591
2337.8525	20.510864	2358.3635	2317.3418	2491.426	209.99304	2596.1714	1868.5875	1000.0	974.8	148000	266.7842	266.78427	2.7743788	2.9559252	0.00018629627	0.00017984516	0.0022746525	2.5401378e-05	0.5635034	0.026204567	0.7391328	0.4839503	99.349464	1583.3868	0.890522	-2.3553467	598.1236	3198.553282022476
1545.7496	803.1534	2348.903	742.59625	2574.4248	52.40755	2620.0098	2423.937	1000.0	991.9	150000	269.83868	269.83835	3.5802715	3.3501997	0.00017055954	0.0001649094	0.002249418	2.588634e-05	0.5792505	0.02737407	0.7617302	0.49965057	97.313385	1550.9377	0.8794062	-2.1766043	593.1649	3240.368581533432
2268.6396	29.995728	2298.6355	2238.644	2545.6238	378.92715	2732.4375	1418.007	1000.0	955.2	152000	271.69382	271.69385	2.9769936	3.1351225	0.00019511423	0.00020345276	0.0039561624	2.5868609e-05	0.5806306	0.0282188	0.7352616	0.5014601	97.10309	1547.586	0.8820125	-2.0169256	627.2156	3280.278557062149
1543.2954	895.84985	2439.1453	647.44556	2639.5386	35.085106	2708.6008	2586.2576	1000.0	1000.0	154000	273.5613	273.56097	3.1105762	3.0072515	0.00016988027	0.0001726976	0.00217645	2.5273042e-05	0.58746874	0.02939095	0.7339696	0.5143553	95.74334	1525.9147	0.8767611	-2.24756	605.91125	3324.7941088676453
2340.7476	26.851074	2367.5986	2313.8965	2731.7952	64.97064	2837.5366	2586.1843	1000.0	1000.0	156000	276.04947	276.04974	3.2426488	3.3830059	0.00017886401	0.00017529324	0.002185992	2.5752819e-05	0.59050167	0.030380309	0.76105964	0.5071634	94.01098	1498.3048	0.8674936	-2.0605648	608.5031	3364.169275999069
2422.7485	132.94446	2555.693	2289.8042	2712.3364	56.43395	2833.001	2617.9077	1000.0	1000.0	158000	278.85046	278.8509	3.2301762	3.188633	0.0001980789	0.00017832564	0.0023738246	2.6193728e-05	0.59261787	0.028836224	0.7150416	0.50828433	94.0824	1499.4437	0.865435	-2.4942276	604.1935	3406.9177255630493
2345.7422	40.924927	2386.667	2304.8171	2695.1252	83.23312	2808.8408	2521.2751	1000.0	1000.0	160000	281.90482	281.904	3.2289822	3.3739722	0.00019099649	0.00022020386	0.0026734336	2.6604266e-05	0.60363036	0.029387496	0.7590442	0.5172276	88.32455	1407.6783	0.83961904	-1.9649479	584.0119	3450.462217092514
