AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LossQ1	LossQ2	LossA	AverageLogP	StdLogP	MaxLogP	MinLogP	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	AverageZ	StdZ	MaxZ	MinZ	C	StepsPerSecond	Time
558.1197	322.79333	866.23486	112.35664	595.50714	313.97668	1064.2102	204.4241	552.6667	598.4	154000	62.828606	62.82887	0.9315112	0.9343911	0.0003337612	299.47845	4772.9434	2.2791126	-1.5221051	7.936359e-08	0.27664146	0.39561677	-0.487824	1.0001488	0.0002956403	1.0240276	0.9999997	37.056034	581.5945	3629.4592254161835
433.26303	309.7683	849.7646	6.553676	601.0871	336.2977	972.4075	89.38471	458.0	656.6	156000	63.186386	63.186527	0.9478704	0.96885914	0.00033833075	298.96796	4764.806	2.2585397	-1.3741661	-2.0857156e-08	0.27800417	0.54365104	-0.6772305	1.0001506	0.00032637594	1.0561668	0.9999997	36.868095	656.95026	3677.932991027832
706.4573	341.3184	1047.7756	365.1389	968.9961	76.382706	1109.7668	824.1729	641.5	1000.0	158000	63.436417	63.43637	0.96690774	0.99824464	0.00033621173	297.72632	4745.0166	2.4118223	-2.0343273	-2.964437e-08	0.27955085	0.471693	-0.61860967	1.0001518	0.00034723157	1.0285789	0.9999997	37.116016	683.44763	3730.6647028923035
853.85364	45.996857	899.85046	807.85675	430.9317	456.77994	1275.6006	7.704345	1000.0	436.5	160000	63.782143	63.781944	0.9152632	0.9261052	0.00033483093	301.5757	4806.367	2.3274584	-2.4859042	-1.2487174e-09	0.27832127	0.45662242	-0.7816379	1.0001504	0.000321729	1.036483	0.9999998	36.15879	541.1864	3777.4081048965454
702.70624	308.345	964.40283	269.77994	683.76135	363.5448	1140.9896	119.400696	645.3333	677.5	162000	64.21136	64.21165	0.9185339	0.9263697	0.00033603096	305.59442	4870.415	2.337045	-1.5646684	5.3042918e-08	0.27865145	0.62957954	-0.61940795	1.0001509	0.0003324164	1.0480468	0.99999964	35.506676	602.2376	3826.4357607364655
484.7932	354.7555	906.3577	117.700836	598.3845	344.90915	1014.95966	55.39426	545.5	603.9	164000	64.5887	64.58889	0.94252026	0.9436285	0.00034121316	307.95996	4908.1167	2.350235	-1.4843981	-2.6838482e-08	0.27909398	0.57240134	-0.7360483	1.0001515	0.00034270858	1.0710961	0.9999997	35.341427	604.56946	3874.688237428665
806.5612	33.48297	840.0442	773.07825	627.24054	384.9426	1045.5546	45.024525	1000.0	653.1	166000	65.01407	65.01404	0.9407731	0.97039235	0.00036189126	307.70456	4904.047	2.3458846	-2.9344769	-5.6497754e-08	0.28125417	0.43222442	-0.63982487	1.0001535	0.00034219873	1.0256165	0.9999997	35.422886	584.8161	3923.3947665691376
883.7898	60.2023	943.99207	823.58746	524.8127	407.08417	1169.6399	15.552537	1000.0	487.9	168000	65.43374	65.43384	0.9216396	0.9464048	0.00032944768	308.5336	4917.2593	2.3488202	-1.5107276	-3.9950013e-08	0.28267777	0.43607897	-0.6479099	1.0001554	0.0003559481	1.034009	0.9999997	35.286407	651.5968	3970.1475434303284
517.97437	381.90048	910.08966	61.86281	962.4346	351.70294	1551.5922	54.85956	556.75	898.5	170000	65.876526	65.876724	0.94083965	0.95208293	0.00034219885	311.94354	4971.606	2.3775556	-1.3961025	-2.8839708e-08	0.2837254	0.51278985	-0.55802935	1.0001565	0.00035321247	1.035522	0.9999997	34.975346	629.5376	4020.206430912018
823.81067	80.80472	904.6154	743.006	625.74084	343.5655	963.3036	62.87681	1000.0	662.6	172000	66.29589	66.29579	0.9687747	0.95347255	0.0003443157	315.61017	5030.042	2.4231298	-1.4227481	6.779581e-08	0.28420997	0.5315457	-0.6192013	1.0001571	0.0003516518	1.0268815	0.99999964	34.57333	623.7511	4068.8423686027527
1143.3041	4.2323	1147.5364	1139.0718	656.57056	290.8789	967.50287	151.30888	1000.0	621.5	174000	66.82138	66.82135	0.9357964	0.9384393	0.0003551727	317.54486	5060.876	2.4172223	-1.3593296	3.9976836e-08	0.2856763	0.49035785	-0.5724903	1.0001587	0.00035650903	1.0218787	0.99999964	34.713318	650.1665	4116.909326314926
528.0865	356.43784	894.0831	70.475136	689.88837	379.5175	1010.546	32.982574	576.5	720.7	176000	67.31443	67.31436	0.9368257	0.9420668	0.0003367161	319.76352	5096.237	2.446674	-1.4918209	-4.5607983e-08	0.28482142	0.48895827	-0.6811471	1.0001576	0.00036080205	1.0408695	0.9999997	34.464046	628.9975	4165.783584356308
652.7103	196.94896	856.3124	386.3098	589.89496	361.76764	1017.3511	83.20435	627.3333	572.3	178000	67.79052	67.7906	0.9667203	0.96760327	0.00034298055	320.29938	5104.7744	2.4549928	-1.6832057	-4.5459718e-08	0.28707954	0.48317385	-0.6350577	1.0001601	0.0003703551	1.0315422	0.9999997	34.65514	605.30817	4213.366765737534
611.9047	418.33322	926.69403	20.707333	565.31775	309.76486	1023.44867	169.59694	676.3333	525.4	180000	68.23363	68.23362	1.0036701	1.0117232	0.00035853428	322.66824	5142.5293	2.4701166	-1.4075083	-2.1831692e-08	0.28746548	0.46262288	-0.7722306	1.0001605	0.00036820018	1.0208876	0.99999964	34.441093	631.9542	4261.143905878067
628.48627	399.60718	985.07916	70.50572	678.00195	386.8026	1137.7269	31.169722	683.6667	671.5	182000	68.58531	68.58535	0.9638185	0.9819916	0.00034234396	327.0374	5212.1665	2.5086799	-1.460569	-1.5543773e-07	0.28950164	0.50182474	-0.6640589	1.0001628	0.00038552587	1.0354421	0.99999964	34.092476	624.76086	4309.599157571793
890.61597	111.33859	1001.9546	779.2774	612.32275	364.56027	977.38806	48.85454	1000.0	649.6	184000	68.97553	68.97557	0.98014027	0.9853151	0.0003520675	327.06274	5212.567	2.5405822	-1.2756442	-8.291006e-09	0.29033569	0.51259476	-0.6309462	1.0001638	0.00038916722	1.0381292	0.99999964	34.470806	596.8328	4357.592286348343
525.8296	431.0269	1037.0106	88.87996	600.5278	347.6908	1074.2255	20.652168	463.0	546.6	186000	69.35279	69.35301	1.0033008	1.0227911	0.0003515734	327.1788	5214.4185	2.5440736	-1.4994874	3.9368867e-08	0.28902203	0.51572275	-0.6554848	1.0001622	0.0003709045	1.0352691	0.99999964	34.141735	634.34515	4404.75540137291
1123.0647	180.8158	1303.8805	942.2489	503.06097	412.5256	958.20624	26.6755	1000.0	539.4	188000	69.720634	69.72081	1.05226	1.0418172	0.0003483953	325.10217	5181.322	2.5440428	-1.6598902	3.8935244e-08	0.29028705	0.46911308	-0.69759864	1.0001637	0.00039968375	1.02982	0.9999995	34.506283	654.3403	4451.748354911804
375.86032	247.72414	912.1507	192.94708	777.0622	442.01782	1239.4412	40.921913	313.33334	723.8	190000	70.01852	70.01857	1.0923994	1.0687641	0.00033757626	325.594	5189.1606	2.5294461	-1.8559376	-5.556643e-09	0.29068443	0.40470043	-0.61356634	1.0001645	0.00038743232	1.0294045	0.99999964	34.2435	629.1244	4501.149916887283
578.32886	394.96658	1087.4094	165.16988	381.18484	411.724	1044.9412	30.176287	577.0	359.0	192000	70.33681	70.33691	1.0990007	1.0921382	0.00035394204	327.81476	5224.5527	2.526877	-1.6481977	-1.4260932e-07	0.29142785	0.52980125	-0.59164405	1.000165	0.0003945951	1.0367881	0.99999964	33.855415	589.7335	4545.878080606461
325.44324	298.7678	911.0505	67.83243	809.8505	517.3997	1572.6708	70.95136	299.2	718.4	194000	70.73022	70.73024	1.1389594	1.144345	0.00034984061	329.2732	5247.7944	2.537169	-1.3106258	-4.3101608e-08	0.29269418	0.47582215	-0.6995163	1.0001663	0.00041211478	1.0306203	0.99999964	34.054478	659.4351	4594.786293506622
470.0428	374.2385	1013.07275	139.95894	612.7706	376.71332	1126.5178	33.918774	476.6	487.7	196000	71.113914	71.1142	1.1517686	1.1301489	0.0003520322	332.70886	5302.552	2.5422602	-1.4012611	7.643253e-08	0.29288915	0.51084	-0.71599	1.0001668	0.00040646206	1.0377209	0.9999995	33.74354	593.80304	4641.6546750068665
859.4502	58.406555	917.85675	801.04364	748.9856	360.92554	1161.2325	97.16354	1000.0	740.0	198000	71.52485	71.524506	1.1399478	1.155533	0.00034976203	332.966	5306.652	2.5150514	-1.4435041	-4.1900574e-08	0.29390532	0.54551476	-0.74479926	1.0001677	0.00041546946	1.0356591	0.99999964	33.930775	585.26764	4691.004317998886
755.5249	257.7278	1041.4238	416.79034	978.34766	311.46432	1516.9049	318.4369	673.6667	918.0	200000	71.877464	71.87798	1.1861657	1.1934991	0.0003594677	333.37686	5313.2017	2.5203342	-1.516675	-1.0895207e-07	0.29385677	0.48792994	-0.882359	1.0001678	0.00041524842	1.043268	0.99999964	34.091267	660.22876	4741.790517807007
813.2617	162.09283	975.35455	651.1689	1131.5272	301.36786	1611.1091	706.7612	722.5	908.1	202000	72.13534	72.135506	1.1564584	1.1689323	0.00034622385	330.87173	5273.274	2.5169754	-1.4081335	8.736253e-08	0.29376158	0.5457752	-0.6664665	1.0001676	0.00041495482	1.0320164	0.99999964	34.46844	637.8804	4794.717801570892
467.7995	336.5379	967.6096	46.27623	790.30505	395.3952	1676.103	278.7359	503.6	680.7	204000	72.35604	72.355934	1.2111491	1.2244929	0.00034664248	329.01306	5243.65	2.5122685	-1.3482683	-5.1000715e-08	0.29381016	0.7543078	-0.69738334	1.0001678	0.00041091166	1.0352743	0.99999964	34.87678	653.1039	4843.387321472168
409.01483	229.44064	788.5922	67.04294	640.70056	481.8985	1559.1569	101.34599	365.8	427.1	206000	72.635666	72.63567	1.2326506	1.2037573	0.00035831647	330.92358	5274.1025	2.515358	-1.2859143	-1.2338162e-09	0.29435292	0.52218753	-0.61873037	1.0001684	0.00041899577	1.0398843	0.9999995	34.780846	597.30225	4889.19132232666
865.64355	4.3283997	869.972	861.3152	743.4752	396.09833	1368.0457	21.258627	1000.0	627.6	208000	72.81388	72.81382	1.249501	1.2779948	0.00034750253	330.35675	5265.067	2.5113182	-1.5422871	-1.2280047e-08	0.29599157	0.5352346	-0.89573747	1.0001702	0.0004414805	1.0521944	0.99999964	34.87608	581.2594	4937.9806480407715
845.412	107.29016	952.70215	738.1218	1035.6985	386.1588	1598.0994	197.7369	1000.0	764.4	210000	72.980995	72.98095	1.194706	1.1919726	0.00034871587	328.279	5231.9507	2.4807887	-1.6500936	2.5936961e-08	0.29675692	0.7514122	-0.76412433	1.0001711	0.00044499518	1.0599273	0.9999995	34.950405	569.0589	4989.036880016327
1054.2789	212.73682	1267.0157	841.5421	708.29065	478.70734	1370.9316	25.905813	1000.0	591.4	212000	73.21582	73.21608	1.2129207	1.2105627	0.00035731622	330.9905	5275.167	2.4992728	-2.1368911	-1.9022078e-08	0.29836315	0.7695888	-0.8110953	1.0001727	0.0004584259	1.0514855	0.99999964	34.819965	627.8774	5036.693925619125
476.24707	335.35703	909.2976	138.23416	1056.9126	354.8908	1535.8871	432.2792	392.8	753.3	214000	73.47991	73.479744	1.2048882	1.205404	0.00034853615	330.07538	5260.5825	2.5083694	-1.5770372	4.6409667e-09	0.29656464	0.5487521	-0.755622	1.0001711	0.00043914854	1.0521939	0.9999995	34.665947	699.5623	5085.977338075638
1178.7981	347.9424	1526.7405	830.85565	904.196	488.3558	1812.2981	123.78677	1000.0	645.7	216000	73.80706	73.80708	1.2744976	1.2620225	0.00034833568	329.42798	5250.2637	2.4998379	-1.693949	-2.6762486e-09	0.2964236	0.6463613	-0.6061039	1.000171	0.0004368116	1.0500638	0.9999995	34.834187	656.0328	5133.774449586868
752.9388	383.41684	1113.611	221.96132	862.64246	334.41898	1367.7952	273.02692	720.3333	684.1	218000	74.1347	74.13488	1.2486558	1.2331539	0.00035308182	332.1668	5293.915	2.5227022	-1.184282	3.0499695e-08	0.29841048	0.5473165	-0.7659997	1.0001729	0.00046961024	1.066046	0.99999964	34.39131	549.518	5183.950514793396
851.617	332.7773	1095.8003	381.11188	895.18945	485.86267	1931.3939	50.963337	742.3333	761.2	220000	74.42306	74.423096	1.2166808	1.224413	0.00036035746	333.0113	5307.3726	2.5443654	-1.5366453	3.6327542e-08	0.29946434	0.5823841	-0.82690066	1.000174	0.00046138273	1.0405114	0.99999964	34.503345	570.80414	5234.9419684410095
989.35895	623.307	1459.498	108.53831	999.90137	706.29175	1947.535	83.569405	651.0	664.0	222000	74.70498	74.70477	1.2560053	1.2748479	0.00037791324	332.0901	5292.6914	2.559334	-1.4766674	2.053082e-08	0.30205008	0.9489594	-0.9152678	1.0001771	0.0005650008	1.1503931	0.9999995	34.864353	652.02936	5282.884733438492
1422.5006	383.7815	1806.2821	1038.7191	1148.1458	568.26044	1954.4419	229.13474	1000.0	743.3	224000	75.00095	75.00089	1.2580911	1.2931987	0.0003488518	333.44202	5314.2373	2.5593808	-1.8073174	2.5846063e-09	0.30150136	0.64973724	-0.89161944	1.0001764	0.0005046273	1.0502423	0.9999994	34.619064	664.47974	5332.306195735931
717.67255	532.1151	1331.8389	34.000008	1271.3646	437.89444	1978.1483	556.30304	483.0	929.5	226000	75.34036	75.34042	1.2669804	1.254312	0.0003453237	336.3687	5360.883	2.5463634	-1.5931851	1.4805794e-08	0.29776958	0.55915534	-0.63120925	1.0001723	0.00044218634	1.0380975	0.9999995	33.933277	635.83386	5384.450168848038
665.6306	345.58698	1114.4863	323.43695	1018.97266	375.385	1518.7571	274.03943	484.75	794.4	228000	75.677536	75.6774	1.3336633	1.3574158	0.00033685536	329.59036	5252.852	2.588296	-2.015866	-7.3919445e-08	0.2999192	0.5794786	-0.72951746	1.0001748	0.0004793852	1.0501418	0.9999995	35.40618	607.7328	5434.775686264038
506.9502	479.1061	1144.8461	36.38961	1329.7236	601.3208	2040.469	213.93034	538.0	793.0	230000	75.87862	75.87838	1.3520137	1.3914337	0.00034592836	334.4073	5329.624	2.5681238	-3.1245937	7.197559e-08	0.2993107	0.77954763	-0.81280196	1.0001739	0.00049470644	1.0705533	0.9999995	34.66671	632.6423	5484.522909164429
1145.22	36.161926	1181.3818	1109.058	1460.1519	431.19257	2044.9999	871.6396	1000.0	983.7	232000	76.23325	76.23309	1.3691152	1.3591052	0.00035017217	338.79184	5399.501	2.592804	-1.7390563	-3.746152e-08	0.300168	0.6857167	-0.74325514	1.0001751	0.0005046896	1.0478153	0.99999964	34.078907	574.0976	5536.9165279865265
900.19214	216.86179	1117.054	683.3304	1447.5017	389.24997	1980.175	953.7205	688.5	962.9	234000	76.59455	76.59467	1.3810332	1.4020053	0.00034294705	339.32724	5408.034	2.5953074	-1.301262	-5.7458878e-09	0.3000248	0.5761182	-1.0158373	1.0001748	0.00050445914	1.0685734	0.99999964	34.592976	682.73096	5588.727638244629
951.7737	645.73145	1486.4297	43.305393	1608.6536	457.70245	2141.4048	842.285	597.3333	945.9	236000	76.89759	76.897484	1.496364	1.4777445	0.00036500362	333.59097	5316.611	2.6054602	-2.5920153	-2.3379922e-09	0.30200976	0.6695506	-1.2666026	1.000177	0.00054890633	1.0823247	0.99999964	36.110687	659.0475	5639.9473514556885
1257.5721	64.16284	1321.735	1193.4093	1200.5823	568.3282	2126.428	415.90628	1000.0	839.0	238000	77.16324	77.163185	1.4506006	1.5057544	0.0003848164	335.45963	5346.3926	2.6407335	-1.4855784	7.225573e-09	0.3000535	0.5647639	-0.890465	1.0001748	0.00049700524	1.0480613	0.99999964	35.54996	652.95447	5689.95573759079
1023.2222	696.17664	1830.9845	131.86508	1313.7278	611.779	2166.4731	389.7069	698.0	747.5	240000	77.4792	77.47922	1.4710433	1.4825813	0.00032838105	336.66	5365.5244	2.5899892	-1.3594242	-3.004074e-08	0.29859677	0.5673768	-0.9319643	1.0001732	0.00046678106	1.0419229	0.99999934	35.412388	725.243	5738.33398270607
1294.8973	366.12732	1661.0247	928.77	1067.1045	518.9168	1737.2566	28.538618	1000.0	644.0	242000	77.92701	77.92682	1.510909	1.533074	0.0003578763	336.17	5357.7134	2.598167	-2.3019078	1.6579778e-08	0.30085006	0.62389797	-0.8444367	1.0001758	0.00051730475	1.0644407	0.9999995	35.905304	673.0168	5786.709428548813
973.4999	665.1148	1737.6938	268.56635	1537.291	440.8692	2121.1973	929.05316	557.0	891.2	244000	78.43769	78.43818	1.5808166	1.6085601	0.00034484797	337.67905	5381.7637	2.6264052	-1.4458084	4.6007336e-09	0.30165008	0.71395016	-0.98161554	1.0001767	0.00054267264	1.0613184	0.99999964	35.88657	658.225	5837.027442932129
1119.5583	45.334045	1164.8923	1074.2242	1274.9192	785.8057	2177.2314	42.54468	1000.0	663.0	246000	78.95386	78.953896	1.5569379	1.5772905	0.0003492726	339.50928	5410.9355	2.6198473	-1.6172888	-6.4128635e-08	0.29985026	0.6313598	-0.84997284	1.0001746	0.00050552527	1.0537183	0.99999964	35.493984	675.9566	5885.336195230484
1094.3472	125.68756	1220.0348	968.65967	1351.8567	510.4229	2226.2136	222.9666	1000.0	849.2	248000	79.35763	79.35745	1.5862902	1.614869	0.0003579542	335.7982	5351.7896	2.5993848	-1.7991884	-4.8193336e-08	0.30083483	0.63661236	-0.7818062	1.0001758	0.00051572535	1.0490835	0.9999997	36.302307	684.6594	5935.359580516815
774.00146	670.98694	1919.5842	85.64711	1628.3158	735.6877	2342.9578	159.53442	419.2	832.2	250000	79.85562	79.85555	1.6345783	1.6588074	0.00035703141	338.1927	5389.95	2.6167698	-1.2642535	-4.478395e-08	0.30004683	0.5186715	-1.0969638	1.0001748	0.0004965034	1.043321	0.99999964	36.383675	660.35223	5985.527257680893
570.8711	381.99673	1111.598	195.9008	1518.3374	629.3239	2313.9592	290.45407	386.0	883.2	252000	80.575226	80.575386	1.7102759	1.7138164	0.00036296874	340.7751	5431.11	2.5985098	-1.5711265	2.4068356e-08	0.3018796	0.560677	-0.8880754	1.000177	0.00052005175	1.0402344	0.99999964	36.336334	611.7535	6037.4026572704315
965.33563	440.47177	1292.938	342.69827	1477.5991	536.6319	2128.6836	171.07849	735.6667	857.1	254000	81.097206	81.0975	1.7622957	1.76154	0.00035309445	342.399	5456.99	2.5689914	-1.4482021	2.547279e-08	0.3021181	0.64685994	-0.8841135	1.0001771	0.00052853907	1.0655823	0.99999964	36.286938	577.61926	6087.976733922958
1318.8412	475.56223	1794.4034	843.279	1688.7396	361.34048	2032.4448	933.5615	1000.0	1000.0	256000	81.492615	81.49236	1.8074442	1.8335916	0.00036905968	335.7264	5350.645	2.605206	-5.0209804	-1.3077259e-08	0.3050311	0.68992555	-1.0427116	1.0001804	0.00057153066	1.0749869	0.9999995	38.101604	614.44214	6139.715563774109
781.8705	623.7022	1801.8186	32.860664	1782.3668	360.79926	2038.8472	898.18097	451.0	1000.0	258000	81.97148	81.97176	1.8145217	1.8349954	0.0003657313	340.0412	5419.412	2.5815277	-1.2860913	-9.237528e-08	0.3020186	0.6786423	-0.9460037	1.0001769	0.00053101376	1.0588396	0.99999964	37.18507	641.676	6192.343708992004
1343.3652	466.45184	1809.8171	876.91345	1683.8942	225.81403	1871.6832	1025.2213	1000.0	1000.0	260000	82.40727	82.407455	1.87451	1.9045882	0.00042384965	334.19684	5326.2686	2.5768967	-2.9933631	-2.0515918e-08	0.30453408	0.9042792	-1.0455512	1.0001799	0.0005965508	1.0755515	0.9999995	38.40107	623.2767	6244.640382766724
1310.1075	300.0117	1610.1193	1010.0959	1990.1843	71.01514	2103.2505	1844.399	1000.0	997.9	262000	82.49482	82.49426	1.8966018	1.9583107	0.00029849267	327.6963	5222.6646	2.573083	-1.8830029	7.557869e-09	0.3052164	0.7660742	-0.8622039	1.0001808	0.0006337876	1.0879778	0.9999997	39.022564	591.9009	6297.0345594882965
1585.5317	446.7697	2032.3014	1138.762	1896.9036	552.7571	2340.086	325.5995	811.5	912.9	264000	83.06617	83.066795	1.7795528	1.8404204	0.00035271267	334.32016	5328.2344	2.5816052	-1.3922129	2.9876084e-08	0.30084482	0.6254267	-0.80415267	1.0001757	0.00053898356	1.0735734	0.99999964	37.552227	597.75726	6348.4492473602295
993.9498	728.8745	2079.6272	81.84352	1372.4933	877.866	2331.9353	61.02217	597.25	653.5	266000	83.72463	83.72462	1.885728	1.9150901	0.00036846462	334.51147	5331.281	2.6034803	-2.757266	7.633418e-08	0.3032895	0.6322627	-1.0134985	1.0001785	0.00059748936	1.0774454	0.9999997	38.020077	567.31104	6397.154562950134
1598.2341	329.46735	1927.7014	1268.7667	1259.9314	726.874	2467.5679	39.84375	824.5	698.0	268000	84.39443	84.394554	1.9298005	1.96076	0.00033526684	335.48346	5346.7725	2.6314735	-1.41469	-3.960207e-08	0.30104804	0.61185247	-0.81510854	1.0001758	0.0005210229	1.0410261	0.99999964	38.196125	651.71436	6445.746534824371
1453.6896	628.2313	2081.921	825.4582	1911.5325	661.2409	2519.2202	250.54228	1000.0	886.9	270000	85.08979	85.08989	1.9344275	1.9510415	0.00034912652	335.47876	5346.7	2.6058178	-1.5326841	-4.877299e-08	0.30037537	0.5370786	-0.60806763	1.0001749	0.00049779605	1.0469022	0.9999997	38.16812	630.4332	6495.918612957001
1641.3904	0.545105	1641.9354	1640.8452	1864.9187	641.26495	2604.7705	771.2474	1000.0	897.8	272000	85.73912	85.7392	1.9879906	1.9979167	0.00038174327	332.99197	5307.063	2.5919018	-1.2768881	3.578514e-08	0.3016902	0.57169455	-1.2423635	1.0001767	0.0005157115	1.0472622	0.99999964	38.8604	634.17725	6546.715131998062
2092.9585	26.14795	2119.1064	2066.8105	1255.7524	894.17914	2461.3755	60.719425	1000.0	656.6	274000	86.30785	86.3077	2.1253474	2.1461196	0.0003749675	327.23694	5215.344	2.5665765	-2.3415067	-4.2413546e-08	0.30419874	0.6823735	-1.1989775	1.0001794	0.0006188386	1.0887527	0.99999964	40.426228	670.7373	6595.097163915634
1577.0227	460.50317	2037.5259	1116.5195	1494.2571	776.09247	2534.3152	230.9903	1000.0	726.1	276000	86.99572	86.995766	2.1296563	2.1455464	0.0003525373	332.74786	5303.1724	2.551034	-1.4506073	-8.1522764e-08	0.29927206	0.8049324	-0.94275415	1.0001738	0.00049364375	1.0571634	0.9999995	39.487274	573.0614	6644.783844947815
784.9079	441.9221	1111.946	160.16515	1766.5388	660.6762	2685.7988	904.1783	522.3333	835.9	278000	87.78852	87.78931	2.2796905	2.278908	0.00034669985	332.52924	5299.6914	2.580093	-1.4369674	-3.7015976e-08	0.30334607	0.7404238	-1.0019642	1.0001786	0.00056132535	1.1133946	0.9999997	40.89149	577.515	6695.468446731567
1467.0573	430.4713	1897.5286	1036.5859	1424.1803	759.9096	2596.791	393.72452	932.0	695.4	280000	88.32896	88.32884	2.2972434	2.3374512	0.00039682898	330.0269	5259.808	2.6098788	-3.4315953	-3.259927e-08	0.30304465	0.69151884	-0.88545316	1.0001781	0.0005598962	1.1248697	0.99999964	42.08708	698.0513	6744.152482748032
1805.097	331.60733	2241.3625	1437.9696	1427.85	904.0348	2520.3716	26.62365	892.6667	665.5	282000	89.01898	89.01855	2.2979794	2.3211737	0.0003180327	327.35156	5217.171	2.5480275	-1.4900047	-2.015531e-08	0.30047876	0.5927761	-1.0648422	1.0001754	0.0005304706	1.0627091	0.99999964	41.805233	626.9195	6792.13135099411
2280.1855	7.718872	2287.9043	2272.4666	1024.1622	710.8913	2476.6936	202.29774	1000.0	497.4	284000	89.84925	89.84969	2.3465145	2.3672397	0.00035868344	331.38596	5281.4688	2.5276937	-1.5092154	-3.891289e-08	0.30026627	0.6594888	-0.7192291	1.0001749	0.00051744835	1.0657638	0.9999997	40.901516	714.59	6837.930052518845
1254.398	466.29514	1886.6348	749.03406	1961.1371	747.05457	2682.5796	151.46112	555.75	879.4	286000	90.73611	90.73627	2.501306	2.5266988	0.00036400597	331.37598	5281.3096	2.5710123	-1.4211366	3.116131e-08	0.30303922	0.65843713	-1.0168166	1.0001782	0.0005658411	1.0640109	0.9999997	42.263477	674.5804	6887.658326864243
1008.59125	634.3057	1471.2512	111.69756	2167.5574	798.96515	2673.3494	396.93146	464.0	846.1	288000	91.72713	91.727165	2.6255608	2.6584513	0.00035373986	333.73303	5318.875	2.54992	-1.2311437	3.529191e-08	0.29950815	0.6141897	-0.7864754	1.000174	0.00050240755	1.0505295	0.9999997	42.04629	712.77185	6937.272338628769
1310.8983	891.91406	2416.9333	232.7324	1839.9567	845.67084	2557.6055	359.51553	704.3333	783.1	290000	92.544655	92.54452	2.7854862	2.7489655	0.00037015296	335.40436	5345.5117	2.5797813	-1.8630445	-4.5309214e-08	0.30208796	0.61528075	-0.80134857	1.0001773	0.0005267402	1.0582416	0.9999997	42.472336	671.43225	6986.512373209
1746.3773	571.05286	2317.4302	1175.3245	2399.9927	232.64262	2580.5422	1744.5553	1000.0	969.6	292000	93.393845	93.3942	2.7998857	2.8005548	0.000362994	334.68362	5334.026	2.604877	-1.723467	-1.3051219e-07	0.30389518	0.951253	-1.399202	1.0001792	0.00058836566	1.0889838	0.99999964	43.546513	657.26013	7037.591522693634
1542.5947	686.0549	2228.6497	856.53986	1959.884	843.8554	2630.4783	211.13396	1000.0	827.3	294000	93.9701	93.969696	2.8445277	2.8682694	0.0004807392	330.16824	5262.0615	2.6325176	-4.2920227	6.825477e-08	0.30659458	0.90062565	-1.068969	1.0001823	0.0006214712	1.080267	0.9999997	45.457695	593.8749	7087.771613121033
1668.8418	934.128	2354.0757	348.09717	2071.0596	636.93726	2570.1187	644.187	716.0	899.7	296000	94.57008	94.570694	2.9446967	2.9574761	0.00031567813	330.2293	5263.0366	2.6052415	-1.2888229	6.118417e-09	0.30498222	0.9944363	-0.9775299	1.0001806	0.0006172006	1.0904171	0.99999964	45.393013	657.2562	7138.279118776321
2293.5967	40.69348	2334.2903	2252.9033	2246.9673	625.5988	2789.442	656.18665	1000.0	924.8	298000	95.63239	95.6322	2.8821778	2.8434343	0.0003639235	334.5632	5332.106	2.6227152	-2.4164877	-2.5257469e-08	0.30464056	0.7581355	-0.8471706	1.0001799	0.0005628191	1.046865	0.99999964	44.4422	603.102	7189.9193613529205
1827.9803	346.6808	2174.6611	1481.2996	2590.9019	127.44753	2783.904	2394.523	936.5	991.1	300000	96.54692	96.54753	2.877313	2.9253838	0.00034950566	339.4185	5409.4873	2.629863	-1.547358	3.4706293e-08	0.30469602	0.5723082	-1.0716976	1.00018	0.0005638214	1.050415	0.9999997	43.963203	695.72864	7241.715441465378
2406.2305	11.059937	2417.2905	2395.1707	2093.9385	652.2619	2729.1096	1027.8971	1000.0	803.9	302000	97.690506	97.690346	2.9897165	3.0129638	0.0003690989	334.87537	5337.0806	2.6591222	-1.4741724	5.1131845e-08	0.30246088	0.6064721	-0.8089023	1.0001774	0.0005404265	1.0589393	0.9999997	44.994095	638.7915	7291.16118645668
2472.414	62.963745	2535.378	2409.4504	2004.0557	923.5316	2942.0867	214.80458	1000.0	750.9	304000	98.56826	98.56812	2.9935346	3.0275805	0.0003686384	332.42734	5298.065	2.6069477	-3.243427	1.981184e-08	0.30549616	0.6888215	-1.0404274	1.000181	0.0005918613	1.0734001	0.9999995	46.35317	762.9573	7340.011650323868
2297.004	27.23523	2324.239	2269.7686	2340.8713	659.05524	2839.0596	810.01276	972.0	892.9	306000	99.46799	99.468056	3.136867	3.1369326	0.00035827135	334.37042	5329.0327	2.6818378	-1.2422929	5.390346e-08	0.3030276	0.56086123	-0.79655975	1.0001782	0.00054600573	1.0710251	0.9999998	46.07522	684.23676	7390.437621831894
1289.014	801.62915	2225.2285	44.439083	2334.361	516.4507	2894.4023	1393.5021	555.5	929.7	308000	100.55128	100.551895	3.1368697	3.1604354	0.00034364522	336.68115	5365.8594	2.6234117	-1.4594989	4.3008477e-08	0.30286375	0.719793	-0.9203375	1.0001782	0.00054707873	1.0555136	0.99999964	45.400898	636.76514	7441.72332406044
