AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	StepsPerSecond	Time
76.452	48.448402	155.53708	26.456753	691.7406	300.04318	1067.9022	151.55075	310.75	729.4	56000	10282.471	163877.0	90.28865	-22.114191	10282.492	163877.34	92.14002	-29.294037	-703.1357	11206.287	29.871986	-15.81461	-40.84049	1.2586298	1.2543668	876.1294	585.2448890209198
133.80403	101.19963	320.11145	-0.5979053	467.2788	315.0341	925.6484	28.40012	321.75	505.1	58000	10392.854	165636.22	89.52972	-22.230343	10392.951	165637.75	89.71663	-26.798532	-713.03015	11363.978	23.910425	-16.413498	-41.269825	1.2836132	1.2938018	872.4926	607.8176665306091
98.350845	68.52967	258.6073	31.843573	626.13275	308.19943	938.21356	47.987938	268.5	661.8	60000	10539.407	167971.9	86.74184	-24.475746	10539.502	167973.39	89.81334	-22.931435	-717.4438	11434.318	26.064388	-14.286591	-41.827564	1.3020515	1.2845209	905.52795	631.3438310623169
145.8249	74.54589	233.01144	50.904102	541.92267	356.34222	925.3763	14.117569	496.66666	590.9	62000	10658.517	169870.19	84.14269	-25.360294	10658.632	169872.02	85.54573	-24.734142	-716.5203	11419.603	26.374315	-15.950018	-42.289593	1.3030671	1.2806526	849.64764	654.5915939807892
236.17589	82.72704	352.60977	168.0591	442.25604	284.87314	877.9899	29.75718	846.0	555.9	64000	10798.443	172100.27	87.596115	-30.17711	10798.54	172101.8	88.95675	-19.295238	-709.9223	11314.449	42.776447	-16.25077	-42.854523	1.2390866	1.2253716	912.7085	677.0175681114197
80.37393	71.96119	152.33513	8.41274	516.4123	335.05347	977.1133	58.183956	520.0	549.2	66000	10991.004	175169.2	86.611	-24.097406	10991.113	175170.92	87.731026	-36.420574	-710.4185	11322.358	31.714472	-16.815075	-43.611633	1.1685226	1.1675059	878.5453	699.6759424209595
105.0063	77.55141	219.7661	5.780914	445.03476	331.94196	948.85614	27.978163	292.5	480.1	68000	11228.252	178950.33	88.00803	-21.349033	11228.359	178952.05	87.67811	-20.904234	-712.51025	11355.694	35.25053	-16.347847	-44.54964	1.1759399	1.1568357	918.65826	721.9125046730042
187.93883	5.144745	193.08357	182.79408	493.69077	354.29422	1012.52844	51.059116	1000.0	450.1	70000	11476.721	182910.33	87.77277	-25.912321	11476.811	182911.73	91.14226	-25.711412	-717.6879	11438.213	45.59559	-14.58606	-45.505516	1.240907	1.2237316	868.77167	743.3774328231812
106.6665	62.029053	230.55008	39.94243	542.55695	422.82773	1142.1726	19.86457	251.71428	513.2	72000	11698.673	186447.66	91.71994	-21.987411	11698.642	186447.16	89.60406	-19.706778	-713.15106	11365.908	29.326265	-14.188154	-46.375454	1.1921473	1.1701068	854.985	765.377863407135
147.96542	149.26524	483.57666	-4.3512683	534.86884	338.5134	1053.2524	63.602863	270.5	537.7	74000	11938.121	190263.88	90.329926	-18.382315	11938.256	190266.02	92.13716	-18.461256	-716.43787	11418.291	24.902592	-14.031269	-47.30732	1.269324	1.2254865	864.2326	788.1110725402832
